run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,circuit_type,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,save_circuit_svg,rerun_exclude_finished_instances,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
e219542f,7,7,0,0.0,False,False,None,4.552210782554987,,,,,,,,,,,4.55221078255498,,0.9999999999999984,,,,0.07885169982910156,0.07885169982910156,False,,0.0,0.0,,,0.13550901412963867,2026-06-17 19:04:13,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,171,"[(0, 1), (1, 6), (2, 6), (3, 5), (4, 5), (3, 6), (2, 4)]",
9073862f,7,8,0,0.0,False,False,None,4.9668983149565955,,,,,,,,,,,4.9668983149565635,,0.9999999999999936,,,,0.11032390594482422,0.11032390594482422,False,,0.0,0.0,,,0.1660759449005127,2026-06-17 19:04:13,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,172,"[(1, 6), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (0, 5), (3, 6)]",
565648d5,7,8,0,0.0,False,False,None,5.392114663494558,,,,,,,,,,,5.392114663494557,,0.9999999999999999,,,,0.08211588859558105,0.08211588859558105,False,,0.0,0.0,,,0.1377403736114502,2026-06-17 19:04:14,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,173,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
a3c7f0c6,7,9,0,0.0,False,False,None,5.892143963959886,,,,,,,,,,,5.892143963959899,,1.0000000000000022,,,,0.09083867073059082,0.09083867073059082,False,,0.0,0.0,,,0.11407160758972168,2026-06-17 19:04:14,x86_64,dacsgpu0001,,64,64,3.11.15,0.2,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,174,"[(1, 3), (0, 4), (2, 6), (3, 5), (4, 6), (1, 2), (4, 5), (2, 5), (3, 6)]",
2d622396,7,10,0,0.0,False,False,None,6.000000000000014,,,,,,,,,,,6.000000000000016,,1.0000000000000002,,,,0.08945393562316895,0.08945393562316895,False,,0.0,0.0,,,0.15081357955932617,2026-06-17 19:04:14,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,175,"[(1, 6), (2, 6), (3, 5), (4, 6), (0, 6), (1, 5), (4, 5), (2, 5), (0, 5), (3, 6)]",
f8afaa3e,6,6,0,0.0,False,False,None,4.350781059358214,,,,,,,,,,,4.350781059358205,,0.999999999999998,,,,0.09764623641967773,0.09764623641967773,False,,0.0,0.0,,,0.18128037452697754,2026-06-17 19:04:15,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,176,"[(3, 5), (0, 3), (1, 5), (2, 5), (1, 4), (2, 4)]",
c5404559,6,7,0,0.0,False,False,None,4.581138830084193,,,,,,,,,,,4.581138830084212,,1.0000000000000042,,,,0.07564353942871094,0.07564353942871094,False,,0.0,0.0,,,0.1297163963317871,2026-06-17 19:04:15,x86_64,dacsgpu0001,,64,64,3.11.15,0.2,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,178,"[(0, 1), (0, 4), (3, 5), (3, 4), (1, 5), (2, 5), (2, 4)]",
0cb69045,7,10,0,0.0,False,False,None,6.081138830084192,,,,,,,,,,,6.081138830084185,,0.9999999999999988,,,,0.08244752883911133,0.08244752883911133,False,,0.0,0.0,,,0.1325395107269287,2026-06-17 19:04:15,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,177,"[(1, 3), (0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (0, 2), (3, 6)]",
a2ee6b8f,7,6,0,0.0,False,False,None,4.285467130157701,,,,,,,,,,,4.28546713015769,,0.9999999999999973,,,,0.11928439140319824,0.11928439140319824,False,,0.0,0.0,,,0.17305874824523926,2026-06-17 19:04:15,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,180,"[(3, 5), (4, 6), (0, 6), (1, 5), (3, 6), (2, 4)]",
da8c0d68,6,7,0,0.0,False,False,None,4.780776406404414,,,,,,,,,,,4.78077640640441,,0.9999999999999992,,,,0.10032463073730469,0.10032463073730469,False,,0.0,0.0,,,0.15756702423095703,2026-06-17 19:04:16,x86_64,dacsgpu0001,,64,64,3.11.15,0.2,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,179,"[(3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (2, 4)]",
d786300d,6,8,0,0.0,False,False,None,5.414213562373084,,,,,,,,,,,5.414213562373091,,1.0000000000000013,,,,0.09198260307312012,0.09198260307312012,False,,0.0,0.0,,,0.15653657913208008,2026-06-17 19:04:16,x86_64,dacsgpu0001,,64,64,3.11.15,0.2,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,181,"[(3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
9e0a3de3,6,6,0,0.0,False,False,None,4.16658698880218,,,,,,,,,,,4.16658698880217,,0.9999999999999974,,,,0.10078310966491699,0.10078310966491699,False,,0.0,0.0,,,0.149461030960083,2026-06-17 19:04:16,x86_64,dacsgpu0001,,64,64,3.11.15,0.2,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,182,"[(2, 3), (0, 4), (3, 5), (1, 5), (4, 5), (2, 4)]",
411d8b7d,12,24,0,0.0,False,False,None,13.236543412700598,,,,,,,,,,,13.23654341270057,,0.9999999999999979,,,,0.2751035690307617,0.2751035690307617,False,,0.0,0.0,,,0.3275575637817383,2026-06-17 19:04:17,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,184,"[(5, 11), (3, 8), (2, 6), (3, 11), (2, 9), (7, 8), (0, 2), (1, 10), (1, 7), (5, 7), (4, 5), (2, 11), (4, 8), (0, 1), (9, 10), (0, 4), (6, 8), (5, 6), (3, 9), (4, 10), (7, 9), (0, 3), (1, 11), (6, 10)]",
8a504076,14,13,0,0.0,False,False,None,8.18757424755019,,,,,,,,,,,8.187574247550163,,0.9999999999999968,,,,1.1102344989776611,1.1102344989776611,False,,0.0,0.0,,,1.146866798400879,2026-06-17 19:04:17,x86_64,dacsgpu0001,,64,64,3.11.15,0.23,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,183,"[(5, 11), (12, 13), (7, 13), (8, 12), (6, 13), (0, 10), (10, 12), (3, 11), (9, 12), (1, 10), (4, 11), (11, 13), (2, 10)]",
b9dfb941,14,21,0,0.0,False,False,None,13.319356762911749,,,,,,,,,,,13.31935676291176,,1.0000000000000009,,,,0.5509865283966064,0.5509865283966064,False,,0.0,0.0,,,0.6074795722961426,2026-06-17 19:04:18,x86_64,dacsgpu0001,,64,64,3.11.15,0.23,True,True,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,186,"[(5, 11), (4, 9), (7, 11), (0, 2), (6, 12), (3, 13), (2, 11), (4, 8), (7, 13), (0, 1), (1, 9), (5, 9), (2, 10), (4, 10), (3, 12), (0, 3), (7, 12), (1, 8), (6, 10), (5, 8), (6, 13)]",
a084b7d1,14,21,0,0.0,False,False,None,12.677727618373869,,,,,,,,,,,12.677727618373831,,0.999999999999997,,,,1.5100352764129639,1.5100352764129639,False,,0.0,0.0,,,1.5540728569030762,2026-06-17 19:04:20,x86_64,dacsgpu0001,,64,64,3.11.15,0.23,True,True,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,188,"[(5, 11), (3, 8), (4, 12), (7, 11), (0, 2), (1, 10), (5, 10), (6, 9), (2, 11), (8, 9), (0, 1), (1, 9), (2, 13), (4, 10), (3, 12), (4, 13), (0, 3), (7, 12), (5, 8), (6, 7), (6, 13)]",
9e66e2f2,8,12,0,0.0,False,False,None,7.820089374374775,,,,,,,,,,,7.820089374374796,,1.0000000000000027,,,,0.1919875144958496,0.1919875144958496,False,,0.0,0.0,,,0.24515795707702637,2026-06-17 19:04:20,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,True,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,192,"[(2, 7), (0, 1), (1, 6), (4, 7), (0, 3), (4, 6), (1, 5), (4, 5), (3, 7), (2, 5), (0, 2), (3, 6)]",
56558b9a,15,30,0,0.0,False,False,None,15.944397717440127,,,,,,,,,,,15.944397717440147,,1.0000000000000013,,,,2.2551746368408203,2.2551746368408203,False,,0.0,0.0,,,2.3257675170898438,2026-06-17 19:04:20,x86_64,dacsgpu0001,,64,64,3.11.15,0.25,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,185,"[(3, 8), (2, 6), (3, 14), (2, 12), (7, 8), (7, 11), (0, 5), (8, 10), (0, 11), (12, 13), (6, 9), (5, 7), (3, 13), (2, 11), (11, 14), (8, 9), (9, 13), (0, 10), (10, 12), (1, 9), (1, 12), (5, 6), (5, 12), (6, 14), (11, 13), (4, 10), (4, 7), (4, 13), (10, 14), (1, 14)]",
45f1b30b,6,7,0,0.0,False,False,None,4.879385241571823,,,,,,,,,,,4.879385241571816,,0.9999999999999986,,,,0.09288763999938965,0.09288763999938965,False,,0.0,0.0,,,0.16871953010559082,2026-06-17 19:04:21,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,193,"[(0, 1), (2, 3), (0, 4), (3, 4), (1, 5), (4, 5), (2, 5)]",
70b55ef8,14,21,0,0.0,False,False,None,13.334742419243208,,,,,,,,,,,13.334742419243227,,1.0000000000000016,,,,2.995863199234009,2.995863199234009,False,,0.0,0.0,,,3.0719680786132812,2026-06-17 19:04:21,x86_64,dacsgpu0001,,64,64,3.11.15,0.23,True,True,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,187,"[(2, 12), (4, 9), (7, 11), (8, 10), (0, 2), (1, 13), (5, 7), (6, 12), (3, 10), (8, 9), (0, 1), (5, 6), (6, 11), (3, 9), (2, 13), (4, 10), (4, 13), (0, 3), (7, 12), (1, 11), (5, 8)]",
56d14318,14,21,0,0.0,False,False,None,12.056629575776475,,,,,,,,,,,12.05662957577641,,0.9999999999999947,,,,1.1495563983917236,1.1495563983917236,False,,0.0,0.0,,,1.2166469097137451,2026-06-17 19:04:21,x86_64,dacsgpu0001,,64,64,3.11.15,0.23,True,True,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,189,"[(4, 6), (8, 10), (0, 2), (9, 11), (1, 13), (5, 7), (5, 13), (2, 11), (8, 9), (0, 1), (10, 12), (5, 6), (6, 11), (2, 10), (3, 9), (3, 12), (4, 7), (4, 13), (0, 3), (7, 12), (1, 8)]",
4f26df90,11,20,0,0.0,False,False,None,10.895855690901488,,,,,,,,,,,10.895855690901495,,1.0000000000000007,,,,0.2674412727355957,0.2674412727355957,False,,0.0,0.0,,,0.33302950859069824,2026-06-17 19:04:21,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,195,"[(2, 9), (7, 8), (0, 5), (1, 10), (1, 7), (6, 9), (5, 7), (2, 8), (4, 5), (3, 7), (4, 8), (3, 10), (0, 10), (1, 9), (6, 8), (5, 9), (3, 6), (2, 10), (4, 10), (0, 6)]",
a77f736b,14,21,0,0.0,False,False,None,12.6632014514335,,,,,,,,,,,12.663201451433487,,0.999999999999999,,,,2.464816093444824,2.464816093444824,False,,0.0,0.0,,,2.515437364578247,2026-06-17 19:04:21,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,True,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,190,"[(4, 6), (2, 12), (4, 9), (7, 11), (0, 2), (1, 13), (5, 10), (5, 7), (4, 5), (3, 10), (0, 1), (8, 12), (9, 13), (6, 8), (3, 9), (2, 13), (8, 11), (0, 3), (7, 12), (1, 11), (6, 10)]",
92423d16,11,18,0,0.0,False,False,None,11.169495305841515,,,,,,,,,,,11.169495305841519,,1.0000000000000002,,,,0.20483779907226562,0.20483779907226562,False,,0.0,0.0,,,0.2499828338623047,2026-06-17 19:04:22,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,197,"[(1, 3), (4, 10), (5, 8), (3, 8), (5, 10), (6, 9), (7, 9), (2, 9), (6, 10), (0, 6), (4, 9), (2, 8), (7, 8), (0, 5), (3, 10), (1, 4), (0, 2), (1, 7)]",
433e2d33,14,21,0,0.0,False,False,None,12.153575144227919,,,,,,,,,,,12.153575144227931,,1.000000000000001,,,,1.5276525020599365,1.5276525020599365,False,,0.0,0.0,,,1.609849214553833,2026-06-17 19:04:22,x86_64,dacsgpu0001,,64,64,3.11.15,0.23,True,True,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,191,"[(4, 6), (4, 12), (7, 11), (0, 2), (5, 7), (5, 13), (2, 11), (4, 8), (3, 10), (0, 1), (9, 10), (1, 9), (5, 9), (2, 13), (3, 12), (8, 11), (0, 3), (7, 12), (1, 8), (6, 10), (6, 13)]",
722baa8b,12,18,0,0.0,False,False,None,11.430861488285014,,,,,,,,,,,11.430861488284995,,0.9999999999999983,,,,0.49873924255371094,0.49873924255371094,False,,0.0,0.0,,,0.5342049598693848,2026-06-17 19:04:22,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,True,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,194,"[(0, 1), (4, 7), (3, 8), (5, 10), (1, 9), (5, 7), (6, 9), (0, 3), (6, 8), (1, 11), (3, 7), (5, 9), (2, 11), (4, 8), (6, 10), (0, 2), (4, 11), (2, 10)]",
08a39f32,14,21,0,0.0,False,False,None,13.208960117478819,,,,,,,,,,,13.208960117478801,,0.9999999999999987,,,,1.291457176208496,1.291457176208496,False,,0.0,0.0,,,1.3535408973693848,2026-06-17 19:04:23,x86_64,dacsgpu0001,,64,64,3.11.15,0.23,True,True,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,196,"[(3, 11), (2, 12), (7, 11), (0, 2), (6, 9), (5, 13), (3, 13), (4, 8), (4, 11), (0, 1), (1, 9), (5, 12), (2, 10), (4, 10), (7, 9), (0, 3), (7, 12), (1, 8), (6, 10), (5, 8), (6, 13)]",
6a4af265,10,12,0,0.0,False,False,None,7.725872749759997,,,,,,,,,,,7.725872749759984,,0.9999999999999982,,,,0.7294056415557861,0.7294056415557861,False,,0.0,0.0,,,0.76175856590271,2026-06-17 19:04:23,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,200,"[(3, 9), (2, 7), (1, 6), (4, 7), (0, 7), (2, 9), (1, 8), (0, 6), (5, 9), (4, 8), (5, 8), (3, 6)]",
9ad3b6d1,11,10,0,0.0,False,False,None,6.285724856637531,,,,,,,,,,,6.285724856637532,,1.0000000000000002,,,,0.6028308868408203,0.6028308868408203,False,,0.0,0.0,,,0.6614580154418945,2026-06-17 19:04:23,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,201,"[(3, 9), (9, 10), (0, 10), (6, 8), (4, 9), (7, 8), (2, 8), (5, 9), (8, 10), (1, 10)]",
d1b85a78,12,22,0,0.0,False,False,None,12.25170141041593,,,,,,,,,,,12.251701410415933,,1.0000000000000002,,,,1.739013671875,1.739013671875,False,,0.0,0.0,,,1.7790932655334473,2026-06-17 19:04:23,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,198,"[(5, 11), (3, 8), (2, 9), (0, 2), (1, 7), (5, 10), (2, 11), (3, 10), (4, 11), (8, 9), (1, 3), (9, 10), (0, 10), (6, 8), (5, 6), (4, 10), (4, 7), (8, 11), (7, 9), (0, 6), (1, 11), (6, 7)]",
8f3c6269,12,20,0,0.0,False,False,None,11.70754024259697,,,,,,,,,,,11.707540242596934,,0.999999999999997,,,,1.0646815299987793,1.0646815299987793,False,,0.0,0.0,,,1.128220558166504,2026-06-17 19:04:23,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,199,"[(5, 11), (3, 8), (2, 9), (7, 8), (0, 5), (8, 10), (1, 7), (6, 9), (4, 11), (0, 4), (6, 11), (5, 9), (3, 6), (2, 10), (4, 10), (4, 7), (7, 9), (1, 11), (6, 10), (5, 8)]",
27c3f6c5,7,8,0,0.0,False,False,None,4.987709263645337,,,,,,,,,,,4.987709263645354,,1.0000000000000033,,,,0.09733104705810547,0.09733104705810547,False,,0.0,0.0,,,0.14992809295654297,2026-06-17 19:04:29,x86_64,dacsgpu0001,,64,64,3.11.15,0.2,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,203,"[(0, 1), (2, 3), (1, 6), (2, 6), (3, 5), (4, 6), (4, 5), (0, 5)]",
28fefd9a,14,24,0,0.0,False,False,None,14.553641531938437,,,,,,,,,,,14.553641531938403,,0.9999999999999977,,,,1.3902950286865234,1.3902950286865234,False,,0.0,0.0,,,1.4454269409179688,2026-06-17 19:04:30,x86_64,dacsgpu0001,,64,64,3.11.15,0.23,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,202,"[(5, 11), (2, 12), (4, 9), (7, 11), (0, 8), (6, 12), (2, 8), (3, 13), (3, 10), (4, 11), (7, 13), (0, 10), (1, 9), (5, 12), (2, 10), (3, 9), (4, 13), (7, 12), (1, 8), (1, 11), (0, 9), (6, 10), (5, 8), (6, 13)]",
e94b6dcd,12,22,0,0.0,False,False,None,12.399223286130432,,,,,,,,,,,12.399223286130361,,0.9999999999999942,,,,0.530695915222168,0.530695915222168,False,,0.0,0.0,,,0.5713441371917725,2026-06-17 19:04:30,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,204,"[(5, 11), (2, 3), (3, 8), (4, 9), (0, 5), (8, 10), (1, 7), (6, 9), (5, 7), (2, 11), (4, 11), (7, 10), (0, 1), (1, 6), (0, 4), (6, 8), (6, 11), (2, 10), (3, 9), (4, 10), (7, 9), (5, 8)]",
b6a7aa30,12,18,0,0.0,False,False,None,10.946592852662343,,,,,,,,,,,10.946592852662347,,1.0000000000000002,,,,0.7710015773773193,0.7710015773773193,False,,0.0,0.0,,,0.8256855010986328,2026-06-17 19:04:30,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,True,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,205,"[(8, 9), (0, 1), (4, 11), (5, 10), (3, 8), (2, 9), (0, 3), (6, 8), (5, 6), (4, 9), (7, 10), (1, 11), (3, 7), (4, 5), (2, 11), (0, 2), (1, 10), (6, 7)]",
2fffd6b4,8,10,0,0.0,False,False,None,6.2477864120866435,,,,,,,,,,,6.247786412086654,,1.0000000000000018,,,,0.31391167640686035,0.31391167640686035,False,,0.0,0.0,,,0.39757442474365234,2026-06-17 19:04:31,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,206,"[(0, 4), (2, 6), (5, 7), (0, 7), (3, 5), (1, 5), (6, 7), (1, 4), (3, 6), (2, 4)]",
345e2e6d,11,14,0,0.0,False,False,None,8.771221996524986,,,,,,,,,,,8.77122199652501,,1.0000000000000029,,,,0.32433485984802246,0.32433485984802246,False,,0.0,0.0,,,0.40116238594055176,2026-06-17 19:04:31,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,209,"[(2, 7), (4, 10), (2, 10), (0, 10), (3, 8), (5, 7), (6, 9), (6, 8), (5, 9), (0, 9), (4, 8), (3, 10), (1, 10), (1, 7)]",
669873e4,14,21,0,0.0,False,False,None,12.716913089005281,,,,,,,,,,,12.716913089005304,,1.0000000000000018,,,,1.9993619918823242,1.9993619918823242,False,,0.0,0.0,,,2.0558745861053467,2026-06-17 19:04:33,x86_64,dacsgpu0001,,64,64,3.11.15,0.23,True,True,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,210,"[(5, 11), (4, 6), (7, 11), (8, 10), (0, 2), (1, 13), (4, 5), (0, 1), (8, 12), (9, 10), (6, 8), (5, 9), (2, 10), (3, 9), (2, 13), (3, 12), (4, 13), (0, 3), (7, 12), (1, 11), (6, 7)]",
