run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,circuit_type,n_start,n_end,graph_generation_type,time_limit,failed_instance_termination_thrsh,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,num_repeats,relative_graph_adjList_path,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
8b968e0c,8,16,0,0.0,False,False,None,8.028002759481126,,,,,,,,,,,8.028002759481126,,1.0,,,,0.00970602035522461,0.00970602035522461,False,,0.0,0.0,,,0.03891444206237793,2026-06-26 13:43:07,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,10,"[(0, 1), (2, 3), (4, 7), (2, 6), (5, 7), (0, 7), (3, 5), (1, 2), (4, 5), (2, 5), (0, 5), (1, 4), (0, 2), (3, 6), (6, 7), (1, 7)]",
60024983,8,19,0,0.0,False,False,None,8.657590991641602,,,,,,,,,,,8.657590991641602,,1.0,,,,0.01354360580444336,0.01354360580444336,False,,0.0,0.0,,,0.05700564384460449,2026-06-26 13:43:07,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,11,"[(3, 5), (0, 5), (1, 4), (0, 2), (5, 7), (4, 5), (2, 5), (1, 3), (1, 6), (0, 4), (0, 7), (3, 6), (2, 4), (2, 7), (4, 7), (0, 3), (1, 2), (0, 6), (1, 5)]",
487147b0,8,20,0,0.0,False,False,None,9.48173653197749,,,,,,,,,,,9.48173653197749,,1.0,,,,0.009733915328979492,0.009733915328979492,False,,0.0,0.0,,,0.03975319862365723,2026-06-26 13:43:07,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,12,"[(2, 6), (4, 6), (1, 4), (0, 2), (1, 7), (5, 7), (3, 4), (4, 5), (3, 7), (0, 1), (1, 6), (0, 7), (5, 6), (3, 6), (2, 4), (2, 7), (0, 3), (1, 2), (1, 5), (6, 7)]",
6a4e3bdd,8,8,0,0.0,False,False,None,,,,,,,,,,,,5.651093408937175,,1.0000165296296541,,,,0.009263038635253906,0.009263038635253906,False,,0.0,0.0,,,0.03796863555908203,2026-06-26 13:43:07,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,True,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,14,"[(1, 3), (2, 3), (2, 6), (0, 7), (4, 6), (4, 5), (0, 5), (1, 7)]",
037b74e6,8,18,0,0.0,False,False,None,8.418196937814626,,,,,,,,,,,8.418196937814626,,1.0,,,,0.017177104949951172,0.017177104949951172,False,,0.0,0.0,,,0.04884672164916992,2026-06-26 13:43:07,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,13,"[(1, 6), (0, 4), (2, 6), (5, 7), (3, 5), (0, 3), (4, 6), (1, 2), (5, 6), (3, 4), (1, 5), (6, 7), (2, 5), (0, 5), (0, 2), (3, 6), (2, 4), (1, 7)]",
a6add112,8,12,0,0.0,False,False,None,6.981601453898929,,,,,,,,,,,6.981601453898929,,1.0,,,,0.010399818420410156,0.010399818420410156,False,,0.0,0.0,,,0.039658546447753906,2026-06-26 13:43:07,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,True,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,15,"[(2, 7), (0, 1), (4, 7), (2, 6), (3, 5), (0, 6), (3, 4), (1, 5), (4, 5), (0, 2), (3, 6), (1, 7)]",
0a3cc8a6,8,16,0,0.0,False,False,None,8.351061245298274,,,,,,,,,,,8.351061245298274,,1.0,,,,0.013369321823120117,0.013369321823120117,False,,0.0,0.0,,,0.044887542724609375,2026-06-26 13:43:13,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,16,"[(2, 7), (2, 3), (1, 6), (0, 4), (5, 7), (3, 5), (0, 3), (0, 6), (1, 5), (4, 5), (6, 7), (1, 4), (0, 2), (3, 6), (2, 4), (1, 7)]",
24b6bb3d,8,20,0,0.0,False,False,None,9.30901699437499,,,,,,,,,,,9.30901699437499,,1.0,,,,0.012797117233276367,0.012797117233276367,False,,0.0,0.0,,,0.055502891540527344,2026-06-26 13:43:13,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,17,"[(2, 3), (2, 6), (3, 5), (4, 6), (0, 5), (1, 4), (0, 2), (5, 7), (3, 4), (3, 7), (1, 3), (0, 1), (1, 6), (0, 4), (0, 7), (5, 6), (2, 4), (2, 7), (1, 5), (6, 7)]",
21bed1b1,8,28,0,0.0,False,False,None,,,,,,,,,,,,10.0,,1.0,,,,0.010273456573486328,0.010273456573486328,False,,0.0,0.0,,,0.047881364822387695,2026-06-26 13:43:13,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,19,"[(2, 3), (2, 6), (3, 5), (4, 6), (0, 5), (1, 4), (0, 2), (1, 7), (5, 7), (3, 4), (4, 5), (3, 7), (2, 5), (1, 3), (0, 1), (1, 6), (0, 4), (0, 7), (5, 6), (3, 6), (2, 4), (2, 7), (4, 7), (0, 3), (1, 2), (0, 6), (1, 5), (6, 7)]",
f10a621c,8,24,0,0.0,False,False,None,10.000000000000007,,,,,,,,,,,10.000000000000007,,1.0,,,,0.009222745895385742,0.009222745895385742,False,,0.0,0.0,,,0.042147159576416016,2026-06-26 13:43:13,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,18,"[(2, 6), (3, 5), (4, 6), (0, 5), (1, 4), (0, 2), (1, 7), (5, 7), (3, 4), (3, 7), (2, 5), (1, 3), (0, 1), (0, 4), (5, 6), (3, 6), (2, 4), (2, 7), (4, 7), (0, 3), (1, 2), (0, 6), (1, 5), (6, 7)]",
a9a7382a,8,7,0,0.0,False,False,None,4.763288747970695,,,,,,,,,,,4.763288747970695,,1.0,,,,0.012839555740356445,0.012839555740356445,False,,0.0,0.0,,,0.05809497833251953,2026-06-26 13:43:13,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,True,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,20,"[(0, 1), (2, 3), (1, 6), (1, 2), (2, 5), (1, 4), (6, 7)]",
45b9c24d,8,12,0,0.0,False,False,None,6.8191733508597965,,,,,,,,,,,6.8191733508597965,,1.0,,,,0.012694358825683594,0.012694358825683594,False,,0.0,0.0,,,0.04455924034118652,2026-06-26 13:43:13,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,21,"[(1, 3), (0, 1), (0, 4), (3, 5), (0, 3), (4, 6), (0, 6), (6, 7), (0, 5), (0, 2), (2, 4), (1, 7)]",
6f831eb2,8,15,0,0.0,False,False,None,7.506518866709869,,,,,,,,,,,7.506518866709869,,1.0,,,,0.013959884643554688,0.013959884643554688,False,,0.0,0.0,,,0.044702768325805664,2026-06-26 13:43:13,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,22,"[(2, 7), (0, 1), (1, 6), (0, 4), (2, 6), (0, 7), (0, 3), (5, 6), (4, 5), (6, 7), (2, 5), (0, 5), (1, 4), (0, 2), (2, 4)]",
ec4e51c2,8,16,0,0.0,False,False,None,7.926106112197537,,,,,,,,,,,7.926106112197537,,1.0,,,,0.01231241226196289,0.01231241226196289,False,,0.0,0.0,,,0.054430246353149414,2026-06-26 13:43:13,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,23,"[(2, 7), (0, 1), (0, 4), (2, 6), (0, 7), (3, 5), (0, 3), (4, 6), (5, 6), (1, 5), (4, 5), (3, 7), (0, 5), (0, 2), (3, 6), (6, 7)]",
3850e14d,8,8,0,0.0,False,False,None,,,,,,,,,,,,5.651093408937186,,1.000016529629656,,,,0.010510683059692383,0.010510683059692383,False,,0.0,0.0,,,0.03980517387390137,2026-06-26 13:43:19,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,True,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,25,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]",
1b7ff3ff,8,16,0,0.0,False,False,None,8.092271340668455,,,,,,,,,,,8.092271340668455,,1.0,,,,0.01030874252319336,0.01030874252319336,False,,0.0,0.0,,,0.041839599609375,2026-06-26 13:43:19,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,30,"[(1, 3), (0, 1), (2, 3), (2, 6), (5, 7), (0, 7), (0, 3), (4, 6), (1, 2), (5, 6), (3, 4), (4, 5), (3, 7), (2, 5), (3, 6), (6, 7)]",
05c8c9d7,8,16,0,0.0,False,False,None,7.92764679225266,,,,,,,,,,,7.92764679225266,,1.0,,,,0.014073371887207031,0.014073371887207031,False,,0.0,0.0,,,0.0481874942779541,2026-06-26 13:43:19,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,29,"[(1, 3), (0, 1), (2, 3), (5, 7), (0, 7), (3, 5), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (6, 7), (1, 4), (0, 2), (2, 4), (1, 7)]",
6cb675ab,8,15,0,0.0,False,False,None,7.500000000000007,,,,,,,,,,,7.500000000000007,,1.0,,,,0.012461185455322266,0.012461185455322266,False,,0.0,0.0,,,0.04517483711242676,2026-06-26 13:43:19,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,24,"[(2, 7), (0, 1), (1, 6), (0, 4), (2, 6), (5, 7), (0, 7), (0, 3), (5, 6), (0, 6), (0, 5), (0, 2), (3, 6), (6, 7), (1, 7)]",
8f404d82,8,8,0,0.0,False,False,None,4.910103142917123,,,,,,,,,,,4.910103142917123,,1.0,,,,0.013509988784790039,0.013509988784790039,False,,0.0,0.0,,,0.044963836669921875,2026-06-26 13:43:19,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,27,"[(1, 3), (0, 1), (2, 3), (4, 7), (1, 2), (3, 7), (0, 5), (6, 7)]",
c44bf460,8,8,0,0.0,False,False,None,5.2435771338879285,,,,,,,,,,,5.2435771338879285,,1.0,,,,0.011701822280883789,0.011701822280883789,False,,0.0,0.0,,,0.05716848373413086,2026-06-26 13:43:19,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,26,"[(0, 1), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (0, 2), (6, 7)]",
0dc0b36c,8,16,0,0.0,False,False,None,8.407084624095045,,,,,,,,,,,8.407084624095045,,1.0,,,,0.01470327377319336,0.01470327377319336,False,,0.0,0.0,,,0.06086421012878418,2026-06-26 13:43:19,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,31,"[(1, 3), (0, 1), (4, 7), (2, 6), (0, 7), (3, 5), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (2, 5), (1, 4), (0, 2), (2, 4), (1, 7)]",
b6792643,8,8,0,0.0,False,False,None,5.021350714685029,,,,,,,,,,,5.021350714685029,,1.0,,,,0.01094675064086914,0.01094675064086914,False,,0.0,0.0,,,0.058400630950927734,2026-06-26 13:43:24,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,28,"[(2, 7), (1, 6), (0, 4), (0, 7), (4, 6), (5, 6), (1, 4), (3, 6)]",
b9a53cfc,8,16,0,0.0,False,False,None,8.044337453318086,,,,,,,,,,,8.044337453318086,,1.0,,,,0.01529240608215332,0.01529240608215332,False,,0.0,0.0,,,0.06002998352050781,2026-06-26 13:43:24,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,32,"[(1, 3), (2, 7), (2, 3), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (0, 6), (3, 4), (3, 7), (2, 5), (0, 5), (1, 4), (3, 6)]",
7548f8c9,8,24,0,0.0,False,False,None,9.999999999999982,,,,,,,,,,,9.999999999999982,,1.0,,,,0.009132146835327148,0.009132146835327148,False,,0.0,0.0,,,0.04005575180053711,2026-06-26 13:43:24,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,33,"[(2, 3), (3, 5), (4, 6), (0, 5), (1, 4), (0, 2), (1, 7), (5, 7), (3, 4), (4, 5), (3, 7), (2, 5), (1, 3), (0, 1), (1, 6), (0, 7), (2, 4), (2, 7), (4, 7), (0, 3), (1, 2), (0, 6), (1, 5), (6, 7)]",
c87702d8,8,24,0,0.0,False,False,None,10.000000000000004,,,,,,,,,,,10.000000000000004,,1.0,,,,0.010161638259887695,0.010161638259887695,False,,0.0,0.0,,,0.04048275947570801,2026-06-26 13:43:24,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,34,"[(2, 3), (2, 6), (3, 5), (4, 6), (0, 5), (1, 4), (0, 2), (1, 7), (5, 7), (3, 4), (4, 5), (3, 7), (2, 5), (0, 1), (1, 6), (0, 4), (0, 7), (5, 6), (2, 7), (4, 7), (0, 3), (1, 2), (0, 6), (6, 7)]",
ffd242d5,8,24,0,0.0,False,False,None,10.0,,,,,,,,,,,10.0,,1.0,,,,0.012682676315307617,0.012682676315307617,False,,0.0,0.0,,,0.056632280349731445,2026-06-26 13:43:24,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,35,"[(2, 3), (2, 6), (3, 5), (4, 6), (0, 5), (1, 4), (0, 2), (1, 7), (5, 7), (3, 4), (4, 5), (3, 7), (2, 5), (1, 3), (0, 1), (0, 4), (5, 6), (3, 6), (2, 4), (4, 7), (1, 2), (0, 6), (1, 5), (6, 7)]",
8ddc72f1,8,24,0,0.0,False,False,None,9.999999999999979,,,,,,,,,,,9.999999999999979,,1.0,,,,0.012450695037841797,0.012450695037841797,False,,0.0,0.0,,,0.05435514450073242,2026-06-26 13:43:24,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,36,"[(2, 3), (3, 5), (4, 6), (0, 5), (1, 4), (0, 2), (1, 7), (5, 7), (3, 4), (4, 5), (3, 7), (2, 5), (1, 3), (0, 1), (0, 4), (0, 7), (5, 6), (3, 6), (2, 4), (4, 7), (1, 2), (0, 6), (1, 5), (6, 7)]",
5ec558c4,8,7,0,0.0,False,False,None,5.0842580617057225,,,,,,,,,,,5.0842580617057225,,1.0,,,,0.010715961456298828,0.010715961456298828,False,,0.0,0.0,,,0.053115129470825195,2026-06-26 13:43:25,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,True,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,37,"[(1, 3), (2, 7), (4, 6), (5, 6), (1, 5), (0, 5), (1, 7)]",
8c0e79d7,8,7,0,0.0,False,False,None,4.763288747970699,,,,,,,,,,,4.763288747970699,,1.0,,,,0.010202884674072266,0.010202884674072266,False,,0.0,0.0,,,0.03940749168395996,2026-06-26 13:43:25,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,True,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,38,"[(1, 6), (3, 5), (4, 6), (0, 6), (3, 7), (3, 6), (2, 4)]",
95dc6ec9,8,13,0,0.0,False,False,None,6.963998640994952,,,,,,,,,,,6.963998640994952,,1.0,,,,0.010961294174194336,0.010961294174194336,False,,0.0,0.0,,,0.041898488998413086,2026-06-26 13:43:31,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,44,"[(1, 3), (0, 4), (4, 7), (2, 6), (3, 5), (4, 6), (1, 2), (5, 6), (3, 4), (4, 5), (3, 7), (1, 4), (6, 7)]",
a1bcbc01,8,9,0,0.0,False,False,None,5.79881164908897,,,,,,,,,,,5.79881164908897,,1.0,,,,0.012130498886108398,0.012130498886108398,False,,0.0,0.0,,,0.04231882095336914,2026-06-26 13:43:31,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,True,False,exact,HOG,0,1015,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,1,,41,"[(1, 3), (2, 3), (2, 6), (5, 7), (1, 5), (3, 7), (0, 5), (1, 4), (0, 2)]",
