run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,circuit_type,n_start,n_end,graph_generation_type,time_limit,failed_instance_termination_thrsh,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,num_repeats,relative_graph_adjList_path,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
81f99169,10,16,0,0.0,False,False,None,8.152175948778547,,,,,,,,,,,8.152175948778547,,1.0,,,,0.022957563400268555,0.022957563400268555,False,,0.0,0.0,,,0.03610944747924805,2026-06-26 13:56:05,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,28,"[(3, 9), (1, 3), (0, 1), (0, 4), (3, 8), (5, 7), (7, 9), (0, 3), (1, 8), (0, 6), (1, 5), (3, 7), (0, 5), (1, 4), (0, 2), (3, 6)]",
ba632477,10,30,0,0.0,False,False,None,13.117466140586338,,,,,,,,,,,13.117466140586338,,1.0,,,,0.02294611930847168,0.02294611930847168,False,,0.0,0.0,,,0.03377842903137207,2026-06-26 13:56:05,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,32,"[(2, 3), (3, 5), (2, 9), (4, 6), (7, 8), (0, 5), (1, 4), (0, 8), (6, 9), (5, 7), (3, 4), (4, 5), (4, 8), (8, 9), (1, 3), (0, 1), (1, 9), (0, 7), (5, 6), (3, 6), (2, 4), (2, 7), (4, 7), (7, 9), (0, 3), (1, 2), (1, 8), (0, 6), (0, 9), (6, 7)]",
94b13c30,10,20,0,0.0,False,False,None,10.194364037160497,,,,,,,,,,,10.194364037160497,,1.0,,,,0.025968313217163086,0.025968313217163086,False,,0.0,0.0,,,0.039229393005371094,2026-06-26 13:56:05,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,31,"[(3, 5), (4, 6), (0, 2), (6, 9), (5, 7), (3, 4), (2, 8), (4, 5), (8, 9), (1, 3), (0, 1), (1, 6), (1, 9), (6, 8), (5, 6), (2, 4), (7, 9), (1, 2), (5, 8), (6, 7)]",
0413e4dc,10,30,0,0.0,False,False,None,13.183472067497778,,,,,,,,,,,13.183472067497778,,1.0,,,,0.027068614959716797,0.027068614959716797,False,,0.0,0.0,,,0.04073190689086914,2026-06-26 13:56:05,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,33,"[(2, 3), (3, 8), (2, 6), (3, 5), (7, 8), (1, 4), (0, 2), (6, 9), (3, 4), (2, 8), (4, 5), (3, 7), (2, 5), (4, 8), (8, 9), (1, 3), (1, 6), (1, 9), (0, 7), (6, 8), (5, 6), (5, 9), (2, 4), (3, 9), (7, 9), (0, 3), (0, 6), (1, 5), (0, 9), (6, 7)]",
58743743,11,22,0,0.0,False,False,None,11.400436437426137,,,,,,,,,,,11.400436437426137,,1.0,,,,0.036058664321899414,0.036058664321899414,False,,0.0,0.0,,,0.04851222038269043,2026-06-26 13:56:12,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,40,"[(3, 5), (2, 9), (4, 6), (7, 8), (0, 5), (8, 10), (1, 10), (0, 8), (5, 7), (3, 4), (4, 5), (8, 9), (0, 1), (9, 10), (1, 6), (0, 10), (6, 8), (2, 4), (7, 9), (1, 2), (0, 9), (6, 7)]",
667304c9,11,18,0,0.0,False,False,None,9.429890288066717,,,,,,,,,,,9.429890288066717,,1.0,,,,0.030272245407104492,0.030272245407104492,False,,0.0,0.0,,,0.054376840591430664,2026-06-26 13:56:12,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,38,"[(3, 9), (1, 3), (0, 1), (9, 10), (1, 6), (0, 4), (5, 8), (1, 10), (7, 9), (0, 3), (0, 6), (4, 5), (3, 7), (0, 5), (1, 4), (0, 2), (0, 8), (1, 7)]",
5ec92f0e,11,14,0,0.0,False,False,None,7.910386739873244,,,,,,,,,,,7.910386739873244,,1.0,,,,0.027028799057006836,0.027028799057006836,False,,0.0,0.0,,,0.04324674606323242,2026-06-26 13:56:12,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,34,"[(3, 9), (0, 4), (0, 10), (1, 9), (2, 9), (7, 8), (5, 9), (0, 9), (7, 10), (4, 8), (6, 10), (1, 10), (0, 8), (6, 7)]",
8569b14e,11,22,0,0.0,False,False,None,11.845835456182538,,,,,,,,,,,11.845835456182538,,1.0,,,,0.0382542610168457,0.0382542610168457,False,,0.0,0.0,,,0.05956220626831055,2026-06-26 13:56:12,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,37,"[(2, 3), (0, 5), (8, 10), (1, 10), (6, 9), (3, 4), (2, 8), (4, 5), (2, 5), (4, 8), (7, 10), (1, 3), (9, 10), (1, 6), (0, 4), (0, 7), (6, 8), (3, 9), (2, 7), (7, 9), (0, 6), (1, 5)]",
38a38232,11,24,0,0.0,False,False,None,11.799588746433804,,,,,,,,,,,11.799588746433804,,1.0,,,,0.03712177276611328,0.03712177276611328,False,,0.0,0.0,,,0.05647087097167969,2026-06-26 13:56:12,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,39,"[(2, 6), (4, 6), (4, 9), (0, 5), (1, 4), (0, 2), (0, 8), (1, 7), (5, 10), (6, 9), (4, 5), (4, 8), (7, 10), (8, 9), (0, 1), (1, 6), (0, 4), (2, 4), (2, 10), (4, 7), (0, 3), (1, 8), (1, 5), (6, 7)]",
aa6634d1,11,22,0,0.0,False,False,None,11.317674756174767,,,,,,,,,,,11.317674756174767,,1.0,,,,0.04418325424194336,0.04418325424194336,False,,0.0,0.0,,,0.05844306945800781,2026-06-26 13:56:12,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,41,"[(2, 3), (3, 5), (2, 9), (4, 6), (4, 9), (7, 8), (8, 10), (1, 4), (0, 2), (5, 10), (5, 7), (3, 4), (7, 10), (8, 9), (1, 3), (9, 10), (0, 4), (6, 8), (5, 6), (2, 10), (7, 9), (6, 7)]",
dfd5bb32,11,25,0,0.0,False,False,None,11.640646219934201,,,,,,,,,,,11.640646219934201,,1.0,,,,0.03312802314758301,0.03312802314758301,False,,0.0,0.0,,,0.045454978942871094,2026-06-26 13:56:17,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,35,"[(2, 3), (2, 6), (4, 9), (0, 5), (0, 2), (0, 8), (1, 7), (5, 7), (4, 5), (2, 5), (0, 1), (1, 6), (0, 7), (6, 8), (5, 6), (5, 9), (2, 4), (3, 9), (2, 7), (4, 10), (7, 9), (0, 3), (0, 6), (5, 8), (6, 7)]",
f2835269,11,33,0,0.0,False,False,None,13.965647609088393,,,,,,,,,,,13.965647609088393,,1.0,,,,0.03894519805908203,0.03894519805908203,False,,0.0,0.0,,,0.05432534217834473,2026-06-26 13:56:17,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,42,"[(2, 3), (3, 5), (4, 6), (7, 8), (8, 10), (1, 4), (1, 10), (0, 2), (0, 8), (6, 9), (5, 7), (3, 4), (3, 7), (4, 8), (8, 9), (1, 3), (0, 1), (9, 10), (0, 10), (1, 9), (0, 7), (6, 8), (5, 6), (5, 9), (3, 6), (2, 4), (2, 10), (2, 7), (4, 7), (0, 3), (1, 2), (5, 8), (6, 7)]",
6514513a,12,18,0,0.0,False,False,None,10.617007221639131,,,,,,,,,,,10.617007221639131,,1.0,,,,0.05472970008850098,0.05472970008850098,False,,0.0,0.0,,,0.06911897659301758,2026-06-26 13:56:17,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,True,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,47,"[(0, 11), (1, 3), (3, 9), (0, 4), (4, 7), (5, 10), (5, 7), (3, 5), (6, 9), (1, 2), (1, 8), (6, 8), (6, 11), (0, 9), (2, 11), (4, 8), (7, 10), (2, 10)]",
c0e3fb28,12,21,0,0.0,False,False,None,10.909739721717676,,,,,,,,,,,10.909739721717676,,1.0,,,,0.06368327140808105,0.06368327140808105,False,,0.0,0.0,,,0.0764615535736084,2026-06-26 13:56:17,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,44,"[(3, 8), (3, 5), (1, 4), (0, 8), (0, 11), (5, 7), (2, 8), (2, 5), (9, 10), (1, 9), (5, 6), (6, 11), (3, 6), (2, 10), (2, 7), (0, 3), (10, 11), (1, 8), (1, 5), (6, 10), (5, 8)]",
863ea73e,12,42,0,0.0,False,False,None,17.345805660952994,,,,,,,,,,,17.345805660952994,,1.0,,,,0.06579828262329102,0.06579828262329102,False,,0.0,0.0,,,0.07705163955688477,2026-06-26 13:56:17,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,46,"[(2, 3), (3, 8), (2, 6), (3, 5), (3, 11), (2, 9), (4, 6), (4, 9), (7, 11), (8, 10), (1, 4), (0, 2), (9, 11), (5, 10), (6, 9), (5, 7), (2, 8), (4, 5), (3, 7), (2, 5), (4, 8), (3, 10), (1, 3), (0, 1), (9, 10), (1, 6), (0, 4), (0, 10), (1, 9), (5, 6), (6, 11), (2, 4), (2, 10), (2, 7), (4, 10), (4, 7), (10, 11), (1, 8), (1, 11), (0, 9), (5, 8), (6, 7)]",
5734423d,12,23,0,0.0,False,False,None,12.144173766467427,,,,,,,,,,,12.144173766467427,,1.0,,,,0.0687255859375,0.0687255859375,False,,0.0,0.0,,,0.08143258094787598,2026-06-26 13:56:17,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,45,"[(5, 11), (2, 6), (3, 11), (2, 9), (1, 4), (0, 8), (1, 7), (0, 11), (4, 5), (3, 7), (2, 5), (4, 8), (3, 10), (7, 10), (5, 9), (3, 6), (2, 10), (3, 9), (7, 9), (1, 8), (1, 5), (1, 11), (0, 9)]",
1b5b79b7,11,33,0,0.0,False,False,None,14.27146488133344,,,,,,,,,,,14.27146488133344,,1.0,,,,0.06882905960083008,0.06882905960083008,False,,0.0,0.0,,,0.08404660224914551,2026-06-26 13:56:17,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,43,"[(3, 8), (2, 6), (2, 9), (4, 9), (7, 8), (0, 5), (0, 2), (1, 10), (6, 9), (4, 5), (3, 10), (7, 10), (8, 9), (1, 3), (9, 10), (1, 6), (0, 10), (1, 9), (6, 8), (5, 6), (3, 6), (2, 10), (3, 9), (2, 7), (4, 7), (7, 9), (0, 3), (1, 2), (1, 8), (0, 6), (1, 5), (0, 9), (5, 8)]",
f065fe5f,11,34,0,0.0,False,False,None,14.248516824063328,,,,,,,,,,,14.248516824063328,,1.0,,,,0.02890157699584961,0.02890157699584961,False,,0.0,0.0,,,0.041355133056640625,2026-06-26 13:56:22,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,36,"[(2, 3), (4, 6), (8, 10), (1, 4), (1, 10), (1, 7), (5, 10), (5, 7), (3, 4), (2, 8), (3, 7), (2, 5), (4, 8), (7, 10), (8, 9), (1, 3), (9, 10), (1, 6), (0, 4), (0, 10), (1, 9), (0, 7), (6, 8), (5, 9), (2, 4), (3, 9), (2, 7), (4, 10), (4, 7), (1, 2), (1, 8), (6, 10), (5, 8), (6, 7)]",
b1a20157,12,24,0,0.0,False,False,None,12.186183800367075,,,,,,,,,,,12.186183800367075,,1.0,,,,0.04430389404296875,0.04430389404296875,False,,0.0,0.0,,,0.061365604400634766,2026-06-26 13:56:22,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,48,"[(3, 8), (3, 5), (4, 9), (1, 10), (0, 11), (6, 9), (5, 7), (3, 4), (3, 7), (2, 5), (4, 8), (4, 11), (7, 10), (8, 9), (0, 10), (6, 8), (6, 11), (2, 10), (2, 7), (1, 2), (0, 6), (1, 5), (1, 11), (0, 9)]",
380e88c7,12,30,0,0.0,False,False,None,14.510477488753532,,,,,,,,,,,14.510477488753532,,1.0,,,,0.048358917236328125,0.048358917236328125,False,,0.0,0.0,,,0.060588836669921875,2026-06-26 13:56:22,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,49,"[(5, 11), (3, 8), (3, 5), (2, 9), (0, 5), (8, 10), (1, 10), (0, 2), (0, 8), (1, 7), (0, 11), (6, 9), (3, 4), (2, 8), (4, 8), (3, 10), (4, 11), (1, 3), (9, 10), (1, 6), (0, 4), (5, 6), (6, 11), (5, 9), (2, 7), (4, 7), (7, 9), (1, 2), (10, 11), (6, 7)]",
6dad4f24,12,24,0,0.0,False,False,None,12.441468738783845,,,,,,,,,,,12.441468738783845,,1.0,,,,0.03638148307800293,0.03638148307800293,False,,0.0,0.0,,,0.04745817184448242,2026-06-26 13:56:22,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,52,"[(2, 3), (3, 5), (4, 6), (7, 8), (0, 2), (0, 11), (6, 9), (5, 7), (3, 4), (4, 5), (1, 3), (0, 1), (9, 10), (0, 10), (1, 9), (6, 8), (5, 6), (2, 4), (7, 9), (10, 11), (1, 8), (0, 6), (1, 11), (0, 9)]",
eed53a44,12,24,0,0.0,False,False,None,12.029461254769798,,,,,,,,,,,12.029461254769798,,1.0,,,,0.048258304595947266,0.048258304595947266,False,,0.0,0.0,,,0.06297731399536133,2026-06-26 13:56:22,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,53,"[(2, 3), (3, 8), (4, 6), (7, 8), (1, 7), (0, 11), (5, 10), (6, 9), (4, 5), (3, 7), (3, 10), (8, 9), (1, 3), (0, 1), (1, 6), (6, 8), (5, 6), (2, 10), (2, 7), (7, 9), (0, 3), (0, 6), (1, 11), (0, 9)]",
0e34925e,12,20,0,0.0,False,False,None,10.09591330164353,,,,,,,,,,,10.09591330164353,,1.0,,,,0.05258011817932129,0.05258011817932129,False,,0.0,0.0,,,0.06823110580444336,2026-06-26 13:56:22,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,50,"[(5, 11), (2, 6), (0, 5), (0, 2), (5, 10), (2, 8), (2, 5), (2, 11), (1, 3), (0, 1), (0, 4), (0, 10), (0, 7), (6, 8), (2, 4), (3, 9), (2, 7), (7, 9), (0, 3), (0, 6)]",
71f73fc1,12,36,0,0.0,False,False,None,15.571403208269018,,,,,,,,,,,15.571403208269018,,1.0,,,,0.04360365867614746,0.04360365867614746,False,,0.0,0.0,,,0.05561518669128418,2026-06-26 13:56:22,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,54,"[(5, 11), (2, 3), (3, 5), (2, 9), (4, 6), (7, 8), (0, 5), (1, 4), (0, 2), (1, 10), (0, 11), (6, 9), (5, 7), (3, 4), (2, 8), (4, 5), (3, 7), (2, 5), (2, 11), (4, 8), (8, 9), (1, 3), (0, 1), (9, 10), (0, 10), (6, 8), (5, 6), (3, 6), (2, 4), (2, 7), (4, 7), (0, 3), (1, 2), (10, 11), (0, 9), (6, 7)]",
52d2a52a,12,27,0,0.0,False,False,None,12.84724310191013,,,,,,,,,,,12.84724310191013,,1.0,,,,0.054007530212402344,0.054007530212402344,False,,0.0,0.0,,,0.06640243530273438,2026-06-26 13:56:22,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,51,"[(3, 8), (3, 5), (2, 9), (0, 5), (1, 4), (1, 10), (0, 2), (0, 8), (0, 11), (2, 8), (4, 11), (8, 9), (0, 1), (1, 6), (0, 4), (0, 10), (0, 7), (5, 6), (2, 4), (2, 10), (4, 7), (0, 3), (10, 11), (0, 6), (1, 5), (0, 9), (6, 7)]",
3546b6fa,13,30,0,0.0,False,False,None,14.016547902144048,,,,,,,,,,,14.016547902144048,,1.0,,,,0.06840777397155762,0.06840777397155762,False,,0.0,0.0,,,0.08154058456420898,2026-06-26 13:56:29,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,61,"[(2, 9), (4, 6), (2, 12), (7, 8), (0, 5), (1, 4), (0, 2), (0, 8), (9, 11), (0, 11), (6, 9), (5, 7), (4, 5), (2, 5), (4, 11), (0, 1), (8, 12), (9, 10), (0, 4), (0, 7), (5, 6), (2, 4), (4, 10), (4, 7), (0, 3), (0, 6), (0, 12), (0, 9), (6, 10), (5, 8)]",
60656edb,13,22,0,0.0,False,False,None,11.638098845807027,,,,,,,,,,,11.638098845807027,,1.0,,,,0.0817413330078125,0.0817413330078125,False,,0.0,0.0,,,0.09949851036071777,2026-06-26 13:56:29,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,56,"[(5, 11), (3, 5), (4, 9), (1, 4), (1, 10), (1, 7), (0, 11), (5, 10), (6, 12), (3, 7), (2, 5), (3, 10), (1, 9), (3, 6), (8, 11), (1, 2), (1, 8), (0, 6), (0, 12), (0, 9), (6, 10), (5, 8)]",
5c64772a,13,26,0,0.0,False,False,None,13.401031243909475,,,,,,,,,,,13.401031243909475,,1.0,,,,0.09121203422546387,0.09121203422546387,False,,0.0,0.0,,,0.10403108596801758,2026-06-26 13:56:29,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,59,"[(3, 11), (4, 6), (4, 12), (7, 8), (0, 2), (0, 8), (9, 11), (0, 11), (2, 5), (4, 8), (3, 10), (7, 10), (1, 6), (0, 10), (1, 9), (5, 6), (5, 12), (3, 6), (2, 10), (3, 12), (4, 7), (8, 11), (7, 9), (9, 12), (1, 2), (1, 5)]",
494c5966,13,22,0,0.0,False,False,None,11.624575641933111,,,,,,,,,,,11.624575641933111,,1.0,,,,0.11126971244812012,0.11126971244812012,False,,0.0,0.0,,,0.128279447555542,2026-06-26 13:56:29,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,60,"[(2, 6), (4, 12), (4, 9), (1, 4), (0, 2), (5, 7), (2, 5), (3, 10), (1, 3), (0, 1), (0, 4), (1, 9), (0, 7), (4, 10), (8, 11), (0, 3), (9, 12), (10, 11), (1, 8), (0, 6), (1, 5), (5, 8)]",
de03bd78,13,26,0,0.0,False,False,None,13.132890089698572,,,,,,,,,,,13.132890089698572,,1.0,,,,0.06358790397644043,0.06358790397644043,False,,0.0,0.0,,,0.07611942291259766,2026-06-26 13:56:33,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,63,"[(2, 6), (3, 5), (11, 12), (4, 12), (7, 8), (0, 2), (0, 8), (9, 11), (3, 4), (4, 8), (4, 11), (8, 9), (1, 3), (0, 1), (1, 9), (5, 6), (5, 9), (2, 10), (7, 9), (9, 12), (1, 2), (10, 11), (0, 12), (1, 5), (6, 10), (6, 7)]",
300fef0e,13,31,0,0.0,False,False,None,15.082651333728045,,,,,,,,,,,15.082651333728045,,1.0,,,,0.09526491165161133,0.09526491165161133,False,,0.0,0.0,,,0.11167573928833008,2026-06-26 13:56:33,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,57,"[(5, 11), (2, 3), (3, 5), (3, 11), (11, 12), (4, 6), (4, 12), (7, 11), (0, 5), (1, 10), (9, 11), (0, 11), (2, 8), (3, 10), (7, 10), (9, 10), (8, 12), (1, 6), (0, 4), (0, 10), (1, 9), (5, 6), (6, 11), (3, 9), (4, 10), (4, 7), (7, 9), (1, 2), (1, 8), (1, 11), (5, 8)]",
ccaeb19e,13,39,0,0.0,False,False,None,17.17167939774198,,,,,,,,,,,17.17167939774198,,1.0,,,,0.11114072799682617,0.11114072799682617,False,,0.0,0.0,,,0.12657594680786133,2026-06-26 13:56:34,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,64,"[(2, 3), (3, 8), (3, 5), (11, 12), (4, 6), (4, 12), (2, 12), (7, 8), (0, 5), (0, 2), (9, 11), (1, 7), (0, 11), (6, 9), (5, 7), (3, 4), (4, 5), (2, 5), (4, 8), (7, 10), (8, 9), (1, 3), (0, 1), (9, 10), (0, 10), (10, 12), (1, 9), (0, 7), (1, 12), (6, 8), (6, 11), (3, 6), (2, 4), (9, 12), (10, 11), (1, 8), (0, 12), (5, 8), (6, 7)]",
21f85cdf,13,39,0,0.0,False,False,None,16.847159005026217,,,,,,,,,,,16.847159005026217,,1.0,,,,0.1319105625152588,0.1319105625152588,False,,0.0,0.0,,,0.14580082893371582,2026-06-26 13:56:34,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,65,"[(3, 5), (11, 12), (2, 9), (4, 12), (2, 12), (7, 8), (1, 4), (0, 2), (1, 7), (0, 11), (5, 10), (6, 9), (5, 7), (3, 4), (2, 8), (4, 5), (2, 5), (3, 10), (7, 10), (0, 1), (8, 12), (9, 10), (1, 6), (10, 12), (1, 12), (6, 8), (5, 12), (6, 11), (2, 4), (2, 7), (4, 10), (4, 7), (8, 11), (9, 12), (1, 2), (1, 8), (10, 11), (1, 5), (1, 11)]",
66a061b4,12,36,0,0.0,False,False,None,16.17240050117243,,,,,,,,,,,16.17240050117243,,1.0,,,,0.0628058910369873,0.0628058910369873,False,,0.0,0.0,,,0.07758188247680664,2026-06-26 13:56:34,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,55,"[(5, 11), (3, 8), (3, 11), (2, 9), (4, 6), (4, 9), (7, 8), (0, 5), (0, 2), (1, 10), (0, 11), (6, 9), (5, 7), (2, 5), (2, 11), (3, 10), (7, 10), (8, 9), (0, 1), (9, 10), (1, 6), (0, 4), (0, 10), (1, 9), (3, 6), (2, 4), (2, 7), (8, 11), (7, 9), (0, 3), (1, 2), (10, 11), (1, 5), (6, 10), (5, 8), (6, 7)]",
