run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
a8a3e48b,11,15,0,0.0,False,False,"[1, 1, 1]",15.000000000000071,,,,,,,,,,,15.000000000000071,,1.0,,,,0.017093420028686523,0.017093420028686523,False,,0.0,0.0,,,0.02459406852722168,2026-07-01 11:04:59,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,15,"[(3, 9), (2, 7), (0, 1), (4, 10), (2, 3), (1, 6), (5, 10), (3, 8), (1, 2), (0, 6), (3, 4), (2, 8), (4, 5), (4, 9), (1, 7)]",
ac22eae7,13,18,0,0.0,False,False,"[1, 1, 1]",18.000000000000036,,,,,,,,,,,18.000000000000036,,1.0,,,,0.05793428421020508,0.05793428421020508,False,,0.0,0.0,,,0.06416845321655273,2026-07-01 11:05:03,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,16,"[(5, 11), (3, 9), (0, 1), (4, 10), (2, 3), (0, 7), (2, 9), (6, 12), (1, 2), (1, 8), (3, 4), (5, 6), (2, 8), (4, 5), (5, 12), (3, 10), (4, 11), (1, 7)]",
4d69b06b,6,10,0,0.0,False,False,"[1, 1, 1]",10.236067977499793,,,,,,,,,,,10.236067977499793,,1.0,,,,0.006096363067626953,0.006096363067626953,False,,0.0,0.0,,,0.01340341567993164,2026-07-01 11:05:04,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,18,"[(0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (3, 4), (1, 5), (4, 5), (0, 5), (0, 2)]",
60b25ca0,5,8,0,0.0,False,False,"[1, 1, 1]",8.000000000000023,,,,,,,,,,,8.000000000000023,,1.0,,,,0.007582187652587891,0.007582187652587891,False,,0.0,0.0,,,0.021679162979125977,2026-07-01 11:05:04,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,17,"[(0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (3, 4), (1, 4), (0, 2)]",
50b3438f,9,16,0,0.0,False,False,"[1, 1, 1]",16.256838127689154,,,,,,,,,,,16.256838127689154,,1.0,,,,0.0124969482421875,0.0124969482421875,False,,0.0,0.0,,,0.020167112350463867,2026-07-01 11:05:04,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,21,"[(0, 1), (2, 3), (0, 4), (0, 7), (0, 3), (1, 2), (1, 8), (0, 6), (3, 4), (5, 6), (4, 5), (7, 8), (0, 5), (0, 2), (0, 8), (6, 7)]",
92e862ae,7,12,0,0.0,False,False,"[1, 1, 1]",12.236067977499815,,,,,,,,,,,12.236067977499815,,1.0,,,,0.005450248718261719,0.005450248718261719,False,,0.0,0.0,,,0.010676145553588867,2026-07-01 11:05:04,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,19,"[(0, 1), (2, 3), (1, 6), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 5), (0, 2)]",
a235f4bf,8,14,0,0.0,False,False,"[1, 1, 1]",14.21035851369342,,,,,,,,,,,14.21035851369342,,1.0,,,,0.011231184005737305,0.011231184005737305,False,,0.0,0.0,,,0.017131805419921875,2026-07-01 11:05:04,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,20,"[(0, 1), (2, 3), (0, 4), (0, 7), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 5), (0, 2), (6, 7), (1, 7)]",
89a7fc5e,10,18,0,0.0,False,False,"[1, 1, 1]",18.09459956787404,,,,,,,,,,,18.09459956787404,,1.0,,,,0.00943303108215332,0.00943303108215332,False,,0.0,0.0,,,0.01495671272277832,2026-07-01 11:05:04,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,22,"[(8, 9), (0, 1), (2, 3), (0, 4), (1, 9), (0, 7), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (7, 8), (4, 5), (0, 9), (0, 5), (0, 2), (0, 8), (6, 7)]",
89b9f958,11,20,0,0.0,False,False,"[1, 1, 1]",20.18441469347744,,,,,,,,,,,20.18441469347744,,1.0,,,,0.020795345306396484,0.020795345306396484,False,,0.0,0.0,,,0.02760028839111328,2026-07-01 11:05:04,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,23,"[(2, 3), (7, 8), (0, 5), (1, 10), (0, 2), (0, 8), (3, 4), (4, 5), (8, 9), (0, 1), (9, 10), (0, 4), (0, 10), (0, 7), (5, 6), (0, 3), (1, 2), (0, 6), (0, 9), (6, 7)]",
bef82f70,12,22,0,0.0,False,False,"[1, 1, 1]",21.937872725048788,,,,,,,,,,,21.937872725048788,,1.0,,,,0.025530099868774414,0.025530099868774414,False,,0.0,0.0,,,0.03111433982849121,2026-07-01 11:05:09,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,24,"[(2, 3), (7, 8), (0, 5), (0, 2), (0, 8), (0, 11), (3, 4), (4, 5), (8, 9), (0, 1), (9, 10), (0, 4), (0, 10), (0, 7), (5, 6), (0, 3), (1, 2), (10, 11), (0, 6), (1, 11), (0, 9), (6, 7)]",
2dd22f51,7,14,0,0.0,False,False,"[1, 1, 1]",13.730384088334546,,,,,,,,,,,13.730384088334546,,1.0,,,,0.009125947952270508,0.009125947952270508,False,,0.0,0.0,,,0.014606237411499023,2026-07-01 11:05:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,27,"[(1, 3), (0, 1), (2, 3), (1, 6), (3, 5), (4, 6), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 5), (0, 2), (2, 4)]",
8045488f,5,10,0,0.0,False,False,"[1, 1, 1]",,,,,,,,,,,,8.000000000000002,,2.0000000000000004,,,,0.009692668914794922,0.009692668914794922,False,,0.0,0.0,,,0.06741952896118164,2026-07-01 11:05:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,26,"[(1, 3), (0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (3, 4), (1, 4), (0, 2), (2, 4)]",
73e3a61b,5,8,0,0.0,False,False,"[1, 1, 1]",8.000000000000018,,,,,,,,,,,8.000000000000018,,1.0,,,,0.0058574676513671875,0.0058574676513671875,False,,0.0,0.0,,,0.011805057525634766,2026-07-01 11:05:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,30,"[(0, 1), (2, 3), (0, 4), (1, 2), (3, 4), (1, 4), (0, 2), (2, 4)]",
34df3904,15,21,0,0.0,False,False,"[1, 1, 1]",21.000000000000043,,,,,,,,,,,21.000000000000043,,1.0,,,,0.28704118728637695,0.28704118728637695,False,,0.0,0.0,,,0.29291605949401855,2026-07-01 11:05:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,25,"[(2, 3), (3, 11), (2, 9), (4, 12), (7, 14), (0, 8), (5, 13), (3, 4), (4, 5), (3, 10), (4, 11), (0, 1), (1, 9), (5, 6), (5, 12), (6, 14), (2, 10), (1, 2), (1, 8), (6, 7), (6, 13)]",
ba4dd1a2,9,18,0,0.0,False,False,"[1, 1, 1]",16.917881388736845,,,,,,,,,,,16.917881388736845,,1.0,,,,0.008032083511352539,0.008032083511352539,False,,0.0,0.0,,,0.01421499252319336,2026-07-01 11:05:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,28,"[(1, 3), (0, 1), (2, 3), (5, 7), (0, 7), (3, 5), (4, 6), (1, 2), (1, 8), (3, 4), (5, 6), (6, 8), (4, 5), (6, 7), (7, 8), (0, 2), (0, 8), (2, 4)]",
6b98f88e,11,22,0,0.0,False,False,"[1, 1, 1]",21.51487146737214,,,,,,,,,,,21.51487146737214,,1.0,,,,0.018182992935180664,0.018182992935180664,False,,0.0,0.0,,,0.025439977645874023,2026-07-01 11:05:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,29,"[(2, 3), (3, 5), (4, 6), (7, 8), (8, 10), (0, 2), (1, 10), (5, 7), (3, 4), (4, 5), (8, 9), (1, 3), (0, 1), (9, 10), (0, 10), (6, 8), (5, 6), (2, 4), (7, 9), (1, 2), (0, 9), (6, 7)]",
8b56b67c,7,11,0,0.0,False,False,"[1, 1, 1]",11.293334951088086,,,,,,,,,,,11.293334951088086,,1.0,,,,0.006908893585205078,0.006908893585205078,False,,0.0,0.0,,,0.01244807243347168,2026-07-01 11:05:11,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,31,"[(0, 1), (2, 3), (1, 6), (4, 6), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 2), (2, 4)]",
609cc52a,9,14,0,0.0,False,False,"[1, 1, 1]",14.370079042736418,,,,,,,,,,,14.370079042736418,,1.0,,,,0.007877826690673828,0.007877826690673828,False,,0.0,0.0,,,0.013455390930175781,2026-07-01 11:05:15,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,exact,False,0,0,standard,0.05,standard,2,2,scs,0.001,20000,False,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/stress_test.txt,False,Results/warm_start_cache/unused_exact,512,60,0,8,1,1,50,50,5,0,5,1,,32,"[(0, 1), (2, 3), (4, 6), (1, 2), (1, 8), (3, 4), (5, 6), (6, 8), (4, 5), (6, 7), (7, 8), (0, 2), (0, 8), (2, 4)]",
