time,n,repeat_idx,sdp_seed,exit_code,reason,cache_path,log_file,status_file,failed_adjlist_file
2026-06-21 19:38:38,127,7,6000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000127_6e40385e09e7_seed6000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:38,128,1,42,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000128_7e855118aa2f_seed42_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:38,128,2,1000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000128_7e855118aa2f_seed1000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:38,128,3,2000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000128_7e855118aa2f_seed2000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:38,128,4,3000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000128_7e855118aa2f_seed3000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:38,128,5,4000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000128_7e855118aa2f_seed4000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:39,128,6,5000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000128_7e855118aa2f_seed5000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:39,128,7,6000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000128_7e855118aa2f_seed6000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:39,128,8,7000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000128_7e855118aa2f_seed7000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:39,128,9,8000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000128_7e855118aa2f_seed8000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:39,128,10,9000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000128_7e855118aa2f_seed9000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:39,129,1,42,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000129_39ed45274056_seed42_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:39,129,2,1000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000129_39ed45274056_seed1000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:39,129,3,2000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000129_39ed45274056_seed2000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:39,129,4,3000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000129_39ed45274056_seed3000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:39,129,5,4000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000129_39ed45274056_seed4000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:40,129,6,5000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000129_39ed45274056_seed5000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:40,129,7,6000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000129_39ed45274056_seed6000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:40,129,8,7000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000129_39ed45274056_seed7000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:40,129,9,8000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000129_39ed45274056_seed8000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:40,129,10,9000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000129_39ed45274056_seed9000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:40,130,1,42,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000130_a26c27e8674f_seed42_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:40,130,2,1000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000130_a26c27e8674f_seed1000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:40,130,3,2000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000130_a26c27e8674f_seed2000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:40,130,4,3000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000130_a26c27e8674f_seed3000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:40,130,5,4000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000130_a26c27e8674f_seed4000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:40,130,6,5000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000130_a26c27e8674f_seed5000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:41,130,7,6000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000130_a26c27e8674f_seed6000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:41,130,8,7000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000130_a26c27e8674f_seed7000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:41,130,9,8000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000130_a26c27e8674f_seed8000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
2026-06-21 19:38:41,130,10,9000042,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000130_a26c27e8674f_seed9000042_L2_M2_standard.npz,,,Results/logs/adam/20260621_193700_pid2711608/failed_warm_starts.adjlist
