cache_file,cache_dataset,graph_index,graph_hash,n_vertices,n_edges,lasserre_level,initial_solver_level_M,warm_start_mode,parameter_vector,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,sdp_seed,gp_rounding_seed,algorithm17_seed,sdp_objective_value,rounded_solution_energy,algorithm17_actual_energy,algorithm17_analytic_F_value,algorithm17_F_bound_applicable,algorithm17_lower_bound_energy,rounded_energy_over_sdp_objective,algorithm17_energy_over_sdp_objective,algorithm17_lower_bound_over_sdp_objective,warm_start_compute_time_seconds,cache_created_at
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4_v2_tf176_L2M2_scs_eps1e-7_gpseed47_alg17seed48/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000_2870a2ee8414_seed47_L2_M2_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,0,031f49f789e6245e,5,4,2,2,amplified,"[1, 1, 1]",scs,1e-07,250000,47,47,48,5.709275426058966,2.1582464967185793,2.579284659779705,3.392350911151321,True,3.392350911151321,0.3780245890516421,0.45177092841011346,0.5941823888312592,27.730767726898193,2026-09-01 11:55:03
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4_v2_tf176_L2M2_scs_eps1e-7_gpseed47_alg17seed48/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000001_dcf1071fcc31_seed47_L2_M2_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,1,faea56c01340eb7c,8,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,250000,47,47,48,10.943472633498256,6.136019902836909,6.676653460963562,6.513087190518977,True,6.513087190518977,0.5607013521516371,0.610103728913814,0.5951572602815532,1076.8669588565826,2026-09-01 12:04:38
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4_v2_tf176_L2M2_scs_eps1e-7_gpseed47_alg17seed48/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000002_a9ba2966dd1c_seed47_L2_M2_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,2,f793499c6d3605b3,6,9,2,2,amplified,"[1, 1, 1]",scs,1e-07,250000,47,47,48,11.999999972206286,6.905730578557255,7.141685493231,6.993735504629391,True,6.993735504629391,0.5754775495459927,0.5951404591476803,0.5828112934023234,102.87389636039734,2026-09-01 12:19:47
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4_v2_tf176_L2M2_scs_eps1e-7_gpseed47_alg17seed48/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000003_ee00932b07c9_seed47_L2_M2_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,3,9a09305d3fada0d0,8,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,250000,47,47,48,10.896859125902374,6.632247968469622,7.512071294921699,6.473783769393938,True,6.473783769393938,0.6086384977396322,0.6893794999207739,0.5940963074401351,902.1847400665283,2026-09-01 11:54:03
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4_v2_tf176_L2M2_scs_eps1e-7_gpseed47_alg17seed48/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000004_f3b409b7058e_seed47_L2_M2_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,4,9d7a5b1d3a1c2c4c,5,5,2,2,amplified,"[1, 1, 1]",scs,1e-07,250000,47,47,48,6.903211948279812,3.705999133642393,4.001247259873544,4.0294609519493125,True,4.0294609519493125,0.5368514195143433,0.5796210937534088,0.5837081321186148,25.801347017288208,2026-09-01 11:47:07
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4_v2_tf176_L2M2_scs_eps1e-7_gpseed47_alg17seed48/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000005_9e829526c962_seed47_L2_M2_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,5,8b4362a019fdfffc,6,5,2,2,amplified,"[1, 1, 1]",scs,1e-07,250000,47,47,48,6.702747366772314,3.973688627144561,4.380851704947754,3.971415464884817,True,3.971415464884817,0.5928447559941495,0.6535904555593207,0.5925056171104415,61.90935802459717,2026-09-01 12:41:47
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4_v2_tf176_L2M2_scs_eps1e-7_gpseed47_alg17seed48/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000006_593d250c5028_seed47_L2_M2_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,6,5f9c64e19039c3b1,7,7,2,2,amplified,"[1, 1, 1]",scs,1e-07,250000,47,47,48,9.61628014794376,5.8262068947253844,6.238402313708139,5.667416034402503,True,5.667416034402503,0.6058690891998604,0.648733420588011,0.5893563776440479,335.0677390098572,2026-09-01 11:29:15
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4_v2_tf176_L2M2_scs_eps1e-7_gpseed47_alg17seed48/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000007_be4629f4e8de_seed47_L2_M2_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,7,6e3007103436a9dd,8,7,2,2,amplified,"[1, 1, 1]",scs,1e-07,250000,47,47,48,10.249996365673502,5.564568779135665,6.107272323458612,6.095316509650994,True,6.095316509650994,0.5428849514299345,0.5958316574541846,0.5946652361813287,1300.3586075305939,2026-09-01 11:45:21
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4_v2_tf176_L2M2_scs_eps1e-7_gpseed47_alg17seed48/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000008_7a7ae5e19a68_seed47_L2_M2_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,8,74e713ee84278240,5,6,2,2,amplified,"[1, 1, 1]",scs,1e-07,250000,47,47,48,8.000000031425252,3.4602427045714492,3.6910580629848875,4.662490365560337,True,4.662490365560337,0.4325303363723843,0.46138225606072925,0.5828112934056682,27.576796054840088,2026-09-01 12:10:29
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4_v2_tf176_L2M2_scs_eps1e-7_gpseed47_alg17seed48/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000009_75ca1d28b14f_seed47_L2_M2_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,9,96c1f2d4d001bdee,7,6,2,2,amplified,"[1, 1, 1]",scs,1e-07,250000,47,47,48,7.6923605514472655,3.606059048753007,3.672416643168916,4.5557337911481435,True,4.5557337911481435,0.4687844549973092,0.47741088299325435,0.5922413231515796,364.1832914352417,2026-09-01 11:37:04
