cache_file,cache_dataset,graph_index,graph_hash,n_vertices,n_edges,lasserre_level,initial_solver_level_M,warm_start_mode,parameter_vector,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,sdp_seed,gp_rounding_seed,algorithm17_seed,algorithm17_num_seeds,algorithm17_seed_start,algorithm17_seeds_tried_json,algorithm17_candidate_energies_json,sdp_objective_value,rounded_solution_energy,algorithm17_actual_energy,algorithm17_analytic_F_value,algorithm17_F_bound_applicable,algorithm17_lower_bound_energy,rounded_energy_over_sdp_objective,algorithm17_energy_over_sdp_objective,algorithm17_lower_bound_over_sdp_objective,warm_start_compute_time_seconds,cache_created_at,exact_comparison_normalisation_factor,rounded_solution_energy_normalized,algorithm17_actual_energy_normalized,algorithm17_lower_bound_energy_normalized,canonical_graph_hash,exact_result_match_status,exact_result_source,exact_optimal_energy,rounded_energy_over_exact_optimum,algorithm17_energy_over_exact_optimum,algorithm17_lower_bound_over_exact_optimum
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed42_alg17seed43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000008_a9ba2966dd1c_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,8,f793499c6d3605b3,6,9,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 6.3571147966074895}]",11.999999972206286,6.0159302079590935,6.3571147966074895,6.993735504629391,True,6.993735504629391,0.5013275184910706,0.5297595676109563,0.5828112934023234,112.75999712944031,2026-09-02 13:01:11,2,3.0079651039795468,3.1785573983037447,3.4968677523146954,08d3f73c9bb85e738fdeb35ef3ff83284b6cb907fb916a10893f334e560d8b70,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.999999999999998,0.5013275173299246,0.5297595663839576,0.5828112920524494
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed42_alg17seed43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000016_0429580d9352_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,16,f7358d470f84e43f,10,9,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 9.11135716342057}]",12.959452416096637,8.061767543362945,9.11135716342057,7.727156977082982,True,7.727156977082982,0.6220762486345187,0.70306652402254,0.5962564411660835,12605.783189296722,2026-09-02 09:31:41,2,4.030883771681473,4.555678581710285,3.863578488541491,642e59fc9b7b9f3d01bed19c5e010b1369ac124d2943a85748f6c319f7454b7d,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.478385494588484,0.62220498842629,0.7032120248965931,0.5963798375025398
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed42_alg17seed43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000018_2185b2c1ce9e_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,18,301f160b6aecd3f3,10,10,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 8.494844093643984}]",13.58787168979154,7.92117801083496,8.494844093643984,8.143858144106147,True,8.143858144106147,0.5829594355667987,0.6251784155443633,0.5993475895290182,9613.652073860168,2026-09-02 12:21:40,2,3.96058900541748,4.247422046821992,4.071929072053074,87917af3e2cdd89a861360faca34d576a42922a1cabc8f2f7e7d0197dbea5b55,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.784144874191838,0.5838007706003309,0.6260806815874441,0.6002125761705733
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed42_alg17seed43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000049_ca6171b83903_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,49,1aae6877ae38286d,5,4,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 3.4379808811641945}]",5.85577249803076,2.947716028853245,3.4379808811641945,3.442340991145095,True,3.442340991145095,0.5033863644539698,0.5871097079540496,0.5878542911806635,26.41276788711548,2026-09-01 20:56:45,2,1.4738580144266225,1.7189904405820973,1.7211704955725475,a69e3644fc8a76a3493a65902763af976db3e0724ed64434934f94d8d45aeea3,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,2.9278862533179995,0.5033863637142278,0.5871097070912736,0.5878542903167934
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed42_alg17seed43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000051_833ed61df02a_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,51,ec9920b54d69aec1,11,10,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 7.494356110339227}]",14.011051392897556,6.940228860255008,7.494356110339227,8.258444708008954,True,8.258444708008954,0.4953396191076088,0.5348889173397969,0.5894236254243777,22105.3204600811,2026-09-02 05:21:50,2,3.470114430127504,3.7471780551696137,4.129222354004477,e1a8621501b8052ae09f3d5a2ce1b05ee680d7ecc2c3893c0983746456f8ce0e,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.9969394531514775,0.4959474715140684,0.535545302379579,0.5901469323340567
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed42_alg17seed43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000073_1799b52fc457_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,73,484be604e306eb0b,9,20,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 17.348975092379796}]",23.999999951453848,16.713772978169857,17.348975092379796,14.02381338000529,True,14.02381338000529,0.6964072088324061,0.7228739636446894,0.5843255586821686,3456.5826621055603,2026-09-02 06:20:39,2,8.356886489084928,8.674487546189898,7.011906690002645,7660ce510866f6e35355d13ee012cc4dc07d54ffb8ee5ce6df2cda3db21104b9,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,12.000000000000044,0.6964072074237414,0.7228739621824888,0.5843255575002183
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed42_alg17seed43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000074_96a8be9c8d8c_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,74,fb3a7f48e79df447,9,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 7.701286110368682}]",11.481763491261306,6.924170364048964,7.701286110368682,6.751549812539215,True,6.751549812539215,0.6030580902767161,0.6707407025262347,0.5880237663559065,3778.636839389801,2026-09-01 21:59:17,2,3.462085182024482,3.850643055184341,3.3757749062696076,056647d1848b87161bc8c7c331aab094237325d7104b2c22f31354b60262f3d3,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.736321706379342,0.6035374860817708,0.6712739020376167,0.5884912107553907
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed42_alg17seed43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000076_531fbd1393fd_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,76,f9d766a75536f605,6,6,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 4.115190333986051}]",7.9108358978806095,3.915627781444613,4.115190333986051,4.611434844768874,True,4.611434844768874,0.49497016901761903,0.5201966501528051,0.5829263688814886,105.92006421089172,2026-09-01 20:58:05,2,1.9578138907223066,2.0575951669930257,2.305717422384437,b66124f5fb32180fb189ada31610be030ca574b7292b5dba55826beb8b1bbdf8,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,3.9512729212712605,0.49548941055997986,0.5207423551828524,0.5835378796467972
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed42_alg17seed43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000083_b8c5f85d02c0_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,83,9ba907bd3a2359c8,10,9,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 8.040221897693673}]",12.520782788710976,7.402582913440205,8.040221897693673,7.337820697035762,True,7.337820697035762,0.5912236509776804,0.6421500982305133,0.5860512733797849,12614.798840045929,2026-09-02 02:55:57,2,3.7012914567201025,4.0201109488468365,3.668910348517881,7857e30ccef70590ab03834a8c8aaabfe930ab2fa92a3e7347e1c149b5748dc0,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.244126757327683,0.5927636642508127,0.6438227641886205,0.587577813697055
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed42_alg17seed43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000084_004ecc818b2f_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,84,aa43e8e35f5c0f94,7,6,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 4.23970438028673}]",7.818353385127381,3.935746495171575,4.23970438028673,4.573997057364374,True,4.573997057364374,0.5033983885479553,0.5422758695394598,0.5850332969171426,220.63641715049744,2026-09-01 20:53:28,2,1.9678732475857874,2.119852190143365,2.286998528682187,0edbbbe5d5579f07ce16cf359b424d406aaf449d6bc84dfca8fd6358fe578fc2,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,3.90739725796348,0.503627636932784,0.5425228227877253,0.5852997219622766
