log_file,file_n,repeat,hog_idx,nodes,edges,parsed_num_edges,graph_type,generator_n,weighted,random_weights,finished,exact_result,rounded_energy,alg17_lower_bound_energy,alg17_actual_energy,sdp_objective_value,cut_edges,rounded_over_exact,alg17_lower_bound_over_exact,alg17_actual_over_exact,sdp_objective_over_exact,cut_edges_over_exact,rounded_over_sdp,alg17_actual_over_sdp,sdp_objective_over_edges,start_time,duration,duration_seconds,exact_error
sdp_n10_rep1_seednone.log,10,1,10,8,13,13,hog,10,False,False,True,13.672479361373298,8.343936128453489,8.43510423254904,8.861223830053849,13.69052646915466,6,0.6102723513356544,0.6169403521924056,0.648106579344202,1.0013199586778934,0.43883774415859456,0.6094678789199768,0.6472522331422801,1.0531174207042047,2026-06-30 15:33:28 CEST,19m 30s,1169.69,
sdp_n11_rep1_seednone.log,11,1,11,9,15,15,hog,11,False,False,True,15.464480975525861,10.970200948865868,9.43159332388359,11.409986600253973,15.555934036448281,8,0.709380480743411,0.609887479496406,0.7378189166717884,1.0059137491304853,0.5173144842468897,0.7052100454503197,0.7334812923171209,1.037062269096552,2026-06-30 15:33:29 CEST,53m 27s,3207.27,
sdp_n12_rep1_seednone.log,12,1,12,10,17,17,hog,12,False,False,True,17.472643412758597,11.20996176324676,10.678104135221867,11.666453810168193,17.536779564309697,11,0.6415721707604471,0.6111327223346567,0.6676982717823509,1.0036706610462998,0.6295555709657392,0.6392257895549376,0.6652563412447399,1.0315752684888058,2026-06-30 15:33:29 CEST,2h 13m 16s,7996.38,
sdp_n13_rep1_seednone.log,13,1,13,11,19,19,hog,13,False,False,True,19.361347179003133,12.031531392022876,11.83249867847085,12.688055437882161,19.492576733836493,12,0.6214201563964904,0.6111402563610285,0.6553291628199313,1.006777914450895,0.6197915821174718,0.6172365796635677,0.6509173010388822,1.0259250912545523,2026-06-30 15:33:30 CEST,5h 7m 19s,18438.98,
sdp_n14_rep1_seednone.log,14,1,14,12,21,21,hog,14,False,False,True,21.264186604719153,14.39702977210955,12.997209844934037,15.017831261299666,21.43304114875715,14,0.6770552779533275,0.6112253474134567,0.7062499751561983,1.0079407948762322,0.6583839890162074,0.67172127707805,0.7006859715832026,1.0206210070836739,2026-06-30 15:33:31 CEST,9h 35m 45s,34545.01,
sdp_n15_rep1_seednone.log,15,1,15,11,15,15,hog,15,False,False,True,15.000000000000071,7.557523106900895,8.966307199710537,7.734240410473341,14.996117534029233,10,0.5038348737933906,0.597753813314033,0.515616027364887,0.9997411689352774,0.6666666666666635,0.5039653156726294,0.5157495193621136,0.9997411689352822,2026-06-30 15:33:31 CEST,5h 9m 49s,18588.77,
sdp_n16_rep1_seednone.log,16,1,16,13,18,18,hog,16,False,False,True,18.000000000000036,10.836554194606565,10.751852436855353,11.088694800763387,17.99380156542944,10,0.6020307885892524,0.5973251353808517,0.6160386000424092,0.9996556425238557,0.5555555555555545,0.6022381738068222,0.6162508106162248,0.9996556425238577,2026-06-30 15:33:33 CEST,16h 57m 9s,61029.37,
sdp_n17_rep1_seednone.log,17,1,17,5,8,8,hog,17,False,False,True,8.000000000000023,5.675247051882825,4.984077654575914,5.968681922070131,8.254413704227613,4,0.7094058814853511,0.6230097068219874,0.7460852402587642,1.0318017130284487,0.49999999999999856,0.6875409029930458,0.7230897476114126,1.0318017130284516,2026-06-30 15:33:34 CEST,26s,26.06,
sdp_n18_rep1_seednone.log,18,1,18,6,10,10,hog,18,False,False,True,10.236067977499793,7.0324904567662685,6.153589273039925,7.2457217102555305,10.316829465383515,7,0.6870304566386816,0.6011672926133661,0.7078618202011326,1.0078898936643685,0.683856341652567,0.6816522925345112,0.7023205854635284,1.0316829465383515,2026-06-30 15:33:35 CEST,1m 36s,96.03,
sdp_n19_rep1_seednone.log,19,1,19,7,12,12,hog,19,False,False,True,12.236067977499815,7.595252373891013,7.407908583359258,7.864371954467122,12.392755844021105,8,0.6207265592065585,0.6054157754747052,0.6427205184646287,1.0128054099412829,0.6538048018947532,0.6128784000497636,0.6345942785810063,1.0327296536684254,2026-06-30 15:33:36 CEST,5m 49s,349.35,
sdp_n20_rep1_seednone.log,20,1,20,8,14,14,hog,20,False,False,True,14.21035851369342,8.564023676548409,8.635648582990866,8.908537656779531,14.382370230651667,9,0.6026606343742787,0.6077009650860927,0.6269044970396113,1.012104671165931,0.6333408120088876,0.5954528731499893,0.619406781630032,1.0273121593322618,2026-06-30 15:33:38 CEST,19m 35s,1175.39,
sdp_n21_rep1_seednone.log,21,1,21,9,16,16,hog,21,False,False,True,16.256838127689154,10.818878045705013,9.899463570589798,11.146805269446537,16.477703110516337,11,0.6654970641110071,0.6089415108174525,0.6856687125684637,1.0135859741662188,0.6766383421917979,0.6565768282838055,0.6764780985969133,1.029856444407271,2026-06-30 15:33:39 CEST,53m 51s,3231.42,
sdp_n22_rep1_seednone.log,22,1,22,10,18,18,hog,22,False,False,True,18.09459956787404,11.369029016478956,11.0702848587265,11.870347149773407,18.380960177269316,10,0.6283106168684737,0.6118004887149411,0.6560160176657653,1.0158257500156949,0.5526510803673405,0.6185220416579971,0.645795814543616,1.0211644542927398,2026-06-30 15:33:40 CEST,2h 13m 48s,8028.47,
sdp_n23_rep1_seednone.log,23,1,23,11,20,20,hog,23,False,False,True,20.18441469347744,13.960093537179688,12.307572412232927,14.486233625140937,20.42036388269707,14,0.6916273644383094,0.609756220288622,0.7176940151661737,1.0116896720961583,0.6936044573303419,0.6836358851082273,0.7094013460463189,1.0210181941348535,2026-06-30 15:33:42 CEST,5h 10m 21s,18620.73,
sdp_n24_rep1_seednone.log,24,1,24,12,22,22,hog,24,False,False,True,21.937872725048788,14.859005976167392,13.472570519581167,15.509759846696143,22.33470080937964,14,0.6773220978350054,0.6141238345410815,0.706985587941123,1.0180887221520687,0.6381657955383577,0.6652878900409193,0.6944243390170104,1.01521367315362,2026-06-30 15:33:44 CEST,9h 20m 7s,33606.78,
sdp_n25_rep1_seednone.log,25,1,25,15,21,21,hog,25,False,False,False,21.000000000000043,,,,,,,,,,,,,,2026-06-30 15:33:46 CEST,,,
sdp_n26_rep1_seednone.log,26,1,26,5,10,10,hog,26,False,False,True,8.000000000000002,5.546443236094645,5.312611248036829,5.546443236094643,8.750770904472155,4,0.6933054045118305,0.6640764060046035,0.6933054045118303,1.0938463630590192,0.4999999999999999,0.6338233850071527,0.6338233850071525,0.8750770904472155,2026-06-30 15:33:48 CEST,27s,26.85,
sdp_n27_rep1_seednone.log,27,1,27,7,14,14,hog,27,False,False,True,13.730384088334546,8.947852760585334,8.60542307364079,9.262003838452769,14.300207467023201,6,0.6516826261391703,0.6267430698426005,0.6745626181223763,1.0415009059486386,0.4369870472230746,0.6257148912852775,0.6476831794092,1.0214433905016571,2026-06-30 15:33:50 CEST,5m 48s,348.21,
sdp_n28_rep1_seednone.log,28,1,28,9,18,18,hog,28,False,False,True,16.917881388736845,10.86333972494364,10.670410991690598,11.093000522881805,17.877054203786138,12,0.6421217571708451,0.6307179218548294,0.6556967901587855,1.0566957997286743,0.7093086731290748,0.6076694516394607,0.6205161318206691,0.9931696779881187,2026-06-30 15:33:52 CEST,53m 25s,3204.58,
sdp_n29_rep1_seednone.log,29,1,29,11,22,22,hog,29,False,False,True,21.51487146737214,15.412856239665414,13.378975717344023,15.971894355942348,22.292068451047275,14,0.7163815160615489,0.6218478106008483,0.7423653160170695,1.0361237102835485,0.6507126952271765,0.6914053881321777,0.7164832815320012,1.013275838683967,2026-06-30 15:33:54 CEST,5h 13m 29s,18809.35,
sdp_n30_rep1_seednone.log,30,1,30,5,8,8,hog,30,False,False,True,8.000000000000018,5.43204237607886,4.986277963147275,5.7075381888364145,8.01034023419954,6,0.6790052970098559,0.6232847453934081,0.7134422736045503,1.0012925292749404,0.7499999999999983,0.6781287956892476,0.7125213189408001,1.0012925292749426,2026-06-30 15:33:56 CEST,18s,17.61,
sdp_n31_rep1_seednone.log,31,1,31,7,11,11,hog,31,False,False,True,11.293334951088086,7.067185281076896,6.951000207015779,7.415519844815904,11.396327635906726,6,0.6257837309957754,0.6154957979304481,0.6566279913712677,1.0091197759797885,0.531286818817139,0.6201282998226656,0.6506938095963142,1.0360297850824296,2026-06-30 15:33:59 CEST,5m 51s,351.47,
sdp_n32_rep1_seednone.log,32,1,32,9,14,14,hog,32,False,False,True,14.370079042736418,9.653724515802523,8.868109463857891,10.30862168759571,14.500065405584357,10,0.6717934179131847,0.6171232209290051,0.717367083155076,1.0090456261556642,0.6958903963061119,0.6657711014244543,0.7109362198894351,1.0357189575417398,2026-06-30 15:34:02 CEST,53m 43s,3223.33,
sdp_n33_rep1_seednone.log,33,1,33,11,17,17,hog,33,False,False,True,17.426842800871633,11.392855332520888,10.770220564156109,12.126303595817337,17.574355685896812,12,0.6537532622920691,0.618024772887572,0.6958405337317222,1.00846469361724,0.6885928872555045,0.6482658901494468,0.6899998960160193,1.0337856285821654,2026-06-30 15:34:05 CEST,5h 4m 13s,18253.42,
sdp_n34_rep1_seednone.log,34,1,34,5,8,8,hog,34,False,False,True,8.000000000000009,5.3501232653576505,4.984077768916742,5.607021175302686,8.254413764939097,6,0.6687654081697055,0.6230097211145921,0.7008776469128349,1.031801720617386,0.7499999999999992,0.648153026697363,0.6792755167082487,1.031801720617387,2026-06-30 15:34:27 CEST,26s,26.16,
sdp_n35_rep1_seednone.log,35,1,35,6,12,12,hog,35,False,False,True,12.0,6.917170494390789,7.130337734896006,6.917171851643162,12.000012639084972,6,0.5764308745325658,0.5941948112413339,0.5764309876369301,1.0000010532570809,0.5,0.5764302674033049,0.5764303805075502,1.0000010532570809,2026-06-30 15:34:30 CEST,1m 42s,102.41,
sdp_n36_rep1_seednone.log,36,1,36,7,18,18,hog,36,False,False,True,14.999999999999996,9.925509020660634,9.575300312075152,9.925509020660629,15.749517221343872,8,0.6617006013773757,0.6383533541383436,0.6617006013773754,1.0499678147562583,0.5333333333333334,0.6302103665253628,0.6302103665253624,0.8749731789635484,2026-06-30 15:35:01 CEST,5m 40s,340.46,
sdp_n37_rep1_seednone.log,37,1,37,8,24,24,hog,37,False,False,True,20.0,14.920316095426307,12.260147180365715,14.920316095426303,19.99795727020794,14,0.7460158047713153,0.6130073590182857,0.7460158047713151,0.999897863510397,0.7,0.7460920079899322,0.746092007989932,0.8332482195919976,2026-06-30 15:35:03 CEST,20m 9s,1209.28,
sdp_n38_rep1_seednone.log,38,1,38,9,32,32,hog,38,False,False,True,24.00000000000001,18.647366882824087,15.441808066556906,18.647366882824087,24.75845280766023,16,0.77697362011767,0.6434086694398707,0.77697362011767,1.0316022003191758,0.6666666666666664,0.7531717360405743,0.7531717360405743,0.7737016502393822,2026-06-30 15:35:16 CEST,53m 33s,3212.74,
sdp_n39_rep1_seednone.log,39,1,39,10,40,40,hog,39,False,False,True,29.999999999999982,23.839633296262086,18.844972097007854,23.839633296262075,29.99689674778351,22,0.7946544432087367,0.6281657365669289,0.7946544432087363,0.9998965582594509,0.7333333333333337,0.7947366521513134,0.7947366521513131,0.7499224186945878,2026-06-30 15:36:18 CEST,2h 11m 27s,7886.9,
sdp_n40_rep1_seednone.log,40,1,40,5,6,6,hog,40,False,False,True,7.177409680899281,3.505386786167707,4.273180650622786,3.75675794234677,7.200292924877656,4,0.48839162622921445,0.5953652975940179,0.5234141715979174,1.003188231548113,0.5573041219375995,0.48683946927440713,0.5217507095255576,1.2000488208129427,2026-06-30 15:39:05 CEST,27s,27.37,
sdp_n41_rep1_seednone.log,41,1,41,6,10,10,hog,41,False,False,True,11.069784138804975,6.715759725232143,6.710812005021891,7.11563362019991,11.069553575207916,6,0.6066748584274684,0.6062279011834777,0.6427978658821498,0.9999791718073119,0.5420159891796881,0.6066874946315081,0.6428112544788203,1.1069553575207915,2026-06-30 15:39:16 CEST,1m 44s,104.07,
sdp_n42_rep1_seednone.log,42,1,42,7,15,15,hog,42,False,False,True,14.323752061453806,9.655185463640139,8.890075016908229,9.925396633141437,14.640073674855545,10,0.6740681786598989,0.6206526738780984,0.6929327309323761,1.022083711868553,0.6981410985820315,0.6595038848898012,0.677960839103453,0.9760049116570363,2026-06-30 15:39:19 CEST,6m 21s,381.24,
sdp_n43_rep1_seednone.log,43,1,43,8,21,21,hog,43,False,False,True,19.265028782316275,12.06820546045816,11.96685711049668,12.547417120739919,19.274065470823636,13,0.6264306997317226,0.6211699575284974,0.6513053918848761,1.0004690721519014,0.6747978498704834,0.6261369963034815,0.6510000259018385,0.9178126414677922,2026-06-30 15:39:32 CEST,20m 14s,1213.75,
sdp_n44_rep1_seednone.log,44,1,44,9,28,28,hog,44,False,False,True,23.429554565057842,17.167712470879675,14.99507548705082,17.710031362492,24.02760174836909,17,0.7327374672535646,0.6400068531142303,0.7558842535104883,1.0255253330425307,0.7255793085094886,0.7144996263326596,0.7370702889102986,0.8581286338703247,2026-06-30 15:39:43 CEST,52m 46s,3166.08,
sdp_n45_rep1_seednone.log,45,1,45,10,36,36,hog,45,False,False,True,29.3924019494139,21.339197564545184,18.661694018960237,21.698176931719807,29.40586567137127,19,0.7260106745025885,0.6349155829822326,0.7382240134393807,1.0004580681082322,0.6464255637460371,0.7256782644328146,0.7378860113900523,0.8168296019825353,2026-06-30 15:39:46 CEST,2h 15m 19s,8118.69,
sdp_n46_rep1_seednone.log,46,1,46,4,6,6,hog,46,False,False,False,6.0,,,,,,,,,,,,,,2026-06-30 15:39:59 CEST,,,
sdp_n47_rep1_seednone.log,47,1,47,5,10,10,hog,47,False,False,False,8.000000000000007,,,,,,,,,,,,,,2026-06-30 15:40:13 CEST,,,
sdp_n48_rep1_seednone.log,48,1,48,6,15,15,hog,48,False,False,False,12.000000000000002,,,,,,,,,,,,,,2026-06-30 15:40:23 CEST,,,
sdp_n49_rep1_seednone.log,49,1,49,7,21,21,hog,49,False,False,False,15.000000000000036,,,,,,,,,,,,,,2026-06-30 15:40:36 CEST,,,
sdp_n50_rep1_seednone.log,50,1,50,8,28,28,hog,50,False,False,False,20.00000000000004,,,,,,,,,,,,,,2026-06-30 15:40:48 CEST,,,
sdp_n51_rep1_seednone.log,51,1,51,9,36,36,hog,51,False,False,False,24.000000000000053,,,,,,,,,,,,,,2026-06-30 15:40:51 CEST,,,
sdp_n52_rep1_seednone.log,52,1,52,7,19,19,hog,52,False,False,True,15.000000000000007,11.061477225247597,9.868507515609258,11.192073781335313,15.657209752938094,11,0.7374318150165061,0.6579005010406168,0.7461382520890205,1.0438139835292057,0.733333333333333,0.7064781911842177,0.7148191764650217,0.8240636712072681,2026-06-30 15:40:54 CEST,6m 28s,388.19,
sdp_n53_rep1_seednone.log,53,1,53,8,20,20,hog,53,False,False,True,18.96781769268249,12.346390825436334,11.884072940603275,12.811447462693588,18.97356381813743,12,0.6509125628194641,0.6265387580769494,0.6754307569940456,1.0003029407783244,0.6326505344170102,0.6507154345792449,0.6752262034424298,0.9486781909068714,2026-06-30 15:40:56 CEST,20m 31s,1231.44,
sdp_n54_rep1_seednone.log,54,1,54,9,34,34,hog,54,False,False,True,24.000000000000036,19.233227114060615,15.825249627076003,19.2332271140606,24.748530040785326,19,0.8013844630858578,0.6593854011281658,0.8013844630858572,1.031188751699387,0.7916666666666655,0.7771462419127299,0.7771462419127293,0.727897942376039,2026-06-30 15:41:10 CEST,53m 37s,3217.0,
sdp_n55_rep1_seednone.log,55,1,55,10,38,38,hog,55,False,False,True,29.373459635526704,19.569153716362774,18.990823468740707,19.915072623403002,29.3877574242052,17,0.6662188914476459,0.6465300207869157,0.677995471780112,1.0004867587562347,0.5787537529096092,0.665894761341832,0.6776656121096185,0.7733620374790843,2026-06-30 15:45:48 CEST,2h 13m 23s,8003.41,
sdp_n56_rep1_seednone.log,56,1,56,11,42,42,hog,56,False,False,True,32.42848310530979,25.884002735518518,21.1605010390597,26.451657482189006,32.9969579447705,27,0.7981872803443067,0.6525282410016555,0.8156920999446272,1.017530108874184,0.8326013866365234,0.7844360313105992,0.8016392761557942,0.785641855827869,2026-06-30 15:47:29 CEST,5h 14m 11s,18851.19,
sdp_n57_rep1_seednone.log,57,1,57,7,18,18,hog,57,False,False,True,15.00000000000004,11.251755216179127,9.667151361137712,11.548264177381872,15.57259725566584,11,0.7501170144119398,0.6444767574091791,0.7698842784921227,1.0381731503777198,0.7333333333333313,0.722535555980256,0.7415759868303421,0.8651442919814356,2026-06-30 15:53:12 CEST,6m 45s,405.16,
sdp_n58_rep1_seednone.log,58,1,58,8,21,21,hog,58,False,False,True,19.618033988749843,11.8655612977216,11.960930906175726,12.206925533140307,19.618084658875045,13,0.6048292761917949,0.6096905996306684,0.6222298085598429,1.000002582834,0.6626555957368092,0.6048277140222109,0.6222282014476884,0.9341945075654783,2026-06-30 15:53:23 CEST,21m 7s,1266.83,
sdp_n59_rep1_seednone.log,59,1,59,9,27,27,hog,59,False,False,True,22.477253670088505,17.73901359279359,14.339070983641284,18.297413129613307,22.890212821938178,18,0.7891984427083143,0.6379369648135854,0.8140413147520108,1.0183723135357599,0.8008095768369341,0.7749606231617194,0.7993553083996191,0.8477856600717844,2026-06-30 15:55:27 CEST,54m 28s,3268.18,
sdp_n60_rep1_seednone.log,60,1,60,10,36,36,hog,60,False,False,True,28.247149199119047,20.15203059570987,18.257902644099953,20.46982585532766,28.26759758805129,20,0.7134182091670461,0.6463626653223246,0.7246687342157012,1.0007239098284963,0.7080360520283493,0.7129021323067133,0.7241445188812314,0.7852110441125358,2026-06-30 15:59:58 CEST,2h 13m 13s,7992.69,
sdp_n61_rep1_seednone.log,61,1,61,11,42,42,hog,61,False,False,True,32.838031624316436,25.457015044359043,21.264837493842673,25.94087613329934,33.39413817095035,27,0.7752296281214438,0.6475673614400245,0.7899644056037215,1.016934831934997,0.822217370057181,0.7623198692549032,0.776809271151228,0.7950985278797702,2026-06-30 16:00:10 CEST,5h 10m 14s,18614.12,
sdp_n62_rep1_seednone.log,62,1,62,7,15,15,hog,62,False,False,True,13.36146876618584,9.530542447564255,8.293121694174042,9.607318662542113,13.581376226389903,10,0.7132855387637776,0.6206744063318567,0.7190316297303754,1.0164583298477325,0.7484207144432518,0.7017361340042628,0.7073891851898029,0.9054250817593269,2026-06-30 16:01:34 CEST,6m 8s,367.6,
sdp_n63_rep1_seednone.log,63,1,63,8,23,23,hog,63,False,False,True,20.00000000000003,15.078290113897909,12.344278158961925,15.391458236228923,19.999873458624577,15,0.7539145056948944,0.6172139079480954,0.769572911811445,0.9999936729312274,0.7499999999999989,0.7539192757940013,0.7695777809829911,0.8695597155923729,2026-06-30 16:07:47 CEST,20m 0s,1199.66,
sdp_n64_rep1_seednone.log,64,1,64,9,30,30,hog,64,False,False,True,23.44408899337124,16.387368955785718,15.324629546483834,16.795498020890744,24.010749959788047,17,0.6989978992324763,0.6536670949686652,0.7164065119203238,1.0241707394378614,0.7251294774050171,0.6825013372439607,0.6994991014032869,0.8003583319929349,2026-06-30 16:14:40 CEST,53m 29s,3208.79,
sdp_n65_rep1_seednone.log,65,1,65,10,35,35,hog,65,False,False,True,28.499725125399536,20.963993396778978,18.13062979510686,21.551762057811306,28.53742800567845,17,0.7355858101977075,0.6361685846207854,0.7562094708978065,1.0013229208391667,0.5964969811182232,0.7346139740626769,0.7552103873384414,0.8153550858765272,2026-06-30 16:26:52 CEST,2h 14m 24s,8064.0,
sdp_n66_rep1_seednone.log,66,1,66,11,43,43,hog,66,False,False,True,34.01995573366958,25.28653249243577,21.930187240509838,25.76817931401308,34.23508789567911,26,0.7432852849778891,0.644627153903246,0.7574430582962307,1.006323704936412,0.7642573142524044,0.7386145047878567,0.7526833111261076,0.7961648347832351,2026-06-30 16:26:54 CEST,5h 8m 43s,18522.67,
sdp_n67_rep1_seednone.log,67,1,67,7,16,16,hog,67,False,False,True,14.61803398874996,10.436263637302478,9.168653503069656,10.69623649568168,15.043187070202887,10,0.7139307273012381,0.6272152267620839,0.7317151200984691,1.0290841491940792,0.6840865199585663,0.6937534970880159,0.711035264386792,0.9401991918876804,2026-06-30 16:27:06 CEST,6m 30s,389.58,
sdp_n68_rep1_seednone.log,68,1,68,8,19,19,hog,68,False,False,True,17.828427124746177,10.313850278290964,10.792221804585166,10.509932308500733,17.841103272323412,10,0.578505899938596,0.6053378533659521,0.5895041797553054,1.0007110076221832,0.5609019758181483,0.5780948700796243,0.5890853355915834,0.9390054353854428,2026-06-30 16:27:30 CEST,21m 15s,1275.36,
sdp_n69_rep1_seednone.log,69,1,69,9,26,26,hog,69,False,False,True,23.036072708181763,18.085492318587576,14.534114740899007,18.795224531638727,23.06629153462769,18,0.7850944276697008,0.6309284974489987,0.8159040288565852,1.0013118046130838,0.7813831909640964,0.7840658864229295,0.8148351243815187,0.887165059024142,2026-06-30 16:27:42 CEST,54m 54s,3294.22,
sdp_n70_rep1_seednone.log,70,1,70,10,36,36,hog,70,False,False,True,29.431230370052084,21.795558054212,18.60773199967662,22.21234177705965,29.437577940522683,22,0.7405588478689696,0.6322444480136659,0.7547201220531352,1.0002156746554862,0.7475052766528655,0.7403991625346676,0.7545573831494798,0.8177104983478523,2026-06-30 16:27:54 CEST,2h 15m 24s,8124.46,
sdp_n71_rep1_seednone.log,71,1,71,11,35,35,hog,71,False,False,True,29.717804793456445,21.765432310024213,18.708701768275986,22.148854845515427,30.062417708174596,21,0.7324037714527534,0.6295452136624657,0.7453058864695274,1.0115961766729833,0.7066470806290505,0.72400804623594,0.736762261123552,0.8589262202335599,2026-06-30 16:27:57 CEST,5h 13m 31s,18811.45,
sdp_n72_rep1_seednone.log,72,1,72,7,17,17,hog,72,False,False,True,15.000000000000028,10.778737085758078,9.32215193459774,10.983654277479598,15.237561501478167,12,0.7185824723838705,0.6214767956398481,0.7322436184986385,1.0158374334318758,0.7999999999999985,0.7073793982529588,0.720827560001257,0.8963271471457745,2026-06-30 16:29:01 CEST,6m 20s,380.11,
sdp_n73_rep1_seednone.log,73,1,73,8,24,24,hog,73,False,False,True,20.000000000000043,13.586125042534805,12.410603360684636,13.659584482240431,20.000614440203748,12,0.6793062521267388,0.6205301680342304,0.6829792241120201,1.0000307220101852,0.5999999999999988,0.6792853831142801,0.6829582422619452,0.8333589350084895,2026-06-30 16:32:44 CEST,21m 17s,1276.7,
sdp_n74_rep1_seednone.log,74,1,74,9,29,29,hog,74,False,False,True,23.220614991315575,16.418565823971168,14.948589666460599,16.628033743721947,23.667119707710384,15,0.7070685177852375,0.6437637277070963,0.7160892917754663,1.0192288066686348,0.6459777230538444,0.693728938153055,0.7025795259025452,0.8161075761279443,2026-06-30 16:33:47 CEST,55m 19s,3318.55,
sdp_n75_rep1_seednone.log,75,1,75,10,38,38,hog,75,False,False,True,30.0,23.653511764884808,19.23950895815891,24.121906750166357,29.875085921094197,22,0.788450392162827,0.6413169652719637,0.8040635583388785,0.9958361973698066,0.7333333333333333,0.7917470706982482,0.8074255188379011,0.786186471607742,2026-06-30 16:35:01 CEST,2h 14m 36s,8075.55,
sdp_n76_rep1_seednone.log,76,1,76,11,34,34,hog,76,False,False,True,28.86591450697693,21.26575068971,18.204125011936533,21.551825509814357,29.4999905978952,23,0.7367080188840037,0.6306443195325259,0.7466184902822064,1.0219662568031582,0.7967875050153311,0.7208731344893139,0.7305705891090034,0.8676467822910352,2026-06-30 16:35:32 CEST,5h 10m 36s,18635.95,
sdp_n77_rep1_seednone.log,77,1,77,7,15,15,hog,77,False,False,True,15.000000000000007,9.630317678019647,9.197863801256572,9.909166386721925,15.02475313996958,10,0.6420211785346428,0.6131909200837712,0.660611092448128,1.0016502093313049,0.6666666666666663,0.6409634546607363,0.6595227418652941,1.0016502093313053,2026-06-30 16:48:56 CEST,6m 47s,407.18,
