cache_file,cache_dataset,graph_index,graph_hash,n_vertices,n_edges,lasserre_level,initial_solver_level_M,warm_start_mode,parameter_vector,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,sdp_seed,gp_rounding_seed,algorithm17_seed,algorithm17_num_seeds,algorithm17_seed_start,algorithm17_seeds_tried_json,algorithm17_candidate_energies_json,algorithm17_beta_mode,algorithm17_beta_star,algorithm17_beta_optimisation_time_seconds,sdp_objective_value,rounded_solution_energy,algorithm17_actual_energy,algorithm17_analytic_F_value,algorithm17_F_bound_applicable,algorithm17_lower_bound_energy,rounded_energy_over_sdp_objective,algorithm17_energy_over_sdp_objective,algorithm17_lower_bound_over_sdp_objective,warm_start_compute_time_seconds,cache_created_at,exact_comparison_normalisation_factor,rounded_solution_energy_normalized,algorithm17_actual_energy_normalized,algorithm17_lower_bound_energy_normalized,canonical_graph_hash,exact_result_match_status,exact_result_source,exact_optimal_energy,rounded_energy_over_exact_optimum,algorithm17_energy_over_exact_optimum,algorithm17_lower_bound_over_exact_optimum
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/experiment_3/3regular_connected_74instances__filehash_688b5b4e/hog_idx000004_999bf100dc61_seed42_L2_M2_betaanalytic_instance_amplified.npz,3regular_connected_74instances__filehash_688b5b4e,4,e334a3d22fe78d12,5,8,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 4.376071055729636}]",analytic_instance,0.059429097505003706,0.01617961749434471,8.24732846795717,4.363129620012764,4.376071055729636,5.250909663501547,False,,0.5290355097368268,0.5306046767425004,,18.246297121047974,2026-09-02 19:00:39,2,2.181564810006382,2.188035527864818,,752f8dcc1d528e665105f45260671f094c5a2c5c2ce004f0aa1fd966e9d1e7c8,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,4.000000000000007,0.5453912025015945,0.5470088819662035,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/experiment_3/3regular_connected_74instances__filehash_688b5b4e/hog_idx000005_4a9383daebd6_seed42_L2_M2_betaanalytic_instance_amplified.npz,3regular_connected_74instances__filehash_688b5b4e,5,fd4a085f26fe59f5,5,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 5.500947469913659}]",analytic_instance,0.0,0.015344588086009026,8.37674531452853,5.500947469913659,5.500947469913659,5.611117041143271,False,,0.6566926966697768,0.6566926966697768,,26.810240745544434,2026-09-02 19:07:26,2,2.7504737349568296,2.7504737349568296,,f7bb96cf4c981920d3f79e1db4cf7fcba786c9a7572db53e5bce61c4d1e0039b,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,4.000000000000009,0.6876184337392058,0.6876184337392058,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/experiment_3/3regular_connected_74instances__filehash_688b5b4e/hog_idx000013_030124ee77d6_seed42_L2_M2_betaanalytic_instance_amplified.npz,3regular_connected_74instances__filehash_688b5b4e,13,6f44f27cd0c3964f,6,11,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 7.8738221941175786}]",analytic_instance,0.16545755816353958,0.02002834901213646,11.999999883859982,7.619995145801992,7.8738221941175786,7.488970860989731,False,,0.6349996016292382,0.6561518558602556,,99.42299008369446,2026-09-02 19:46:22,2,3.809997572900996,3.9369110970587893,,f31c18a825b2f43c0a9235aa712619e091bc9bd46f34fe83828ebda3d987cbe0,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.9999999999999885,0.6349995954835006,0.6561518495097994,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/experiment_3/3regular_connected_74instances__filehash_688b5b4e/hog_idx000014_45020a415089_seed42_L2_M2_betaanalytic_instance_amplified.npz,3regular_connected_74instances__filehash_688b5b4e,14,88a689a03409a679,6,13,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 8.160336231578663}]",analytic_instance,0.05946972801298829,0.02003008872270584,11.99999985492972,8.065870935542284,8.160336231578663,8.137953725367499,False,,0.6721559194210109,0.6800280275192099,,98.62705612182617,2026-09-02 19:08:38,2,4.032935467771142,4.0801681157893315,,d0a978b2c1d07c4fdff01e4f8332feb015557635610fa30af6b11c228ed0eae7,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.999999999999995,0.6721559112951909,0.6800280192982225,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/experiment_3/3regular_connected_74instances__filehash_688b5b4e/hog_idx000000_a9ba2966dd1c_seed42_L2_M2_betaanalytic_instance_amplified.npz,3regular_connected_74instances__filehash_688b5b4e,0,f793499c6d3605b3,6,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 6.361832169247398}]",analytic_instance,0.3967533521192734,0.018122240900993347,12.000000147928356,6.015859378354575,6.361832169247398,6.993832995782769,True,6.993832995782769,0.5013216086829078,0.530152674235232,0.5828194091306044,101.66038656234741,2026-09-02 19:31:49,2,3.0079296891772875,3.180916084623699,3.4969164978913847,08d3f73c9bb85e738fdeb35ef3ff83284b6cb907fb916a10893f334e560d8b70,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.999999999999998,0.5013216148628814,0.5301526807706166,0.5828194163152309
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/experiment_3/3regular_connected_74instances__filehash_688b5b4e/hog_idx000001_a22c7db1ef39_seed42_L2_M2_betaanalytic_instance_amplified.npz,3regular_connected_74instances__filehash_688b5b4e,1,275678f066530529,6,12,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 7.904838262349995}]",analytic_instance,0.10274355200159524,0.0215492844581604,11.999999812684758,7.7441043617053476,7.904838262349995,7.803736731545321,False,,0.6453420402156457,0.6587365321451156,,100.68632340431213,2026-09-02 19:08:40,2,3.8720521808526738,3.9524191311749974,,f3a092a114238bb2b7c56ad17fbd442cc45336efbb282c5dd2c84041a6bbfc08,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.0,0.6453420301421123,0.6587365218624995,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/experiment_3/3regular_connected_74instances__filehash_688b5b4e/hog_idx000015_97717e7fe5fd_seed42_L2_M2_betaanalytic_instance_amplified.npz,3regular_connected_74instances__filehash_688b5b4e,15,3645c70867e6a494,6,11,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 7.4548913964882155}]",analytic_instance,0.16545707887301217,0.019252581521868706,11.999996811135654,7.298212560511718,7.4548913964882155,7.488969394320163,False,,0.6081845416608099,0.6212411147951548,,101.77738547325134,2026-09-02 19:09:16,2,3.649106280255859,3.7274456982441078,,c1b117501d7e94bc3718ee9d1e5262770f356d9a3fd74d90b3ae1e1512bcaae4,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.000000000000002,0.608184380042643,0.6212409497073511,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/experiment_3/3regular_connected_74instances__filehash_688b5b4e/hog_idx000012_6ece2b4d9b8b_seed42_L2_M2_betaanalytic_instance_amplified.npz,3regular_connected_74instances__filehash_688b5b4e,12,0a3ff00f95bef525,6,10,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 6.579645426170825}]",analytic_instance,0.25943253500502456,0.01927795261144638,11.999998952741809,6.337120097062784,6.579645426170825,7.209173160559091,False,,0.5280933875094092,0.5483038333655421,,100.37662053108215,2026-09-02 19:24:20,2,3.168560048531392,3.2898227130854125,,c328b523a812b466177c97e5165a4b0d7d7f2ccb8f7649ffe51cb74a97314db5,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.000000000000009,0.5280933414218979,0.5483037855142346,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/experiment_3/3regular_connected_74instances__filehash_688b5b4e/hog_idx000050_c009184c649e_seed42_L2_M2_betaanalytic_instance_amplified.npz,3regular_connected_74instances__filehash_688b5b4e,50,46d1e74ee9a925b0,6,12,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 7.093837585370183}]",analytic_instance,0.10274359521494562,0.022786803543567657,12.000000182615167,6.926186190754335,7.093837585370183,7.803736869404726,False,,0.577182173779343,0.5911531231180547,,104.29882669448853,2026-09-02 19:46:27,2,3.4630930953771677,3.5469187926850916,,de7e68c878076ec412598753e3d9a18f403b4f1db2215a666e9be2aed5ef5247,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.000000000000011,0.5771821825628602,0.5911531321141809,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/experiment_3/3regular_connected_74instances__filehash_688b5b4e/hog_idx000031_80bc141b456e_seed42_L2_M2_betaanalytic_instance_amplified.npz,3regular_connected_74instances__filehash_688b5b4e,31,8db3d3dcbfada9de,7,15,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 10.30507986119314}]",analytic_instance,0.0,0.01674293726682663,14.28159247644663,10.305079861193141,10.30507986119314,9.455701636148323,False,,0.7215637806630038,0.7215637806630036,,333.8580894470215,2026-09-02 19:51:09,2,5.1525399305965704,5.15253993059657,,53303bb1ca20d593c04354cfa82cff5e89209c4002789380007938fa6e7dde15,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.802775637732009,0.7574172962603226,0.7574172962603225,
