time,n,repeat_idx,sdp_seed,exit_code,reason,cache_path,log_file,status_file,failed_adjlist_file
2026-08-29 15:26:26,46,1,42,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000046_15c5284efaec_seed42_L1_M1_standard.npz,,,Results/logs/adam/20260829_152623_pid2910984_Exp4_v2_standardZeroAngles/failed_warm_starts.adjlist
2026-08-29 15:26:27,47,1,42,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000047_dfaf122bd2a6_seed42_L1_M1_standard.npz,,,Results/logs/adam/20260829_152623_pid2910984_Exp4_v2_standardZeroAngles/failed_warm_starts.adjlist
2026-08-29 15:26:27,51,1,42,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000051_e98ecead6299_seed42_L1_M1_standard.npz,,,Results/logs/adam/20260829_152623_pid2910984_Exp4_v2_standardZeroAngles/failed_warm_starts.adjlist
2026-08-29 15:26:30,50,1,42,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000050_152d506368a5_seed42_L1_M1_standard.npz,,,Results/logs/adam/20260829_152623_pid2910984_Exp4_v2_standardZeroAngles/failed_warm_starts.adjlist
2026-08-29 15:26:31,49,1,42,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000049_79b96aa8fc13_seed42_L1_M1_standard.npz,,,Results/logs/adam/20260829_152623_pid2910984_Exp4_v2_standardZeroAngles/failed_warm_starts.adjlist
2026-08-29 15:26:34,48,1,42,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000048_26fb6662da23_seed42_L1_M1_standard.npz,,,Results/logs/adam/20260829_152623_pid2910984_Exp4_v2_standardZeroAngles/failed_warm_starts.adjlist
