run_id,m,p,precision,singlet_injection,warm_start,parameter_vector,result,duration_seconds,finished_at,approx_ratio,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb
c35b8186,2,1,100000.0,False,True,"[1, 1, 1]",0.9969520532847016,0.11311602592468262,2026-03-27 11:33:51,0.664634702189801,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,173.95
5eae457c,4,1,50000.0,False,True,"[1, 1, 1]",1.9971714375137481,0.4871981143951416,2026-03-27 11:33:55,0.6820940701891216,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,188.73
b294098d,1,2,50000.0,False,True,"[1, 1, 1]",0.499999999999706,0.1290149688720703,2026-03-27 11:34:02,0.499999999999706,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,178.83
a698172e,1,5,10000.0,False,True,"[1, 1, 1]",0.49999999999987077,0.5675151348114014,2026-03-27 11:34:06,0.49999999999987077,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,189.38
7ecd711c,5,1,50000.0,False,True,"[1, 1, 1]",2.497173080968877,0.14814209938049316,2026-03-27 11:34:09,0.6669799895750206,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,193.62
25cfdf12,3,3,10000.0,False,True,"[1, 1, 1]",1.4971904659428932,0.38857603073120117,2026-03-27 11:34:17,0.6327939416495745,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,153.59
c534cd6b,3,1,100000.0,False,True,"[1, 1, 1]",1.4971902917828293,0.0917048454284668,2026-03-27 11:34:23,0.63279386804008,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,193.59
4e84a471,2,4,10000.0,False,True,"[1, 1, 1]",0.9969496017690572,0.29889822006225586,2026-03-27 11:34:26,0.6646330678460382,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,179.7
27728816,4,1,100000.0,False,True,"[1, 1, 1]",1.9971701278029188,0.14310002326965332,2026-03-27 11:34:29,0.6820936228835105,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,177.7
08375e1c,4,3,10000.0,False,True,"[1, 1, 1]",1.9971695092294088,0.41710901260375977,2026-03-27 11:34:29,0.6820934116220658,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,174.83
9663fb3f,1,2,100000.0,False,True,"[1, 1, 1]",0.49999999999994005,0.06948590278625488,2026-03-27 11:34:32,0.49999999999994005,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,196.03
47ce01c5,2,2,50000.0,False,True,"[1, 1, 1]",0.9969520490039502,0.11856412887573242,2026-03-27 11:34:32,0.6646346993359667,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,195.64
111f6dcf,1,3,50000.0,False,True,"[1, 1, 1]",0.49999999999967537,0.11315393447875977,2026-03-27 11:34:35,0.49999999999967537,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,195.45
9dec3a7c,5,3,10000.0,False,True,"[1, 1, 1]",2.4971728853362776,0.3386411666870117,2026-03-27 11:34:35,0.6669799373227236,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,196.05
f3976af1,3,4,10000.0,False,True,"[1, 1, 1]",1.4971889427948746,0.45241713523864746,2026-03-27 11:34:37,0.6327932978845624,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,196.2
13a48a43,2,5,10000.0,False,True,"[1, 1, 1]",0.9969453221288762,0.44637084007263184,2026-03-27 11:34:37,0.6646302147525841,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,195.73
b9f2f8be,5,1,100000.0,False,True,"[1, 1, 1]",2.497173021651062,0.16623878479003906,2026-03-27 11:34:39,0.666979973731587,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,198.19
7f094d42,3,2,50000.0,False,True,"[1, 1, 1]",1.4971893252994857,0.20058584213256836,2026-03-27 11:34:39,0.632793459551769,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,195.75
79990a1f,4,4,10000.0,False,True,"[1, 1, 1]",1.9971693589901691,0.6633410453796387,2026-03-27 11:34:40,0.6820933603108501,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,195.95
ab3061a7,3,5,10000.0,False,True,"[1, 1, 1]",1.4971904804582108,0.6232640743255615,2026-03-27 11:34:40,0.6327939477845353,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,194.75
b457230a,2,2,100000.0,False,True,"[1, 1, 1]",0.9969518877948036,0.1266319751739502,2026-03-27 11:34:41,0.6646345918632024,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,191.47
4952dd85,5,4,10000.0,False,True,"[1, 1, 1]",2.4971730753466024,0.5692501068115234,2026-03-27 11:34:42,0.6669799880733446,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,190.98
344048fc,4,2,50000.0,False,True,"[1, 1, 1]",1.997161103812795,0.30793094635009766,2026-03-27 11:34:44,0.6820905409196705,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,182.36
aca268ba,1,4,50000.0,False,True,"[1, 1, 1]",0.4999999999999917,0.330718994140625,2026-03-27 11:34:44,0.4999999999999917,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,181.94
12a394b3,1,3,100000.0,False,True,"[1, 1, 1]",0.49999999999989797,0.2474977970123291,2026-03-27 11:34:44,0.49999999999989797,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,178.67
3590121a,2,3,50000.0,False,True,"[1, 1, 1]",0.9969511396689794,0.2731328010559082,2026-03-27 11:34:45,0.664634093112653,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,174.91
e0c155d7,3,2,100000.0,False,True,"[1, 1, 1]",1.4971767678353662,0.26521801948547363,2026-03-27 11:34:47,0.6327881520859536,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,189.34
8e65d905,5,2,50000.0,False,True,"[1, 1, 1]",2.4971730146047135,0.5970609188079834,2026-03-27 11:34:47,0.6669799718495495,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,190.97
26f7afb1,4,5,10000.0,False,True,"[1, 1, 1]",1.997170709017827,1.0713372230529785,2026-03-27 11:34:47,0.6820938213858699,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,191.41
2848efe5,1,5,50000.0,False,True,"[1, 1, 1]",0.4999999999999232,0.27831101417541504,2026-03-27 11:34:48,0.4999999999999232,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,181.36
77dd57ad,3,3,50000.0,False,True,"[1, 1, 1]",1.4971902498365974,0.3398399353027344,2026-03-27 11:34:48,0.6327938503113261,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,183.73
3f262f05,5,5,10000.0,False,True,"[1, 1, 1]",2.4971729455372134,1.028959035873413,2026-03-27 11:34:48,0.6669799534020334,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,178.34
2f097594,4,2,100000.0,False,True,"[1, 1, 1]",1.9971648000221562,0.25973010063171387,2026-03-27 11:34:50,0.6820918032862555,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,191.75
a395040b,1,4,100000.0,False,True,"[1, 1, 1]",0.4999999999997417,0.2166600227355957,2026-03-27 11:34:51,0.4999999999997417,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,197.28
898a08b4,2,4,50000.0,False,True,"[1, 1, 1]",0.9969518614400718,0.489818811416626,2026-03-27 11:34:51,0.6646345742933811,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,196.91
fe9e2ad8,2,3,100000.0,False,True,"[1, 1, 1]",0.9969517438992804,0.7498960494995117,2026-03-27 11:34:52,0.6646344959328536,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,192.59
36479d43,5,2,100000.0,False,True,"[1, 1, 1]",2.497173088085791,0.3532710075378418,2026-03-27 11:34:52,0.6669799914759057,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,187.95
294ecc14,4,3,50000.0,False,True,"[1, 1, 1]",1.9971690038511423,0.5099499225616455,2026-03-27 11:34:53,0.6820932390201989,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,185.84
0d35eee7,5,3,50000.0,False,True,"[1, 1, 1]",2.497173074890339,0.6184248924255371,2026-03-27 11:34:53,0.6669799879514794,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,189.84
2ea1e1ec,3,4,50000.0,False,True,"[1, 1, 1]",1.4971899512158573,0.4624052047729492,2026-03-27 11:34:53,0.6327937240979955,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,187.23
02e5c668,1,5,100000.0,False,True,"[1, 1, 1]",0.49999999999996214,0.3067481517791748,2026-03-27 11:34:54,0.49999999999996214,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,193.69
06f1fd51,3,3,100000.0,False,True,"[1, 1, 1]",1.4971885980825501,0.34612202644348145,2026-03-27 11:34:55,0.6327931521904269,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,182.52
056d1977,2,5,50000.0,False,True,"[1, 1, 1]",0.9969513593482415,0.6363441944122314,2026-03-27 11:34:56,0.6646342395654944,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,181.19
078a3a6f,2,4,100000.0,False,True,"[1, 1, 1]",0.9969520111778322,0.44486284255981445,2026-03-27 11:34:56,0.6646346741185548,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,182.97
a91d17c8,4,4,50000.0,False,True,"[1, 1, 1]",1.9971637273037743,0.6670799255371094,2026-03-27 11:34:56,0.682091436920688,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,183.92
82dbea1b,4,3,100000.0,False,True,"[1, 1, 1]",1.997170413213937,0.4800910949707031,2026-03-27 11:34:56,0.6820937203599512,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,188.23
ab0f4d50,3,5,50000.0,False,True,"[1, 1, 1]",1.497190297365106,0.7734317779541016,2026-03-27 11:34:57,0.632793870399453,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,193.53
c8745989,5,4,50000.0,False,True,"[1, 1, 1]",2.497173095469244,0.8093540668487549,2026-03-27 11:34:58,0.6669799934479819,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,196.53
60badc17,5,3,100000.0,False,True,"[1, 1, 1]",2.497173076538255,0.4294121265411377,2026-03-27 11:34:58,0.6669799883916279,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,197.88
f542fd50,3,4,100000.0,False,True,"[1, 1, 1]",1.4971904485977503,0.4529561996459961,2026-03-27 11:34:58,0.6327939343185758,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,197.03
9a093c2e,2,5,100000.0,False,True,"[1, 1, 1]",0.9969516354748996,0.5173110961914062,2026-03-27 11:34:59,0.6646344236499331,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,195.52
20495185,4,5,50000.0,False,True,"[1, 1, 1]",1.9971717367493136,0.8328208923339844,2026-03-27 11:34:59,0.6820941723870607,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,197.86
d9fb305c,5,5,50000.0,False,True,"[1, 1, 1]",2.497172994367396,1.2323989868164062,2026-03-27 11:35:00,0.666979966444283,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,198.06
89b5ba41,4,4,100000.0,False,True,"[1, 1, 1]",1.997169830256068,0.658930778503418,2026-03-27 11:35:01,0.6820935212623184,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,192.66
8e05bb3b,3,5,100000.0,False,True,"[1, 1, 1]",1.4971903654459051,0.787139892578125,2026-03-27 11:35:01,0.6327938991740935,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,184.27
708064f6,5,4,100000.0,False,True,"[1, 1, 1]",2.497173033653299,0.7430107593536377,2026-03-27 11:35:02,0.6669799769373127,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,184.28
cf576814,4,5,100000.0,False,True,"[1, 1, 1]",1.9971699814103698,0.6998450756072998,2026-03-27 11:35:02,0.6820935728860553,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,187.02
557eb10b,5,5,100000.0,False,True,"[1, 1, 1]",2.4971730020706246,0.6740400791168213,2026-03-27 11:35:03,0.6669799685017693,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,194.64
