run_id,m,p,precision,singlet_injection,warm_start,parameter_vector,result,duration_seconds,finished_at,approx_ratio,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb
4ab76d40,1,1,10000.0,False,True,"[1, 1, 1]",0.49999999999944655,0.1819460391998291,2026-03-27 12:35:52,0.49999999999944655,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,185.19
eabbd034,2,1,10000.0,False,True,"[1, 1, 1]",0.9999999095507823,0.13519787788391113,2026-03-27 12:35:55,0.6666666063671882,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,180.83
5c9f85f8,3,1,10000.0,False,True,"[1, 1, 1]",1.4999999029240336,0.13390207290649414,2026-03-27 12:35:59,0.6339813621826008,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,174.28
c7c1907e,4,1,10000.0,False,True,"[1, 1, 1]",1.9999989476044484,0.13265109062194824,2026-03-27 12:36:02,0.6830597498649073,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,176.36
6d08c5d6,1,2,10000.0,False,True,"[1, 1, 1]",0.4999999999999037,0.07163190841674805,2026-03-27 12:36:04,0.4999999999999037,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,181.48
e6c84f69,5,1,10000.0,False,True,"[1, 1, 1]",2.499999816831556,0.17755603790283203,2026-03-27 12:36:05,0.6677349938118472,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,188.42
8915aa2e,1,1,50000.0,False,True,"[1, 1, 1]",0.49999999999983374,0.04704999923706055,2026-03-27 12:36:07,0.49999999999983374,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,181.36
72d91bea,2,2,10000.0,False,True,"[1, 1, 1]",0.9999998479456145,0.10451912879943848,2026-03-27 12:36:08,0.6666665652970764,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,178.84
0b8aa507,1,3,10000.0,False,True,"[1, 1, 1]",0.49999999999992806,0.16837716102600098,2026-03-27 12:36:11,0.49999999999992806,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,180.77
9409e3ff,1,1,100000.0,False,True,"[1, 1, 1]",0.4999999999999685,0.06324505805969238,2026-03-27 12:36:11,0.4999999999999685,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,186.61
7ce6caa1,2,1,50000.0,False,True,"[1, 1, 1]",0.9999992502682469,0.07656097412109375,2026-03-27 12:36:14,0.666666166845498,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,177.75
6c28b73e,3,2,10000.0,False,True,"[1, 1, 1]",1.499999993563453,0.15786981582641602,2026-03-27 12:36:16,0.6339814004917383,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,171.91
5116fbca,3,1,50000.0,False,True,"[1, 1, 1]",1.4999996880433824,0.18576908111572266,2026-03-27 12:36:18,0.6339812713623763,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,193.05
97368cf3,4,2,10000.0,False,True,"[1, 1, 1]",1.999998666528316,0.14685606956481934,2026-03-27 12:36:19,0.6830596538689604,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,183.75
f7bafce3,1,4,10000.0,False,True,"[1, 1, 1]",0.4999999999998492,0.25311708450317383,2026-03-27 12:36:21,0.4999999999998492,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,180.31
8bda27fc,2,3,10000.0,False,True,"[1, 1, 1]",0.9999994974958194,0.26371288299560547,2026-03-27 12:36:23,0.6666663316638796,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,176.78
21265f5b,5,2,10000.0,False,True,"[1, 1, 1]",2.49999997443246,0.41464900970458984,2026-03-27 12:36:25,0.6677350359061057,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,192.11
