run_id,m,p,precision,singlet_injection,warm_start,parameter_vector,result,duration_seconds,finished_at,approx_ratio,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb
9c28be28,2,3,50000.0,False,True,"[1, 1, 1]",0.9999995928231106,0.6501278877258301,2026-03-27 12:41:27,0.666666395215407,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,189.48
7342e33d,5,3,50000.0,False,True,"[1, 1, 1]",2.499999924855327,0.31362366676330566,2026-03-27 12:41:44,0.66773502266435,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,184.22
d995d879,1,4,50000.0,False,True,"[1, 1, 1]",0.49999999999995803,0.21194982528686523,2026-03-27 12:41:23,0.49999999999995803,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,179.58
c99342fa,4,4,50000.0,False,True,"[1, 1, 1]",1.7200560353780077,1.5012569427490234,2026-03-27 12:41:51,0.5874508317547841,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,183.55
818bcac2,3,4,50000.0,False,True,"[1, 1, 1]",1.4999990376529553,0.23145174980163574,2026-03-27 12:41:45,0.633980996472086,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,183.86
9a0b27e9,2,4,50000.0,False,True,"[1, 1, 1]",0.9999995761376381,0.32207202911376953,2026-03-27 12:41:40,0.6666663840917587,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,182.78
6ee32dca,5,4,50000.0,False,True,"[1, 1, 1]",2.4999999691557355,0.42226529121398926,2026-03-27 12:41:53,0.6677350344967242,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,185.8
f8ebaa9e,1,5,50000.0,False,True,"[1, 1, 1]",0.49999999999951633,0.27714014053344727,2026-03-27 12:41:35,0.49999999999951633,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,184.66
c7fe3a7c,3,5,50000.0,False,True,"[1, 1, 1]",1.4999997748504632,0.38717007637023926,2026-03-27 12:41:52,0.6339813080517596,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,182.02
28bddf8c,2,5,50000.0,False,True,"[1, 1, 1]",0.9999971996509611,0.4192371368408203,2026-03-27 12:41:47,0.6666647997673074,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,188.22
b7dc29d1,5,5,50000.0,False,True,"[1, 1, 1]",2.4999994478944654,0.6308870315551758,2026-03-27 12:41:57,0.6677348952709576,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,184.03
e2ba4601,4,5,50000.0,False,True,"[1, 1, 1]",1.9999922781968897,0.4563260078430176,2026-03-27 12:41:57,0.6830574720617792,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,180.59
a4bfd20b,1,1,100000.0,False,True,"[1, 1, 1]",0.4999999999998975,0.08116793632507324,2026-03-27 12:40:24,0.4999999999998975,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,195.19
3e645c2f,3,1,100000.0,False,True,"[1, 1, 1]",1.4999998656632854,0.10495281219482422,2026-03-27 12:40:51,0.6339813464341865,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,196.7
aa6af9d3,2,1,100000.0,False,True,"[1, 1, 1]",0.9999999821327988,0.08447575569152832,2026-03-27 12:40:39,0.6666666547551993,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,195.89
99f1d3ed,5,1,100000.0,False,True,"[1, 1, 1]",2.4999999950030243,0.23902678489685059,2026-03-27 12:41:12,0.6677350414003804,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,191.58
28e78cf4,4,1,100000.0,False,True,"[1, 1, 1]",1.9999894456266862,0.15082073211669922,2026-03-27 12:40:58,0.6830565046539229,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,196.36
8890628a,1,2,100000.0,False,True,"[1, 1, 1]",0.4999999999999356,0.18462300300598145,2026-03-27 12:41:00,0.4999999999999356,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,196.03
927bfe28,3,2,100000.0,False,True,"[1, 1, 1]",1.4999991986377958,0.14768719673156738,2026-03-27 12:41:31,0.633981064513016,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,177.55
57f11bc0,2,2,100000.0,False,True,"[1, 1, 1]",0.9999989544223936,0.15807700157165527,2026-03-27 12:41:21,0.6666659696149291,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,182.0
341a2c63,5,2,100000.0,False,True,"[1, 1, 1]",2.499999978546812,0.23826003074645996,2026-03-27 12:41:42,0.6677350370050245,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,180.81
5d8062e8,4,2,100000.0,False,True,"[1, 1, 1]",1.9999996666628443,0.2928919792175293,2026-03-27 12:41:36,0.6830599954449605,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,181.36
4b630779,1,3,100000.0,False,True,"[1, 1, 1]",0.49999999999987643,0.15544700622558594,2026-03-27 12:41:25,0.49999999999987643,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,176.92
8fc54d6a,4,3,100000.0,False,True,"[1, 1, 1]",1.6967741632971274,0.4476490020751953,2026-03-27 12:41:51,0.5794993727107676,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,182.36
07b863d9,3,3,100000.0,False,True,"[1, 1, 1]",1.5038978156666039,0.7668509483337402,2026-03-27 12:41:48,0.6356288316426897,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,184.2
d575aad5,2,3,100000.0,False,True,"[1, 1, 1]",0.9999998129484629,0.16470909118652344,2026-03-27 12:41:41,0.6666665419656419,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,176.56
e6f12337,5,3,100000.0,False,True,"[1, 1, 1]",2.4999999749719706,0.324937105178833,2026-03-27 12:41:54,0.6677350360502058,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,188.06
f7bee098,1,4,100000.0,False,True,"[1, 1, 1]",0.4999999999993968,0.2181696891784668,2026-03-27 12:41:39,0.4999999999993968,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,176.69
226a7bae,4,4,100000.0,False,True,"[1, 1, 1]",1.7200513968556193,2.068157911300659,2026-03-27 12:42:00,0.5874492475599793,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,195.11
1fb2ecf2,3,4,100000.0,False,True,"[1, 1, 1]",1.4999998119280962,0.2771010398864746,2026-03-27 12:41:55,0.6339813237227794,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,184.61
29ecebeb,2,4,100000.0,False,True,"[1, 1, 1]",0.9999993748948526,0.2879638671875,2026-03-27 12:41:48,0.6666662499299018,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,185.36
0c53fd7f,5,4,100000.0,False,True,"[1, 1, 1]",2.4999999751184006,0.4823470115661621,2026-03-27 12:42:03,0.6677350360893164,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,178.58
cb637619,1,5,100000.0,False,True,"[1, 1, 1]",0.49999999999990574,0.20291471481323242,2026-03-27 12:41:46,0.49999999999990574,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,183.48
52e8ac23,3,5,100000.0,False,True,"[1, 1, 1]",1.4999988456744466,0.432476282119751,2026-03-27 12:42:02,0.6339809153315497,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,177.94
26c73035,2,5,100000.0,False,True,"[1, 1, 1]",0.9999966916699121,0.39313507080078125,2026-03-27 12:41:56,0.6666644611132747,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,187.55
7bb72a14,5,5,100000.0,False,True,"[1, 1, 1]",2.4999999345497117,0.8020133972167969,2026-03-27 12:42:07,0.6677350252536622,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,186.8
894a1b9c,4,5,100000.0,False,True,"[1, 1, 1]",1.9999505511077678,0.5822041034698486,2026-03-27 12:42:05,0.6830432210067513,Apple M4,Mac.tail6cc1a9.ts.net lan,16.0,10,10,3.13.1,180.48
