cache_file,cache_dataset,graph_index,graph_hash,n_vertices,n_edges,lasserre_level,initial_solver_level_M,warm_start_mode,parameter_vector,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,sdp_seed,gp_rounding_seed,algorithm17_seed,algorithm17_num_seeds,algorithm17_seed_start,algorithm17_seeds_tried_json,algorithm17_candidate_energies_json,sdp_objective_value,rounded_solution_energy,algorithm17_actual_energy,algorithm17_analytic_F_value,algorithm17_F_bound_applicable,algorithm17_lower_bound_energy,rounded_energy_over_sdp_objective,algorithm17_energy_over_sdp_objective,algorithm17_lower_bound_over_sdp_objective,warm_start_compute_time_seconds,cache_created_at,exact_comparison_normalisation_factor,rounded_solution_energy_normalized,algorithm17_actual_energy_normalized,algorithm17_lower_bound_energy_normalized,canonical_graph_hash,exact_result_match_status,exact_result_source,exact_optimal_energy,rounded_energy_over_exact_optimum,algorithm17_energy_over_exact_optimum,algorithm17_lower_bound_over_exact_optimum
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000518_ce7332573d75_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,518,e2fc6bebc9cda5cb,7,9,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,47,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 6.604810533196123}, {""seed"": 44, ""actual_energy"": 6.594336757298401}, {""seed"": 45, ""actual_energy"": 6.682000177471012}, {""seed"": 46, ""actual_energy"": 6.6383619659065545}, {""seed"": 47, ""actual_energy"": 6.756738787871859}, {""seed"": 48, ""actual_energy"": 6.64598001369041}, {""seed"": 49, ""actual_energy"": 6.698619214120814}, {""seed"": 50, ""actual_energy"": 6.631543264881319}]",11.221537646083254,6.218386304039437,6.756738787871859,6.613641128516229,True,6.613641128516229,0.554147435062956,0.602122365131504,0.5893703106565474,189.89671325683594,2026-09-02 12:50:08,2,3.1091931520197185,3.3783693939359294,3.3068205642581145,2b7826d815f90009bde76763bdd84c6b12c953baa95a11ea288c9fec137970d1,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.592366185521048,0.5559709519862264,0.6041037517683873,0.5913097344769125
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000528_7a2711adea08_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,528,95d5156aeb42b41d,8,10,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,48,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 8.346604375933282}, {""seed"": 44, ""actual_energy"": 8.125078358882432}, {""seed"": 45, ""actual_energy"": 8.206731342403035}, {""seed"": 46, ""actual_energy"": 8.251151878290973}, {""seed"": 47, ""actual_energy"": 8.449658747347145}, {""seed"": 48, ""actual_energy"": 8.57553171183725}, {""seed"": 49, ""actual_energy"": 8.499312278071505}, {""seed"": 50, ""actual_energy"": 8.107003259934285}]",12.409740430848117,7.638675927321356,8.57553171183725,7.437361316584067,True,7.437361316584067,0.615538735067588,0.6910323192997819,0.5993164287382098,636.7915995121002,2026-09-02 13:45:05,2,3.819337963660678,4.287765855918625,3.7186806582920333,47a5e6915123edd556b232cee0c035289716d66876aa0693d07133a1522bdc24,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.174173109045101,0.6185991056948803,0.6944680332394781,0.6022961443766784
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000534_3f103f1de7e6_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,534,48e8747a2cdd8a14,7,9,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,50,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 8.077263094706373}, {""seed"": 44, ""actual_energy"": 8.09320748463218}, {""seed"": 45, ""actual_energy"": 8.16213125267393}, {""seed"": 46, ""actual_energy"": 8.22289741349617}, {""seed"": 47, ""actual_energy"": 8.063814904337507}, {""seed"": 48, ""actual_energy"": 7.859988191523593}, {""seed"": 49, ""actual_energy"": 8.217251125550447}, {""seed"": 50, ""actual_energy"": 8.233548940718393}]",11.3818016150424,7.7125380011450595,8.233548940718393,6.648525152441686,True,6.648525152441686,0.6776201397634647,0.7233959279203023,0.5841364466988136,205.23228001594543,2026-09-02 13:47:34,2,3.8562690005725297,4.116774470359196,3.324262576220843,d6259f650153a02d81346a34fd1523deb463b1107a78022d69b9df4cff0dc6ab,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.592582720643354,0.6895327603002207,0.7361132907633801,0.5944056158436991
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000543_7e855118aa2f_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,543,e7f4631006bfa0f9,8,7,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,47,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 5.403592121431081}, {""seed"": 44, ""actual_energy"": 5.436449980870226}, {""seed"": 45, ""actual_energy"": 5.427307203641968}, {""seed"": 46, ""actual_energy"": 4.966489620522111}, {""seed"": 47, ""actual_energy"": 5.514373819746215}, {""seed"": 48, ""actual_energy"": 5.131368822613216}, {""seed"": 49, ""actual_energy"": 5.17039175368584}, {""seed"": 50, ""actual_energy"": 5.248915281538432}]",9.700778653936975,4.787960982960594,5.514373819746215,5.70770781723812,True,5.70770781723812,0.49356460483895714,0.5684465151164185,0.5883762552320165,730.569272518158,2026-09-02 13:46:39,2,2.393980491480297,2.7571869098731074,2.85385390861906,9167c84c7f7a061d5543e65856a978676806e4076b1c01dfeb7fbcbe93c85d9b,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,4.840256488757347,0.49459785799386646,0.569636529856906,0.5896079919003917
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000555_c95b4cbfe4c1_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,555,2de5f8fd816fe75d,7,7,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,44,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 5.864944575402598}, {""seed"": 44, ""actual_energy"": 6.0182541684723265}, {""seed"": 45, ""actual_energy"": 5.907285130328248}, {""seed"": 46, ""actual_energy"": 5.916804699937263}, {""seed"": 47, ""actual_energy"": 5.922110713939374}, {""seed"": 48, ""actual_energy"": 5.803004655270601}, {""seed"": 49, ""actual_energy"": 5.881074202157146}, {""seed"": 50, ""actual_energy"": 5.83277678756782}]",9.6601628356258,5.377069477028854,6.0182541684723265,5.677524291996077,True,5.677524291996077,0.5566230682156529,0.6229971762253897,0.5877255268470098,208.99680042266846,2026-09-02 13:06:23,2,2.688534738514427,3.0091270842361633,2.8387621459980386,d85e658d6bbe34169085a753437c034c6de57780ac8028af0fe4be069d9f6509,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,4.826179458139016,0.5570730972260884,0.6235008686138845,0.5882007021538876
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000559_05b06d608d5b_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,559,1872d2e7cb6470aa,8,7,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,50,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 6.133004655359421}, {""seed"": 44, ""actual_energy"": 6.167978903691045}, {""seed"": 45, ""actual_energy"": 5.7626062844926995}, {""seed"": 46, ""actual_energy"": 5.996993534511359}, {""seed"": 47, ""actual_energy"": 6.141867778730523}, {""seed"": 48, ""actual_energy"": 5.964964827339916}, {""seed"": 49, ""actual_energy"": 6.08125220786227}, {""seed"": 50, ""actual_energy"": 6.260371057160743}]",9.461654546634687,5.485559206231631,6.260371057160743,5.595118765118417,True,5.595118765118417,0.5797674369946988,0.661657115708946,0.5913467604995665,607.1418128013611,2026-09-02 12:57:05,2,2.7427796031158156,3.1301855285803715,2.7975593825592084,bf4908abfacf34f70334f59a27be35ac2ed58b8db3c52b236c21032e1e187bb9,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,4.723912748101652,0.5806160590535943,0.6626256020156734,0.5922123315430484
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000570_0045310b7fec_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,570,4001e4461eb4a851,9,10,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,50,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 8.824035025790803}, {""seed"": 44, ""actual_energy"": 8.833110854722737}, {""seed"": 45, ""actual_energy"": 8.818169835786346}, {""seed"": 46, ""actual_energy"": 8.656505965026547}, {""seed"": 47, ""actual_energy"": 8.629360636374752}, {""seed"": 48, ""actual_energy"": 8.689038416913014}, {""seed"": 49, ""actual_energy"": 8.843226718862283}, {""seed"": 50, ""actual_energy"": 8.904679833197218}]",13.470910531245757,8.171715354004037,8.904679833197218,7.865313170528206,True,7.865313170528206,0.6066193769938384,0.6610302854096481,0.5838739075791962,1671.7743196487427,2026-09-02 13:30:46,2,4.085857677002019,4.452339916598609,3.932656585264103,0e6fdb658d7e5a9ccbcf891fa44656d725089163a6bb935424b292ebe6c0fc75,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.607917064154341,0.6183276268956794,0.6737887103261343,0.5951431513263691
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000575_8e99e9ca6236_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,575,f3aaafff3e4556b9,9,10,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,43,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 7.408671241170803}, {""seed"": 44, ""actual_energy"": 7.239102554131654}, {""seed"": 45, ""actual_energy"": 7.300738015791925}, {""seed"": 46, ""actual_energy"": 7.216417319772126}, {""seed"": 47, ""actual_energy"": 7.241767996084009}, {""seed"": 48, ""actual_energy"": 7.349389063391754}, {""seed"": 49, ""actual_energy"": 7.195647505626306}, {""seed"": 50, ""actual_energy"": 7.377754145448974}]",13.323020581509846,6.832499742610791,7.408671241170803,7.783231384163296,True,7.783231384163296,0.5128341355332868,0.5560804470611429,0.584194202549318,1641.825174331665,2026-09-02 13:30:55,2,3.4162498713053955,3.7043356205854017,3.891615692081648,ad3487e435d97a7de87f3b92ffb084349d12d6c7c13bf79ce7f325c19c564396,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.503440051952481,0.5252988947410624,0.5695963353230689,0.5983934134848058
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000577_dcc615a8b2e3_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,577,ac4f3ee8d0cef5c1,10,11,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,46,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 8.451093529577198}, {""seed"": 44, ""actual_energy"": 8.733245110601317}, {""seed"": 45, ""actual_energy"": 8.754929570668144}, {""seed"": 46, ""actual_energy"": 8.874241511222994}, {""seed"": 47, ""actual_energy"": 8.747336071713095}, {""seed"": 48, ""actual_energy"": 8.456970886408604}, {""seed"": 49, ""actual_energy"": 8.660208570202263}, {""seed"": 50, ""actual_energy"": 8.78910338079876}]",14.540748482829166,8.108760847415484,8.874241511222994,8.504189331269169,True,8.504189331269169,0.5576577338498725,0.6103015619658356,0.5848522406746509,4100.889219999313,2026-09-02 13:55:19,2,4.054380423707742,4.437120755611497,4.252094665634584,39b8037169002df95b552e212280e12951c720b6ab4da0477ef5cb831629ea59,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,7.194048475587507,0.5635742429962759,0.6167765995278669,0.5910572718635085
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000595_5731d9e0139e_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,595,ccf2fc985d793cd9,9,13,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,50,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 11.52145135264163}, {""seed"": 44, ""actual_energy"": 11.460668544314775}, {""seed"": 45, ""actual_energy"": 11.539680651519209}, {""seed"": 46, ""actual_energy"": 11.497932173824982}, {""seed"": 47, ""actual_energy"": 11.541044184628962}, {""seed"": 48, ""actual_energy"": 11.552555027860397}, {""seed"": 49, ""actual_energy"": 11.575584629770832}, {""seed"": 50, ""actual_energy"": 11.72967500737187}]",16.541986171076125,10.968346744563926,11.72967500737187,9.65976579692875,True,9.65976579692875,0.6630610515043363,0.7090850449313855,0.5839544113402159,1694.1954174041748,2026-09-02 13:55:16,2,5.484173372281963,5.864837503685935,4.829882898464375,8d07fc101bb1817cf7653c62d91c0f71a8e6b420bb39c74be7fd8a7b85fd8a84,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,8.24234940833956,0.665365310372927,0.7115492456255164,0.5859837601130484
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000597_4905c4ec9e9d_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,597,95bfc954acab9f8a,8,15,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,44,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 12.692760044733879}, {""seed"": 44, ""actual_energy"": 12.750212004222423}, {""seed"": 45, ""actual_energy"": 12.745535161939603}, {""seed"": 46, ""actual_energy"": 12.674342180503555}, {""seed"": 47, ""actual_energy"": 12.720113569842585}, {""seed"": 48, ""actual_energy"": 12.657621089412551}, {""seed"": 49, ""actual_energy"": 12.739287500405682}, {""seed"": 50, ""actual_energy"": 12.717211505367997}]",18.000000205932338,12.212106047349709,12.750212004222423,10.517860169492446,True,10.517860169492446,0.678450328201936,0.7083451032417366,0.5843255582867176,582.2833323478699,2026-09-02 13:03:01,2,6.106053023674854,6.375106002111211,5.258930084746223,74345e574c1e634f8fbf2520449ee7ebe9bd127f4b462f8e96ec8f984a53bb9b,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,9.000000000000021,0.678450335963871,0.7083451113456884,0.5843255649718011
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000641_4addee89360a_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,641,54db79f98d14845b,9,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,50,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 6.764329041806818}, {""seed"": 44, ""actual_energy"": 6.67820046521089}, {""seed"": 45, ""actual_energy"": 6.6964957715690785}, {""seed"": 46, ""actual_energy"": 6.610161878686668}, {""seed"": 47, ""actual_energy"": 6.754965534829823}, {""seed"": 48, ""actual_energy"": 6.797774146698217}, {""seed"": 49, ""actual_energy"": 6.649099499510344}, {""seed"": 50, ""actual_energy"": 6.837706130352372}]",10.71782873191415,6.2808697508464455,6.837706130352372,6.278728338725207,True,6.278728338725207,0.5860207237818694,0.6379749388970869,0.5858209247204362,1834.5355677604675,2026-09-02 13:23:54,2,3.1404348754232227,3.418853065176186,3.1393641693626035,437f543ee8d57161aecea2467c0221dbd129ad09b86b63e31ce562966221cd34,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.34816466920271,0.5871986129199328,0.6392572548978489,0.5869984122666536
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000644_891140558a9b_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,644,a49498c4d2e34ba0,9,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,43,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 6.659252682980271}, {""seed"": 44, ""actual_energy"": 6.2339014982960235}, {""seed"": 45, ""actual_energy"": 6.501986610285531}, {""seed"": 46, ""actual_energy"": 6.08124125847761}, {""seed"": 47, ""actual_energy"": 6.576447790116905}, {""seed"": 48, ""actual_energy"": 6.432270724128155}, {""seed"": 49, ""actual_energy"": 6.450520891037418}, {""seed"": 50, ""actual_energy"": 6.495153678959861}]",11.19609610358241,5.825120805185666,6.659252682980271,6.63940782893328,True,6.63940782893328,0.520281422318428,0.594783451425494,0.5930109716375935,1924.2016174793243,2026-09-02 13:42:34,2,2.912560402592833,3.3296263414901355,3.31970391446664,d9735c4f449a5ebdf23a6bffdc879934a9f14c1e887d59266f86c03a74bc689c,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.593148553687507,0.5207371795395298,0.5953044710916798,0.5935304386431847
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000648_5b595ebfe017_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,648,99d622afe95e71c9,9,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,50,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 7.124397664577425}, {""seed"": 44, ""actual_energy"": 7.127463214771056}, {""seed"": 45, ""actual_energy"": 7.167478556243892}, {""seed"": 46, ""actual_energy"": 6.991691537995703}, {""seed"": 47, ""actual_energy"": 7.085587389060668}, {""seed"": 48, ""actual_energy"": 7.176358021458521}, {""seed"": 49, ""actual_energy"": 6.97674112528531}, {""seed"": 50, ""actual_energy"": 7.2033377125169835}]",9.892086848124286,6.716949198820547,7.2033377125169835,5.798651259111705,True,5.798651259111705,0.6790224653248166,0.7281919197750334,0.586190896636864,2095.7900760173798,2026-09-02 13:28:15,2,3.3584745994102736,3.6016688562584918,2.8993256295558525,5f8c9a375d10d3288a2fee052851aa6e91d6c4602ec4d74b38c4c39e4031e35b,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,4.942716035320278,0.6794795766964693,0.7286821315489775,0.5865855146922236
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000661_ed3dd0dfe9cd_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,661,95c1bab778c29b7b,9,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,43,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 7.810477635188398}, {""seed"": 44, ""actual_energy"": 7.656326052764515}, {""seed"": 45, ""actual_energy"": 7.725915204323991}, {""seed"": 46, ""actual_energy"": 7.689088340431905}, {""seed"": 47, ""actual_energy"": 7.72696127363751}, {""seed"": 48, ""actual_energy"": 7.4888919116773796}, {""seed"": 49, ""actual_energy"": 7.730904245760284}, {""seed"": 50, ""actual_energy"": 7.474861983651509}]",10.633768042331232,7.088731432869388,7.810477635188398,6.2644926911561996,True,6.2644926911561996,0.6666246061274185,0.7344976497602927,0.5891131597208359,1669.4002346992493,2026-09-02 13:14:47,2,3.544365716434694,3.905238817594199,3.1322463455780998,6e6fffe3ec9cdf79cfcb26c2e5cbf87ed4361ec75c153f6285a434ec7ce23316,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.30206513543455,0.6684877733295147,0.7365505171739335,0.5907596880779145
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000665_2d1022c51f87_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,665,48e31ef36f1c2a46,9,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,50,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 6.734029805363789}, {""seed"": 44, ""actual_energy"": 6.46213203959233}, {""seed"": 45, ""actual_energy"": 6.391312085389078}, {""seed"": 46, ""actual_energy"": 6.514537919464986}, {""seed"": 47, ""actual_energy"": 6.737272900917045}, {""seed"": 48, ""actual_energy"": 6.680112932647045}, {""seed"": 49, ""actual_energy"": 6.731246520665899}, {""seed"": 50, ""actual_energy"": 6.97242284998129}]",11.388356739647794,6.023016962399236,6.97242284998129,6.758953357461094,True,6.758953357461094,0.5288749817109706,0.6122413452071861,0.5934968066051404,1822.3442730903625,2026-09-02 13:23:41,2,3.011508481199618,3.486211424990645,3.379476678730547,7f54c6f0cb7cec894c1dc195bd06aa347565c89f333eb6bd2528ab6c80692691,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.685718199655416,0.5296619310788443,0.6131523411065162,0.5943799112195466
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4b_tf829_upto10_L2M2_kbest8_gpseed42_alg17start43/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000710_3e8fe74945f5_seed42_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,710,2e8d5f5ca9a3240b,8,12,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,47,8,43,"[43, 44, 45, 46, 47, 48, 49, 50]","[{""seed"": 43, ""actual_energy"": 10.362759557474186}, {""seed"": 44, ""actual_energy"": 10.400957818827681}, {""seed"": 45, ""actual_energy"": 10.422327593673565}, {""seed"": 46, ""actual_energy"": 10.056053093178932}, {""seed"": 47, ""actual_energy"": 10.452241739983965}, {""seed"": 48, ""actual_energy"": 10.215392626524281}, {""seed"": 49, ""actual_energy"": 10.33331617597501}, {""seed"": 50, ""actual_energy"": 10.438609261167468}]",14.536607413831497,9.827101613794646,10.452241739983965,8.54952433372418,True,8.54952433372418,0.6760244212445482,0.7190289620148039,0.5881375268887952,617.3874132633209,2026-09-02 13:29:53,2,4.913550806897323,5.226120869991982,4.27476216686209,1d544ca0407fb62b49c1183575aead60a36e5afef850e81d53fc618a9e071320,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,7.219115946911938,0.6806305429959402,0.7239280970722624,0.5921448274688912
