run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,optimiser,n_start,n_end,start_index_singlet,compare_with_010101,warm_start_correlations,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,rerun_exclude_finished_instances
dda79952,11,55,3,100.0,False,True,"[1, 1, 1]",15.026740756892885,,0.8586709003938792,,,,1511.5533528327942,2026-04-14 01:04:49,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,473.52,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
366df2fb,8,28,4,100.0,False,True,"[1, 1, 1]",7.778062352224103,,0.7778062352224102,,,,18.35603094100952,2026-04-14 01:05:01,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,260.52,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
ca895b23,5,10,3,300.0,False,True,"[1, 1, 1]",3.0750267780969116,,0.7687566945242279,,,,9.662893056869507,2026-04-14 01:12:03,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,213.0,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
630b956c,3,3,3,500.0,False,True,"[1, 1, 1]",1.0848210235925548,,0.7232140157283699,,,,6.7724080085754395,2026-04-14 01:19:13,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,211.67,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
485ce323,7,21,2,500.0,False,True,"[1, 1, 1]",6.045786327880216,,0.8061048437173621,,,,17.336109161376953,2026-04-14 01:19:33,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,223.53,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
22fe8b05,9,36,4,100.0,False,True,"[1, 1, 1]",9.970849822711148,,0.8309041518925957,,,,53.256473779678345,2026-04-14 01:20:30,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,374.67,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
66d51e69,3,3,4,300.0,False,True,"[1, 1, 1]",1.075143033150179,,0.7167620221001193,,,,6.530074834823608,2026-04-14 01:30:44,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,213.0,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
fe8d8caf,6,15,5,100.0,False,True,"[1, 1, 1]",4.41106207602277,,0.7351770126704616,,,,11.222678899765015,2026-04-14 01:30:58,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,219.25,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
c9e4ef9c,11,55,2,300.0,False,True,"[1, 1, 1]",14.573748239315663,,0.8327856136751807,,,,3277.2430341243744,2026-04-14 02:05:38,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,470.14,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
a3f50215,10,45,4,100.0,False,True,"[1, 1, 1]",12.425589515897334,,0.8283726343931556,,,,276.37896490097046,2026-04-14 02:16:46,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,337.11,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
