log_file,file_n,repeat,hog_idx,nodes,edges,parsed_num_edges,graph_type,generator_n,weighted,random_weights,finished,exact_result,rounded_energy,alg17_lower_bound_energy,alg17_actual_energy,sdp_objective_value,cut_edges,rounded_over_exact,alg17_lower_bound_over_exact,alg17_actual_over_exact,sdp_objective_over_exact,cut_edges_over_exact,rounded_over_sdp,alg17_actual_over_sdp,sdp_objective_over_edges,start_time,duration,duration_seconds,exact_error
sdp_n0_rep1_seed42.log,0,1,0,6,9,9,hog,0,False,False,True,5.999999999999998,6.01589320301093,6.993735301696532,6.347811191090491,11.999999633150605,5,1.0026488671684886,1.1656225502827557,1.0579685318484155,1.9999999388584346,0.8333333333333336,0.5013244489101251,0.5289842820956713,1.3333332925722894,2026-06-23 15:21:16 CEST,3m 34s,214.35,
sdp_n0_rep2_seed1000042.log,0,2,0,6,9,9,hog,0,False,False,True,5.999999999999998,7.722070126721145,6.993735301696532,8.13661846228197,11.999999633150605,5,1.2870116877868578,1.1656225502827557,1.3561030770469953,1.9999999388584346,0.8333333333333336,0.6435058635659069,0.6780515592520645,1.3333332925722894,2026-06-23 15:21:16 CEST,3m 33s,213.25,
sdp_n0_rep3_seed2000042.log,0,3,0,6,9,9,hog,0,False,False,True,5.999999999999998,5.068739911275282,6.993735301696532,5.555455682605701,11.999999633150605,5,0.8447899852125472,1.1656225502827557,0.9259092804342838,1.9999999388584346,0.8333333333333336,0.4223950055192195,0.46295465437002803,1.3333332925722894,2026-06-23 15:24:52 CEST,3m 26s,205.98,
sdp_n0_rep4_seed3000042.log,0,4,0,6,9,9,hog,0,False,False,True,5.999999999999998,5.856468174720859,6.993735301696532,6.339976113113348,11.999999633150605,6,0.9760780291201434,1.1656225502827557,1.0566626855188916,1.9999999388584346,1.0000000000000002,0.4880390294798068,0.528331358910949,1.3333332925722894,2026-06-23 15:24:57 CEST,3m 29s,208.9,
sdp_n0_rep5_seed4000042.log,0,5,0,6,9,9,hog,0,False,False,True,5.999999999999998,6.226307206621279,6.993735301696532,6.6495498739788,11.999999633150605,6,1.0377178677702135,1.1656225502827557,1.1082583123298002,1.9999999388584346,1.0000000000000002,0.5188589497470308,0.5541291731050627,1.3333332925722894,2026-06-23 15:28:22 CEST,3m 23s,203.18,
sdp_n0_rep6_seed5000042.log,0,6,0,6,9,9,hog,0,False,False,True,5.999999999999998,6.8250391073137235,6.993735301696532,7.284744973200824,11.999999633150605,9,1.137506517885621,1.1656225502827557,1.2141241622001377,1.9999999388584346,1.5000000000000004,0.5687532763300432,0.6070620996584324,1.3333332925722894,2026-06-23 15:28:31 CEST,3m 26s,206.29,
sdp_n0_rep7_seed6000042.log,0,7,0,6,9,9,hog,0,False,False,True,5.999999999999998,6.722905622355032,6.993735301696532,7.172507505241561,11.999999633150605,9,1.1204842703925058,1.1656225502827557,1.1954179175402606,1.9999999388584346,1.5000000000000004,0.5602421523232939,0.5977089770425614,1.3333332925722894,2026-06-23 15:31:52 CEST,3m 25s,205.27,
sdp_n0_rep8_seed7000042.log,0,8,0,6,9,9,hog,0,False,False,True,5.999999999999998,5.586455079429373,6.993735301696532,6.057353210587967,11.999999633150605,5,0.9310758465715625,1.1656225502827557,1.0095588684313281,1.9999999388584346,0.8333333333333336,0.46553793751764033,0.5047794496471669,1.3333332925722894,2026-06-23 15:32:00 CEST,3m 26s,206.0,
sdp_n0_rep9_seed8000042.log,0,9,0,6,9,9,hog,0,False,False,True,5.999999999999998,4.5644427795073454,6.993735301696532,5.023415879220883,11.999999633150605,5,0.7607404632512245,1.1656225502827557,0.8372359798701474,1.9999999388584346,0.8333333333333336,0.3803702432538283,0.4186180027325537,1.3333332925722894,2026-06-23 15:35:26 CEST,3m 30s,210.2,
sdp_n0_rep10_seed9000042.log,0,10,0,6,9,9,hog,0,False,False,True,5.999999999999998,5.802398783389771,6.993735301696532,6.197130801766242,11.999999633150605,5,0.9670664638982954,1.1656225502827557,1.0328551336277074,1.9999999388584346,0.8333333333333336,0.4835332467311375,0.516427582601449,1.3333332925722894,2026-06-23 15:35:28 CEST,3m 30s,209.88,
sdp_n1_rep1_seed42.log,1,1,1,7,12,12,hog,1,False,False,True,7.500000000000019,8.112686703141682,8.750407127154226,8.610155302641068,14.9999996932812,9,1.0816915604188881,1.166720950287227,1.1480207070188062,1.999999959104155,1.199999999999997,0.5408457912686169,0.5740103652467226,1.2499999744401,2026-06-23 15:39:04 CEST,21m 50s,1310.28,
sdp_n1_rep2_seed1000042.log,1,2,1,7,12,12,hog,1,False,False,True,7.500000000000019,8.204472031805507,8.750407127154226,8.546621049662914,14.9999996932812,6,1.0939296042407316,1.166720950287227,1.1395494732883857,1.999999959104155,0.799999999999998,0.5469648133046598,0.5697747482949027,1.2499999744401,2026-06-23 15:39:04 CEST,21m 50s,1309.56,
sdp_n1_rep3_seed2000042.log,1,3,1,7,12,12,hog,1,False,False,True,7.500000000000019,8.113024136380009,8.750407127154226,8.551008411707786,14.9999996932812,6,1.0817365515173318,1.166720950287227,1.1401344548943686,1.999999959104155,0.799999999999998,0.5408682868182987,0.570067239103875,1.2499999744401,2026-06-23 16:01:00 CEST,21m 49s,1308.55,
sdp_n1_rep4_seed3000042.log,1,4,1,7,12,12,hog,1,False,False,True,7.500000000000019,8.576242152183367,8.750407127154226,9.022083437774945,14.9999996932812,12,1.143498953624446,1.166720950287227,1.2029444583699898,1.999999959104155,1.599999999999996,0.5717494885033122,0.6014722414838526,1.2499999744401,2026-06-23 16:01:00 CEST,21m 49s,1308.52,
sdp_n1_rep5_seed4000042.log,1,5,1,7,12,12,hog,1,False,False,True,7.500000000000019,7.414589949167418,8.750407127154226,7.854504386565124,14.9999996932812,12,0.98861199322232,1.166720950287227,1.047267251542014,1.999999959104155,1.599999999999996,0.49430600671869085,0.523633636478227,1.2499999744401,2026-06-23 16:22:56 CEST,21m 49s,1308.96,
sdp_n1_rep6_seed5000042.log,1,6,1,7,12,12,hog,1,False,False,True,7.500000000000019,9.519334261408867,8.750407127154226,10.03610782933305,14.9999996932812,9,1.2692445681878457,1.166720950287227,1.3381477105777366,1.999999959104155,1.199999999999997,0.6346222970706304,0.669073868970039,1.2499999744401,2026-06-23 16:22:56 CEST,21m 49s,1308.96,
sdp_n1_rep7_seed6000042.log,1,7,1,7,12,12,hog,1,False,False,True,7.500000000000019,8.255828064229117,8.750407127154226,8.602886183960962,14.9999996932812,7,1.1007770752305461,1.166720950287227,1.147051491194792,1.999999959104155,0.933333333333331,0.5503885488695754,0.5735257573248063,1.2499999744401,2026-06-23 16:44:54 CEST,21m 48s,1308.18,
sdp_n1_rep8_seed7000042.log,1,8,1,7,12,12,hog,1,False,False,True,7.500000000000019,8.231165265795344,8.750407127154226,8.716578851136937,14.9999996932812,9,1.097488702106043,1.166720950287227,1.162210513484922,1.999999959104155,1.199999999999997,0.5487443622737037,0.5811052686248565,1.2499999744401,2026-06-23 16:44:54 CEST,21m 50s,1309.61,
sdp_n1_rep9_seed8000042.log,1,9,1,7,12,12,hog,1,False,False,True,7.500000000000019,8.390781724947473,8.750407127154226,8.93397617612863,14.9999996932812,9,1.1187708966596603,1.166720950287227,1.1911968234838144,1.999999959104155,1.199999999999997,0.5593854597681006,0.5955984239206575,1.2499999744401,2026-06-23 17:06:50 CEST,21m 49s,1309.01,
sdp_n1_rep10_seed9000042.log,1,10,1,7,12,12,hog,1,False,False,True,7.500000000000019,9.633777980239296,8.750407127154226,10.289043522587788,14.9999996932812,12,1.2845037306985696,1.166720950287227,1.3718724696783682,1.999999959104155,1.599999999999996,0.6422518784820014,0.6859362488651554,1.2499999744401,2026-06-23 17:06:50 CEST,21m 49s,1309.47,
sdp_n2_rep1_seed42.log,2,1,2,10,20,20,hog,2,False,False,False,12.300068072057808,,,,,,,,,,,,,,2026-06-23 17:28:48 CEST,,,
