cache_file,cache_dataset,graph_index,graph_hash,n_vertices,n_edges,lasserre_level,initial_solver_level_M,warm_start_mode,parameter_vector,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,sdp_seed,gp_rounding_seed,algorithm17_seed,algorithm17_num_seeds,algorithm17_seed_start,algorithm17_seeds_tried_json,algorithm17_candidate_energies_json,algorithm17_beta_mode,algorithm17_beta_star,algorithm17_beta_optimisation_time_seconds,sdp_objective_value,rounded_solution_energy,algorithm17_actual_energy,algorithm17_analytic_F_value,algorithm17_F_bound_applicable,algorithm17_lower_bound_energy,rounded_energy_over_sdp_objective,algorithm17_energy_over_sdp_objective,algorithm17_lower_bound_over_sdp_objective,warm_start_compute_time_seconds,cache_created_at,exact_comparison_normalisation_factor,rounded_solution_energy_normalized,algorithm17_actual_energy_normalized,algorithm17_lower_bound_energy_normalized,canonical_graph_hash,exact_result_match_status,exact_result_source,exact_optimal_energy,rounded_energy_over_exact_optimum,algorithm17_energy_over_exact_optimum,algorithm17_lower_bound_over_exact_optimum
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075/hog_idx000000_894aa408e580_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075,0,8a7651795571ea39,4,5,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 4.037819578512158}]",analytic_instance,0.34970634359423214,0.07740759663283825,5.999999665174407,3.830270882207137,4.037819578512158,3.686662182298801,False,,0.6383785159921004,0.6729699673066211,,6.461256504058838,2026-09-03 16:53:59,2,1.9151354411035686,2.018909789256079,,d883a0b7c3ae31986e5b5bec33f4a7d19acf7b65de72796386c1f86c35ce83cf,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,3.0,0.6383784803678562,0.6729699297520263,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075/hog_idx000001_488e446e6a19_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075,1,da1a5d62d9ecc18f,4,6,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 3.9689664652535823}]",analytic_instance,0.0,0.08271640352904797,5.999997097891024,3.9689664652535814,3.9689664652535823,3.8586122309797135,False,,0.6614947308305629,0.6614947308305631,,6.2372519969940186,2026-09-03 15:35:29,2,1.9844832326267907,1.9844832326267912,,64789547bbb9a941459d7d5a9d315394d9d9f2850b199a16e615b3c3c86ca419,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,3.0,0.6614944108755969,0.661494410875597,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075/hog_idx000002_2af74a720592_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075,2,7998b3f5e1683e55,9,11,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 7.149921561497359}]",analytic_instance,0.2888985324549592,0.17147184908390045,13.547658977317338,6.746600604649762,7.149921561497359,8.074308391922786,False,,0.4979901410232944,0.5277606687227938,,2213.3737473487854,2026-09-03 16:35:53,2,3.373300302324881,3.5749607807486794,,51f5a77524313fb1c0de5a71be4c750cf711ba82c007cfb1992c05317bb74314,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.729418526905283,0.5012766391089946,0.5312436381323913,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075/hog_idx000003_869876cb20fe_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075,3,14d41f1a5d09664e,8,13,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 8.17530955776152}]",analytic_instance,0.0,0.19983240216970444,12.732050726878358,8.17530955776152,8.17530955776152,8.282071230189324,False,,0.6421046957111787,0.6421046957111787,,930.3458721637726,2026-09-03 15:42:49,2,4.08765477888076,4.08765477888076,,e2b0d1eecda78a047ab71b013706fa4a448cfed35932ab4e2d63b25d0e318023,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.3660254037844615,0.64210469164178,0.64210469164178,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075/hog_idx000004_15eac6f64bf6_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075,4,6b1fa963325bf868,6,7,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 5.505014202799571}]",analytic_instance,0.31619259165008257,0.2933412753045559,7.999999332536706,5.000046561678637,5.505014202799571,5.193129768503546,False,,0.6250058723558894,0.6881268327623717,,96.0173225402832,2026-09-03 16:47:29,2,2.5000232808393186,2.7525071013997855,,c2b7ebf8b4b7e56fd521314d82bbace14b6a626998bf02b78c7b2ef30fac6e42,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,4.000000000000002,0.6250058202098293,0.688126775349946,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075/hog_idx000005_85de366a5abf_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075,5,2beae46fa75133b6,8,16,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 10.545358898985828}]",analytic_instance,0.06136233848174497,0.24278674088418484,16.306861853584376,10.447098391424598,10.545358898985828,10.461092138198891,False,,0.6406565828070865,0.6466822981435804,,1013.3433346748352,2026-09-03 16:23:47,2,5.223549195712299,5.272679449492914,,37bd2e1c6658487d265f2ce41b3d8f41a6bc899748accaa8407d5bb0f65bc478,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,8.128419063844587,0.6426279396625572,0.6486721966570258,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075/hog_idx000006_25bcbc4e251a_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075,6,dd7b9ec4714f6eb4,8,8,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 5.277854662592631}]",analytic_instance,0.4852985194674185,0.0793628953397274,10.542030303714583,4.778688189242194,5.277854662592631,6.416989979535952,False,,0.45329865799744273,0.5006487849625066,,1037.0454473495483,2026-09-03 16:55:59,2,2.389344094621097,2.6389273312963155,,c6b59e8f9341a8aa19a4c3797d73dfb20e0df5304ee53c0d9f76b738b86c9b3a,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.2685152422993005,0.45351374813112105,0.5008863427231213,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075/hog_idx000007_f47b418780b1_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075,7,8e63daea4cef2f12,6,10,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 5.675145381902288}]",analytic_instance,0.03619764470857671,0.15481261536478996,10.305132257253943,5.663910881034417,5.675145381902288,6.536755464584837,False,,0.5496203968704528,0.5507105818954885,,98.13938689231873,2026-09-03 16:39:43,2,2.8319554405172087,2.837572690951144,,46cf0dc23cb257a56d173b4aa083c306b8f5e26e87e5e3220b9c8b8855e48b04,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.118033988749891,0.5533287677929098,0.5544263084591662,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075/hog_idx000008_99b0689f9ca0_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075,8,7e9a0cbcb8085bca,6,12,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 7.826597199933912}]",analytic_instance,0.0,0.18345682695508003,11.999999468019876,7.826597199933912,7.826597199933912,7.717226008710514,False,,0.6522164622416755,0.6522164622416755,,95.96375727653503,2026-09-03 16:31:43,2,3.913298599966956,3.913298599966956,,fafb812d422031b1ff77fced8d3baed773c31e3e29930edbb7856a11db20d6b5,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.9999999999999885,0.6522164333278272,0.6522164333278272,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075/hog_idx000009_04c82b234810_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_193_graphs_adjacency_listhog_v04-12_planar_clawFree__filehash_62ae5075,9,d264da583a7ed388,8,10,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 7.112270710184148}]",analytic_instance,0.2702315539959273,0.162555031478405,11.851191789811212,6.826157532194541,7.112270710184148,7.3081498268279095,False,,0.5759891201881631,0.6001312641230528,,945.1938877105713,2026-09-03 15:51:03,2,3.4130787660972706,3.556135355092074,,887d0ee225a0a116bd0230586c2ec9986d54de3d2635b7289c7d8755bf3f78d1,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.912229178484429,0.5772913503620637,0.6014880762798291,
