cache_file,cache_dataset,graph_index,graph_hash,n_vertices,n_edges,lasserre_level,initial_solver_level_M,warm_start_mode,parameter_vector,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,sdp_seed,gp_rounding_seed,algorithm17_seed,algorithm17_num_seeds,algorithm17_seed_start,algorithm17_seeds_tried_json,algorithm17_candidate_energies_json,sdp_objective_value,rounded_solution_energy,algorithm17_actual_energy,algorithm17_analytic_F_value,algorithm17_F_bound_applicable,algorithm17_lower_bound_energy,rounded_energy_over_sdp_objective,algorithm17_energy_over_sdp_objective,algorithm17_lower_bound_over_sdp_objective,warm_start_compute_time_seconds,cache_created_at,exact_comparison_normalisation_factor,rounded_solution_energy_normalized,algorithm17_actual_energy_normalized,algorithm17_lower_bound_energy_normalized,canonical_graph_hash,exact_result_match_status,exact_result_source,exact_optimal_energy,rounded_energy_over_exact_optimum,algorithm17_energy_over_exact_optimum,algorithm17_lower_bound_over_exact_optimum
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L1M1_gpseed42/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000010_492121c238bb_seed42_L1_M1_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,10,fba2f4cfe527992e,13,12,1,1,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,,1,,[],[],11.99999998979369,5.999999997749466,,,,,0.5000000002377184,,,0.5148954391479492,2026-09-01 21:18:01,1,5.999999997749466,,,2b985e4b43ea5a30e963c74685ed7d0b48ab079c06ac3d310603abbf0181e275,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.500000000000041,0.9230769227306813,,
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L1M1_gpseed42/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000011_bedc1a5a1633_seed42_L1_M1_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,11,f7a5e2e3eb470bdc,14,13,1,1,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,,1,,[],[],13.00000000903041,6.499999999735957,,,,,0.4999999996323655,,,2.015381097793579,2026-09-01 21:03:35,1,6.499999999735957,,,2d83d6ca22ee646cac546501e6954f5943bc319febe7ad19d5f701cbdab9c6ec,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,7.000000000000011,0.9285714285337068,,
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L1M1_gpseed42/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000012_51c3f5dd2fdb_seed42_L1_M1_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,12,8c8d59853db24fbe,10,9,1,1,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,,1,,[],[],8.99999999604682,4.499999993197952,,,,,0.499999999463838,,,0.06765103340148926,2026-09-01 21:18:18,1,4.499999993197952,,,0c12128af717057b39988b8ed82b3d6eb659844ad10a11c197042c1b7f67c606,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.426031530825893,0.7002766748982321,,
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L1M1_gpseed42/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000013_9317146c7bdb_seed42_L1_M1_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,13,76b8436bcf8e5ee9,15,14,1,1,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,,1,,[],[],14.000000008202385,6.999999999991339,,,,,0.4999999997064391,,,6.716876268386841,2026-09-01 21:18:13,1,6.999999999991339,,,179120ef7ae2b08ccd4b83cec72c0b443d6c948bd89379503508e290863a1b4d,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,7.500000000000003,0.9333333333321783,,
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L1M1_gpseed42/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000014_c762dcdb2df6_seed42_L1_M1_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,14,64210f9455f076e3,13,12,1,1,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,,1,,[],[],12.000000007273258,5.999999979034062,,,,,0.49999999794978606,,,0.733335018157959,2026-09-01 21:17:57,1,5.999999979034062,,,c85cf36aeedf8d872daf2afac8d16a38a32ebc86a9d14c4f7b3d25d6bc27c4c9,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,8.412105062808635,0.7132578509463814,,
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L1M1_gpseed42/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000015_3da076e87f67_seed42_L1_M1_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,15,875011d5ffdb9b57,10,9,1,1,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,,1,,[],[],8.999999997491779,4.499999992855882,,,,,0.4999999993455547,,,0.06881093978881836,2026-09-01 21:03:53,1,4.499999992855882,,,51ce02c62fc2f514060201385215e755f6d28c1517b796353f6987f85ee2329a,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.443715856621137,0.6983548146729622,,
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L1M1_gpseed42/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000016_0429580d9352_seed42_L1_M1_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,16,f7358d470f84e43f,10,9,1,1,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,,1,,[],[],9.000000031424024,4.499999999637269,,,,,0.49999999821391744,,,0.06903815269470215,2026-09-01 21:03:42,1,4.499999999637269,,,642e59fc9b7b9f3d01bed19c5e010b1369ac124d2943a85748f6c319f7454b7d,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.478385494588484,0.6946175097786635,,
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L1M1_gpseed42/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000017_c4aee3422789_seed42_L1_M1_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,17,3a1e01ea8215dbb2,10,9,1,1,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,,1,,[],[],9.000000002532591,4.499999976244983,,,,,0.4999999972198542,,,0.06385922431945801,2026-09-01 20:49:45,1,4.499999976244983,,,65ea93ac1fb921b3c72e79bc15ee43b0416034177dbc953665228776d3b25b5d,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.449489742783173,0.8257653814661068,,
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L1M1_gpseed42/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000018_2185b2c1ce9e_seed42_L1_M1_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,18,301f160b6aecd3f3,10,10,1,1,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,,1,,[],[],9.283813731367815,4.731637312779426,,,,,0.5096652571552939,,,0.06544184684753418,2026-09-01 21:03:43,1,4.731637312779426,,,87917af3e2cdd89a861360faca34d576a42922a1cabc8f2f7e7d0197dbea5b55,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.784144874191838,0.697455228407557,,
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L1M1_gpseed42/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000019_74be8c1f37b5_seed42_L1_M1_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,19,817913771ba08381,9,9,1,1,amplified,"[1, 1, 1]",scs,1e-07,100000,42,42,,1,,[],[],8.999999982859332,4.499999973031166,,,,,0.49999999795572214,,,0.054428815841674805,2026-09-01 21:11:33,1,4.499999973031166,,,fd5a37639465b780e5f5b046b2a1404f3cb54211fd524a31ffef8c12b312d51a,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.167772188791682,0.7295989273418273,,
