time,n,repeat_idx,sdp_seed,exit_code,reason,cache_path,log_file,status_file,failed_adjlist_file
2026-08-10 13:24:36,0,1,,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000000_2870a2ee8414_noseed_L2_M2_standard.npz,,,Results/logs/adam/20260810_132434_pid943240_Exp5_subexp4_standardWithHeuristic/failed_warm_starts.adjlist
2026-08-10 13:24:36,4,1,,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000004_d43d75b8eb53_noseed_L2_M2_standard.npz,,,Results/logs/adam/20260810_132434_pid943240_Exp5_subexp4_standardWithHeuristic/failed_warm_starts.adjlist
2026-08-10 13:24:37,14,1,,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000014_844d3f451c57_noseed_L2_M2_standard.npz,,,Results/logs/adam/20260810_132434_pid943240_Exp5_subexp4_standardWithHeuristic/failed_warm_starts.adjlist
2026-08-10 13:24:38,15,1,,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000015_dd090958d516_noseed_L2_M2_standard.npz,,,Results/logs/adam/20260810_132434_pid943240_Exp5_subexp4_standardWithHeuristic/failed_warm_starts.adjlist
2026-08-10 13:24:38,20,1,,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000020_4efcc11153ae_noseed_L2_M2_standard.npz,,,Results/logs/adam/20260810_132434_pid943240_Exp5_subexp4_standardWithHeuristic/failed_warm_starts.adjlist
2026-08-10 13:24:39,23,1,,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000023_be4629f4e8de_noseed_L2_M2_standard.npz,,,Results/logs/adam/20260810_132434_pid943240_Exp5_subexp4_standardWithHeuristic/failed_warm_starts.adjlist
2026-08-10 13:24:40,37,1,,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000037_cdeb91b53894_noseed_L2_M2_standard.npz,,,Results/logs/adam/20260810_132434_pid943240_Exp5_subexp4_standardWithHeuristic/failed_warm_starts.adjlist
2026-08-10 13:24:41,43,1,,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000043_028e17f33515_noseed_L2_M2_standard.npz,,,Results/logs/adam/20260810_132434_pid943240_Exp5_subexp4_standardWithHeuristic/failed_warm_starts.adjlist
2026-08-10 13:24:41,46,1,,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000046_f8a7b7126715_noseed_L2_M2_standard.npz,,,Results/logs/adam/20260810_132434_pid943240_Exp5_subexp4_standardWithHeuristic/failed_warm_starts.adjlist
2026-08-10 13:24:43,62,1,,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000062_b26c3a60db17_noseed_L2_M2_standard.npz,,,Results/logs/adam/20260810_132434_pid943240_Exp5_subexp4_standardWithHeuristic/failed_warm_starts.adjlist
2026-08-10 13:24:44,68,1,,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000068_3acb777e65fd_noseed_L2_M2_standard.npz,,,Results/logs/adam/20260810_132434_pid943240_Exp5_subexp4_standardWithHeuristic/failed_warm_starts.adjlist
2026-08-10 13:24:44,71,1,,missing_cache,qaoa_only_missing_warm_start_cache,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000071_7dfe975742e1_noseed_L2_M2_standard.npz,,,Results/logs/adam/20260810_132434_pid943240_Exp5_subexp4_standardWithHeuristic/failed_warm_starts.adjlist
