cache_file,cache_dataset,graph_index,graph_hash,n_vertices,n_edges,lasserre_level,initial_solver_level_M,warm_start_mode,parameter_vector,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,sdp_seed,gp_rounding_seed,algorithm17_seed,algorithm17_num_seeds,algorithm17_seed_start,algorithm17_seeds_tried_json,algorithm17_candidate_energies_json,sdp_objective_value,rounded_solution_energy,algorithm17_actual_energy,algorithm17_analytic_F_value,algorithm17_F_bound_applicable,algorithm17_lower_bound_energy,rounded_energy_over_sdp_objective,algorithm17_energy_over_sdp_objective,algorithm17_lower_bound_over_sdp_objective,warm_start_compute_time_seconds,cache_created_at,exact_comparison_normalisation_factor,rounded_solution_energy_normalized,algorithm17_actual_energy_normalized,algorithm17_lower_bound_energy_normalized,canonical_graph_hash,exact_result_match_status,exact_result_source,exact_optimal_energy,rounded_energy_over_exact_optimum,algorithm17_energy_over_exact_optimum,algorithm17_lower_bound_over_exact_optimum
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed43_alg17seed44/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000624_a689fa1d1619_seed43_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,624,22ff3effee702413,10,13,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,43,43,44,1,44,[44],"[{""seed"": 44, ""actual_energy"": 10.15826313516294}]",17.31534628302777,9.223175800464785,10.15826313516294,10.13005515320983,True,10.13005515320983,0.5326590441627609,0.5866624304891846,0.5850333564012608,9167.032361745834,2026-09-02 08:47:49,2,4.611587900232393,5.07913156758147,5.065027576604915,aab70b6e5c660d95f87a6b8b693e9f3fadae76bd08136ddd822f041d3661157f,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,8.645797073093295,0.5333907170437968,0.5874682836806691,0.5858369718585991
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed43_alg17seed44/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000627_4d9678af5186_seed43_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,627,b9f10ee9d83edb25,10,14,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,43,43,44,1,44,[44],"[{""seed"": 44, ""actual_energy"": 12.119879721658407}]",18.049036378140475,11.462341120248686,12.119879721658407,10.60814375765023,True,10.60814375765023,0.635066652873,0.6714973291503262,0.587740172683011,9183.781277179718,2026-09-02 04:19:21,2,5.731170560124343,6.059939860829203,5.304071878825115,cd07e5c73d0d5616830e2e8a0fb3ae0a7a214e9151c5b33dccde4f9643fe2c0c,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,9.011372965178206,0.6359930481482413,0.6724768672039272,0.5885975310667018
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed43_alg17seed44/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000635_f4b3a52ed65d_seed43_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,635,a15f773776c1eed3,11,11,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,43,43,44,1,44,[44],"[{""seed"": 44, ""actual_energy"": 8.981287603131502}]",14.657334735044282,8.360033224031309,8.981287603131502,8.563564393030187,True,8.563564393030187,0.5703651704182802,0.6127503919016125,0.5842511307704208,21295.71706056595,2026-09-02 04:03:16,2,4.180016612015654,4.490643801565751,4.281782196515094,5d3ff83b2a8cba9ef8a931ca5245ddfd3faa1333b6174110289817d3792c7091,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,7.285724564960491,0.5737269608185253,0.6163620051137773,0.587694766435123
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed43_alg17seed44/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000643_ad7ecfaf04fa_seed43_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,643,7218c49335ec7e04,9,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,43,43,44,1,44,[44],"[{""seed"": 44, ""actual_energy"": 6.209165349915147}]",10.77738026257231,5.69732378178289,6.209165349915147,6.314499350687275,True,6.314499350687275,0.528637168122253,0.576129374545532,0.5859029928280689,4326.536507368088,2026-09-02 00:20:11,2,2.848661890891445,3.1045826749575736,3.1572496753436377,37ad2e1880cb426179765425a701a2cf6b917b209d0db451bc9d332c8f669121,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.380198929876312,0.5294714801478417,0.5770386402848019,0.5868276836031825
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed43_alg17seed44/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000646_7d3319f56223_seed43_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,646,29922bf60cd8751a,9,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,43,43,44,1,44,[44],"[{""seed"": 44, ""actual_energy"": 7.075117924101468}]",11.188809871404366,6.513249949365197,7.075117924101468,6.646866961226289,True,6.646866961226289,0.5821217827654163,0.6323387389201772,0.5940638046065936,3805.2198774814606,2026-09-02 01:43:35,2,3.2566249746825986,3.537558962050734,3.3234334806131445,c94c2d0b13b8143bf5081c10b4cfb0a09a2ea2b3ed8c60d59e7e6eb2916fc096,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.589896130793446,0.5825913216423834,0.6328487827462731,0.594542975907033
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed43_alg17seed44/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000647_b277e3c4d773_seed43_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,647,bf0948c6d0e02d38,9,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,43,43,44,1,44,[44],"[{""seed"": 44, ""actual_energy"": 6.672830235293243}]",11.298878663761194,6.05639709347492,6.672830235293243,6.716926539013892,True,6.716926539013892,0.5360175353417641,0.5905745546852326,0.5944772697273968,4838.7508091926575,2026-09-02 07:53:01,2,3.02819854673746,3.3364151176466215,3.358463269506946,9cf45e162ceaffc72da24325dae85fea6761a58e1f657a09380f21646a7fab42,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.642796783264681,0.5366485207687159,0.5912697631680994,0.5951770723814517
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed43_alg17seed44/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000648_5b595ebfe017_seed43_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,648,99d622afe95e71c9,9,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,43,43,44,1,44,[44],"[{""seed"": 44, ""actual_energy"": 4.97763693644815}]",9.892086848124286,4.725228003215191,4.97763693644815,5.798651259111705,True,5.798651259111705,0.47767756953237606,0.5031938167214937,0.586190896636864,4397.6563403606415,2026-09-02 08:17:26,2,2.3626140016075956,2.488818468224075,2.8993256295558525,5f8c9a375d10d3288a2fee052851aa6e91d6c4602ec4d74b38c4c39e4031e35b,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,4.942716035320278,0.47799913746299266,0.5035325619435073,0.5865855146922236
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed43_alg17seed44/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000653_ab564d5fcd72_seed43_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,653,eff9251058d263e3,9,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,43,43,44,1,44,[44],"[{""seed"": 44, ""actual_energy"": 5.983196688820814}]",10.381687469390599,5.522159310983266,5.983196688820814,6.19570331807876,True,6.19570331807876,0.5319134608188523,0.5763221736795382,0.5967915463017156,3639.5779445171356,2026-09-02 12:10:35,2,2.761079655491633,2.991598344410407,3.09785165903938,82ffed4260e9bb6e91803606b87e47a97687482032859ed5b002cc3f8627892a,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.180459009000469,0.5329797322388934,0.5774774666130625,0.5979878720509532
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed43_alg17seed44/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000660_ae11bd0d3ab0_seed43_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,660,eed9041a9b1b10a5,9,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,43,43,44,1,44,[44],"[{""seed"": 44, ""actual_energy"": 6.654122848029637}]",10.503560312578761,6.2771748708158634,6.654122848029637,6.166289924423489,True,6.166289924423489,0.5976235375445504,0.6335111762114463,0.5870666460627563,3803.4097969532013,2026-09-02 00:48:36,2,3.1385874354079317,3.3270614240148184,3.0831449622117444,7f69d3041d0aef89bba221995506baa26dabf4b0bb9e990c3654994ca61621f0,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.244324825480511,0.5984731190101976,0.6344117755348948,0.5879012198542166
/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Results/warm_start_cache_experiments/Exp4a_tf829_L2M2_gpseed43_alg17seed44/triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099/hog_idx000662_814292821c2c_seed43_L2_M2_amplified.npz,triangleFree_connected_4to15vertices_829instances_AdjacencyList__filehash_af0e2099,662,13ac22f20ea5502c,9,8,2,2,amplified,"[1, 1, 1]",scs,1e-07,100000,43,43,44,1,44,[44],"[{""seed"": 44, ""actual_energy"": 6.137362276705249}]",11.159290998092617,5.878022247240466,6.137362276705249,6.647429223215932,True,6.647429223215932,0.5267379664393694,0.549977796775285,0.59568562414513,3901.6809647083282,2026-09-02 07:37:23,2,2.939011123620233,3.0686811383526247,3.323714611607966,1505f890a67673ab44279b9066c6f2cabca48178b6831b620580cc98c30d141f,matched,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.575018209563688,0.527175161253912,0.5504342807505889,0.5961800458169421
