cache_file,cache_dataset,graph_index,graph_hash,n_vertices,n_edges,lasserre_level,initial_solver_level_M,warm_start_mode,parameter_vector,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,sdp_seed,gp_rounding_seed,algorithm17_seed,algorithm17_num_seeds,algorithm17_seed_start,algorithm17_seeds_tried_json,algorithm17_candidate_energies_json,algorithm17_beta_mode,algorithm17_beta_star,algorithm17_beta_optimisation_time_seconds,sdp_objective_value,rounded_solution_energy,algorithm17_actual_energy,algorithm17_analytic_F_value,algorithm17_F_bound_applicable,algorithm17_lower_bound_energy,rounded_energy_over_sdp_objective,algorithm17_energy_over_sdp_objective,algorithm17_lower_bound_over_sdp_objective,warm_start_compute_time_seconds,cache_created_at,exact_comparison_normalisation_factor,rounded_solution_energy_normalized,algorithm17_actual_energy_normalized,algorithm17_lower_bound_energy_normalized,canonical_graph_hash,exact_result_match_status,exact_result_source,exact_optimal_energy,rounded_energy_over_exact_optimum,algorithm17_energy_over_exact_optimum,algorithm17_lower_bound_over_exact_optimum
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000138_5d3b4e643de0_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,138,f300dde3f8dc1f6b,8,12,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 6.422658454637347}]",analytic_instance,0.33655253897109977,0.11749869398772717,15.540177822357435,6.015892325799652,6.422658454637347,9.084995155466066,True,9.084995155466066,0.3871186285361981,0.41329375558348874,0.5846133332139618,613.8809676170349,2026-09-03 13:24:45,2,3.007946162899826,3.2113292273186733,4.542497577733033,3ee8b52f9e26abbcf058420d771fcbc32b596b3b7055dc9cc81d59cb0776e920,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,7.767878647568172,0.38722877884317874,0.4134113537322083,0.5847796784460731
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000130_a26c27e8674f_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,130,d769cc07b9c06547,7,10,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 5.331744467399595}]",analytic_instance,0.3060254423822272,0.1156479730270803,12.770458601987766,5.01091079999767,5.331744467399595,7.473625749961564,True,7.473625749961564,0.3923829954875469,0.41750610793019527,0.5852276713694736,205.3891270160675,2026-09-03 13:48:25,2,2.505455399998835,2.6658722336997975,3.736812874980782,19479ed12224ed3577d4432e973f1e0b4bdc70faa8fb50ccf20fd1583130bba6,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.382945410703117,0.3925233945754277,0.41765549635276245,0.5854370724704586
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000017_4e6200da7b31_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,17,b61c230d3fb8829e,6,6,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 3.310196000599233}]",analytic_instance,0.3628861603966694,0.06298660393804312,7.862777299221161,3.0962877343630533,3.310196000599233,4.59412327452058,True,4.59412327452058,0.3937905928824606,0.42099577218435535,0.5842875996215289,60.645652294158936,2026-09-03 13:15:31,2,1.5481438671815266,1.6550980002996165,2.29706163726029,1263748c984c1715a938b04b8512f338125004d7e3960ce51fc97aa4a6d4fbe8,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,3.9297616943076084,0.3939536255911052,0.42117006807234175,0.5845294997372642
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000173_c40182d7a4d6_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,173,6343c8834bfd3a9e,8,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 5.007355230582497}]",analytic_instance,0.35833259570201936,0.08694195095449686,11.684303903532387,4.756004804213381,5.007355230582497,6.873390443901988,True,6.873390443901988,0.4070422032394716,0.4285540047506534,0.5882584448889618,556.7218732833862,2026-09-03 14:16:43,2,2.3780024021066906,2.5036776152912483,3.436695221950994,d44a1fe50f4ac146d806cf2eadf370f77d9852a3485f5597bd6a2a009fa3fe24,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.780253733883674,0.41140104078250267,0.4331432028000372,0.5945578481797762
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000106_b417dc0a3a99_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,106,9cfd8c576ef18d15,8,13,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 7.178079680945381}]",analytic_instance,0.29944895461765775,0.12438337877392769,16.541190715052213,6.7993254532764675,7.178079680945381,9.68775877141547,True,9.68775877141547,0.4110541720003985,0.433951811849521,0.5856748125514186,572.0564713478088,2026-09-03 14:24:28,2,3.3996627266382338,3.5890398404726906,4.843879385707735,814bfd1cb6aa3e23ef3308980825b99900a5891be296416e487538bfceb324b2,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,8.269903533154938,0.411088559015062,0.43398811438172663,0.5857238075738246
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000013_2bb1d7e26d8a_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,13,b3b56ed70be60b12,6,5,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 3.030732749711662}]",analytic_instance,0.48192686400799256,0.052111304830759764,6.8793991355614175,2.6698891438748285,3.030732749711662,4.036245312321798,True,4.036245312321798,0.3880991771611959,0.44055195664473223,0.5867148035440171,61.22311186790466,2026-09-03 14:08:28,2,1.3349445719374142,1.515366374855831,2.018122656160899,961c873a5cbbba5b5b5272d88cd876cb7acbf729520bbffe49fc28de7096909c,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,3.437648379547185,0.3883307495553854,0.4408148267495114,0.5870648866149396
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000148_1349ea593ca3_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,148,a1532aa0da39bd5b,8,15,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 8.386170376334578}]",analytic_instance,0.2737919658208792,0.14869922632351518,18.872984114430203,8.119242086613959,8.386170376334578,11.06007013052723,True,11.06007013052723,0.4302044677929878,0.4443478744796138,0.5860265691672335,552.1406860351562,2026-09-03 13:54:12,2,4.059621043306979,4.193085188167289,5.530035065263615,6d71653cc7204e2e031d18d77bc551ce974402e6bb7fa0dad2947fb47656f198,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,9.436491673103694,0.4302044853044157,0.4443478925667476,0.5860265930213837
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000175_8261e2da1c80_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,175,6e0178e5bee013dd,8,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 5.278655638794858}]",analytic_instance,0.41005688741777535,0.08896967116743326,11.84799496725464,4.824034483220075,5.278655638794858,7.020329044490174,True,7.020329044490174,0.4071604095505348,0.4455315564687485,0.5925330879944567,555.443354845047,2026-09-03 14:01:53,2,2.4120172416100374,2.639327819397429,3.510164522245087,610b3f3552b849c1f3336776b6e7a90d6295ad3c2d24189fa35721e436330770,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.914213562373115,0.4078339776154786,0.4462686021670111,0.5935133192648206
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000155_6d4ec97ed7f2_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,155,ce7e3e1bf071e7b3,8,11,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 6.554236840426854}]",analytic_instance,0.37997262392013853,0.10673020919784904,14.536763638255497,6.042279801702757,6.554236840426854,8.484641875161685,True,8.484641875161685,0.41565509022941427,0.4508731794454218,0.5836678703940112,602.3190140724182,2026-09-03 14:10:02,2,3.0211399008513786,3.277118420213427,4.242320937580843,3807ba5e699578a2ff2e3202e5221c99ff375a14de1aeb600a0e164e7d60ad66,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,7.260160401299686,0.4161257787514647,0.45138374899083084,0.5843288168704095
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000174_9aca1c727e5b_seed42_L2_M2_betaanalytic_instance_amplified.npz,triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452,174,936f0f925b044fa6,8,8,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 4.928588935041714}]",analytic_instance,0.5170645630474754,0.08558215806260705,10.846778679007821,4.171336595821113,4.928588935041714,6.536565088466523,True,6.536565088466523,0.3845691628145836,0.4543827325047387,0.6026273128552889,569.2660546302795,2026-09-03 13:24:20,2,2.0856682979105563,2.464294467520857,3.2682825442332617,46a88d45b624891ae3609faf9ea3ebc6a2eab1fc31a777c5fd758c93463a1783,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.420063930445814,0.3848051101749652,0.4546615130641388,0.6029970469304847
