cache_file,cache_dataset,graph_index,graph_hash,n_vertices,n_edges,lasserre_level,initial_solver_level_M,warm_start_mode,parameter_vector,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,sdp_seed,gp_rounding_seed,algorithm17_seed,algorithm17_num_seeds,algorithm17_seed_start,algorithm17_seeds_tried_json,algorithm17_candidate_energies_json,algorithm17_beta_mode,algorithm17_beta_star,algorithm17_beta_optimisation_time_seconds,sdp_objective_value,rounded_solution_energy,algorithm17_actual_energy,algorithm17_analytic_F_value,algorithm17_F_bound_applicable,algorithm17_lower_bound_energy,rounded_energy_over_sdp_objective,algorithm17_energy_over_sdp_objective,algorithm17_lower_bound_over_sdp_objective,warm_start_compute_time_seconds,cache_created_at,exact_comparison_normalisation_factor,rounded_solution_energy_normalized,algorithm17_actual_energy_normalized,algorithm17_lower_bound_energy_normalized,canonical_graph_hash,exact_result_match_status,exact_result_source,exact_optimal_energy,rounded_energy_over_exact_optimum,algorithm17_energy_over_exact_optimum,algorithm17_lower_bound_over_exact_optimum
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000000_bd4f8ca3e79e_seed42_L1_M1_amplified.npz,random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0,0,eb807316b9193c3b,8,11,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,7.99999888057927,4.499998818510623,,,,,0.5624999310230884,,,0.09692096710205078,2026-09-02 19:10:15,1,4.499998818510623,,,099520c8e2e7becef6e6153901bc96555d3163ff80229629c588d25b55308393,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.1405390212315885,0.732834495954082,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000001_2d50d1faac03_seed42_L1_M1_amplified.npz,random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0,1,1e4ab3ea8b16f3e6,8,9,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,8.999999979292337,4.499999859235934,,,,,0.4999999855099739,,,0.09997749328613281,2026-09-02 19:10:12,1,4.499999859235934,,,4c7f96372b8af975101919ed107c96f9fc314338d356829d552eed6f73822e2b,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.847763554161063,0.7695249333454824,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000002_76de0eb4d2db_seed42_L1_M1_amplified.npz,random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0,2,0ef3d092488dde1f,8,16,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,10.537680521562285,6.140917553571734,,,,,0.582757993185136,,,0.10535669326782227,2026-09-02 19:10:13,1,6.140917553571734,,,a78beb2d53445c8996491f293eec7d4b53ebf5333033f3003fc47b3ae4d7d611,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,8.13007668131079,0.7553332882687708,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000003_cf7691ce0da7_seed42_L1_M1_amplified.npz,random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0,3,59dff097277c9dc1,8,12,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,11.999987888256452,5.999997983643309,,,,,0.5000003366265966,,,0.10026025772094727,2026-09-02 19:10:12,1,5.999997983643309,,,1ea3acea9ab3a7535b8b83410e504b93cc80d6be3fedc4f2872fff19c09453eb,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,7.820089374374799,0.7672544003530646,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000004_4020ac98a4c9_seed42_L1_M1_amplified.npz,random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0,4,9e9a56b4c24c1741,8,16,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,13.000000025029887,6.999999997078338,,,,,0.5384615372000543,,,0.1094820499420166,2026-09-02 19:10:12,1,6.999999997078338,,,b7977b800f50a5f74c61f6e0493d220d2a20a2609bc2ca1109dee81b6c34604d,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,9.029354551197121,0.7752492116006532,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000005_eaff65c51a14_seed42_L1_M1_amplified.npz,random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0,5,f046faf19aaf4c91,8,20,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,12.697948987188312,7.527059245331095,,,,,0.5927775621815442,,,0.10766935348510742,2026-09-02 19:10:17,1,7.527059245331095,,,6e4ad5c78fc6bc04927c1bfae9d6e5b66d293dcd1c52ab2d3d37fe3bf3df7c3d,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,9.309016994374973,0.8085772375192101,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000006_a3b6a38d8f9e_seed42_L1_M1_amplified.npz,random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0,6,7ff590b61b0c2bcf,8,12,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,9.081275628950586,4.76518324096057,,,,,0.5247261987918789,,,0.10283136367797852,2026-09-02 19:10:20,1,4.76518324096057,,,14852e68dfa2f6f15f4b3d3f8c14fca38223b9e5ed9fffbf1d67e5da02e116b2,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.52322519319384,0.7304949775354124,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000007_21c2570f08f1_seed42_L1_M1_amplified.npz,random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0,7,0b46f96157c8e7cd,8,15,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,9.653229031693312,5.5943744218443285,,,,,0.5795339987766763,,,0.10268616676330566,2026-09-02 19:10:18,1,5.5943744218443285,,,f92ea0e1d0330adf529f5514509748a767e95db7f060f405c87e02d3f1a0f1ef,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,7.5806979535883885,0.7379761673786492,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000008_bff8598791e4_seed42_L1_M1_amplified.npz,random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0,8,d00174d4c614e863,8,16,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,10.494950574322633,6.127843685196258,,,,,0.58388494941452,,,0.10133814811706543,2026-09-02 19:10:22,1,6.127843685196258,,,b814db468b453eaecce570b5901ba9c63782cd25cc6901d5815346a1bcb0435e,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,8.115104877307424,0.7551157721118036,,
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000009_967d16b64b95_seed42_L1_M1_amplified.npz,random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0,9,46e2dd0a705403e8,8,16,1,1,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,,1,,[],[],fixed,,,10.106299519970658,6.018896994166263,,,,,0.5955589365101004,,,0.10185122489929199,2026-09-02 19:10:18,1,6.018896994166263,,,5b25ec63ac73fe76c3dda6abda008196017eb9f16288c6f371d7a94bf54cb7f1,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,7.941043782459287,0.757947841499276,,
