log_file,file_n,repeat,hog_idx,nodes,edges,parsed_num_edges,graph_type,generator_n,weighted,random_weights,finished,exact_result,rounded_energy,alg17_lower_bound_energy,alg17_actual_energy,sdp_objective_value,cut_edges,rounded_over_exact,alg17_lower_bound_over_exact,alg17_actual_over_exact,sdp_objective_over_exact,cut_edges_over_exact,rounded_over_sdp,alg17_actual_over_sdp,sdp_objective_over_edges,start_time,duration,duration_seconds,exact_error,exact_result_raw,exact_result_log_scale,rounded_over_exact_rescaled,alg17_lower_bound_over_exact_rescaled,alg17_actual_over_exact_rescaled,sdp_objective_over_exact_rescaled,cut_edges_over_exact_rescaled
sdp_n43_rep1_seednone.log,43,1,43,11,33,33,hog,43,False,False,True,14.27146488133344,21.657811897961945,17.989404278652707,22.004397658344885,29.158489675607253,21,1.517560536220047,1.260515611272827,1.5418457629479818,2.043132216493452,1.4714677277079833,0.7427617870098376,0.7546480597296789,0.8835905962305228,2026-06-29 12:25:45 CEST,4h 41m 39s,16899.19,,14.27146488133344,28.54292976266688,0.7587802681100235,0.6302578056364135,0.7709228814739909,1.021566108246726,0.7357338638539916
sdp_n44_rep1_seednone.log,44,1,44,12,21,21,hog,44,False,False,True,10.909739721717676,13.221169603098001,13.329686925490101,13.766009202723255,22.186598755045807,14,1.2118684716903956,1.2218153013270439,1.2618091314607345,2.0336506022118606,1.2832570122759794,0.5959079058970751,0.6204650543649692,1.0565047026212289,2026-06-29 12:25:46 CEST,9h 57m 4s,35824.03,,10.909739721717676,21.819479443435352,0.6059342358451978,0.6109076506635219,0.6309045657303672,1.0168253011059303,0.6416285061379897
sdp_n45_rep1_seednone.log,45,1,45,12,23,23,hog,45,False,False,True,12.144173766467427,17.659534531061322,14.738472809343897,18.29407840908186,24.732128583595248,14,1.4541569373639025,1.2136249935783912,1.5064078265740557,2.0365427125133673,1.152816179117668,0.7140321331975785,0.7396887957802496,1.0753099384171847,2026-06-29 12:25:47 CEST,9h 55m 38s,35738.1,,12.144173766467427,24.288347532934853,0.7270784686819513,0.6068124967891956,0.7532039132870278,1.0182713562566836,0.576408089558834
sdp_n46_rep1_seednone.log,46,1,46,12,42,42,hog,46,False,False,True,17.345805660952994,26.059855426358006,21.87132480201876,26.44431272832724,35.17712899025562,27,1.5023721547290905,1.2608999103024154,1.5245364352176403,2.027990493946475,1.5565722646587403,0.7408181444704263,0.7517473280907192,0.8375506902441814,2026-06-29 12:25:49 CEST,9h 55m 13s,35712.53,,17.345805660952994,34.69161132190599,0.7511860773645452,0.6304499551512077,0.7622682176088201,1.0139952469732374,0.7782861323293702
sdp_n47_rep1_seednone.log,47,1,47,12,18,18,hog,47,False,False,True,10.617007221639131,10.311521695835683,12.7053667798671,10.673464041877958,21.59695665532808,11,0.9712267761124981,1.19669945726057,1.0053175832944485,2.034184983062843,1.036073515856735,0.47745253465106985,0.4942114860079029,1.1998309252960044,2026-06-29 12:25:51 CEST,9h 59m 29s,35969.48,,10.617007221639131,21.234014443278262,0.48561338805624904,0.598349728630285,0.5026587916472243,1.0170924915314214,0.5180367579283675
sdp_n48_rep1_seednone.log,48,1,48,12,24,24,hog,48,False,False,True,12.186183800367075,17.079642035661372,14.833110097277952,17.774521216241574,24.742321162093198,14,1.4015578884627438,1.2172071536317337,1.4585797742281028,2.030358442595286,1.1488420189081907,0.6903007168878103,0.7183853568061054,1.03093004842055,2026-06-29 12:25:52 CEST,9h 58m 32s,35911.62,,12.186183800367075,24.37236760073415,0.7007789442313719,0.6086035768158669,0.7292898871140514,1.015179221297643,0.5744210094540954
sdp_n49_rep1_seednone.log,49,1,49,12,30,30,hog,49,False,False,True,14.510477488753532,19.606202057102717,17.78861604695858,19.948141895130007,29.66232363425405,19,1.3511755262567113,1.2259152781668141,1.374740556304297,2.044200382602439,1.3093986751797873,0.6609799791430189,0.6725077286964091,0.9887441211418017,2026-06-29 12:25:53 CEST,9h 56m 34s,35793.81,,14.510477488753532,29.020954977507063,0.6755877631283557,0.6129576390834071,0.6873702781521485,1.0221001913012195,0.6546993375898936
sdp_n50_rep1_seednone.log,50,1,50,12,20,20,hog,50,False,False,True,10.09591330164353,11.97019392961929,12.44664453346175,12.350838208454356,20.618879240921935,11,1.1856474567457551,1.2328398790266495,1.2233502645514738,2.0422995547679035,1.0895497684403939,0.5805453240087973,0.5990062827441105,1.0309439620460967,2026-06-29 12:25:55 CEST,9h 59m 56s,35996.32,,10.09591330164353,20.19182660328706,0.5928237283728776,0.6164199395133247,0.6116751322757369,1.0211497773839517,0.5447748842201969
sdp_n51_rep1_seednone.log,51,1,51,12,27,27,hog,51,False,False,True,12.84724310191013,17.637620723922765,15.802484214219975,18.387735369254926,26.040457630783582,14,1.3728720305215054,1.2300292046213759,1.4312592377520306,2.02692962406167,1.0897279586714193,0.6773160815373901,0.706121821281588,0.9644613937327252,2026-06-29 12:25:57 CEST,9h 53m 26s,35605.98,,12.84724310191013,25.69448620382026,0.6864360152607527,0.6150146023106879,0.7156296188760153,1.013464812030835,0.5448639793357096
sdp_n52_rep1_seednone.log,52,1,52,12,24,24,hog,52,False,False,True,12.441468738783845,16.220555408403158,15.147623657586893,16.821413179249507,25.3541865788048,17,1.3037492396567898,1.2175108884345092,1.3520440015905872,2.037877288536528,1.3663981606131297,0.6397584619008431,0.6634570242261928,1.0564244407835333,2026-06-29 12:25:59 CEST,9h 57m 44s,35864.16,,12.441468738783845,24.88293747756769,0.6518746198283949,0.6087554442172546,0.6760220007952936,1.018938644268264,0.6831990803065648
sdp_n53_rep1_seednone.log,53,1,53,12,24,24,hog,53,False,False,True,12.029461254769798,16.08950418739561,14.708621056434401,16.662677878769834,24.437920801773803,17,1.3375082929018096,1.2227165244496956,1.3851557876012877,2.031505840885761,1.4131971199673914,0.658382696216438,0.68183697025323,1.0182467000739084,2026-06-29 12:26:00 CEST,10h 0m 0s,36000.29,,12.029461254769798,24.058922509539595,0.6687541464509048,0.6113582622248478,0.6925778938006438,1.0157529204428806,0.7065985599836957
sdp_n54_rep1_seednone.log,54,1,54,12,36,36,hog,54,False,False,True,15.571403208269018,21.595473337498976,19.52337946215737,21.967549871256985,31.53333229282375,22,1.3868675191732844,1.2537970535494,1.4107623813627383,2.0250796842816534,1.4128463379791711,0.6848459001084893,0.6966453677417495,0.8759258970228819,2026-06-29 12:26:03 CEST,9h 57m 26s,35845.55,,15.571403208269018,31.142806416538036,0.6934337595866422,0.6268985267747,0.7053811906813692,1.0125398421408267,0.7064231689895856
sdp_n55_rep1_seednone.log,55,1,55,12,36,36,hog,55,False,False,True,16.17240050117243,21.85131948976559,20.057266893800016,22.278050296902038,32.80791906165214,21,1.3511487974949337,1.2402158165911084,1.3775351590684992,2.0286363214461396,1.2985085299166064,0.66603796018586,0.6790449054399782,0.9113310850458929,2026-06-29 12:26:05 CEST,10h 0m 35s,36034.7,,16.17240050117243,32.34480100234486,0.6755743987474668,0.6201079082955542,0.6887675795342496,1.0143181607230698,0.6492542649583032
sdp_n56_rep1_seednone.log,56,1,56,13,22,22,hog,56,False,False,True,11.638098845807027,13.331999994417663,14.192515765912804,13.931536134937373,23.698412549644363,13,1.1455479259158305,1.2194874741956743,1.1970628811042128,2.036278679501199,1.117020930328637,0.5625693268057202,0.5878679048967117,1.0772005704383802,2026-06-29 12:26:08 CEST,20h 17m 12s,73031.93,,11.638098845807027,23.276197691614055,0.5727739629579153,0.6097437370978371,0.5985314405521064,1.0181393397505996,0.5585104651643185
sdp_n57_rep1_seednone.log,57,1,57,13,31,31,hog,57,False,False,True,15.082651333728045,18.73046094821673,18.694366535187328,19.139722916272593,31.07488750124622,16,1.24185466691333,1.2394615589490365,1.2689892839644226,2.060306693675011,1.0608214461750878,0.602752333293743,0.6159225167108012,1.0024157258466522,2026-06-29 12:26:09 CEST,20h 9m 27s,72566.54,,15.082651333728045,30.16530266745609,0.620927333456665,0.6197307794745183,0.6344946419822113,1.0301533468375055,0.5304107230875439
sdp_n58_rep1_seednone.log,58,1,58,13,43,43,hog,58,False,False,True,18.96307151431335,26.167127537755658,23.717204543150743,26.886129420789395,38.10113647766362,21,1.3798992171708406,1.2507047988111508,1.4178151150511515,2.009228117338736,1.1074155357242192,0.6867807618572179,0.7056516394609672,0.8860729413410144,2026-06-29 12:26:13 CEST,20h 17m 32s,73052.0,,18.96307151431335,37.9261430286267,0.6899496085854203,0.6253523994055754,0.7089075575255758,1.004614058669368,0.5537077678621096
sdp_n59_rep1_seednone.log,59,1,59,13,26,26,hog,59,False,False,True,13.401031243909475,15.715625645474974,16.509871133613657,16.16336843219044,27.852672816482144,14,1.1727176333998504,1.2319851236162958,1.2061287029336936,2.078397722499205,1.0446957211865875,0.564241204031775,0.5803166015229093,1.0712566467877749,2026-06-29 14:23:01 CEST,19h 53m 23s,71602.51,,13.401031243909475,26.80206248781895,0.5863588166999252,0.6159925618081479,0.6030643514668468,1.0391988612496026,0.5223478605932937
sdp_n60_rep1_seednone.log,60,1,60,13,22,22,hog,60,False,False,True,11.624575641933111,14.919558027925694,14.297981785319783,15.434440604882063,23.879604677536058,14,1.2834496920564271,1.2299788160647296,1.3277422832714596,2.0542345297660254,1.2043450385834358,0.6247824547095946,0.646344058593294,1.085436576251639,2026-06-29 14:25:09 CEST,19h 47m 2s,71221.55,,11.624575641933111,23.249151283866222,0.6417248460282136,0.6149894080323648,0.6638711416357298,1.0271172648830127,0.6021725192917179
sdp_n61_rep1_seednone.log,61,1,61,13,30,30,hog,61,False,False,True,14.016547902144048,21.21374723107863,17.282657177786987,22.003730333018034,28.29438981473495,20,1.5134787380731358,1.2330180939304847,1.5698394844890604,2.018641823384122,1.4268848606396651,0.7497510061175127,0.777671138239535,0.9431463271578316,2026-06-29 14:25:47 CEST,19h 43m 21s,71000.61,,14.016547902144048,28.033095804288095,0.7567393690365679,0.6165090469652423,0.7849197422445302,1.009320911692061,0.7134424303198326
sdp_n62_rep1_seednone.log,62,1,62,13,26,26,hog,62,False,False,True,13.140069496756482,15.470922965960236,16.159387012023185,15.988139451218636,26.92690100943766,16,1.177385170586739,1.229779417529869,1.2167469475838903,2.0492205932460514,1.2176495720931666,0.5745526735712291,0.5937608433148294,1.0356500388245253,2026-06-29 14:25:59 CEST,19h 57m 52s,71872.41,,13.140069496756482,26.280138993512963,0.5886925852933695,0.6148897087649345,0.6083734737919452,1.0246102966230257,0.6088247860465833
sdp_n63_rep1_seednone.log,63,1,63,13,26,26,hog,63,False,False,True,13.132890089698572,17.144623741463995,16.245229927956533,17.5805024783802,27.24960794554785,17,1.305472262720924,1.23698818896682,1.3386621191759103,2.074913271902155,1.2944599310501186,0.6291695563372373,0.6451653364522102,1.0480618440595326,2026-06-29 14:26:40 CEST,19h 52m 42s,71561.6,,13.132890089698572,26.265780179397144,0.652736131360462,0.61849409448341,0.6693310595879551,1.0374566359510775,0.6472299655250593
sdp_n64_rep1_seednone.log,64,1,64,13,39,39,hog,64,False,False,True,17.17167939774198,24.70114683637908,21.536662461749454,25.0834077594055,35.23809223553623,22,1.4384817154009528,1.254196631727323,1.4607428416526276,2.052105179658195,1.2811792888989606,0.7009785510314587,0.7118264970686997,0.903540826552211,2026-06-29 14:26:41 CEST,19h 37m 0s,70619.65,,17.17167939774198,34.34335879548396,0.7192408577004764,0.6270983158636615,0.7303714208263138,1.0260525898290975,0.6405896444494803
sdp_n65_rep1_seednone.log,65,1,65,13,39,39,hog,65,False,False,True,16.847159005026217,24.707775851115414,21.34717467277681,25.101591429689996,34.69920784434563,24,1.4665841192419473,1.267108280179943,1.4899599049430907,2.0596474357482704,1.4245725343269917,0.71205590519386,0.7234053164063916,0.8897232780601444,2026-06-29 14:27:12 CEST,19h 36m 32s,70591.7,,16.847159005026217,33.694318010052434,0.7332920596209737,0.6335541400899715,0.7449799524715454,1.0298237178741352,0.7122862671634959
sdp_n66_rep1_seednone.log,66,1,66,14,20,20,hog,66,False,False,False,10.928698928952658,,,,,,,,,,,,,,2026-06-29 14:28:40 CEST,,,,10.928698928952658,21.857397857905315,,,,,
sdp_n67_rep1_seednone.log,67,1,67,14,46,46,hog,67,False,False,False,19.160847593323115,,,,,,,,,,,,,,2026-06-29 16:59:34 CEST,,,,19.160847593323115,38.32169518664623,,,,,
sdp_n68_rep1_seednone.log,68,1,68,14,66,66,hog,68,False,False,False,24.909127638174105,,,,,,,,,,,,,,2026-06-29 17:02:20 CEST,,,,24.909127638174105,49.81825527634821,,,,,
sdp_n69_rep1_seednone.log,69,1,69,14,21,21,hog,69,False,False,False,12.10754300664931,,,,,,,,,,,,,,2026-06-29 17:03:28 CEST,,,,12.10754300664931,24.21508601329862,,,,,
sdp_n70_rep1_seednone.log,70,1,70,14,28,28,hog,70,False,False,False,14.382823791569031,,,,,,,,,,,,,,2026-06-29 17:03:37 CEST,,,,14.382823791569031,28.765647583138062,,,,,
sdp_n71_rep1_seednone.log,71,1,71,14,35,35,hog,71,False,False,False,17.142846671255356,,,,,,,,,,,,,,2026-06-29 17:05:15 CEST,,,,17.142846671255356,34.28569334251071,,,,,
sdp_n72_rep1_seednone.log,72,1,72,14,24,24,hog,72,False,False,False,12.41027208807872,,,,,,,,,,,,,,2026-06-29 17:06:21 CEST,,,,12.41027208807872,24.82054417615744,,,,,
sdp_n73_rep1_seednone.log,73,1,73,14,33,33,hog,73,False,False,False,14.997074543021872,,,,,,,,,,,,,,2026-06-29 17:06:49 CEST,,,,14.997074543021872,29.994149086043745,,,,,
sdp_n74_rep1_seednone.log,74,1,74,14,28,28,hog,74,False,False,False,15.05465873090712,,,,,,,,,,,,,,2026-06-29 17:07:19 CEST,,,,15.05465873090712,30.10931746181424,,,,,
sdp_n75_rep1_seednone.log,75,1,75,14,28,28,hog,75,False,False,False,14.546821193589086,,,,,,,,,,,,,,2026-06-29 17:07:31 CEST,,,,14.546821193589086,29.09364238717817,,,,,
sdp_n76_rep1_seednone.log,76,1,76,14,42,42,hog,76,False,False,False,18.5469254109166,,,,,,,,,,,,,,2026-06-29 22:19:34 CEST,,,,18.5469254109166,37.0938508218332,,,,,
sdp_n77_rep1_seednone.log,77,1,77,14,42,42,hog,77,False,False,False,18.50395725531076,,,,,,,,,,,,,,2026-06-29 22:21:09 CEST,,,,18.50395725531076,37.00791451062152,,,,,
