run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,save_circuit_svg,rerun_exclude_finished_instances,num_repeats,relative_graph_adjList_path,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
1b291c59,10,9,2,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999991988,0.5000000000005708,0.10000000000011389,,3.9725824510438383,-0.02741754894757875,4.472582451044409,,0.8945164902088795,,,,1057.7052700519562,1057.800540447235,True,0.09659528732299805,0.0013167858123779297,0.0,0.09659528732299805,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep2_seed1000042_L1_M1_standard.npz,1057.888339996338,2026-06-15 20:10:57,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,367.45,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,1000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,2,1000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
455ef5e6,10,9,3,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999991988,0.5000000000005708,0.10000000000011389,,4.010517074655745,0.010517074664328163,4.510517074656316,,0.9021034149312608,,,,1538.519586801529,1538.6148748397827,True,0.09659528732299805,0.0012981891632080078,0.0,0.09659528732299805,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep2_seed1000042_L1_M1_standard.npz,1538.636875152588,2026-06-15 20:36:40,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,358.22,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,1000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,2,1000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
4f150fff,10,9,4,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999991988,0.5000000000005708,0.10000000000011389,,4.0380621343493255,0.03806213435790884,4.538062134349897,,0.9076124268699769,,,,2018.2088050842285,2018.303971529007,True,0.09659528732299805,0.0014197826385498047,0.0,0.09659528732299805,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep2_seed1000042_L1_M1_standard.npz,2018.4139680862427,2026-06-15 21:10:22,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,353.75,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,1000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,2,1000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
6fe62bef,10,9,5,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999991988,0.5000000000005708,0.10000000000011389,,4.041969444655551,0.04196944466413477,4.5419694446561225,,0.9083938889312221,,,,2571.5522799491882,2571.647606611252,True,0.09659528732299805,0.0012617111206054688,0.0,0.09659528732299805,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep2_seed1000042_L1_M1_standard.npz,2571.7526609897614,2026-06-15 21:53:18,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,365.69,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,1000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,2,1000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
6426852b,10,9,1,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999999241,0.5000000000016953,0.10000000000033879,,3.5585921904931324,-0.4414078095044127,4.058592190494828,,0.8117184380989634,,,,584.1359870433807,584.1353540420532,False,0.09375309944152832,0.0,0.0006330013275146484,0.09375309944152832,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep3_seed2000042_L1_M1_standard.npz,584.2700190544128,2026-06-15 22:03:07,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,374.95,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,2000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,3,2000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
18457f17,10,9,2,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999999241,0.5000000000016953,0.10000000000033879,,3.9269024438389772,-0.07309755615856783,4.426902443840673,,0.8853804887681322,,,,1040.0940098762512,1040.1860828399658,True,0.09375309944152832,0.0016701221466064453,0.0,0.09375309944152832,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep3_seed2000042_L1_M1_standard.npz,1040.1901330947876,2026-06-15 22:20:31,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,353.91,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,2000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,3,2000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
7420d2aa,10,9,3,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999999241,0.5000000000016953,0.10000000000033879,,3.9672503320390664,-0.03274966795847867,4.467250332040762,,0.8934500664081501,,,,1536.6868648529053,1536.7792663574219,True,0.09375309944152832,0.0013420581817626953,0.0,0.09375309944152832,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep3_seed2000042_L1_M1_standard.npz,1536.8131160736084,2026-06-15 22:46:11,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,367.31,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,2000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,3,2000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
cacfc2be,10,9,4,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999999241,0.5000000000016953,0.10000000000033879,,4.041169209796402,0.04116920979885652,4.541169209798097,,0.908233841959617,,,,2020.9416391849518,2021.0340209007263,True,0.09375309944152832,0.0013592243194580078,0.0,0.09375309944152832,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep3_seed2000042_L1_M1_standard.npz,2021.1391117572784,2026-06-15 23:19:57,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,363.84,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,2000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,3,2000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
ccd62966,10,9,5,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999999241,0.5000000000016953,0.10000000000033879,,4.033706308712456,0.03370630871491098,4.533706308714152,,0.9067412617428279,,,,2546.5634648799896,2546.655782222748,True,0.09375309944152832,0.0014278888702392578,0.0,0.09375309944152832,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep3_seed2000042_L1_M1_standard.npz,2546.697182893753,2026-06-16 00:02:28,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,363.36,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,2000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,3,2000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
f5b48735,10,9,1,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999964674,0.5000000000288584,0.1000000000057714,,3.5493119444648227,-0.45068805547099267,4.049311944493681,,0.8098623888987341,,,,586.4826128482819,586.4815762042999,False,0.7976880073547363,0.0,0.0010366439819335938,0.7976880073547363,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep4_seed3000042_L1_M1_standard.npz,586.6055250167847,2026-06-16 00:12:18,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,372.19,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,3000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,4,3000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
15d65f68,10,9,2,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999964674,0.5000000000288584,0.1000000000057714,,3.9669069719865067,-0.033093027949308684,4.466906972015365,,0.8933813944030706,,,,1031.1822431087494,1031.9787847995758,True,0.7976880073547363,0.0011391639709472656,0.0,0.7976880073547363,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep4_seed3000042_L1_M1_standard.npz,1031.371160030365,2026-06-16 00:29:34,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,351.11,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,3000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,4,3000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
fc81f48c,10,9,3,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999964674,0.5000000000288584,0.1000000000057714,,4.040889267590341,0.04088926765452605,4.5408892676192,,0.9081778535238375,,,,1512.6978039741516,1513.494285106659,True,0.7976880073547363,0.001199960708618164,0.0,0.7976880073547363,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep4_seed3000042_L1_M1_standard.npz,1512.8902740478516,2026-06-16 00:54:51,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,367.33,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,3000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,4,3000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
533911e0,10,9,4,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999964674,0.5000000000288584,0.1000000000057714,,4.028263301404252,0.028263301468436808,4.52826330143311,,0.9056526602866196,,,,1998.3771970272064,1999.173829317093,True,0.7976880073547363,0.0010459423065185547,0.0,0.7976880073547363,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep4_seed3000042_L1_M1_standard.npz,1998.5887470245361,2026-06-16 01:28:14,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,359.67,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,3000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,4,3000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
d3263183,10,9,5,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999964674,0.5000000000288584,0.1000000000057714,,4.046852187833959,0.04685218789814449,4.546852187862818,,0.9093704375725612,,,,2518.2572309970856,2519.053651332855,True,0.7976880073547363,0.0012600421905517578,0.0,0.7976880073547363,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep4_seed3000042_L1_M1_standard.npz,2518.386145591736,2026-06-16 02:10:16,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,353.36,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,3000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,4,3000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
403451c0,10,9,1,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999999575,0.5000000000007176,0.10000000000014327,,3.7222755014094826,-0.2777244985893743,4.2222755014102,,0.8444551002820379,,,,576.7911689281464,576.7905547618866,False,0.0924539566040039,0.0,0.000614166259765625,0.0924539566040039,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep5_seed4000042_L1_M1_standard.npz,576.9866859912872,2026-06-16 02:19:57,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,374.34,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,4000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,5,4000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
c765cb0a,10,9,2,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999999575,0.5000000000007176,0.10000000000014327,,4.005777541928741,0.005777541929884222,4.505777541929459,,0.9011555083858893,,,,1031.5303330421448,1031.6216776371002,True,0.0924539566040039,0.0011012554168701172,0.0,0.0924539566040039,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep5_seed4000042_L1_M1_standard.npz,1031.6266660690308,2026-06-16 02:37:13,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,353.73,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,4000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,5,4000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
e156879c,10,9,3,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999999575,0.5000000000007176,0.10000000000014327,,4.0255423659981115,0.025542365999254635,4.525542365998829,,0.9051084731997634,,,,1511.4513111114502,1511.5425429344177,True,0.0924539566040039,0.0012121200561523438,0.0,0.0924539566040039,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep5_seed4000042_L1_M1_standard.npz,1511.5623908042908,2026-06-16 03:02:28,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,351.05,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,4000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,5,4000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
a32c77a5,10,9,4,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999999575,0.5000000000007176,0.10000000000014327,,4.04249077110176,0.042490771102903224,4.542490771102478,,0.9084981542204932,,,,2005.5608661174774,2005.652055978775,True,0.0924539566040039,0.001257181167602539,0.0,0.0924539566040039,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep5_seed4000042_L1_M1_standard.npz,2005.6742532253265,2026-06-16 03:35:58,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,365.73,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,4000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,5,4000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
76faf581,10,9,5,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999999575,0.5000000000007176,0.10000000000014327,,4.0190462865935555,0.019046286594698536,4.519046286594273,,0.9038092573188522,,,,2525.8915791511536,2525.9827432632446,True,0.0924539566040039,0.0012819766998291016,0.0,0.0924539566040039,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep5_seed4000042_L1_M1_standard.npz,2526.037857055664,2026-06-16 04:18:08,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,365.69,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,4000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,5,4000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
7be97eb8,10,9,1,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999996979,0.500000000003607,0.10000000000072114,,3.856607032055261,-0.1433929679381114,4.356607032058868,,0.8713214064117712,,,,579.4964139461517,579.4958040714264,False,0.08739185333251953,0.0,0.0006098747253417969,0.08739185333251953,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep6_seed5000042_L1_M1_standard.npz,579.6941859722137,2026-06-16 04:27:52,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,372.78,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,5000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,6,5000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
f4167872,10,9,2,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999996979,0.500000000003607,0.10000000000072114,,4.018818489513207,0.01881848951983489,4.518818489516814,,0.9037636979033604,,,,1032.3656990528107,1032.4517841339111,True,0.08739185333251953,0.0012998580932617188,0.0,0.08739185333251953,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep6_seed5000042_L1_M1_standard.npz,1032.4921071529388,2026-06-16 04:45:09,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,350.53,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,5000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,6,5000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
a259508f,10,9,3,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999996979,0.500000000003607,0.10000000000072114,,4.041833579504615,0.041833579511243,4.541833579508222,,0.9083667159016421,,,,1493.0205519199371,1493.1066346168518,True,0.08739185333251953,0.0012979507446289062,0.0,0.08739185333251953,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep6_seed5000042_L1_M1_standard.npz,1493.1504929065704,2026-06-16 05:10:06,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,370.92,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,5000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,6,5000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
184d0c4a,10,9,4,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999996979,0.500000000003607,0.10000000000072114,,4.0456281807282775,0.045628180734905044,4.545628180731884,,0.9091256361463744,,,,1995.0361931324005,1995.1225409507751,True,0.08739185333251953,0.0010349750518798828,0.0,0.08739185333251953,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep6_seed5000042_L1_M1_standard.npz,1995.1524622440338,2026-06-16 05:43:25,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,362.05,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,5000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,6,5000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
b05c5fa1,10,9,5,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999996979,0.500000000003607,0.10000000000072114,,3.9848348923322554,-0.015165107661117005,4.484834892335862,,0.8969669784671701,,,,2518.5694098472595,2518.6557359695435,True,0.08739185333251953,0.0010581016540527344,0.0,0.08739185333251953,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep6_seed5000042_L1_M1_standard.npz,2518.6966557502747,2026-06-16 06:25:28,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,362.52,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,5000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,6,5000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
9cfe4756,10,9,1,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999968518,0.5000000000113556,0.10000000000227086,,3.7571038553548366,-0.24289614460232567,4.257103855366192,,0.8514207710732361,,,,582.2589828968048,582.2583546638489,False,0.0958108901977539,0.0,0.0006282329559326172,0.0958108901977539,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep7_seed6000042_L1_M1_standard.npz,582.4702129364014,2026-06-16 06:35:15,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,373.3,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,6000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,7,6000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
990c80f4,10,9,2,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999968518,0.5000000000113556,0.10000000000227086,,3.8746127023611017,-0.1253872975960606,4.374612702372457,,0.874922540474489,,,,1037.642147064209,1037.7367279529572,True,0.0958108901977539,0.0012230873107910156,0.0,0.0958108901977539,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep7_seed6000042_L1_M1_standard.npz,1037.7657039165497,2026-06-16 06:52:37,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,362.55,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,6000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,7,6000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
bc77370e,10,9,3,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999968518,0.5000000000113556,0.10000000000227086,,3.9746606563985916,-0.025339343558570704,4.474660656409947,,0.894932131281987,,,,1498.3065042495728,1498.40105509758,True,0.0958108901977539,0.001252889633178711,0.0,0.0958108901977539,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep7_seed6000042_L1_M1_standard.npz,1498.41268491745,2026-06-16 07:17:39,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,350.98,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,6000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,7,6000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
5388f24e,10,9,4,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999968518,0.5000000000113556,0.10000000000227086,,4.031253770507736,0.03125377055057399,4.531253770519092,,0.906250754103816,,,,2008.8828389644623,2008.9773533344269,True,0.0958108901977539,0.0012888908386230469,0.0,0.0958108901977539,Results/logs/adam/20260615_165917_pid10529/warm_start_cache/20260615_165917_pid10529_n1_rep7_seed6000042_L1_M1_standard.npz,2009.0045218467712,2026-06-16 07:51:12,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,352.84,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,6000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,7,6000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
