run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,initial_ws_energy,initial_ws_energy_prodStates,initial_energy_statevector,initial_ws_energy_010101,QAOA_improvement_over_SDP,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,optimiser,circuit_type,learning_rate_adam,n_start,n_end,start_index_singlet,warm_start_mode,warm_start_corr_strength,warm_start_corr_repeats,compare_with_010101,warm_start_correlations,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,save_circuit_svg,rerun_exclude_finished_instances,optimiser_debug_iterations,relative_graph_adjList_path,hog_graph_index,edges,weights
d9b05690,10,15,1,50.0,False,True,"[1, 1, 1]",4.109567321204291,6.092028020660714,4.703606543286862,,0.6806436567362937,4.790210977940585,,,,,,14.607542037963867,2026-05-04 15:25:34,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,381.55,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,22,"[(8, 9), (3, 9), (0, 1), (2, 3), (1, 6), (4, 7), (5, 8), (0, 3), (4, 6), (2, 8), (4, 5), (5, 9), (0, 2), (6, 7), (1, 7)]",
e8bca867,10,15,1,50.0,False,True,"[1, 1, 1]",3.1722287243442833,6.114986902936848,3.494298479908318,,1.6066780048241207,4.778906729168404,,,,,,14.39129900932312,2026-05-04 15:25:52,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,380.28,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,23,"[(3, 9), (0, 1), (4, 7), (3, 8), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (6, 8), (5, 6), (2, 8), (4, 5), (0, 2), (1, 7)]",
d06b7acf,10,15,1,50.0,False,True,"[1, 1, 1]",4.14533917813258,6.678729273549185,3.453755486870803,,0.00019660233094853652,4.145535780463528,,,,,,14.420624732971191,2026-05-04 15:26:10,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,384.92,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,24,"[(3, 9), (0, 1), (5, 8), (2, 6), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (1, 8), (4, 5), (3, 7), (4, 8), (0, 2), (6, 7)]",
0222422d,10,15,2,50.0,False,True,"[1, 1, 1]",3.7059809386654585,6.176819303143808,3.6786156222563484,,0.7557794286004702,4.461760367265929,,,,,,26.56823420524597,2026-05-04 15:26:40,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,376.36,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,6,"[(3, 9), (0, 1), (2, 3), (1, 6), (5, 7), (7, 9), (0, 3), (4, 6), (6, 8), (2, 8), (4, 5), (5, 9), (4, 8), (0, 2), (1, 7)]",
83319f0a,10,15,1,50.0,False,True,"[1, 1, 1]",3.6587513051439555,6.399180845129047,3.319823548166549,,0.4546075326315431,4.113358837775499,,,,,,14.660184860229492,2026-05-04 15:26:57,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,381.08,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,25,"[(0, 1), (4, 7), (1, 9), (3, 5), (2, 9), (0, 3), (4, 6), (5, 6), (7, 8), (2, 8), (5, 9), (4, 8), (0, 2), (3, 6), (1, 7)]",
6ce4c0da,6,9,5,50.0,False,True,"[1, 1, 1]",2.500000000000185,4.499999999999338,2.500000000000181,,0.7709489719679543,3.2709489719681395,,,,,,6.593493938446045,2026-05-04 15:27:07,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,223.94,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,1,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
ff816165,10,15,1,50.0,False,True,"[1, 1, 1]",4.47494129023627,5.702221332095225,5.445643805003416,,0.45110785802418363,4.926049148260454,,,,,,14.299612283706665,2026-05-04 15:27:24,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,375.5,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,26,"[(3, 9), (0, 1), (2, 3), (1, 6), (4, 7), (7, 9), (0, 3), (6, 8), (5, 6), (2, 8), (4, 5), (5, 9), (4, 8), (0, 2), (1, 7)]",
c7146153,10,15,2,50.0,False,True,"[1, 1, 1]",4.499951967500578,6.499999982305162,4.49995196740256,,1.1797357089259917,5.679687676426569,,,,,,27.036087036132812,2026-05-04 15:27:55,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,379.33,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,7,"[(1, 3), (0, 1), (2, 3), (5, 8), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (6, 8), (4, 9), (7, 8), (4, 5), (0, 2), (6, 7)]",
f2a38063,10,15,2,50.0,False,True,"[1, 1, 1]",4.536567270148721,6.052801979945003,4.593339519271948,,1.0425424186957661,5.579109688844487,,,,,,27.24119997024536,2026-05-04 15:28:24,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,379.97,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,8,"[(3, 9), (2, 7), (0, 1), (3, 8), (2, 6), (7, 9), (0, 3), (6, 8), (1, 5), (4, 5), (5, 9), (4, 8), (1, 4), (0, 2), (6, 7)]",
a4a35076,10,15,2,50.0,False,True,"[1, 1, 1]",1.5000000003087803,7.4999999998910685,1.50000000030878,,5.258930803721656,6.758930804030436,,,,,,27.060814142227173,2026-05-04 15:28:53,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,381.16,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,9,"[(3, 9), (2, 7), (0, 1), (1, 6), (4, 7), (3, 8), (5, 8), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (5, 6), (4, 8), (0, 2)]",
6eda653d,8,12,2,50.0,False,True,"[1, 1, 1]",3.8268183498189594,4.068263793176042,3.973845958316811,,0.3297875804369128,4.156605930255872,,,,,,3.2516469955444336,2026-05-04 15:28:58,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,275.09,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,10,"[(0, 1), (2, 3), (2, 6), (5, 7), (0, 3), (4, 6), (1, 5), (4, 5), (3, 7), (1, 4), (0, 2), (6, 7)]",
65cbe930,8,12,2,50.0,False,True,"[1, 1, 1]",4.000001218230163,4.999999990197458,4.000003557857361,,0.0,4.000001218230163,,,,,,3.428528308868408,2026-05-04 15:29:05,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,273.3,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,11,"[(1, 3), (0, 1), (2, 7), (2, 3), (1, 6), (4, 7), (5, 7), (0, 3), (4, 6), (5, 6), (4, 5), (0, 2)]",
93b9311e,10,15,2,50.0,False,True,"[1, 1, 1]",4.11334987168832,6.812405704408952,4.160731117404469,,1.423899626930349,5.537249498618669,,,,,,26.563645839691162,2026-05-04 15:29:34,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,376.06,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,12,"[(3, 9), (0, 1), (4, 7), (5, 8), (2, 6), (1, 9), (0, 3), (1, 8), (4, 9), (5, 6), (2, 8), (4, 5), (3, 7), (0, 2), (6, 7)]",
3b80a511,8,12,5,50.0,False,True,"[1, 1, 1]",3.0428563234173303,5.277313029056133,3.377741684910866,,1.5166734450292636,4.559529768446594,,,,,,11.034993171691895,2026-05-04 15:29:48,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,279.25,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,2,"[(2, 7), (0, 1), (1, 6), (4, 7), (0, 3), (5, 6), (4, 5), (3, 7), (2, 5), (1, 4), (0, 2), (3, 6)]",
b61fadfc,10,15,2,50.0,False,True,"[1, 1, 1]",2.500000000003615,7.499999999992125,2.5000000000036153,,2.527850216426481,5.027850216430096,,,,,,27.528159141540527,2026-05-04 15:30:18,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,378.17,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,13,"[(3, 9), (0, 1), (4, 7), (5, 8), (2, 6), (1, 9), (5, 7), (0, 3), (4, 6), (1, 8), (4, 9), (5, 6), (2, 8), (3, 7), (0, 2)]",
32164fff,8,12,2,50.0,False,True,"[1, 1, 1]",3.289331337981104,4.90088039616709,2.893329399265802,,0.13791917899059136,3.4272505169716956,,,,,,3.365485191345215,2026-05-04 15:30:23,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,276.88,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,14,"[(0, 1), (2, 3), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2)]",
27185fd8,10,15,2,50.0,False,True,"[1, 1, 1]",3.577971020031466,6.715728085713753,3.994095011929558,,1.0162760746707047,4.594247094702171,,,,,,26.987650871276855,2026-05-04 15:30:53,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,381.36,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,15,"[(0, 1), (4, 7), (1, 9), (3, 5), (2, 9), (0, 3), (6, 8), (2, 8), (4, 5), (5, 9), (4, 8), (0, 2), (3, 6), (6, 7), (1, 7)]",
c36969c9,10,15,2,50.0,False,True,"[1, 1, 1]",4.0561806570396906,6.6576049128895605,6.085662117737374,,0.0646394950700726,4.120820152109763,,,,,,29.27850890159607,2026-05-04 15:31:25,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,384.03,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,16,"[(2, 7), (0, 1), (1, 9), (3, 5), (2, 9), (0, 3), (4, 6), (1, 8), (7, 8), (4, 5), (5, 9), (4, 8), (0, 2), (3, 6), (6, 7)]",
edef4e2d,10,15,2,50.0,False,True,"[1, 1, 1]",3.816622649103524,6.499822414966094,2.5171202078185577,,0.8080447852437307,4.624667434347255,,,,,,27.08481788635254,2026-05-04 15:31:55,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,383.2,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,17,"[(2, 7), (0, 1), (4, 7), (3, 8), (1, 9), (2, 9), (0, 3), (4, 6), (5, 6), (7, 8), (1, 5), (5, 9), (4, 8), (0, 2), (3, 6)]",
49ed77d9,10,15,2,50.0,False,True,"[1, 1, 1]",4.897926624517085,6.5657150233651,6.1067238096392025,,0.48337874858796415,5.381305373105049,,,,,,27.03872799873352,2026-05-04 15:32:24,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,392.94,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,18,"[(8, 9), (0, 1), (2, 3), (1, 6), (3, 8), (5, 7), (2, 9), (0, 3), (4, 6), (4, 5), (5, 9), (4, 8), (0, 2), (6, 7), (1, 7)]",
d99e5ed8,10,15,5,50.0,False,True,"[1, 1, 1]",3.52865947913529,6.129639413925673,4.345912012612283,,0.5609353705076394,4.089594849642929,,,,,,67.45303893089294,2026-05-04 15:33:33,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,385.22,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,3,"[(8, 9), (0, 1), (3, 8), (2, 6), (5, 7), (2, 9), (0, 3), (4, 6), (1, 5), (5, 9), (3, 7), (4, 8), (1, 4), (0, 2), (6, 7)]",
47ec26aa,10,15,2,50.0,False,True,"[1, 1, 1]",4.548660973916541,6.355082106695163,3.920930458558597,,0.2453018886071705,4.793962862523712,,,,,,27.166471242904663,2026-05-04 15:34:04,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,379.36,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,19,"[(3, 9), (0, 1), (2, 3), (1, 6), (4, 7), (5, 8), (7, 9), (0, 3), (4, 6), (6, 8), (2, 8), (4, 5), (5, 9), (0, 2), (1, 7)]",
5bc4d798,10,15,2,50.0,False,True,"[1, 1, 1]",3.5265699918544375,5.93205413053038,3.2888013955647843,,0.9383421560016836,4.464912147856121,,,,,,27.387227296829224,2026-05-04 15:34:33,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,383.56,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,20,"[(3, 9), (0, 1), (2, 3), (5, 8), (7, 9), (2, 9), (0, 3), (4, 6), (1, 8), (5, 6), (4, 5), (4, 8), (0, 2), (6, 7), (1, 7)]",
cecb9ef4,10,15,2,50.0,False,True,"[1, 1, 1]",3.3367348273680357,6.501983354626131,2.5191503174345615,,1.41066866597949,4.747403493347526,,,,,,27.2864727973938,2026-05-04 15:35:03,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,390.59,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,21,"[(0, 1), (4, 7), (3, 8), (2, 6), (1, 9), (2, 9), (0, 3), (4, 6), (5, 6), (7, 8), (1, 5), (5, 9), (3, 7), (4, 8), (0, 2)]",
fc2559f8,10,15,2,50.0,False,True,"[1, 1, 1]",4.173426829237869,6.065216314984442,4.914527085494655,,0.6357766742957631,4.809203503533632,,,,,,27.612162828445435,2026-05-04 15:35:32,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,384.84,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,22,"[(8, 9), (3, 9), (0, 1), (2, 3), (1, 6), (4, 7), (5, 8), (0, 3), (4, 6), (2, 8), (4, 5), (5, 9), (0, 2), (6, 7), (1, 7)]",
d7359bbd,10,15,2,50.0,False,True,"[1, 1, 1]",3.543318005089418,6.594437711702458,2.8047413647788693,,1.5534741934750524,5.09679219856447,,,,,,27.368510961532593,2026-05-04 15:36:01,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,384.64,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,23,"[(3, 9), (0, 1), (4, 7), (3, 8), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (6, 8), (5, 6), (2, 8), (4, 5), (0, 2), (1, 7)]",
45fb3f17,10,15,2,50.0,False,True,"[1, 1, 1]",4.365544704441465,6.764948342877998,3.0093314517754206,,0.4789219258603108,4.844466630301776,,,,,,27.31513810157776,2026-05-04 15:36:30,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,382.41,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,24,"[(3, 9), (0, 1), (5, 8), (2, 6), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (1, 8), (4, 5), (3, 7), (4, 8), (0, 2), (6, 7)]",
d7c5cf8c,6,9,10,50.0,False,True,"[1, 1, 1]",2.499999999999872,4.4999999999996065,2.4999999999998694,,0.9805159604733711,3.480515960473243,,,,,,19.988601207733154,2026-05-04 15:36:52,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,227.97,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,1,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
6bcd380e,10,15,2,50.0,False,True,"[1, 1, 1]",3.761225040937024,6.283116225468375,4.005666517140394,,1.0111211504396431,4.772346191376667,,,,,,26.966198682785034,2026-05-04 15:37:21,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,382.23,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,25,"[(0, 1), (4, 7), (1, 9), (3, 5), (2, 9), (0, 3), (4, 6), (5, 6), (7, 8), (2, 8), (5, 9), (4, 8), (0, 2), (3, 6), (1, 7)]",
af3494d3,6,9,5,50.0,False,True,"[1, 1, 1]",3.689265056743399,3.6892650567435368,3.6892650567435377,,0.4707151836070347,4.159980240350434,,,,,,6.5268940925598145,2026-05-04 15:37:29,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,224.95,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,4,"[(0, 1), (3, 5), (0, 3), (1, 2), (3, 4), (4, 5), (2, 5), (1, 4), (0, 2)]",
fc1c6b7d,10,15,2,50.0,False,True,"[1, 1, 1]",4.6189406972803475,6.694492752556058,5.310506981352502,,0.46880186915049293,5.08774256643084,,,,,,26.71620488166809,2026-05-04 15:38:00,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,379.84,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,26,"[(3, 9), (0, 1), (2, 3), (1, 6), (4, 7), (7, 9), (0, 3), (6, 8), (5, 6), (2, 8), (4, 5), (5, 9), (4, 8), (0, 2), (1, 7)]",
b7a6c14a,8,12,5,50.0,False,True,"[1, 1, 1]",3.00000000003527,5.999999999864534,3.0000000000352705,,0.6746979414555683,3.6746979414908383,,,,,,11.017087936401367,2026-05-04 15:38:13,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,278.69,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,5,"[(2, 7), (0, 1), (1, 6), (4, 7), (0, 3), (4, 6), (1, 5), (4, 5), (3, 7), (2, 5), (0, 2), (3, 6)]",
5d0f562c,10,15,5,50.0,False,True,"[1, 1, 1]",3.9152845049666793,6.047967874067688,4.044568969738413,,1.4669760110418575,5.382260516008537,,,,,,68.66726493835449,2026-05-04 15:39:24,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,386.61,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,6,"[(3, 9), (0, 1), (2, 3), (1, 6), (5, 7), (7, 9), (0, 3), (4, 6), (6, 8), (2, 8), (4, 5), (5, 9), (4, 8), (0, 2), (1, 7)]",
23c6c9b0,10,15,5,50.0,False,True,"[1, 1, 1]",4.499180019914353,6.499999803123964,4.499180015565154,,1.2016653032386175,5.70084532315297,,,,,,70.7759199142456,2026-05-04 15:40:37,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,386.25,adam,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,7,"[(1, 3), (0, 1), (2, 3), (5, 8), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (6, 8), (4, 9), (7, 8), (4, 5), (0, 2), (6, 7)]",
9a483dee,8,12,10,50.0,False,True,"[1, 1, 1]",2.822449242749573,5.101004844190344,3.153882494322706,,2.0488812066729665,4.87133044942254,,,,,,35.42244291305542,2026-05-04 15:41:16,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,280.48,adam,10,100,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,2,"[(2, 7), (0, 1), (1, 6), (4, 7), (0, 3), (5, 6), (4, 5), (3, 7), (2, 5), (1, 4), (0, 2), (3, 6)]",
d21c52f1,8,12,5,50.0,False,True,"[1, 1, 1]",3.9999617236889935,4.999999989877647,3.999964062747612,,0.3900357698818939,4.389997493570887,,,,,,11.665899991989136,2026-05-04 15:41:39,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,279.12,adam,10,100,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,11,"[(1, 3), (0, 1), (2, 7), (2, 3), (1, 6), (4, 7), (5, 7), (0, 3), (4, 6), (5, 6), (4, 5), (0, 2)]",
3433accf,10,15,10,50.0,False,True,"[1, 1, 1]",3.787169951269652,5.7602369801985756,4.293863255847136,,0.7334315436107444,4.520601494880396,,,,,,161.7429428100586,2026-05-04 15:44:23,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,389.02,adam,10,100,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,3,"[(8, 9), (0, 1), (3, 8), (2, 6), (5, 7), (2, 9), (0, 3), (4, 6), (1, 5), (5, 9), (3, 7), (4, 8), (1, 4), (0, 2), (6, 7)]",
b7f1cd7f,10,15,10,50.0,False,True,"[1, 1, 1]",3.4470635976579596,6.044653388272588,2.9926435702270044,,2.1402733561384766,5.587336953796436,,,,,,156.26020669937134,2026-05-04 15:48:25,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,389.47,adam,10,100,hamqaoa,0.05,0,30,0,amplified,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,20,"[(3, 9), (0, 1), (2, 3), (5, 8), (7, 9), (2, 9), (0, 3), (4, 6), (1, 8), (5, 6), (4, 5), (4, 8), (0, 2), (6, 7), (1, 7)]",
