run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,initial_ws_energy_prodStates,initial_energy_statevector,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_start,n_end,start_index_singlet,warm_start_mode,lasserre_level,warm_start_corr_strength,warm_start_corr_repeats,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,save_circuit_svg,rerun_exclude_finished_instances,optimiser_debug_iterations,relative_graph_adjList_path,hog_graph_index,edges,weights
e0f43b8b,3,2,1,50.0,False,True,"[1, 1, 1]",,0.9999997448815177,0.9999997448815179,,0.24376381984434592,0.24376381984434614,1.2437635647258638,,0.8291757098172425,,,,61.16368103027344,2026-05-29 11:02:24,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,148.98,adam,True,2,1000,hamqaoa,0.05,3,5,0,standard,1,2.0,2,False,False,False,10800,10,line,False,True,90,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,,"[(0, 1), (1, 2)]",
8aaf52a1,4,3,1,50.0,False,True,"[1, 1, 1]",,1.4999984872509224,1.4999984872509229,,0.4401926051456597,0.44019260514566017,1.9401910923965826,,0.8200300475048954,,,,69.14223289489746,2026-05-29 11:03:45,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,180.48,adam,True,2,1000,hamqaoa,0.05,3,5,0,standard,1,2.0,2,False,False,False,10800,10,line,False,True,90,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,,"[(0, 1), (1, 2), (2, 3)]",
10d33940,5,4,1,50.0,False,True,"[1, 1, 1]",,1.9999977252067858,1.9999977252067862,,0.6722010810407242,0.6722010810407246,2.6721988062475104,,0.912636204319505,,,,92.45423817634583,2026-05-29 11:05:32,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,171.84,adam,True,2,1000,hamqaoa,0.05,3,5,0,standard,1,2.0,2,False,False,False,10800,10,line,False,True,90,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,,"[(0, 1), (1, 2), (2, 3), (3, 4)]",
4fce198a,3,2,2,50.0,False,True,"[1, 1, 1]",,0.9999995216407799,0.99999952164078,,0.47146997211289876,0.47146997211289887,1.4714694937536787,,0.9809796625024525,,,,147.84680604934692,2026-05-29 11:08:18,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,136.56,adam,True,2,1000,hamqaoa,0.05,3,5,0,standard,1,2.0,2,False,False,False,10800,10,line,False,True,90,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,,"[(0, 1), (1, 2)]",
