run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,initial_ws_energy,initial_ws_energy_010101,QAOA_improvement_over_SDP,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,optimiser,learning_rate_adam,n_start,n_end,start_index_singlet,compare_with_010101,warm_start_correlations,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,rerun_exclude_finished_instances
07ad4ca7,7,6,1,100.0,False,True,"[1, 1, 1]",1.9999999999599247,,0.32742598340455786,2.3274259833644826,,,,,,0.6157958507537842,2026-04-22 15:00:38,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,217.19,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
3f9694f0,8,14,1,100.0,False,True,"[1, 1, 1]",3.0032113732441683,,0.5892900229651286,3.592501396209297,,,,,,2.0653960704803467,2026-04-22 15:01:40,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,246.31,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
d1dd0936,4,6,1,200.0,False,True,"[1, 1, 1]",1.9930232734518691,,1.9984014443252818e-15,1.9930232734518711,,0.6643410911506237,,,,0.8023171424865723,2026-04-22 15:01:46,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,213.05,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
7c5560f8,4,4,2,50.0,False,True,"[1, 1, 1]",1.3707205395263093,,-6.6680043708799985e-09,1.370720532858305,,,,,,0.4421257972717285,2026-04-22 15:01:49,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,213.75,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
e85151c8,9,12,1,100.0,False,True,"[1, 1, 1]",2.9250702688196792,,-5.773432487643504e-08,2.9250702110853544,,,,,,10.486988067626953,2026-04-22 15:02:03,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,355.23,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
a60ad76b,5,6,1,200.0,False,True,"[1, 1, 1]",1.5000319966063325,,0.7103714661880742,2.2104034627944067,,,,,,0.9543421268463135,2026-04-22 15:02:39,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,213.86,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
605c8b6c,5,8,2,50.0,False,True,"[1, 1, 1]",2.8381581175978554,,-6.683820705788435e-07,2.838157449215785,,,,,,0.7517876625061035,2026-04-22 15:02:42,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,215.52,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
defce785,11,33,1,50.0,False,True,"[1, 1, 1]",10.719351201977357,,-2.9416646452062878e-06,10.719348260312712,,,,,,242.75017070770264,2026-04-22 15:02:46,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,470.95,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
25a07be4,10,26,1,100.0,False,True,"[1, 1, 1]",7.581587886060801,,-1.730974030778043e-08,7.58158786875106,,,,,,78.48835492134094,2026-04-22 15:03:27,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,336.02,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
32189c4b,3,2,2,100.0,False,True,"[1, 1, 1]",0.5000000001077693,,-1.7518640982316924e-09,0.49999999835590525,,0.3333333322372702,,,,0.6062710285186768,2026-04-22 15:03:31,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,210.36,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
15239b96,6,8,1,200.0,False,True,"[1, 1, 1]",2.2378528284072408,,0.1072358170847818,2.3450886454920226,,,,,,1.2225298881530762,2026-04-22 15:03:35,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,218.61,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
f1a8b3ff,6,14,2,50.0,False,True,"[1, 1, 1]",4.113785879039718,,-5.763300015004802e-07,4.113785302709717,,,,,,1.1365787982940674,2026-04-22 15:03:39,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,217.08,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
e974d67f,3,3,3,50.0,False,True,"[1, 1, 1]",1.0064099592032845,,-1.3322676295501878e-15,1.0064099592032831,,0.6709399728021888,,,,0.750363826751709,2026-04-22 15:03:45,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,213.5,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
5397cc52,7,15,1,200.0,False,True,"[1, 1, 1]",3.7949613459965126,,0.5244291683713578,4.31939051436787,,,,,,2.4418530464172363,2026-04-22 15:04:43,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,224.61,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
bccb8fb2,7,19,2,50.0,False,True,"[1, 1, 1]",5.941860188366679,,-9.402284062431931e-07,5.941859248138273,,,,,,1.8206100463867188,2026-04-22 15:04:50,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,224.48,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
475a0cb8,4,6,2,100.0,False,True,"[1, 1, 1]",1.9375289420637691,,5.551115123125783e-15,1.9375289420637747,,0.6458429806879249,,,,1.2752089500427246,2026-04-22 15:04:58,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,212.67,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
aa6334ec,8,17,1,200.0,False,True,"[1, 1, 1]",4.716661783099835,,-5.995542391445952e-07,4.716661183545596,,,,,,5.4910032749176025,2026-04-22 15:05:06,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,259.44,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
31b6c3b0,8,14,2,50.0,False,True,"[1, 1, 1]",4.444719388880251,,-2.3878340274841037e-05,4.444695510539976,,,,,,2.829408884048462,2026-04-22 15:05:11,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,258.95,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
14342ed3,9,14,1,200.0,False,True,"[1, 1, 1]",3.7817495523049893,,-1.4074599485880412e-07,3.7817494115589945,,,,,,26.261038064956665,2026-04-22 15:05:43,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,391.61,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
65edcff9,4,6,3,50.0,False,True,"[1, 1, 1]",1.918838115896004,,-1.2878587085651816e-14,1.918838115895991,,0.6396127052986637,,,,1.332740068435669,2026-04-22 15:05:48,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,215.94,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
67bc9b64,5,8,2,100.0,False,True,"[1, 1, 1]",2.9999469863163606,,-3.9846570487611643e-07,2.9999465878506557,,,,,,1.7399089336395264,2026-04-22 15:05:52,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,216.33,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
6d1f2b1f,9,29,2,50.0,False,True,"[1, 1, 1]",7.389162032787961,,-1.823792762145615e-05,7.389143794860339,,,,,,12.999762058258057,2026-04-22 15:05:56,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,404.38,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
53767d45,10,41,2,50.0,False,True,"[1, 1, 1]",11.154235318674424,,-5.451838010372967e-06,11.154229866836413,,,,,,86.49950575828552,2026-04-22 15:07:28,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,357.33,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
19de15e8,10,9,1,200.0,False,True,"[1, 1, 1]",3.4999999999998654,,-1.422826088059992e-07,3.4999998577172566,,,,,,195.84554314613342,2026-04-22 15:09:14,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,328.52,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
a4ec7020,11,21,1,100.0,False,True,"[1, 1, 1]",5.304771361895441,,-3.3639722119005455e-09,5.304771358531469,,,,,,722.6194932460785,2026-04-22 15:14:47,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,471.83,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
7065e322,5,4,3,50.0,False,True,"[1, 1, 1]",1.5000000000412352,,-3.2987524667404955e-06,1.4999967012887685,,,,,,1.200045108795166,2026-04-22 15:17:40,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,213.28,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
e6c13100,6,13,2,100.0,False,True,"[1, 1, 1]",4.000109188679298,,-3.898578260219665e-08,4.0001091496935155,,,,,,2.7972218990325928,2026-04-22 15:17:50,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,216.8,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
a2238395,11,27,2,50.0,False,True,"[1, 1, 1]",6.131100732571371,,-9.58180270238529e-07,6.1310997743911,,,,,,648.9961829185486,2026-04-22 15:27:21,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,470.62,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
800bb034,11,48,1,200.0,False,True,"[1, 1, 1]",13.595308971567484,,0.0026894255626679353,13.597998397130151,,,,,,1511.147113084793,2026-04-22 15:31:59,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,467.3,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
d0a3c330,3,2,2,200.0,False,True,"[1, 1, 1]",0.5000000005404481,,-2.521338693384223e-11,0.5000000005152347,,0.33333333367682316,,,,1.462249994277954,2026-04-22 15:34:59,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,212.23,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
7d3e47b4,3,3,4,50.0,False,True,"[1, 1, 1]",1.091332745892601,,2.220446049250313e-15,1.0913327458926032,,0.7275551639284021,,,,1.3966679573059082,2026-04-22 15:36:06,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,209.59,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
d63fa481,12,39,1,50.0,False,True,"[1, 1, 1]",9.951362163977324,,-1.4908392529378034e-05,9.951347255584794,,,,,,2973.594310760498,2026-04-22 15:48:41,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,1217.77,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
baee9b63,12,53,1,100.0,False,True,"[1, 1, 1]",15.918711291239601,,0.006988529743031435,15.925699820982633,,,,,,6824.536262750626,2026-04-22 16:56:32,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,1177.41,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
61ebe254,12,20,2,50.0,False,True,"[1, 1, 1]",5.879367678453228,,-1.9522751060208066e-06,5.879365726178122,,,,,,6164.225139141083,2026-04-22 17:17:50,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,945.59,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
eac81624,3,2,3,100.0,False,True,"[1, 1, 1]",0.5000000001121532,,-3.048793589810472e-08,0.4999999696242173,,0.3333333130828115,,,,1.7219741344451904,2026-04-22 17:19:53,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,209.64,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
8db7b00c,6,10,3,50.0,False,True,"[1, 1, 1]",3.7712483370486933,,-6.680020705474021e-07,3.771247669046623,,,,,,2.709529161453247,2026-04-22 17:20:03,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,212.42,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
28056d74,7,17,2,100.0,False,True,"[1, 1, 1]",5.005971000641524,,-3.167909765622312e-07,5.005970683850547,,,,,,4.6855151653289795,2026-04-22 17:20:14,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,225.22,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
eca3634f,7,8,3,50.0,False,True,"[1, 1, 1]",2.3878143800734506,,0.056630817559442104,2.4444451976328927,,,,,,2.5985171794891357,2026-04-22 18:05:22,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,223.47,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
09d4bf51,8,8,2,100.0,False,True,"[1, 1, 1]",2.6843224200551488,,-1.3364268358628806e-08,2.6843224066908804,,,,,,5.83433985710144,2026-04-22 18:05:34,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,255.89,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
a8446bd0,4,6,2,200.0,False,True,"[1, 1, 1]",1.87316798039627,,-5.329070518200751e-15,1.8731679803962646,,0.6243893267987549,,,,3.16211199760437,2026-04-22 18:05:40,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,212.86,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
e475bb5f,4,6,4,50.0,False,True,"[1, 1, 1]",1.8660943074407825,,-2.220446049250313e-15,1.8660943074407803,,0.6220314358135934,,,,2.4220328330993652,2026-04-22 18:05:48,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,215.22,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
fb96e756,9,23,2,100.0,False,True,"[1, 1, 1]",6.955677707609614,,0.014134959437278383,6.9698126670468925,,,,,,30.93302893638611,2026-04-22 18:06:25,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,381.8,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
44ee0ad0,4,5,3,100.0,False,True,"[1, 1, 1]",1.9999999955690755,,-1.186666320762697e-09,1.9999999943824092,,,,,,2.8225858211517334,2026-04-22 18:06:29,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,213.98,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
e74580c7,8,15,3,50.0,False,True,"[1, 1, 1]",5.106697803647683,,0.04480807518866836,5.1515058788363515,,,,,,6.32190203666687,2026-04-22 18:06:37,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,259.83,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
39ec9d23,3,3,5,50.0,False,True,"[1, 1, 1]",1.0225725470795533,,1.1102230246251565e-15,1.0225725470795544,,0.6817150313863696,,,,2.4065489768981934,2026-04-22 18:06:37,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,214.8,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
446f69cd,5,7,2,200.0,False,True,"[1, 1, 1]",2.501473663158582,,-9.309397253076668e-09,2.501473653849185,,,,,,4.104341983795166,2026-04-22 18:06:51,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,217.56,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
a84477e4,5,8,4,50.0,False,True,"[1, 1, 1]",2.5004854221965944,,-6.674729791100731e-08,2.5004853554492965,,,,,,3.517720937728882,2026-04-22 18:06:59,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,216.91,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
e998b9ea,9,9,3,50.0,False,True,"[1, 1, 1]",2.9999999999913163,,-1.588389745155183e-05,2.9999841160938647,,,,,,22.222704887390137,2026-04-22 18:07:27,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,396.2,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
51efa114,5,5,3,100.0,False,True,"[1, 1, 1]",2.082178185970985,,0.001372243615973101,2.0835504295869582,,,,,,3.4560189247131348,2026-04-22 18:07:40,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,218.16,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
9c40b119,3,3,4,100.0,False,True,"[1, 1, 1]",1.030916798123745,,1.7763568394002505e-15,1.0309167981237468,,0.6872778654158312,,,,3.9627530574798584,2026-04-22 18:10:07,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,210.92,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
ca6f28a2,10,12,2,100.0,False,True,"[1, 1, 1]",5.499937865300207,,-1.2008436112154186e-07,5.4999377452158456,,,,,,227.40129685401917,2026-04-22 18:10:30,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,352.5,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
768f17f9,10,18,3,50.0,False,True,"[1, 1, 1]",6.562763649891015,,0.003826281161699363,6.5665899310527145,,,,,,166.69998788833618,2026-04-22 18:10:33,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,318.5,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
31095eb4,6,14,2,200.0,False,True,"[1, 1, 1]",3.9937033553225945,,0.17629271451882556,4.16999606984142,,,,,,6.826321840286255,2026-04-22 18:18:08,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,216.12,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
cd924d58,6,10,4,50.0,False,True,"[1, 1, 1]",3.000000000324695,,-1.7091375967837052e-06,2.999998291187098,,,,,,4.346284866333008,2026-04-22 18:18:19,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,217.67,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
6f05daa5,4,3,5,50.0,False,True,"[1, 1, 1]",1.4999999999615563,,-9.30075771954364e-09,1.4999999906607986,,0.633981399264919,,,,2.9238669872283936,2026-04-22 18:18:45,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,213.75,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
7504c821,6,11,3,100.0,False,True,"[1, 1, 1]",3.50009062857645,,0.04326376094714268,3.543354389523593,,,,,,6.472346782684326,2026-04-22 18:20:02,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,216.77,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
5a750b43,3,3,3,200.0,False,True,"[1, 1, 1]",1.0599393585538979,,-1.5543122344752192e-15,1.0599393585538963,,0.7066262390359309,,,,5.061120986938477,2026-04-22 18:20:15,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,189.7,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
07feabb2,11,12,2,100.0,False,True,"[1, 1, 1]",3.9999999999945013,,-3.103915702240556e-08,3.9999999689553443,,,,,,1763.2476711273193,2026-04-22 18:36:56,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,471.55,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
6f8c8ef6,11,38,3,50.0,False,True,"[1, 1, 1]",10.965362136589583,,-3.3871037530275316e-05,10.965328265552053,,,,,,1253.6370148658752,2026-04-22 18:39:17,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,472.61,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
f776d430,7,14,2,200.0,False,True,"[1, 1, 1]",4.682785149903427,,-1.4558250782670257e-07,4.68278500432092,,,,,,7.886262893676758,2026-04-22 18:42:09,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,223.42,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
6d78cf75,7,6,4,50.0,False,True,"[1, 1, 1]",1.9999999814149974,,-4.470457825700436e-06,1.9999955109571717,,,,,,3.8983230590820312,2026-04-22 18:42:18,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,224.44,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
252ffc31,5,8,5,50.0,False,True,"[1, 1, 1]",2.5001656567896764,,-4.855754793808842e-07,2.500165171214197,,,,,,5.340227127075195,2026-04-22 18:43:16,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,215.67,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
1397b9d3,7,18,3,100.0,False,True,"[1, 1, 1]",5.499814598047304,,5.970820291523182e-07,5.499815195129333,,,,,,9.321179866790771,2026-04-22 18:43:29,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,223.86,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
6895e257,4,5,4,100.0,False,True,"[1, 1, 1]",1.9999735182545213,,-1.5791838858802976e-07,1.9999733603361327,,,,,,5.409696817398071,2026-04-22 18:44:28,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,212.47,ADAM,0.01,3,14,0,False,False,True,False,10800,10,random,False,True,90,False,True
