run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_start,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
c7676919,8,8,5,50.0,False,True,"[1, 1, 1]",,11.304453811245434,5.652226905622717,3.3446923357194507,3.2975040004413754,3.162368258852182,2.694825240788266,0.47687581680910746,,2.255070286442427,1.3199842503145947,3.8223603840094795,,0.6764042442062431,,,,690.9898934364319,2366.346390724182,True,1675.3586206436157,0.002107381820678711,0.0,1675.3586206436157,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000022_4938ed1c5765_seed4000042_L2_M2_standard.npz,691.0088794231415,2026-06-17 19:54:17,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,4000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,5,4000042,22,"[(2, 7), (0, 1), (1, 6), (5, 7), (3, 5), (4, 6), (3, 4), (0, 2)]",
8562b6dd,8,8,1,50.0,False,True,"[1, 1, 1]",,11.304453811245434,5.652226905622717,3.3017592542366976,3.2975040004413754,3.0001314013023075,3.2848705551872657,0.5812901354074086,,0.09509536469425228,0.6645736724641687,3.332418237534392,,0.5897041651980874,,,,1663.359501838684,1663.3539712429047,False,1551.055196762085,0.0,0.005530595779418945,1551.055196762085,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000022_4938ed1c5765_seed5000042_L2_M2_standard.npz,1663.3677716255188,2026-06-17 20:05:22,x86_64,dacsgpu0001,,64,64,3.11.15,29.75,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,5000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,6,5000042,22,"[(2, 7), (0, 1), (1, 6), (5, 7), (3, 5), (4, 6), (3, 4), (0, 2)]",
8ca2ffee,8,8,1,50.0,False,True,"[1, 1, 1]",,11.304453811245434,5.652226905622717,3.244578282545692,3.2975040004413754,2.923569601546113,2.910280998648734,0.5150028311181621,,0.33751048642021253,0.3109332806254548,3.0790362418588404,,0.5448657302882394,,,,1651.770519733429,1651.7638597488403,False,1549.9029705524445,0.0,0.006659984588623047,1549.9029705524445,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000022_4938ed1c5765_seed7000042_L2_M2_standard.npz,1651.7794449329376,2026-06-17 20:05:34,x86_64,dacsgpu0001,,64,64,3.11.15,29.75,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,7000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,8,7000042,22,"[(2, 7), (0, 1), (1, 6), (5, 7), (3, 5), (4, 6), (3, 4), (0, 2)]",
cb206ced,8,8,1,50.0,False,True,"[1, 1, 1]",,11.304453811245434,5.652226905622717,4.101059259308119,3.2975040004413754,3.8055659116779363,2.9515397645419226,0.5223039753215223,,0.3335086603986275,-1.3745436338734,3.1182940947412363,,0.5518127932651277,,,,1697.8104572296143,1697.8025524616241,False,1618.671862602234,0.0,0.007904767990112305,1618.671862602234,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000022_4938ed1c5765_seed6000042_L2_M2_standard.npz,1697.8191003799438,2026-06-17 20:06:03,x86_64,dacsgpu0001,,64,64,3.11.15,29.75,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,6000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,7,6000042,22,"[(2, 7), (0, 1), (1, 6), (5, 7), (3, 5), (4, 6), (3, 4), (0, 2)]",
31aba7dd,8,8,1,50.0,False,True,"[1, 1, 1]",,11.304453811245434,5.652226905622717,3.467879706006013,3.2975040004413754,3.156581470955541,2.0393618162445826,0.3608851205529256,,0.9983526789097326,-1.236086630512184,2.538538155699449,,0.4492192807820649,,,,1680.9762637615204,1680.9662017822266,False,1602.382348060608,0.0,0.010061979293823242,1602.382348060608,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000022_4938ed1c5765_seed8000042_L2_M2_standard.npz,1680.9850487709045,2026-06-17 20:06:03,x86_64,dacsgpu0001,,64,64,3.11.15,29.75,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,8000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,9,8000042,22,"[(2, 7), (0, 1), (1, 6), (5, 7), (3, 5), (4, 6), (3, 4), (0, 2)]",
35272f10,8,8,1,50.0,False,True,"[1, 1, 1]",,11.304453811245434,5.652226905622717,2.9852862993694,3.2975040004413754,2.717490389449473,2.264583000763192,0.4007402231044403,,0.12963167698733535,-0.776183100385226,2.32939883925686,,0.41221002287327196,,,,1708.5644340515137,1708.5587930679321,False,1626.3269622325897,0.0,0.005640983581542969,1626.3269622325897,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000022_4938ed1c5765_seed9000042_L2_M2_standard.npz,1708.5732154846191,2026-06-17 20:06:31,x86_64,dacsgpu0001,,64,64,3.11.15,29.75,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,9000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,10,9000042,22,"[(2, 7), (0, 1), (1, 6), (5, 7), (3, 5), (4, 6), (3, 4), (0, 2)]",
db71237d,8,8,3,50.0,False,True,"[1, 1, 1]",,11.304453811245434,5.652226905622717,3.3017592542366976,3.2975040004413754,3.0001314013023075,3.2848705551872657,0.5812901354074086,,0.9332391307431225,1.5027174385130389,3.751490120558827,,0.6638630544255578,,,,342.2974557876587,1893.3507442474365,True,1551.055196762085,0.0018944740295410156,0.0,1551.055196762085,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000022_4938ed1c5765_seed5000042_L2_M2_standard.npz,342.3097016811371,2026-06-17 20:11:07,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,5000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,6,5000042,22,"[(2, 7), (0, 1), (1, 6), (5, 7), (3, 5), (4, 6), (3, 4), (0, 2)]",
0f815694,8,8,3,50.0,False,True,"[1, 1, 1]",,11.304453811245434,5.652226905622717,3.244578282545692,3.2975040004413754,2.923569601546113,2.910280998648734,0.5150028311181621,,1.317933445548232,1.2913562397534744,3.56924772142285,,0.631613470434056,,,,370.7164890766144,1920.6174714565277,True,1549.9029705524445,0.0019769668579101562,0.0,1549.9029705524445,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000022_4938ed1c5765_seed7000042_L2_M2_standard.npz,370.7275779247284,2026-06-17 20:11:48,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,7000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,8,7000042,22,"[(2, 7), (0, 1), (1, 6), (5, 7), (3, 5), (4, 6), (3, 4), (0, 2)]",
787d7adc,8,8,3,50.0,False,True,"[1, 1, 1]",,11.304453811245434,5.652226905622717,3.467879706006013,3.2975040004413754,3.156581470955541,2.0393618162445826,0.3608851205529256,,3.4919328264850087,1.257493517063092,3.785328229487087,,0.6698510404330361,,,,427.1070635318756,2029.487550497055,True,1602.382348060608,0.001847982406616211,0.0,1602.382348060608,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000022_4938ed1c5765_seed8000042_L2_M2_standard.npz,427.1161456108093,2026-06-17 20:13:14,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,8000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,9,8000042,22,"[(2, 7), (0, 1), (1, 6), (5, 7), (3, 5), (4, 6), (3, 4), (0, 2)]",
1e81208d,8,8,3,50.0,False,True,"[1, 1, 1]",,11.304453811245434,5.652226905622717,4.101059259308119,3.2975040004413754,3.8055659116779363,2.9515397645419226,0.5223039753215223,,0.7107944660637662,-0.9972578282082614,3.3069369975738057,,0.5851950093034517,,,,435.7721424102783,2054.4421904087067,True,1618.671862602234,0.0018007755279541016,0.0,1618.671862602234,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000022_4938ed1c5765_seed6000042_L2_M2_standard.npz,435.78889560699463,2026-06-17 20:13:23,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,6000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,7,6000042,22,"[(2, 7), (0, 1), (1, 6), (5, 7), (3, 5), (4, 6), (3, 4), (0, 2)]",
ac53149b,7,6,1,50.0,False,True,"[1, 1, 1]",,8.674656871013562,4.337328435506781,2.5361704924395796,2.5512746779415414,2.2329709104388966,2.3032605745406194,0.5311947819512498,,0.03506224693604487,0.1756415751394904,2.320791698008642,,0.5352379377326203,,,,641.2546272277832,641.2461793422699,False,552.1629979610443,0.0,0.008447885513305664,552.1629979610443,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000023_200b1bb8a9fa_seed42_L2_M2_standard.npz,641.262405872345,2026-06-17 20:16:06,x86_64,dacsgpu0001,,64,64,3.11.15,10.66,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,42,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,1,42,23,"[(2, 3), (1, 6), (3, 5), (4, 6), (0, 5), (2, 4)]",
c3e273d9,7,6,1,50.0,False,True,"[1, 1, 1]",,8.674656871013562,4.337328435506781,2.2020930786330926,2.5512746779415414,2.022775848429945,2.0099283181213874,0.463544353810283,,0.9653297263866554,0.9396346657695398,2.492593181314715,,0.5748600510412165,,,,637.9853074550629,637.979207277298,False,552.066474199295,0.0,0.006100177764892578,552.066474199295,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000023_200b1bb8a9fa_seed1000042_L2_M2_standard.npz,637.9967365264893,2026-06-17 20:16:14,x86_64,dacsgpu0001,,64,64,3.11.15,10.66,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,1000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,2,1000042,23,"[(2, 3), (1, 6), (3, 5), (4, 6), (0, 5), (2, 4)]",
4cbc3700,7,6,1,50.0,False,True,"[1, 1, 1]",,8.674656871013562,4.337328435506781,2.2066890216150554,2.5512746779415414,1.976194932915625,2.3913928939850546,0.5515205013803169,,0.26779137938780995,1.0981873015266692,2.5252885836789596,,0.5824005036159962,,,,649.3291773796082,649.3220126628876,False,570.828661441803,0.0,0.007164716720581055,570.828661441803,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000023_200b1bb8a9fa_seed3000042_L2_M2_standard.npz,649.3421692848206,2026-06-17 20:16:56,x86_64,dacsgpu0001,,64,64,3.11.15,10.66,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,3000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,4,3000042,23,"[(2, 3), (1, 6), (3, 5), (4, 6), (0, 5), (2, 4)]",
bd0f9c99,7,6,1,50.0,False,True,"[1, 1, 1]",,8.674656871013562,4.337328435506781,2.472975814949649,2.5512746779415414,2.2111888140828846,2.024947726584704,0.4670082395259926,,0.18413128241024435,-0.1883508925861168,2.117013367789826,,0.4882410903574322,,,,662.5463910102844,662.5356466770172,False,585.3185894489288,0.0,0.010744333267211914,585.3185894489288,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000023_200b1bb8a9fa_seed2000042_L2_M2_standard.npz,662.561760187149,2026-06-17 20:17:09,x86_64,dacsgpu0001,,64,64,3.11.15,10.65,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,2000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,3,2000042,23,"[(2, 3), (1, 6), (3, 5), (4, 6), (0, 5), (2, 4)]",
53ade6fa,7,6,1,50.0,False,True,"[1, 1, 1]",,8.674656871013562,4.337328435506781,2.9087332739385294,2.5512746779415414,2.7241393863597763,2.0933276193412813,0.48277850999568295,,0.9392129089794077,-0.3224106250575822,2.562934073830985,,0.5910825816030869,,,,640.2888720035553,640.2806346416473,False,562.2136628627777,0.0,0.008237361907958984,562.2136628627777,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000023_200b1bb8a9fa_seed4000042_L2_M2_standard.npz,640.3010447025299,2026-06-17 20:17:15,x86_64,dacsgpu0001,,64,64,3.11.15,10.66,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,4000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,5,4000042,23,"[(2, 3), (1, 6), (3, 5), (4, 6), (0, 5), (2, 4)]",
acffae0f,8,8,3,50.0,False,True,"[1, 1, 1]",,11.304453811245434,5.652226905622717,2.9852862993694,3.2975040004413754,2.717490389449473,2.264583000763192,0.4007402231044403,,2.3096665160453513,1.40385173867279,3.419416258785868,,0.6050993202593997,,,,472.8144631385803,2099.133139371872,True,1626.3269622325897,0.008275032043457031,0.0,1626.3269622325897,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000022_4938ed1c5765_seed9000042_L2_M2_standard.npz,472.83513712882996,2026-06-17 20:19:07,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,9000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,10,9000042,22,"[(2, 7), (0, 1), (1, 6), (5, 7), (3, 5), (4, 6), (3, 4), (0, 2)]",
f4181ccd,8,8,5,50.0,False,True,"[1, 1, 1]",,11.304453811245434,5.652226905622717,3.3017592542366976,3.2975040004413754,3.0001314013023075,3.2848705551872657,0.5812901354074086,,1.03858152152407,1.6080598292939863,3.8041613159493006,,0.6731837402139976,,,,832.1841876506805,2383.2375664711,True,1551.055196762085,0.0018050670623779297,0.0,1551.055196762085,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000022_4938ed1c5765_seed5000042_L2_M2_standard.npz,832.197455406189,2026-06-17 20:19:17,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,5000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,6,5000042,22,"[(2, 7), (0, 1), (1, 6), (5, 7), (3, 5), (4, 6), (3, 4), (0, 2)]",
5e5898dd,7,6,3,50.0,False,True,"[1, 1, 1]",,8.674656871013562,4.337328435506781,2.5361704924395796,2.5512746779415414,2.2329709104388966,2.3032605745406194,0.5311947819512498,,1.3022863757071672,1.4428657039106128,2.954403762394203,,0.6813661813639766,,,,191.81711101531982,743.9780888557434,True,552.1629979610443,0.002008676528930664,0.0,552.1629979610443,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000023_200b1bb8a9fa_seed42_L2_M2_standard.npz,191.83094716072083,2026-06-17 20:19:24,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,42,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,1,42,23,"[(2, 3), (1, 6), (3, 5), (4, 6), (0, 5), (2, 4)]",
20ae6269,8,8,5,50.0,False,True,"[1, 1, 1]",,11.304453811245434,5.652226905622717,3.244578282545692,3.2975040004413754,2.923569601546113,2.910280998648734,0.5150028311181621,,1.8855207955430808,1.858943589748323,3.8530413964202745,,0.6818335509503229,,,,833.1130485534668,2383.0142781734467,True,1549.9029705524445,0.0017282962799072266,0.0,1549.9029705524445,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000022_4938ed1c5765_seed7000042_L2_M2_standard.npz,833.1205687522888,2026-06-17 20:19:30,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,7000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,8,7000042,22,"[(2, 7), (0, 1), (1, 6), (5, 7), (3, 5), (4, 6), (3, 4), (0, 2)]",
635089db,8,8,5,50.0,False,True,"[1, 1, 1]",,11.304453811245434,5.652226905622717,4.101059259308119,3.2975040004413754,3.8055659116779363,2.9515397645419226,0.5223039753215223,,1.0799749696141205,-0.628077324657907,3.491527249348983,,0.6178600688991299,,,,826.2027447223663,2444.8725073337555,True,1618.671862602234,0.0020885467529296875,0.0,1618.671862602234,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000022_4938ed1c5765_seed6000042_L2_M2_standard.npz,826.2162616252899,2026-06-17 20:19:58,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,6000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,7,6000042,22,"[(2, 7), (0, 1), (1, 6), (5, 7), (3, 5), (4, 6), (3, 4), (0, 2)]",
4b5a1294,8,8,5,50.0,False,True,"[1, 1, 1]",,11.304453811245434,5.652226905622717,3.467879706006013,3.2975040004413754,3.156581470955541,2.0393618162445826,0.3608851205529256,,3.9095304463778575,1.675091136955941,3.9941270394335113,,0.7068000423701135,,,,834.4288380146027,2436.8092906475067,True,1602.382348060608,0.0018842220306396484,0.0,1602.382348060608,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000022_4938ed1c5765_seed8000042_L2_M2_standard.npz,834.4391338825226,2026-06-17 20:20:01,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,8000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,9,8000042,22,"[(2, 7), (0, 1), (1, 6), (5, 7), (3, 5), (4, 6), (3, 4), (0, 2)]",
d2a096e5,7,6,3,50.0,False,True,"[1, 1, 1]",,8.674656871013562,4.337328435506781,2.2020930786330926,2.5512746779415414,2.022775848429945,2.0099283181213874,0.463544353810283,,2.404979638030299,2.379284577413183,3.212418137136537,,0.7408713415905297,,,,226.1732838153839,778.2347061634064,True,552.066474199295,0.0050394535064697266,0.0,552.066474199295,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000023_200b1bb8a9fa_seed1000042_L2_M2_standard.npz,226.1886646747589,2026-06-17 20:23:00,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,1000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,2,1000042,23,"[(2, 3), (1, 6), (3, 5), (4, 6), (0, 5), (2, 4)]",
a220c2d4,7,6,3,50.0,False,True,"[1, 1, 1]",,8.674656871013562,4.337328435506781,2.2066890216150554,2.5512746779415414,1.976194932915625,2.3913928939850546,0.5515205013803169,,1.568560826321999,2.3989567484608583,3.175673307146054,,0.7323969804303629,,,,277.9989266395569,848.8249340057373,True,570.828661441803,0.0026397705078125,0.0,570.828661441803,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000023_200b1bb8a9fa_seed3000042_L2_M2_standard.npz,278.01124930381775,2026-06-17 20:24:08,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,3000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,4,3000042,23,"[(2, 3), (1, 6), (3, 5), (4, 6), (0, 5), (2, 4)]",
e45cbb82,7,6,5,50.0,False,True,"[1, 1, 1]",,8.674656871013562,4.337328435506781,2.5361704924395796,2.5512746779415414,2.2329709104388966,2.3032605745406194,0.5311947819512498,,1.9918721419366658,2.1324514701401114,3.2991966455089523,,0.7608848352188543,,,,547.2958750724792,1099.4535374641418,True,552.1629979610443,0.00532221794128418,0.0,552.1629979610443,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000023_200b1bb8a9fa_seed42_L2_M2_standard.npz,547.3134059906006,2026-06-17 20:25:20,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,42,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,1,42,23,"[(2, 3), (1, 6), (3, 5), (4, 6), (0, 5), (2, 4)]",
1234f633,7,6,3,50.0,False,True,"[1, 1, 1]",,8.674656871013562,4.337328435506781,2.472975814949649,2.5512746779415414,2.2111888140828846,2.024947726584704,0.4670082395259926,,1.769531529212621,1.3970493542162599,2.9097134911910145,,0.6710593844997726,,,,337.25515723228455,922.5709192752838,True,585.3185894489288,0.002812623977661133,0.0,585.3185894489288,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000023_200b1bb8a9fa_seed2000042_L2_M2_standard.npz,337.2798984050751,2026-06-17 20:25:42,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,2000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,3,2000042,23,"[(2, 3), (1, 6), (3, 5), (4, 6), (0, 5), (2, 4)]",
a4f02c45,7,6,1,50.0,False,True,"[1, 1, 1]",,8.674656871013562,4.337328435506781,3.123656496894575,2.5512746779415414,2.838394765643458,2.135869848513792,0.4925899097125904,,0.48862036161301514,-0.9164294726463167,2.3801800293202997,,0.5489345086070802,,,,661.0701851844788,661.0642647743225,False,573.1213805675507,0.0,0.00592041015625,573.1213805675507,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000023_200b1bb8a9fa_seed5000042_L2_M2_standard.npz,661.0940353870392,2026-06-17 20:27:12,x86_64,dacsgpu0001,,64,64,3.11.15,10.66,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,5000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,6,5000042,23,"[(2, 3), (1, 6), (3, 5), (4, 6), (0, 5), (2, 4)]",
