run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,save_circuit_svg,rerun_exclude_finished_instances,num_repeats,relative_graph_adjList_path,blas_threads,max_parallel,use_ram_limit,min_free_ram_mb,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
ed2cb643,10,9,2,50.0,False,False,"[1, 1, 1]",5.000000000000013,,,,,,,,,,,4.471364621608871,,0.8942729243217719,,,,277.8796811103821,277.8796811103821,False,,0.0,0.0,,,277.9400532245636,2026-06-16 18:41:07,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,9000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,10,9000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
2668487e,10,9,4,50.0,False,False,"[1, 1, 1]",5.000000000000013,,,,,,,,,,,4.518583164889288,,0.9037166329778551,,,,918.1688852310181,918.1688852310181,False,,0.0,0.0,,,918.2368578910828,2026-06-16 18:45:15,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,8000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,9,8000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
bd893b8a,10,9,3,50.0,False,False,"[1, 1, 1]",5.000000000000013,,,,,,,,,,,4.869739117917711,,0.9739478235835396,,,,591.0036854743958,591.0036854743958,False,,0.0,0.0,,,591.072616815567,2026-06-16 18:46:58,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,9000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,10,9000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
f7bf4658,10,9,5,50.0,False,False,"[1, 1, 1]",5.000000000000013,,,,,,,,,,,4.984263093242491,,0.9968526186484956,,,,1450.3939373493195,1450.3939373493195,False,,0.0,0.0,,,1450.4592826366425,2026-06-16 18:46:59,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,7000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,8,7000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
f9bd0d87,12,11,1,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,4.99957485292387,,0.7741628941415647,,,,146.373553276062,146.373553276062,False,,0.0,0.0,,,146.43582701683044,2026-06-16 18:49:29,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,42,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,1,42,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
e3aaab87,12,11,2,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,5.946770857899188,,0.9208321654501397,,,,413.4685478210449,413.4685478210449,False,,0.0,0.0,,,413.5216324329376,2026-06-16 18:53:56,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,42,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,1,42,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
04885bfd,10,9,4,50.0,False,False,"[1, 1, 1]",5.000000000000013,,,,,,,,,,,4.920446538182956,,0.9840893076365886,,,,890.6681883335114,890.6681883335114,False,,0.0,0.0,,,890.7253158092499,2026-06-16 18:56:03,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,9000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,10,9000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
4ea54266,10,9,5,50.0,False,False,"[1, 1, 1]",5.000000000000013,,,,,,,,,,,4.992223813711654,,0.9984447627423281,,,,1310.385510444641,1310.385510444641,False,,0.0,0.0,,,1310.4430675506592,2026-06-16 18:56:36,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,8000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,9,8000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
3547241c,12,11,1,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,4.999531968873239,,0.7741562537287844,,,,149.4784824848175,149.4784824848175,False,,0.0,0.0,,,149.53411054611206,2026-06-16 18:59:10,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,1000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,2,1000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
36d8674a,12,11,3,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,5.95795145908869,,0.9225634339739114,,,,788.2556412220001,788.2556412220001,False,,0.0,0.0,,,788.3022925853729,2026-06-16 19:02:43,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,42,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,1,42,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
6c45680d,12,11,2,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,5.945981760477684,,0.9207099770718151,,,,400.1196782588959,400.1196782588959,False,,0.0,0.0,,,400.1759660243988,2026-06-16 19:05:55,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,1000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,2,1000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
a72d3d67,10,9,5,50.0,False,False,"[1, 1, 1]",5.000000000000013,,,,,,,,,,,4.990421563346723,,0.9980843126693418,,,,1312.8826158046722,1312.8826158046722,False,,0.0,0.0,,,1312.9379105567932,2026-06-16 19:07:13,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,9000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,10,9000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
9a742329,12,11,4,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,5.9148930261152675,,0.9158960188299196,,,,1271.6040289402008,1271.6040289402008,False,,0.0,0.0,,,1271.6584255695343,2026-06-16 19:15:13,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,42,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,1,42,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
bdffc967,12,11,3,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,6.00499064894932,,0.9298472523848474,,,,781.4607863426208,781.4607863426208,False,,0.0,0.0,,,781.5097801685333,2026-06-16 19:15:50,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,1000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,2,1000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
6d9e318a,12,11,1,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,4.9997657283598524,,0.7741924503907034,,,,146.87333750724792,146.87333750724792,False,,0.0,0.0,,,146.93043327331543,2026-06-16 19:17:45,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,2000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,3,2000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
beb39786,12,11,2,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,5.947678225077,,0.9209726673970229,,,,394.5118770599365,394.5118770599365,False,,0.0,0.0,,,394.564626455307,2026-06-16 19:22:29,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,2000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,3,2000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
a38b5aff,12,11,4,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,6.044877770081024,,0.9360236033832201,,,,1242.3005735874176,1242.3005735874176,False,,0.0,0.0,,,1242.3557257652283,2026-06-16 19:26:43,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,1000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,2,1000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
ba011a0e,12,11,5,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,6.021595538730158,,0.9324184489181121,,,,1896.0374748706818,1896.0374748706818,False,,0.0,0.0,,,1896.0907833576202,2026-06-16 19:27:45,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,42,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,1,42,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
28c48fab,12,11,1,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,4.9996817323366365,,0.7741794439638887,,,,143.6377251148224,143.6377251148224,False,,0.0,0.0,,,143.69299983978271,2026-06-16 19:30:13,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,3000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,4,3000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
f6148d0d,12,11,3,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,5.756020640162994,,0.891295305824081,,,,760.7811121940613,760.7811121940613,False,,0.0,0.0,,,760.8297970294952,2026-06-16 19:30:30,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,2000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,3,2000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
c77a8481,12,11,2,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,5.948053479325072,,0.9210307739207318,,,,408.1839339733124,408.1839339733124,False,,0.0,0.0,,,408.24126839637756,2026-06-16 19:37:05,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,3000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,4,3000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
01dbd289,12,11,5,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,6.0879172668426165,,0.9426880863353785,,,,1894.016229391098,1894.016229391098,False,,0.0,0.0,,,1894.0696539878845,2026-06-16 19:38:51,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,1000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,2,1000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
ab3a4dfc,12,11,3,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,5.884105771721468,,0.9111287434784489,,,,793.4925274848938,793.4925274848938,False,,0.0,0.0,,,793.5463442802429,2026-06-16 19:43:47,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,3000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,4,3000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
c0fc3d27,12,11,4,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,6.111293139664773,,0.9463077407838967,,,,1279.7289171218872,1279.7289171218872,False,,0.0,0.0,,,1279.7737946510315,2026-06-16 19:43:53,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,2000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,3,2000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
e9c97ffc,12,11,1,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,4.999259705180363,,0.7741140948543508,,,,144.74180436134338,144.74180436134338,False,,0.0,0.0,,,144.81254124641418,2026-06-16 19:46:16,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,4000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,5,4000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
f67b743d,12,11,2,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,5.946142618715531,,0.9207348852855376,,,,402.70275592803955,402.70275592803955,False,,0.0,0.0,,,402.75499725341797,2026-06-16 19:50:41,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,4000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,5,4000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
602eddcc,12,11,4,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,6.00471891418742,,0.9298051754131249,,,,1277.9449791908264,1277.9449791908264,False,,0.0,0.0,,,1277.9984157085419,2026-06-16 19:58:28,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,3000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,4,3000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
4b43dff5,12,11,5,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,5.468924094404848,,0.8468396272312922,,,,1907.3369829654694,1907.3369829654694,False,,0.0,0.0,,,1907.3850507736206,2026-06-16 19:58:35,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,2000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,3,2000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
2fb4ffa8,12,11,3,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,6.0105876073684446,,0.9307139175825102,,,,777.8192174434662,777.8192174434662,False,,0.0,0.0,,,777.8757512569427,2026-06-16 19:59:19,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,4000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,5,4000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
40dda362,12,11,1,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,4.999523302760241,,0.7741549118180586,,,,140.8694043159485,140.8694043159485,False,,0.0,0.0,,,140.91016721725464,2026-06-16 20:01:01,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,5000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,6,5000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
d567333a,12,11,2,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,5.9395788435855,,0.9197185126337335,,,,395.7938985824585,395.7938985824585,False,,0.0,0.0,,,395.8392198085785,2026-06-16 20:05:59,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,5000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,6,5000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
b1db0bbc,12,11,5,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,6.067168701499774,,0.939475259271552,,,,1910.3471367359161,1910.3471367359161,False,,0.0,0.0,,,1910.3971779346466,2026-06-16 20:10:45,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,3000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,4,3000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
8f7861e2,12,11,4,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,5.9129229304168645,,0.9155909578932442,,,,1289.931931257248,1289.931931257248,False,,0.0,0.0,,,1289.9920394420624,2026-06-16 20:12:15,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,4000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,5,4000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
a39bdb88,12,11,3,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,5.957825934629761,,0.9225439970455187,,,,790.879887342453,790.879887342453,False,,0.0,0.0,,,790.9320359230042,2026-06-16 20:14:17,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,5000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,6,5000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
02c619ee,12,11,1,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,4.999503941347748,,0.7741519137857117,,,,148.94818806648254,148.94818806648254,False,,0.0,0.0,,,148.99493837356567,2026-06-16 20:14:48,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,6000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,7,6000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
7855023b,12,11,2,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,5.947088971667143,,0.9208814240136198,,,,417.93479180336,417.93479180336,False,,0.0,0.0,,,417.9851219654083,2026-06-16 20:21:20,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,6000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,7,6000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
18e46bec,12,11,4,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,5.997783657331653,,0.9287312803966444,,,,1358.4172554016113,1358.4172554016113,False,,0.0,0.0,,,1358.4699680805206,2026-06-16 20:28:43,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,5000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,6,5000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
1ed03cfc,12,11,3,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,6.058155207932868,,0.9380795581426847,,,,833.6182696819305,833.6182696819305,False,,0.0,0.0,,,833.6776213645935,2026-06-16 20:28:45,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,6000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,7,6000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
b7636a71,12,11,1,50.0,False,False,"[1, 1, 1]",6.4580398915498005,,,,,,,,,,,4.999587427585956,,0.7741648412744869,,,,178.4915406703949,178.4915406703949,False,,0.0,0.0,,,178.57965970039368,2026-06-16 20:31:50,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,7000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,8,7000042,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]",
