run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
8d7f76e4,5,4,3,50.0,False,True,"[1, 1, 1]",2.8546376797184614,5.709275158959855,2.8546375794799275,1.2434672207650466,1.6961746566125262,1.1884385198762224,0.9878996921697047,0.34606832915732283,,2.887253648259424,2.486175992846389,2.431526516299417,,0.8517811327072604,,,,251.27780938148499,306.4549562931061,True,55.1796498298645,0.002478361129760742,0.0,55.1796498298645,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000__seed42_L2_M2_standard.npz,251.29491591453552,2026-06-17 07:56:18,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,42,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,1,42,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
cf5eb868,5,4,3,50.0,False,True,"[1, 1, 1]",2.8546376797184614,5.709275158959855,2.8546375794799275,1.7177178099563404,1.6961746566125262,1.5457427618666917,1.1023444474948902,0.38615914563406484,,2.695115529454123,1.8083189007105203,2.449902212221952,,0.8582182704403921,,,,261.8874604701996,317.65335869789124,True,55.769545555114746,0.003626585006713867,0.0,55.769545555114746,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000__seed3000042_L2_M2_standard.npz,261.90525484085083,2026-06-17 07:56:30,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,3000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,4,3000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
d82a64e4,5,4,3,50.0,False,True,"[1, 1, 1]",2.8546376797184614,5.709275158959855,2.8546375794799275,1.8070160209698494,1.6961746566125262,1.5468447335857793,1.192719530207079,0.41781818361085704,,2.06571395596644,1.3574635492090392,2.225576508190299,,0.7796353715928658,,,,265.9379258155823,322.6131727695465,True,56.679054260253906,0.0037889480590820312,0.0,56.679054260253906,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000__seed1000042_L2_M2_standard.npz,265.9556188583374,2026-06-17 07:56:33,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,1000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,2,1000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
24904754,5,4,3,50.0,False,True,"[1, 1, 1]",2.8546376797184614,5.709275158959855,2.8546375794799275,2.0318105903994086,1.6961746566125262,1.7691852408300308,1.0303331405970786,0.36093306969124545,,1.9498782893037268,0.4721740888378223,2.005272285248942,,0.7024612263391381,,,,266.31000876426697,322.3747992515564,True,56.06874489784241,0.003931283950805664,0.0,56.06874489784241,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000__seed2000042_L2_M2_standard.npz,266.32790994644165,2026-06-17 07:56:34,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,2000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,3,2000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
e6dc8a48,5,4,3,50.0,False,True,"[1, 1, 1]",2.8546376797184614,5.709275158959855,2.8546375794799275,1.8389061260601265,1.6961746566125262,1.5596814637095477,1.3073443786989558,0.4579720880121966,,1.843966309578974,1.3392921395577901,2.229327533488443,,0.7809493825879543,,,,252.51805424690247,309.8125855922699,True,57.297011375427246,0.0024573802947998047,0.0,57.297011375427246,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000__seed4000042_L2_M2_standard.npz,252.55160880088806,2026-06-17 08:00:36,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,4000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,5,4000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
0b9215b8,5,4,3,50.0,False,True,"[1, 1, 1]",2.8546376797184614,5.709275158959855,2.8546375794799275,1.3590266067087227,1.6961746566125262,1.27842138183138,0.9315923532596635,0.32634346553974647,,2.6153555061172273,1.9216974489737941,2.239270106318277,,0.7844323369749415,,,,277.5223846435547,338.1865611076355,True,60.668254137039185,0.0040552616119384766,0.0,60.668254137039185,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000__seed5000042_L2_M2_standard.npz,277.5453760623932,2026-06-17 08:01:18,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,5000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,6,5000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
052c5e47,5,4,5,50.0,False,True,"[1, 1, 1]",2.8546376797184614,5.709275158959855,2.8546375794799275,2.0318105903994086,1.6961746566125262,1.7691852408300308,1.0303331405970786,0.36093306969124545,,2.203327463457133,0.7256232629912285,2.131996872325645,,0.7468537557228325,,,,618.4876163005829,674.5539653301239,True,56.06874489784241,0.002377748489379883,0.0,56.06874489784241,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000__seed2000042_L2_M2_standard.npz,618.5037143230438,2026-06-17 08:02:26,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,2000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,3,2000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
b83884b9,5,4,5,50.0,False,True,"[1, 1, 1]",2.8546376797184614,5.709275158959855,2.8546375794799275,1.7177178099563404,1.6961746566125262,1.5457427618666917,1.1023444474948902,0.38615914563406484,,3.13798448024999,2.251187851506387,2.671336687619885,,0.9357883512149765,,,,651.6823441982269,707.4481246471405,True,55.769545555114746,0.003743886947631836,0.0,55.769545555114746,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000__seed3000042_L2_M2_standard.npz,651.7012271881104,2026-06-17 08:03:00,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,3000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,4,3000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
7f09a20e,5,4,5,50.0,False,True,"[1, 1, 1]",2.8546376797184614,5.709275158959855,2.8546375794799275,1.8070160209698494,1.6961746566125262,1.5468447335857793,1.192719530207079,0.41781818361085704,,2.4254418227645846,1.717191416007184,2.4054404415893713,,0.8426429941282804,,,,657.586165189743,714.2613682746887,True,56.679054260253906,0.0038225650787353516,0.0,56.679054260253906,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000__seed1000042_L2_M2_standard.npz,657.6048014163971,2026-06-17 08:03:05,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,1000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,2,1000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
87d9b120,5,4,5,50.0,False,True,"[1, 1, 1]",2.8546376797184614,5.709275158959855,2.8546375794799275,1.2434672207650466,1.6961746566125262,1.1884385198762224,0.9878996921697047,0.34606832915732283,,3.0594381486261844,2.658360493213149,2.517618766482797,,0.8819398638117525,,,,663.0515627861023,718.2277076244354,True,55.1796498298645,0.003481626510620117,0.0,55.1796498298645,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000000__seed42_L2_M2_standard.npz,663.0690321922302,2026-06-17 08:03:10,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,42,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,1,42,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
