run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,save_circuit_svg,rerun_exclude_finished_instances,num_repeats,relative_graph_adjList_path,blas_threads,max_parallel,use_ram_limit,min_free_ram_mb,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
7efb1803,5,4,1,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,2.63294433062074,,0.9223392339165137,,,,46.68449807167053,46.68449807167053,False,,0.0,0.0,,,46.734145402908325,2026-06-16 15:51:16,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,42,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,3,1,2048,1,42,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
70bc7946,5,4,2,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,1.877926752657566,,0.6578511752996886,,,,125.11364102363586,125.11364102363586,False,,0.0,0.0,,,125.1619656085968,2026-06-16 15:53:24,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,42,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,3,1,2048,1,42,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
f65c6d03,5,4,3,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,,,,2.5374734973691266,,0.8888951180730525,,,,238.04495668411255,238.04495668411255,False,,0.0,0.0,,,238.09425950050354,2026-06-16 15:57:26,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,42,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,3,1,2048,1,42,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
