run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,save_circuit_svg,rerun_exclude_finished_instances,num_repeats,relative_graph_adjList_path,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
00636065,5,4,5,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999999955427183,0.9999999930519682,0.35030715111649235,,0.9415936307520111,-0.05840637173873908,1.9415936238039793,,0.6801541357064511,,,,97.70038318634033,97.86280179023743,2026-06-14 23:00:28,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,224.19,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,3000042,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,4,3000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
cbe8b410,5,4,5,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999999963336061,1.0000000008736591,0.35030715385648664,,0.8690922355421635,-0.13090775991778347,1.8690922364158227,,0.6547563810620485,,,,97.40763998031616,97.58888816833496,2026-06-14 23:02:10,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,224.58,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,4000042,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,5,4000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
796dd306,5,4,5,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.999999996123539,1.0000000027028284,0.35030715449725774,,0.991886692046688,-0.008113301374022663,1.9918866947495164,,0.6977721582326925,,,,98.43775820732117,98.61229419708252,2026-06-14 23:03:50,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,224.97,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,5000042,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,6,5000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
1de3ff3d,5,4,5,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999999847996992,1.0000000014114119,0.3503071540448653,,0.9806130430545397,-0.01938694033374766,1.9806130444659515,,0.6938229178917338,,,,97.82044792175293,97.98859596252441,2026-06-14 23:05:32,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,224.5,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,6000042,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,7,6000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
5b75618f,5,4,5,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.999999983286763,0.9999999930940945,0.3503071511312495,,1.057642592476253,0.05764260228358431,2.0576425855703473,,0.7208069171753111,,,,98.37663698196411,98.55551385879517,2026-06-14 23:07:15,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,224.77,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,7000042,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,7000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
76e3ce10,5,4,5,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.999999992684812,0.9999999917336343,0.35030715065467055,,1.0437386312398838,0.04373863028870595,2.043738622973518,,0.7159362596149441,,,,98.0745530128479,98.16659498214722,2026-06-14 23:08:57,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,224.34,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,8000042,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,9,8000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
75d5f63c,5,4,5,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999999921729887,0.9999999935203708,0.35030715128057716,,1.024080265954829,0.02408026730221091,2.0240802594751997,,0.7090497942543884,,,,98.6857488155365,98.77904677391052,2026-06-14 23:10:41,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,224.53,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,9000042,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,10,9000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
3283c1ac,10,9,1,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999995872,0.5000000000027345,0.10000000000054662,,3.7771397725656186,-0.22286022742751843,4.277139772568353,,0.8554279545136684,,,,1541.1294839382172,1541.3005859851837,2026-06-14 23:36:26,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,372.7,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,42,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,1,42,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
1bcaf39e,10,9,1,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999991988,0.5000000000005708,0.10000000000011389,,3.5081871796170936,-0.4918128203743235,4.008187179617664,,0.8016374359235308,,,,1375.3214042186737,1375.505825996399,2026-06-14 23:59:23,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,379.47,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,1000042,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,2,1000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
d24959a3,10,9,1,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999999241,0.5000000000016953,0.10000000000033879,,3.5583648725384123,-0.4416351274591328,4.058364872540108,,0.8116729745080195,,,,1388.49902009964,1388.6200959682465,2026-06-15 00:22:34,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,371.61,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,2000042,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,3,2000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
842ef18d,10,9,1,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999964674,0.5000000000288584,0.1000000000057714,,3.5501651327472774,-0.44983486718853793,4.050165132776136,,0.810033026555225,,,,2252.7030861377716,2252.8263580799103,2026-06-15 01:00:09,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,374.44,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,3000042,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,4,3000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
b79d2ae9,10,9,1,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999999575,0.5000000000007176,0.10000000000014327,,3.7221261941205626,-0.27787380587829436,4.22212619412128,,0.8444252388242538,,,,1369.9711837768555,1370.16903090477,2026-06-15 01:23:02,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,371.95,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,4000042,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,5,4000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
aa2996a7,10,9,1,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999996979,0.500000000003607,0.10000000000072114,,3.8592920963130135,-0.1407079036803589,4.35929209631662,,0.8718584192633217,,,,1365.562339067459,1365.7499070167542,2026-06-15 01:45:51,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,371.97,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,5000042,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,6,5000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
ab111cc1,10,9,1,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999968518,0.5000000000113556,0.10000000000227086,,3.756788719544784,-0.24321128041237827,4.256788719556139,,0.8513577439112257,,,,1656.7508261203766,1656.8583598136902,2026-06-15 02:13:32,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,370.78,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,6000042,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,7,6000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
66e069ac,10,9,1,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999992573,0.5000000000083519,0.10000000000167011,,3.921064297326859,-0.07893570265736205,4.421064297335211,,0.8842128594670399,,,,1357.822231054306,1357.9897100925446,2026-06-15 02:36:12,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,373.8,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,7000042,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,7000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
76f967c3,10,9,1,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.4999999999810605,0.5000000000119479,0.10000000000238932,,3.4937003673839686,-0.5062996325851441,3.9937003673959164,,0.7987400734791812,,,,1379.4780349731445,1379.5614221096039,2026-06-15 02:59:14,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,371.72,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,8000042,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,9,8000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
621b12cd,10,9,1,50.0,False,True,"[1, 1, 1]",5.000000000000013,8.99999999999996,8.99999999999996,,,4.499999999989756,0.5000000000016761,0.10000000000033496,,3.8485083652394865,-0.15149163474859328,4.3485083652411625,,0.8697016730482302,,,,1430.2920200824738,1430.3967170715332,2026-06-15 03:23:09,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,372.61,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,9000042,False,False,False,10800,10,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,10,9000042,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]",
