run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,initial_ws_energy,initial_ws_energy_010101,QAOA_improvement_over_SDP,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,optimiser,circuit_type,learning_rate_adam,n_start,n_end,start_index_singlet,compare_with_010101,warm_start_correlations,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,save_circuit_svg,rerun_exclude_finished_instances,optimiser_debug_iterations
5bd6b063,11,18,1,50.0,False,True,"[1, 1, 1]",4.187822807287106,,1.8694606845146016,6.057283491801708,,,,,,140.8142569065094,2026-04-29 21:06:47,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,481.98,adam,hamqaoa,0.05,11,30,0,False,False,False,False,10800,10,random,False,True,90,False,False,False,1
6a40b753,12,15,1,50.0,False,True,"[1, 1, 1]",3.0910777429697003,,0.845478981140841,3.9365567241105412,,,,,,650.1035437583923,2026-04-29 21:17:41,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,1459.97,adam,hamqaoa,0.05,11,30,0,False,False,False,False,10800,10,random,False,True,90,False,False,False,1
f421715a,13,17,1,50.0,False,True,"[1, 1, 1]",4.685782935633568,,0.3725529842930575,5.058335919926625,,,,,,4698.741732120514,2026-04-29 22:36:05,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,4389.02,adam,hamqaoa,0.05,11,30,0,False,False,False,False,10800,10,random,False,True,90,False,False,False,1
