run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,save_circuit_svg,rerun_exclude_finished_instances,num_repeats,relative_graph_adjList_path,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
95ed6f92,5,4,1,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999988746704327,0.9999986083761588,0.350306666054651,,0.4084139963048886,-0.5915862699893852,1.4084126046810475,,0.4933770105703755,,,,15.687584161758423,15.686726331710815,False,0.0532679557800293,0.0,0.0008578300476074219,0.0532679557800293,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep1_seed42_L1_M1_standard.npz,15.834802865982056,2026-06-15 11:23:02,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,221.33,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,42,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,1,42,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
b20ac512,5,4,2,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999988746704327,0.9999986083761588,0.350306666054651,,0.6361837464542027,-0.36381651984007113,1.6361823548303616,,0.5731663834100761,,,,39.614384174346924,39.66526412963867,True,0.0532679557800293,0.0023779869079589844,0.0,0.0532679557800293,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep1_seed42_L1_M1_standard.npz,39.81922698020935,2026-06-15 11:23:47,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,217.05,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,42,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,1,42,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
848f4c3c,5,4,3,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999988746704327,0.9999986083761588,0.350306666054651,,0.878893881769044,-0.12110638452522982,1.8788924901452029,,0.6581894800500597,,,,75.67607307434082,75.72801089286804,True,0.0532679557800293,0.0013210773468017578,0.0,0.0532679557800293,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep1_seed42_L1_M1_standard.npz,75.89090085029602,2026-06-15 11:25:09,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,217.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,42,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,1,42,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
db9945d1,5,4,4,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999988746704327,0.9999986083761588,0.350306666054651,,0.9796434158515467,-0.02035685044272717,1.9796420242277055,,0.693482762556034,,,,120.28075218200684,120.33274221420288,True,0.0532679557800293,0.0012679100036621094,0.0,0.0532679557800293,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep1_seed42_L1_M1_standard.npz,120.48454308509827,2026-06-15 11:27:15,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,219.12,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,42,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,1,42,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
d562ea77,5,4,5,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999988746704327,0.9999986083761588,0.350306666054651,,1.0024195165368917,0.0024192502426179097,2.0024181249130506,,0.7014613935560954,,,,179.37011814117432,179.42206239700317,True,0.0532679557800293,0.0013136863708496094,0.0,0.0532679557800293,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep1_seed42_L1_M1_standard.npz,179.5708019733429,2026-06-15 11:30:20,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,218.56,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,42,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,1,42,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
8ef20bc8,5,4,1,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999998933784022,1.000000001740276,0.35030715416006875,,0.3838844762155953,-0.616115415422531,1.3838844779558712,,0.48478463231535457,,,,15.994919061660767,15.993818998336792,False,0.060343027114868164,0.0,0.0011000633239746094,0.060343027114868164,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep2_seed1000042_L1_M1_standard.npz,16.243774890899658,2026-06-15 11:30:42,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,224.27,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,1000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,2,1000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
f6e4f578,5,4,2,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999998933784022,1.000000001740276,0.35030715416006875,,0.6705746034380236,-0.32942528820010275,1.6705746051782995,,0.5852142347336562,,,,39.7492241859436,39.808265924453735,True,0.060343027114868164,0.001291036605834961,0.0,0.060343027114868164,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep2_seed1000042_L1_M1_standard.npz,40.023921966552734,2026-06-15 11:31:27,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,216.62,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,1000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,2,1000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
022a90fb,5,4,3,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999998933784022,1.000000001740276,0.35030715416006875,,0.742307046823754,-0.25769284481437227,1.74230704856403,,0.6103426227933294,,,,74.71266031265259,74.77171492576599,True,0.060343027114868164,0.001280069351196289,0.0,0.060343027114868164,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep2_seed1000042_L1_M1_standard.npz,74.96768617630005,2026-06-15 11:32:48,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,216.69,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,1000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,2,1000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
dc490f15,5,4,4,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999998933784022,1.000000001740276,0.35030715416006875,,0.9117494531526911,-0.08825043848543523,1.911749454892967,,0.669699509845156,,,,120.91692900657654,120.97598910331726,True,0.060343027114868164,0.0012729167938232422,0.0,0.060343027114868164,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep2_seed1000042_L1_M1_standard.npz,121.12941575050354,2026-06-15 11:34:54,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,217.56,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,1000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,2,1000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
957ac107,5,4,5,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999998933784022,1.000000001740276,0.35030715416006875,,1.0023887274878147,0.002388835849688409,2.0023887292280906,,0.7014510960373704,,,,180.4937379360199,180.55278730392456,True,0.060343027114868164,0.0012848377227783203,0.0,0.060343027114868164,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep2_seed1000042_L1_M1_standard.npz,180.74466514587402,2026-06-15 11:38:00,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,218.52,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,1000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,2,1000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
88543b7a,5,4,1,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999999972966496,1.0000000014215242,0.35030715404840773,,0.3924676277329959,-0.6075323681421294,1.3924676291545202,,0.4877913715802463,,,,15.634921073913574,15.634060144424438,False,0.05535888671875,0.0,0.0008609294891357422,0.05535888671875,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep3_seed2000042_L1_M1_standard.npz,15.938774824142456,2026-06-15 11:38:22,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,223.41,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,2000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,3,2000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
1049c773,5,4,2,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999999972966496,1.0000000014215242,0.35030715404840773,,0.6607996347752163,-0.33920036109990903,1.6607996361967405,,0.5817899931736825,,,,40.30142784118652,40.355469942092896,True,0.05535888671875,0.0013079643249511719,0.0,0.05535888671875,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep3_seed2000042_L1_M1_standard.npz,40.50707721710205,2026-06-15 11:39:08,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,216.08,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,2000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,3,2000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
0d5ee330,5,4,3,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999999972966496,1.0000000014215242,0.35030715404840773,,0.9271104742692977,-0.07288952160582762,1.927110475690822,,0.6750805853164816,,,,75.05238604545593,75.10639691352844,True,0.05535888671875,0.001338958740234375,0.0,0.05535888671875,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep3_seed2000042_L1_M1_standard.npz,75.2512309551239,2026-06-15 11:40:29,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,217.73,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,2000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,3,2000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
bd16d1bb,5,4,4,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999999972966496,1.0000000014215242,0.35030715404840773,,0.9743206209933821,-0.02567937488174321,1.9743206224149064,,0.6916186374340941,,,,120.32854509353638,120.38255190849304,True,0.05535888671875,0.0013418197631835938,0.0,0.05535888671875,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep3_seed2000042_L1_M1_standard.npz,120.57220816612244,2026-06-15 11:42:35,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,218.31,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,2000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,3,2000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
f5e0deea,5,4,5,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999999972966496,1.0000000014215242,0.35030715404840773,,1.0068539508334924,0.006853954958367048,2.0068539522550166,,0.7030152956059007,,,,178.94203996658325,178.99610900878906,True,0.05535888671875,0.0012810230255126953,0.0,0.05535888671875,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep3_seed2000042_L1_M1_standard.npz,179.16396188735962,2026-06-15 11:45:39,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,218.55,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,2000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,3,2000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
3d419f0e,5,4,1,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999999955427183,0.9999999930519682,0.35030715111649235,,0.29704056896816156,-0.7029594335225886,1.2970405620201297,,0.4543625873207315,,,,15.877879858016968,15.87699270248413,False,0.05697822570800781,0.0,0.0008871555328369141,0.05697822570800781,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep4_seed3000042_L1_M1_standard.npz,16.10828185081482,2026-06-15 11:46:01,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,222.89,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,3000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,4,3000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
679e343c,5,4,2,50.0,False,True,"[1, 1, 1]",2.8546376797184614,3.9999999632848127,3.9999999632848127,,,1.9999999955427183,0.9999999930519682,0.35030715111649235,,0.5868281633928546,-0.41317183909789557,1.5868281564448228,,0.5558772546578744,,,,39.82756280899048,39.882564306259155,True,0.05697822570800781,0.0019669532775878906,0.0,0.05697822570800781,Results/logs/adam/20260615_112241_pid95382/warm_start_cache/20260615_112241_pid95382_n0_rep4_seed3000042_L1_M1_standard.npz,40.07719898223877,2026-06-15 11:46:46,Apple M4,Julians-MacBook-Air-2.fritz.box,16.0,10,10,3.11.14,216.14,True,False,adam,True,2,1000,hamqaoa,0.05,standard,1,1,3000042,False,False,False,10800,hog,False,True,90,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,4,3000042,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]",
