run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,initial_ws_energy,initial_ws_energy_010101,QAOA_improvement_over_SDP,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,optimiser,learning_rate_adam,n_start,n_end,start_index_singlet,compare_with_010101,warm_start_correlations,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,rerun_exclude_finished_instances
4248f47e,3,3,1,50.0,False,True,"[1, 1, 1]",1.0661609630111575,,4.440892098500626e-16,1.066160963011158,,0.7107739753407719,,,,50.044589042663574,2026-04-24 12:49:23,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,113.83,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
19a8313c,4,6,1,50.0,False,True,"[1, 1, 1]",1.959831656906132,,-1.7763568394002505e-15,1.9598316569061303,,0.65327721896871,,,,239.3113820552826,2026-04-24 12:53:40,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,116.12,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
a52e7f3b,3,3,1,100.0,False,True,"[1, 1, 1]",1.08721838129348,,1.3322676295501878e-15,1.0872183812934813,,0.7248122541956542,,,,35.39374899864197,2026-04-24 12:55:59,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,87.02,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
3d227e79,5,10,1,50.0,False,True,"[1, 1, 1]",3.11212543886768,,-7.993605777301127e-15,3.112125438867672,,0.778031359716918,,,,41.56538009643555,2026-04-24 12:56:06,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,82.19,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
7dc37f1c,6,15,1,50.0,False,True,"[1, 1, 1]",4.468946009130448,,-2.842170943040401e-14,4.46894600913042,,0.7448243348550699,,,,44.78045892715454,2026-04-24 12:56:18,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,89.5,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
bfc4c2c8,4,6,1,100.0,False,True,"[1, 1, 1]",1.7982435901782166,,-3.774758283725532e-15,1.7982435901782128,,0.5994145300594043,,,,23.203476905822754,2026-04-24 12:57:16,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,114.03,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
a5483096,7,21,1,50.0,False,True,"[1, 1, 1]",5.987536612092539,,3.4638958368304884e-14,5.9875366120925735,,0.7983382149456765,,,,31.789088010787964,2026-04-24 12:57:20,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,172.39,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
6f58a0f6,5,10,1,100.0,False,True,"[1, 1, 1]",2.9929465645492983,,-9.769962616701378e-15,2.9929465645492885,,0.7482366411373221,,,,30.44647789001465,2026-04-24 12:58:51,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,121.94,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
df6500ef,8,28,1,50.0,False,True,"[1, 1, 1]",7.943815731742555,,-8.704148513061227e-14,7.943815731742468,,0.7943815731742468,,,,57.10485124588013,2026-04-24 12:59:01,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,178.8,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
b6376f0e,9,36,1,50.0,False,True,"[1, 1, 1]",9.994079575565676,,-1.7763568394002505e-14,9.994079575565658,,0.8328399646304715,,,,118.3693950176239,2026-04-24 13:00:16,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,173.11,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
29b81362,6,15,1,100.0,False,True,"[1, 1, 1]",4.344664154116089,,2.042810365310288e-14,4.344664154116109,,0.7241106923526849,,,,53.33033990859985,2026-04-24 13:03:25,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,137.31,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
403490c4,3,3,1,200.0,False,True,"[1, 1, 1]",1.0566481115495594,,-2.220446049250313e-15,1.0566481115495572,,0.7044320743663715,,,,31.989795207977295,2026-04-24 13:04:07,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,129.53,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
