run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
514d4651,6,9,2,50.0,False,True,"[1, 1, 1]",5.999999999999998,11.999999633151065,5.999999816575532,2.777727841234176,3.4968676508484062,2.534369955587116,3.2751065291061723,0.5458510881843622,,1.1126446574921376,2.59411780453025,3.831428857852241,,0.638571476308707,,,,205.63060545921326,407.2897608280182,True,201.6619517803192,0.002768278121948242,0.0,201.6619517803192,Results/warm_start_cache/hog_idx000000__seed2000042_L2_M2_standard.npz,205.651047706604,2026-06-16 16:52:52,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,2000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_3regular_4to15vertices_13instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,3,8,1,2,80,80,5,3,5,3,2000042,0,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
7b11495c,6,9,3,50.0,False,True,"[1, 1, 1]",5.999999999999998,11.999999633151065,5.999999816575532,2.777727841234176,3.4968676508484062,2.534369955587116,3.2751065291061723,0.5458510881843622,,1.2988535611724545,2.780326708210567,3.9245333096923996,,0.6540888849487334,,,,415.83354115486145,617.4923729896545,True,201.6619517803192,0.003065347671508789,0.0,201.6619517803192,Results/warm_start_cache/hog_idx000000__seed2000042_L2_M2_standard.npz,415.862735748291,2026-06-16 16:56:29,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.2,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,2000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_3regular_4to15vertices_13instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,3,8,1,2,80,80,5,3,5,3,2000042,0,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
beabea10,6,9,4,50.0,False,True,"[1, 1, 1]",5.999999999999998,11.999999633151065,5.999999816575532,3.1739055955297046,3.4968676508484062,3.0079466015140777,2.4335627573550735,0.40559379289251235,,3.5341895785407376,2.3854218902227293,4.200657546625442,,0.7001095911042406,,,,673.6052587032318,875.3155012130737,True,201.7130525112152,0.002785921096801758,0.0,201.7130525112152,Results/warm_start_cache/hog_idx000000__seed42_L2_M2_standard.npz,673.652997970581,2026-06-16 16:56:44,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,42,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_3regular_4to15vertices_13instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,3,8,1,2,80,80,5,3,5,1,42,0,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
da361a55,6,9,2,50.0,False,True,"[1, 1, 1]",5.999999999999998,11.999999633151065,5.999999816575532,3.642372486532233,3.4968676508484062,3.4125195535929382,2.3622974017159564,0.3937162336193262,,0.8378126520558062,-1.2626316516981575,2.7812037277438595,,0.46353395462397673,,,,242.79109025001526,468.66610169410706,True,225.87851309776306,0.0034766197204589844,0.0,225.87851309776306,Results/warm_start_cache/hog_idx000000__seed5000042_L2_M2_standard.npz,242.81927824020386,2026-06-16 16:57:03,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,5000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_3regular_4to15vertices_13instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,3,8,1,2,80,80,5,3,5,6,5000042,0,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
fd5c5bf0,6,9,4,50.0,False,True,"[1, 1, 1]",5.999999999999998,11.999999633151065,5.999999816575532,4.06830923115853,3.4968676508484062,3.861035063383298,2.6115804846533077,0.43526341410888475,,1.582684740401831,-0.9162244170581495,3.402922854854223,,0.5671538091423707,,,,696.2178173065186,896.4805634021759,True,200.2672300338745,0.004449605941772461,0.0,200.2672300338745,Results/warm_start_cache/hog_idx000000__seed1000042_L2_M2_standard.npz,696.2436416149139,2026-06-16 16:57:08,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.22,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,1000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_3regular_4to15vertices_13instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,3,8,1,2,80,80,5,3,5,2,1000042,0,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
d109bd04,6,9,1,50.0,False,True,"[1, 1, 1]",5.999999999999998,11.999999633151065,5.999999816575532,3.5862537525565177,3.4968676508484062,3.361452811130501,2.817211121823512,0.4695351869705855,,0.19759315363280106,-0.8908902249811765,2.9160076986399126,,0.48600128310665225,,,,409.07426142692566,409.0608026981354,False,219.7270884513855,0.0,0.013458728790283203,219.7270884513855,Results/warm_start_cache/hog_idx000000__seed6000042_L2_M2_standard.npz,409.11104130744934,2026-06-16 16:59:21,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,4.01,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,6000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_3regular_4to15vertices_13instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,3,8,1,2,80,80,5,3,5,7,6000042,0,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
ad94f62c,6,9,1,50.0,False,True,"[1, 1, 1]",5.999999999999998,11.999999633151065,5.999999816575532,3.0286766052969045,3.4968676508484062,2.793227539717392,2.8797696301884925,0.47996160503141555,,0.13546896284574395,0.30855314378794496,2.9475041116113645,,0.4912506852685609,,,,415.88700580596924,415.87393069267273,False,224.3634262084961,0.0,0.013075113296508789,224.3634262084961,Results/warm_start_cache/hog_idx000000__seed7000042_L2_M2_standard.npz,415.9117183685303,2026-06-16 16:59:33,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,4.01,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,7000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_3regular_4to15vertices_13instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,3,8,1,2,80,80,5,3,5,8,7000042,0,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
2a397f5a,6,9,1,50.0,False,True,"[1, 1, 1]",5.999999999999998,11.999999633151065,5.999999816575532,2.5117079396068673,3.4968676508484062,2.282221389754377,2.686165588978122,0.44769426482968716,,0.8307243910349094,1.6386127894823996,3.101527784495577,,0.5169212974159296,,,,418.1529154777527,418.1455035209656,False,225.77936339378357,0.0,0.007411956787109375,225.77936339378357,Results/warm_start_cache/hog_idx000000__seed8000042_L2_M2_standard.npz,418.1763298511505,2026-06-16 16:59:41,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,4.0,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,8000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_3regular_4to15vertices_13instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,3,8,1,2,80,80,5,3,5,9,8000042,0,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
49e77beb,6,9,2,50.0,False,True,"[1, 1, 1]",5.999999999999998,11.999999633151065,5.999999816575532,3.1699880565590886,3.4968676508484062,2.9282340873619797,3.4843713836616215,0.5807285639436037,,1.2966142783502947,2.4088888709495784,4.132678522836769,,0.6887797538061283,,,,220.20173287391663,445.7991318702698,True,225.60348343849182,0.0060482025146484375,0.0,225.60348343849182,Results/warm_start_cache/hog_idx000000__seed3000042_L2_M2_standard.npz,220.2358672618866,2026-06-16 17:00:56,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,3000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_3regular_4to15vertices_13instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,3,8,1,2,80,80,5,3,5,4,3000042,0,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
d52687ee,6,9,5,50.0,False,True,"[1, 1, 1]",5.999999999999998,11.999999633151065,5.999999816575532,4.06830923115853,3.4968676508484062,3.861035063383298,2.6115804846533077,0.43526341410888475,,1.5884194261342026,-0.9104897313257778,3.405790197720409,,0.5676316996200683,,,,979.479567527771,1179.7439806461334,True,200.2672300338745,0.0027849674224853516,0.0,200.2672300338745,Results/warm_start_cache/hog_idx000000__seed1000042_L2_M2_standard.npz,979.5026226043701,2026-06-16 17:01:53,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.22,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,1000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_3regular_4to15vertices_13instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,3,8,1,2,80,80,5,3,5,2,1000042,0,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
f1ef0c5d,6,9,5,50.0,False,True,"[1, 1, 1]",5.999999999999998,11.999999633151065,5.999999816575532,3.1739055955297046,3.4968676508484062,3.0079466015140777,2.4335627573550735,0.40559379289251235,,3.7833786838213745,2.6346109955033663,4.325252099265761,,0.720875349877627,,,,1009.3762392997742,1211.0864126682281,True,201.7130525112152,0.0028467178344726562,0.0,201.7130525112152,Results/warm_start_cache/hog_idx000000__seed42_L2_M2_standard.npz,1009.4223740100861,2026-06-16 17:02:20,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,42,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_3regular_4to15vertices_13instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,3,8,1,2,80,80,5,3,5,1,42,0,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
e123de1b,6,9,3,50.0,False,True,"[1, 1, 1]",5.999999999999998,11.999999633151065,5.999999816575532,3.642372486532233,3.4968676508484062,3.4125195535929382,2.3622974017159564,0.3937162336193262,,0.9164543072142131,-1.1839899965397507,2.820524555323063,,0.4700874258871773,,,,409.91792368888855,635.7908551692963,True,225.87851309776306,0.0055484771728515625,0.0,225.87851309776306,Results/warm_start_cache/hog_idx000000__seed5000042_L2_M2_standard.npz,409.94194197654724,2026-06-16 17:03:22,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,5000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_3regular_4to15vertices_13instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,3,8,1,2,80,80,5,3,5,6,5000042,0,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
91abf686,6,9,4,50.0,False,True,"[1, 1, 1]",5.999999999999998,11.999999633151065,5.999999816575532,2.777727841234176,3.4968676508484062,2.534369955587116,3.2751065291061723,0.5458510881843622,,1.3342238207964874,2.8156969678346,3.942218439504416,,0.6570364065840695,,,,668.6771187782288,870.3356821537018,True,201.6619517803192,0.003331422805786133,0.0,201.6619517803192,Results/warm_start_cache/hog_idx000000__seed2000042_L2_M2_standard.npz,668.7043735980988,2026-06-16 17:03:36,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,2000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_3regular_4to15vertices_13instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,3,8,1,2,80,80,5,3,5,3,2000042,0,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
d3b333a7,6,9,1,50.0,False,True,"[1, 1, 1]",5.999999999999998,11.999999633151065,5.999999816575532,3.098565400926399,3.4968676508484062,2.9011993917351853,2.6627031453630807,0.4437838575605136,,0.10927186692043911,-0.36772062582376996,2.7173390788233003,,0.4528898464705502,,,,290.19681191444397,290.1927182674408,False,182.93417167663574,0.0,0.004093647003173828,182.93417167663574,Results/warm_start_cache/hog_idx000000__seed9000042_L2_M2_standard.npz,290.2279396057129,2026-06-16 17:04:18,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,4.0,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,9000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_3regular_4to15vertices_13instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,3,8,1,2,80,80,5,3,5,10,9000042,0,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
c26d63af,6,9,2,50.0,False,True,"[1, 1, 1]",5.999999999999998,11.999999633151065,5.999999816575532,3.324774936909718,3.4968676508484062,3.1131536032243585,2.672870392005373,0.44547839866756234,,0.9326406355688572,0.05207421313088645,3.1391907097898017,,0.5231984516316338,,,,187.5128676891327,421.9987955093384,True,234.48869347572327,0.0027370452880859375,0.0,234.48869347572327,Results/warm_start_cache/hog_idx000000__seed4000042_L2_M2_standard.npz,187.52941584587097,2026-06-16 17:06:37,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,True,adam,True,2,1000,hamqaoa,0.05,standard,2,2,4000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_3regular_4to15vertices_13instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,3,8,1,2,80,80,5,3,5,5,4000042,0,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
