run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,initial_ws_energy,initial_ws_energy_010101,QAOA_improvement_over_SDP,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,optimiser,learning_rate_adam,n_start,n_end,start_index_singlet,compare_with_010101,warm_start_correlations,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,rerun_exclude_finished_instances
ec89005c,4,3,1,200.0,True,False,"[1, 1, 1]",,,,2.249999967069472,,0.9509720909000303,,,,0.38884401321411133,2026-04-19 15:50:15,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,201.34,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
a5659030,4,3,2,50.0,True,False,"[1, 1, 1]",,,,2.249999995840528,,0.95097210306024,,,,0.24675631523132324,2026-04-19 15:50:18,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.47,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
3faccb9d,9,8,1,100.0,True,False,"[1, 1, 1]",,,,4.99999946985256,,0.8716874947441703,,,,0.4690999984741211,2026-04-19 15:50:21,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.19,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
9e78fa83,10,9,1,100.0,True,False,"[1, 1, 1]",,,,5.999999996571208,,0.9219422244270448,,,,0.5681381225585938,2026-04-19 15:50:24,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.31,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
fefc0a26,5,4,1,200.0,True,False,"[1, 1, 1]",,,,2.4999999947507034,,0.8538251348192294,,,,0.48015713691711426,2026-04-19 15:50:27,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,201.47,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
ec97b833,5,4,2,50.0,True,False,"[1, 1, 1]",,,,2.499995113542077,,0.8538234677397804,,,,0.30643796920776367,2026-04-19 15:50:30,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,201.95,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
3878fe41,11,10,1,100.0,True,False,"[1, 1, 1]",,,,6.249999999316388,,0.8763320245816585,,,,0.6942291259765625,2026-04-19 15:50:33,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.75,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
f2b5e8eb,12,11,1,100.0,True,False,"[1, 1, 1]",,,,7.2499999998426885,,0.9186517992704876,,,,0.9112410545349121,2026-04-19 15:50:37,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.98,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
2a0b0e13,3,2,2,100.0,True,False,"[1, 1, 1]",,,,1.2499999998680027,,0.8333333332453351,,,,0.36161112785339355,2026-04-19 15:50:39,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,201.95,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
9bf5148c,6,5,1,200.0,True,False,"[1, 1, 1]",,,,3.4999999766529157,,0.9348290535931932,,,,0.5805797576904297,2026-04-19 15:50:42,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.03,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
f63e7e39,6,5,2,50.0,True,False,"[1, 1, 1]",,,,3.5000000102173288,,0.9348290625580472,,,,0.3843960762023926,2026-04-19 15:50:45,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,201.59,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
27c58aad,13,12,1,100.0,True,False,"[1, 1, 1]",,,,7.499999103512423,,0.8797652907345951,,,,1.2645351886749268,2026-04-19 15:50:49,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.09,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
2cfe90b5,3,2,3,50.0,True,False,"[1, 1, 1]",,,,1.249998987839464,,0.8333326585596427,,,,0.3351571559906006,2026-04-19 15:50:51,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.14,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
e7e8237f,14,13,1,100.0,True,False,"[1, 1, 1]",,,,8.499999955495907,,0.9162444707875291,,,,1.936418056488037,2026-04-19 15:50:56,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.53,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
09b6a5c0,7,6,1,200.0,True,False,"[1, 1, 1]",,,,3.749999979900896,,0.8648523938885829,,,,0.6980500221252441,2026-04-19 15:50:57,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.17,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
74c38207,7,6,2,50.0,True,False,"[1, 1, 1]",,,,3.7499947805843736,,0.8648511947842189,,,,0.4544670581817627,2026-04-19 15:51:00,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.53,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
771e98e1,4,3,2,100.0,True,False,"[1, 1, 1]",,,,2.2567195188230684,,0.953812138133165,,,,0.5123960971832275,2026-04-19 15:51:03,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.11,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
72c51641,8,7,1,200.0,True,False,"[1, 1, 1]",,,,4.749999958147939,,0.9268292601264271,,,,0.8334558010101318,2026-04-19 15:51:07,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,200.8,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
6fc7da07,8,7,2,50.0,True,False,"[1, 1, 1]",,,,4.7500000324300125,,0.9268292746204903,,,,0.55013108253479,2026-04-19 15:51:09,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.0,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
5d81df0b,9,8,1,200.0,True,False,"[1, 1, 1]",,,,4.999999993805791,,0.8716875860888758,,,,0.956049919128418,2026-04-19 15:51:13,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.5,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
6969088a,9,8,2,50.0,True,False,"[1, 1, 1]",,,,4.999999697572286,,0.871687534444262,,,,0.6394412517547607,2026-04-19 15:51:16,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.53,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
3e427256,4,3,3,50.0,True,False,"[1, 1, 1]",,,,2.250000159486119,,0.9509721722257476,,,,0.4721529483795166,2026-04-19 15:51:18,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.5,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
5502a21f,5,4,2,100.0,True,False,"[1, 1, 1]",,,,2.499999960805175,,0.8538251232258111,,,,0.6221678256988525,2026-04-19 15:51:22,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,200.27,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
a3ecc843,10,9,1,200.0,True,False,"[1, 1, 1]",,,,5.999999681706924,,0.9219421760459318,,,,1.1539771556854248,2026-04-19 15:51:25,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.41,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
b36d2dc2,10,9,2,50.0,True,False,"[1, 1, 1]",,,,5.999999953686155,,0.9219422178374547,,,,0.7700419425964355,2026-04-19 15:51:28,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.83,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
89a1e80f,11,10,1,200.0,True,False,"[1, 1, 1]",,,,6.249999999159601,,0.876332024559675,,,,1.4128358364105225,2026-04-19 15:51:32,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.97,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
d02956af,11,10,2,50.0,True,False,"[1, 1, 1]",,,,6.249999221291461,,0.8763319154923529,,,,0.9506499767303467,2026-04-19 15:51:34,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.41,ADAM,0.01,3,14,0,False,False,True,False,10800,10,line,False,True,90,False,True
