run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,initial_ws_energy,initial_ws_energy_010101,QAOA_improvement_over_SDP,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,optimiser,learning_rate_adam,n_start,n_end,start_index_singlet,compare_with_010101,warm_start_correlations,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,rerun_exclude_finished_instances
adedcb14,4,6,2,50.0,False,True,"[1, 1, 1]",1.9711331971565111,,5.329070518200751e-15,1.9711331971565165,,0.6570443990521722,,,,9.15327000617981,2026-04-24 12:38:20,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,119.38,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
cebd4fc0,9,36,1,100.0,False,True,"[1, 1, 1]",9.900963040063429,,-1.0658141036401503e-13,9.900963040063322,,0.8250802533386102,,,,148.81237196922302,2026-04-24 12:41:18,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,125.56,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
5d79a1ef,5,10,1,200.0,False,True,"[1, 1, 1]",2.818432337734861,,9.325873406851315e-15,2.8184323377348703,,0.7046080844337176,,,,33.49915385246277,2026-04-24 12:42:27,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,118.67,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
b2dbad4e,5,10,2,50.0,False,True,"[1, 1, 1]",3.11324799204702,,-1.7763568394002505e-15,3.113247992047018,,0.7783119980117545,,,,16.909862995147705,2026-04-24 12:43:17,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,118.64,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
c403e5ae,10,45,1,100.0,False,True,"[1, 1, 1]",12.447106630205026,,-1.0125233984581428e-13,12.447106630204924,,0.8298071086803283,,,,1091.6197400093079,2026-04-24 12:57:19,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,119.31,ADAM,0.01,3,14,0,False,False,True,False,10800,10,complete,False,True,90,True,True
