run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,optimiser,n_start,n_end,start_index_singlet,compare_with_010101,warm_start_correlations,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,rerun_exclude_finished_instances
b4746663,8,28,4,500.0,False,True,"[1, 1, 1]",7.75966352418334,,0.775966352418334,,,,88.04808807373047,2026-04-15 20:54:45,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,263.66,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
4929c45b,7,21,20,100.0,False,True,"[1, 1, 1]",5.826263580862381,,0.7768351441149842,,,,218.5114438533783,2026-04-16 04:57:01,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,240.12,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
3e95d6c2,5,10,5,100.0,False,True,"[1, 1, 1]",3.1081410380446144,,0.7770352595111536,,,,7.939780235290527,2026-04-15 11:43:28,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,216.42,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
a410e3f5,8,28,1,100.0,False,True,"[1, 1, 1]",7.774479288953783,,0.7774479288953783,,,,1.6993470191955566,2026-04-15 08:12:03,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,229.89,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
ef1509ac,5,10,2,100.0,False,True,"[1, 1, 1]",3.113734133236789,,0.7784335333091973,,,,1.2624571323394775,2026-04-15 08:15:10,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,213.53,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
b483ca63,5,10,15,500.0,False,True,"[1, 1, 1]",3.1151920129989947,,0.7787980032497487,,,,323.5006420612335,2026-04-16 09:08:12,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,220.02,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
73f9ddcd,8,28,3,300.0,False,True,"[1, 1, 1]",7.80289198321348,,0.780289198321348,,,,32.82016086578369,2026-04-15 14:26:06,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,259.66,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
72989958,8,28,2,100.0,False,True,"[1, 1, 1]",7.819128840896337,,0.7819128840896337,,,,5.637732744216919,2026-04-15 08:16:24,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,257.84,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
6389d772,8,28,10,100.0,False,True,"[1, 1, 1]",7.823645541863399,,0.78236455418634,,,,80.40568900108337,2026-04-15 21:18:56,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,261.86,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
d166b885,8,28,5,500.0,False,True,"[1, 1, 1]",7.833285450702036,,0.7833285450702036,,,,132.73357892036438,2026-04-15 23:31:02,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,264.86,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
6520447c,8,28,1,300.0,False,True,"[1, 1, 1]",7.835789042481345,,0.7835789042481345,,,,6.9385480880737305,2026-04-15 08:15:36,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,256.08,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
61bd9169,8,28,3,100.0,False,True,"[1, 1, 1]",7.8458054409257,,0.7845805440925699,,,,10.239070892333984,2026-04-15 11:17:40,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,260.44,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
79cf4540,8,28,1,500.0,False,True,"[1, 1, 1]",7.873285551712025,,0.7873285551712025,,,,13.209723949432373,2026-04-15 08:25:23,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,257.91,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
03d4d7e5,8,28,2,500.0,False,True,"[1, 1, 1]",7.880771141287135,,0.7880771141287135,,,,33.133103132247925,2026-04-15 13:02:11,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,258.03,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
e6124570,9,36,10,500.0,False,True,"[1, 1, 1]",9.488044873960273,,0.7906704061633562,,,,909.9108726978302,2026-04-16 07:57:36,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,396.02,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
852a3301,8,28,2,300.0,False,True,"[1, 1, 1]",7.9100877436168,,0.79100877436168,,,,19.95294690132141,2026-04-15 11:19:27,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,258.39,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
cf697b15,9,36,3,500.0,False,True,"[1, 1, 1]",9.494972240223223,,0.7912476866852686,,,,182.16017603874207,2026-04-15 18:33:23,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,381.34,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
01f81d4c,7,21,1,300.0,False,True,"[1, 1, 1]",5.9415833631015404,,0.7922111150802054,,,,3.0700926780700684,2026-04-15 08:15:24,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,221.83,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
1aa2350c,8,28,20,100.0,False,True,"[1, 1, 1]",7.951297419879416,,0.7951297419879416,,,,312.9244258403778,2026-04-16 05:45:26,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,273.92,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
aad66738,7,21,3,500.0,False,True,"[1, 1, 1]",5.964264072849756,,0.7952352097133008,,,,33.41752004623413,2026-04-15 16:37:37,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,223.84,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
8d65deed,8,28,4,300.0,False,True,"[1, 1, 1]",7.962628101648773,,0.7962628101648773,,,,50.96074986457825,2026-04-15 18:23:52,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,261.3,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
89614109,8,28,15,300.0,False,True,"[1, 1, 1]",7.968027706773167,,0.7968027706773168,,,,559.9963021278381,2026-04-16 08:56:38,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,264.2,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
addefb89,8,28,5,100.0,False,True,"[1, 1, 1]",7.975139876117854,,0.7975139876117854,,,,25.446455001831055,2026-04-15 14:12:51,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,262.31,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
44b77766,8,28,3,500.0,False,True,"[1, 1, 1]",7.980548303945526,,0.7980548303945526,,,,57.899080991744995,2026-04-15 17:34:20,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,258.92,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
400f663a,7,21,3,300.0,False,True,"[1, 1, 1]",5.986420722113885,,0.7981894296151847,,,,18.918687105178833,2026-04-15 14:04:29,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,224.62,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
4c984afa,8,28,5,300.0,False,True,"[1, 1, 1]",7.984107396595464,,0.7984107396595463,,,,70.67282819747925,2026-04-15 20:24:39,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,267.0,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
8fee2e05,8,28,4,100.0,False,True,"[1, 1, 1]",7.9914732785770495,,0.7991473278577049,,,,17.411949157714844,2026-04-15 11:51:51,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,262.44,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
e21b13b8,8,28,10,500.0,False,True,"[1, 1, 1]",7.991559776096523,,0.7991559776096523,,,,423.46742486953735,2026-04-16 06:41:34,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,260.91,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
ac028286,7,21,1,500.0,False,True,"[1, 1, 1]",5.997066643563033,,0.7996088858084044,,,,5.972893238067627,2026-04-15 08:16:36,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,223.61,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
6f633715,7,21,3,100.0,False,True,"[1, 1, 1]",6.007165372749739,,0.8009553830332986,,,,6.645450115203857,2026-04-15 10:58:13,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,223.22,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
34a81874,7,21,15,100.0,False,True,"[1, 1, 1]",6.014877701138013,,0.8019836934850684,,,,132.26177215576172,2026-04-16 02:36:34,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,233.52,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
287a0b97,7,21,4,100.0,False,True,"[1, 1, 1]",6.016333865816961,,0.8021778487755947,,,,10.143186807632446,2026-04-15 11:28:04,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,227.56,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
89c8670e,7,21,10,500.0,False,True,"[1, 1, 1]",6.020813081305117,,0.8027750775073489,,,,287.6470332145691,2026-04-16 05:52:40,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,232.09,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
9e3cfec3,10,45,5,100.0,False,True,"[1, 1, 1]",12.048174621756086,,0.8032116414504057,,,,344.9699740409851,2026-04-15 15:11:54,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,381.95,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
8f5a9141,7,21,2,500.0,False,True,"[1, 1, 1]",6.026340016723597,,0.8035120022298129,,,,17.659647941589355,2026-04-15 12:06:34,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,223.47,ADAM,2,14,0,False,False,False,False,10800,10,complete,False,True,90,False,True
