run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,initial_ws_energy_prodStates,initial_energy_statevector,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_start,n_end,start_index_singlet,warm_start_mode,lasserre_level,warm_start_corr_strength,warm_start_corr_repeats,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,save_circuit_svg,rerun_exclude_finished_instances,optimiser_debug_iterations,relative_graph_adjList_path,hog_graph_index,edges,weights
3f67020d,3,2,2,50.0,False,True,"[1, 1, 1]",,0.8931345143333275,0.9278827743904486,,0.40395221603542664,0.4387004760925478,1.3318349904258753,,0.8878899936172502,,,,119.98568606376648,2026-05-28 10:39:16,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,217.47,adam,True,2,1000,hamqaoa,0.05,3,5,0,standard,2,2.0,2,False,False,False,10800,10,line,False,True,90,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,,"[(0, 1), (1, 2)]",
5a30f36a,4,3,2,50.0,False,True,"[1, 1, 1]",,1.2866408132289535,1.5007553746867082,,0.39352981504152607,0.6076443764992807,1.8942851897282342,,0.8006277217786282,,,,595.9857301712036,2026-05-28 10:49:25,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,244.84,adam,True,2,1000,hamqaoa,0.05,3,5,0,standard,2,2.0,2,False,False,False,10800,10,line,False,True,90,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,,"[(0, 1), (1, 2), (2, 3)]",
4846b821,5,4,2,50.0,False,True,"[1, 1, 1]",,1.5657376499505036,1.7339487064231898,,0.2953871914296038,0.46359824790229,2.0293358978527936,,0.6930792000863366,,,,287.59504079818726,2026-05-28 10:54:45,Apple A18 Pro,MacBook-von-Julian.local,8.0,6,6,3.13.11,296.77,adam,True,2,1000,hamqaoa,0.05,3,5,0,standard,2,2.0,2,False,False,False,10800,10,line,False,True,90,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,,"[(0, 1), (1, 2), (2, 3), (3, 4)]",
