run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,initial_ws_energy,initial_ws_energy_010101,QAOA_improvement_over_SDP,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,optimiser,learning_rate_adam,n_start,n_end,start_index_singlet,compare_with_010101,warm_start_correlations,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,rerun_exclude_finished_instances
a33285e4,10,9,1,50.0,True,False,"[1, 1, 1]",,,,5.249999999999988,,0.8066994468346631,,,,0.2736928462982178,2026-04-20 15:49:16,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,201.69,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
09ec7e7c,11,10,1,50.0,True,False,"[1, 1, 1]",,,,6.308114048798361,,0.8844803770048179,,,,0.33799290657043457,2026-04-20 15:49:19,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.55,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
a6bc79e0,6,5,1,100.0,True,False,"[1, 1, 1]",,,,2.7499999960519776,,0.7345085459540538,,,,0.28411269187927246,2026-04-20 15:49:22,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.58,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
4c495f6d,3,2,1,200.0,True,False,"[1, 1, 1]",,,,1.4374996567695375,,0.958333104513025,,,,0.27712178230285645,2026-04-20 15:49:25,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.05,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
744742d7,12,11,1,50.0,True,False,"[1, 1, 1]",,,,6.499999999999992,,0.8236188545362382,,,,0.45425987243652344,2026-04-20 15:49:28,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.41,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
d0939191,3,2,2,50.0,True,False,"[1, 1, 1]",,,,1.346286604928498,,0.8975244032856654,,,,0.17746520042419434,2026-04-20 15:49:31,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.58,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
3b61cb58,13,12,1,50.0,True,False,"[1, 1, 1]",,,,7.558399728837307,,0.8866158039691855,,,,0.628709077835083,2026-04-20 15:49:35,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.12,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
7b136fe9,7,6,1,100.0,True,False,"[1, 1, 1]",,,,3.912520167576829,,0.9023339869872761,,,,0.33101415634155273,2026-04-20 15:49:37,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.38,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
04ac7604,14,13,1,50.0,True,False,"[1, 1, 1]",,,,7.74999999999997,,0.8353993747978841,,,,0.9697129726409912,2026-04-20 15:49:41,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.53,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
b297265a,8,7,1,100.0,True,False,"[1, 1, 1]",,,,3.99999994519453,,0.7804877941842986,,,,0.4007389545440674,2026-04-20 15:49:43,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,201.95,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
e0274f40,4,3,1,200.0,True,False,"[1, 1, 1]",,,,1.4999999986150976,,0.6339814026268374,,,,0.3633239269256592,2026-04-20 15:49:46,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.77,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
e3f2c18a,4,3,2,50.0,True,False,"[1, 1, 1]",,,,1.499999997279506,,0.633981402062344,,,,0.2411022186279297,2026-04-20 15:49:49,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.14,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
093f1a70,9,8,1,100.0,True,False,"[1, 1, 1]",,,,5.164629109700456,,0.9003886174512651,,,,0.4617629051208496,2026-04-20 15:49:53,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.17,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
eda2327c,10,9,1,100.0,True,False,"[1, 1, 1]",,,,5.249999999999973,,0.8066994468346609,,,,0.5518639087677002,2026-04-20 15:49:56,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.47,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
0dc12bae,5,4,1,200.0,True,False,"[1, 1, 1]",,,,2.687499675900773,,0.9178619111682969,,,,0.46906614303588867,2026-04-20 15:49:59,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.56,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
62571cef,5,4,2,50.0,True,False,"[1, 1, 1]",,,,2.5995458941312752,,0.8878230512743427,,,,0.3059511184692383,2026-04-20 15:50:01,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.12,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
c50f80ef,11,10,1,100.0,True,False,"[1, 1, 1]",,,,6.414515864002003,,0.899399307908301,,,,0.6959800720214844,2026-04-20 15:50:05,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.84,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
30a34964,12,11,1,100.0,True,False,"[1, 1, 1]",,,,6.499999999999414,,0.8236188545361649,,,,0.9079420566558838,2026-04-20 15:50:08,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.41,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
9e6cb428,3,2,2,100.0,True,False,"[1, 1, 1]",,,,1.3904937533585358,,0.9269958355723572,,,,0.3563511371612549,2026-04-20 15:50:10,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.12,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
2bdf43c6,6,5,1,200.0,True,False,"[1, 1, 1]",,,,2.7499999477029617,,0.7345085330403209,,,,0.5780408382415771,2026-04-20 15:50:14,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.42,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
b8c19aaf,6,5,2,50.0,True,False,"[1, 1, 1]",,,,2.7510937960336297,,0.7348006933850506,,,,0.3755631446838379,2026-04-20 15:50:17,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.09,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
6cad9e5a,13,12,1,100.0,True,False,"[1, 1, 1]",,,,7.664805775142762,,0.8990974516296495,,,,1.2676491737365723,2026-04-20 15:50:20,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.88,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
7b794ccc,3,2,3,50.0,True,False,"[1, 1, 1]",,,,1.3448241858562675,,0.8965494572375117,,,,0.33677124977111816,2026-04-20 15:50:22,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.39,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
bca65807,14,13,1,100.0,True,False,"[1, 1, 1]",,,,7.749999999999851,,0.8353993747978712,,,,1.9046180248260498,2026-04-20 15:50:27,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.22,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
c5d677c3,7,6,1,200.0,True,False,"[1, 1, 1]",,,,3.937499689834078,,0.9080949469174534,,,,0.6966090202331543,2026-04-20 15:50:29,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.09,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
abfad924,7,6,2,50.0,True,False,"[1, 1, 1]",,,,3.849738385618246,,0.8878547937311453,,,,0.4494168758392334,2026-04-20 15:50:32,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.08,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
ec164673,4,3,2,100.0,True,False,"[1, 1, 1]",,,,1.4999999890674387,,0.6339813985914787,,,,0.47459912300109863,2026-04-20 15:50:35,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.12,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
186a1e73,8,7,1,200.0,True,False,"[1, 1, 1]",,,,3.999999999988116,,0.78048780487573,,,,0.8039307594299316,2026-04-20 15:50:38,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.58,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
ce7e22fc,8,7,2,50.0,True,False,"[1, 1, 1]",,,,3.9999998140605997,,0.7804877685971902,,,,0.5196568965911865,2026-04-20 15:50:41,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.28,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
764622aa,9,8,1,200.0,True,False,"[1, 1, 1]",,,,5.18749964469367,,0.9043758097443637,,,,0.9530880451202393,2026-04-20 15:50:44,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,201.48,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
efabe8ae,9,8,2,50.0,True,False,"[1, 1, 1]",,,,5.0961680562821705,,0.8884532873574217,,,,0.6328890323638916,2026-04-20 15:50:47,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.44,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
662dab18,4,3,3,50.0,True,False,"[1, 1, 1]",,,,1.499999989475026,,0.6339813987637473,,,,0.44852423667907715,2026-04-20 15:50:50,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.58,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
a91120de,5,4,2,100.0,True,False,"[1, 1, 1]",,,,2.6425931746889115,,0.9025249913555026,,,,0.6239371299743652,2026-04-20 15:50:53,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.16,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
56a242ec,10,9,1,200.0,True,False,"[1, 1, 1]",,,,5.249999999999217,,0.8066994468345446,,,,1.13832426071167,2026-04-20 15:50:56,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.84,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
8915b7bd,10,9,2,50.0,True,False,"[1, 1, 1]",,,,5.252167970977456,,0.8070325708324302,,,,0.7694170475006104,2026-04-20 15:50:59,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.94,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
fe6fcefc,11,10,1,200.0,True,False,"[1, 1, 1]",,,,6.437499695793198,,0.9026219427640492,,,,1.4426240921020508,2026-04-20 15:51:03,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.38,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
d9d447ea,11,10,2,50.0,True,False,"[1, 1, 1]",,,,6.3481976942648615,,0.8901006301549161,,,,0.9778449535369873,2026-04-20 15:51:05,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,199.3,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
d1f97673,5,4,3,50.0,True,False,"[1, 1, 1]",,,,2.60585331237558,,0.8899772241719877,,,,0.5936281681060791,2026-04-20 15:51:08,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.36,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
a857f3c4,6,5,2,100.0,True,False,"[1, 1, 1]",,,,2.7511136649290484,,0.7348060002481432,,,,0.7666959762573242,2026-04-20 15:51:11,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.25,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
757eb3d0,12,11,1,200.0,True,False,"[1, 1, 1]",,,,6.50000000000002,,0.8236188545362417,,,,1.8206956386566162,2026-04-20 15:51:15,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.39,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
874056c2,3,2,2,200.0,True,False,"[1, 1, 1]",,,,1.4373141805935337,,0.9582094537290224,,,,0.7314021587371826,2026-04-20 15:51:17,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,201.81,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
2721fc9a,12,11,2,50.0,True,False,"[1, 1, 1]",,,,6.50240153836947,,0.8239231548871604,,,,1.2507739067077637,2026-04-20 15:51:21,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.53,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
0b031412,3,2,4,50.0,True,False,"[1, 1, 1]",,,,1.3372718550677873,,0.8915145700451915,,,,0.5386049747467041,2026-04-20 15:51:23,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.39,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
330629ab,13,12,1,200.0,True,False,"[1, 1, 1]",,,,7.687499601467002,,0.9017594840430501,,,,2.550238847732544,2026-04-20 15:51:28,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.48,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
319f3956,13,12,2,50.0,True,False,"[1, 1, 1]",,,,7.602844914731851,,0.8918293155110676,,,,1.7104032039642334,2026-04-20 15:51:30,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.36,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
dccad031,3,2,3,100.0,True,False,"[1, 1, 1]",,,,1.4000666853976778,,0.9333777902651185,,,,0.6907832622528076,2026-04-20 15:51:32,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,199.73,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
bde79060,6,5,3,50.0,True,False,"[1, 1, 1]",,,,2.7522655601175843,,0.7351136645613205,,,,0.7236859798431396,2026-04-20 15:51:35,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.55,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
a02e2c56,7,6,2,100.0,True,False,"[1, 1, 1]",,,,3.895466701616509,,0.898400992070228,,,,0.9133689403533936,2026-04-20 15:51:39,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.12,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
297481e5,14,13,1,200.0,True,False,"[1, 1, 1]",,,,7.749999999999993,,0.8353993747978865,,,,3.9398388862609863,2026-04-20 15:51:45,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,204.44,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
20f2f022,14,13,2,50.0,True,False,"[1, 1, 1]",,,,7.749999996160127,,0.835399374383974,,,,2.6709790229797363,2026-04-20 15:51:46,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.7,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
9c4b6450,7,6,3,50.0,True,False,"[1, 1, 1]",,,,3.853820897627391,,0.8887963324786418,,,,0.8769221305847168,2026-04-20 15:51:48,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,201.89,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
6b48e469,8,7,2,100.0,True,False,"[1, 1, 1]",,,,4.000002471995998,,0.7804882872187313,,,,1.0781700611114502,2026-04-20 15:51:51,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.64,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
da6b9ee4,4,3,2,200.0,True,False,"[1, 1, 1]",,,,1.4999999156837327,,0.6339813675755421,,,,0.9715521335601807,2026-04-20 15:51:54,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.25,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
f9bd6a9d,4,3,4,50.0,True,False,"[1, 1, 1]",,,,1.4999997034775956,,0.6339812778857123,,,,0.7477328777313232,2026-04-20 15:51:56,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.42,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
4045d3c2,9,8,2,100.0,True,False,"[1, 1, 1]",,,,5.146618160387451,,0.8972486332614106,,,,1.2878599166870117,2026-04-20 15:52:00,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.88,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
f5174d62,4,3,3,100.0,True,False,"[1, 1, 1]",,,,1.4999997335310036,,0.6339812905879135,,,,0.924652099609375,2026-04-20 15:52:03,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,200.83,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
a1048a93,8,7,3,50.0,True,False,"[1, 1, 1]",,,,4.0033224152058215,,0.78113608101577,,,,1.0337071418762207,2026-04-20 15:52:06,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.34,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
3dfc3804,3,2,5,50.0,True,False,"[1, 1, 1]",,,,1.3325568208506398,,0.8883712139004265,,,,0.801429033279419,2026-04-20 15:52:09,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.45,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
1008b19a,10,9,2,100.0,True,False,"[1, 1, 1]",,,,5.250000509420276,,0.8066995251106754,,,,1.5107529163360596,2026-04-20 15:52:12,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.81,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
45624a70,5,4,2,200.0,True,False,"[1, 1, 1]",,,,2.6861055831410465,,0.9173857865918875,,,,1.2734408378601074,2026-04-20 15:52:15,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.38,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
d285a5a3,5,4,4,50.0,True,False,"[1, 1, 1]",,,,2.5966853522015314,,0.8868460902327635,,,,0.980712890625,2026-04-20 15:52:18,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.36,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
fd97514d,9,8,3,50.0,True,False,"[1, 1, 1]",,,,5.108089745715452,,0.8905316850968361,,,,1.2304210662841797,2026-04-20 15:52:21,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.97,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
959f08a9,11,10,2,100.0,True,False,"[1, 1, 1]",,,,6.396617108649187,,0.8968896675054946,,,,1.9032070636749268,2026-04-20 15:52:25,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.91,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
d710118a,5,4,3,100.0,True,False,"[1, 1, 1]",,,,2.6443745300508885,,0.9031333777496204,,,,1.1930310726165771,2026-04-20 15:52:27,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.22,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
bcfc2227,10,9,3,50.0,True,False,"[1, 1, 1]",,,,5.254533396073295,,0.8073960350450669,,,,1.471808671951294,2026-04-20 15:52:31,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,204.61,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
f0b5f940,12,11,2,100.0,True,False,"[1, 1, 1]",,,,6.499999986931112,,0.8236188528802726,,,,2.486759901046753,2026-04-20 15:52:35,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.86,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
a49ae946,3,2,4,100.0,True,False,"[1, 1, 1]",,,,1.403378861081163,,0.9355859073874421,,,,1.0981709957122803,2026-04-20 15:52:36,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,200.27,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
4379206d,6,5,2,200.0,True,False,"[1, 1, 1]",,,,2.7511144078645935,,0.7348061986817824,,,,1.5284347534179688,2026-04-20 15:52:40,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.64,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
bfd97648,6,5,4,50.0,True,False,"[1, 1, 1]",,,,2.751112649784015,,0.7348057291089783,,,,1.1849579811096191,2026-04-20 15:52:42,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,203.52,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
165f5bab,11,10,3,50.0,True,False,"[1, 1, 1]",,,,6.356757009528502,,0.8913007584868905,,,,1.8636481761932373,2026-04-20 15:52:46,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,205.09,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
fec1f311,4,3,5,50.0,True,False,"[1, 1, 1]",,,,1.4999999619472226,,0.6339813871290036,,,,1.1107542514801025,2026-04-20 15:52:48,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.98,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
5976777b,13,12,2,100.0,True,False,"[1, 1, 1]",,,,7.644341439631758,,0.8966969430653089,,,,3.5121259689331055,2026-04-20 15:52:54,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,204.81,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
f75baa7e,6,5,3,100.0,True,False,"[1, 1, 1]",,,,2.751113844203066,,0.7348060481311607,,,,1.4723610877990723,2026-04-20 15:52:55,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,201.47,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
8111e031,3,2,3,200.0,True,False,"[1, 1, 1]",,,,1.437499523511701,,0.9583330156744673,,,,1.3619649410247803,2026-04-20 15:52:58,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,202.0,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
39b5b9f8,12,11,3,50.0,True,False,"[1, 1, 1]",,,,6.503512052669004,,0.8240638688125955,,,,2.440547227859497,2026-04-20 15:53:02,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,205.42,ADAM,0.01,3,14,1,False,False,True,False,10800,10,line,False,True,90,False,True
