run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_max_retries,queue_poll_interval_seconds,qaoa_seed,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
fd5340ea,5,4,1,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,"[0.22176855983696137, 0.3232647254818931, 0.4349170402524203, 0.5469495681552717, 0.6534752570975055, 0.7456943001959883, 0.8187375899503373, 0.8741113095573873, 0.9137283972483035, 0.9404544672168094, 0.9585558763217529, 0.9716580711433038, 0.9815961560828304, 0.9891415139223054, 0.9946537751203612, 0.9983134871286232, 1.0002411926748038, 1.0006061237364363, 0.9996930426540929, 0.997908725812676, 0.9957433085061741, 0.9937127841671903, 0.9923053431878777, 0.9919422220458911, 0.9929489831235273, 0.9955226054148432, 0.9996887500420221, 1.0052709260499895, 1.0118996590213194, 1.0190675365597213, 1.0262151963859303, 1.0328278667153366, 1.0385218909113008, 1.0430977957474108, 1.0465421569411753, 1.0489772806819282, 1.0505827709402953, 1.051525246431689, 1.0519259039311475, 1.0518700398555967, 1.0514390528551874, 1.05073809052645, 1.0499040013135057, 1.049093162879616, 1.0484595902884315, 1.048132580328625, 1.0481999292720126, 1.0486976617491677, 1.049606785148531, 1.0508563492323724, 1.0523336395144245]",50,,,,,1.0523336395144245,,0.36864000184367035,,,,0.9624707698822021,0.9624707698822021,False,,0.0,0.0,,,0.9771380424499512,2026-08-08 09:01:46,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,True,False,,False,False,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]","[1.0, 1.0, 1.0, 1.0]"
940f9b3c,10,9,1,50.0,False,False,"[1, 1, 1]",4.9999999999999964,,,,,,,,"[1.5194430201845823, 2.100715491147528, 2.6095987596988266, 2.9764157908902544, 3.2193882342208577, 3.372960776937876, 3.470135744346927, 3.540790877924462, 3.595129930793917, 3.629922546889931, 3.6474487785463667, 3.6581201876783993, 3.6671122051065557, 3.6744758232254973, 3.6825092319342025, 3.6963402708615414, 3.7172956627128233, 3.742164262445801, 3.768493050221312, 3.796907513416091, 3.8273292115901443, 3.8569014280719984, 3.88326604396276, 3.9067234433736155, 3.927439032447475, 3.9436467499880035, 3.954390336171835, 3.9610629408464986, 3.9648518826718315, 3.965583947067332, 3.9638650257252808, 3.961542381577407, 3.9595744847354437, 3.9578337177461798, 3.9568118617321946, 3.9574207391338394, 3.9595547225486287, 3.9626014941075023, 3.96659211901241, 3.9715434727849237, 3.9767193632695834, 3.9815255057810863, 3.9859608146626875, 3.989779269710463, 3.992496162280946, 3.994168831499535, 3.9950833425062293, 3.9952069103339785, 3.9946707131990147, 3.993932246233554, 3.9931999825821194]",50,,,,,3.9931999825821194,,0.7986399965164245,,,,1.6338202953338623,1.6338202953338623,False,,0.0,0.0,,,1.6548094749450684,2026-08-08 09:01:46,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,False,False,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0425dde5,5,4,2,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,"[0.9298570281311398, 1.150715743902708, 1.310492295122512, 1.411795731014977, 1.4789310209664526, 1.5302495241259266, 1.573639214336198, 1.6045258380843779, 1.6224261385921728, 1.640278605226987, 1.6692383922554697, 1.7113379100495862, 1.7615229335247762, 1.814388463078355, 1.8703374438739782, 1.9345504967875355, 2.0115441427011445, 2.1004583861311588, 2.1932049697220988, 2.2766351249848555, 2.341294415519881, 2.385457046901954, 2.4081281312911025, 2.4090993230641327, 2.396119448883513, 2.383153643292664, 2.3807245279066676, 2.3904768219647003, 2.4050709639510894, 2.4142064761137783, 2.4123398838059886, 2.401397119623326, 2.388633980734545, 2.3820441854749053, 2.385853294579132, 2.398507923707298, 2.414136722985044, 2.426622244315876, 2.4332939065353587, 2.435761658700379, 2.4379943809325884, 2.4432498665972413, 2.451892419384801, 2.461475158737566, 2.46871030415553, 2.4716838442631732, 2.4708239283321043, 2.468139989954069, 2.4655449973037142, 2.463763422525549, 2.4625755993667764]",50,,,,,2.4625755993667764,,0.8626578486169383,,,,2.1141698360443115,2.1141698360443115,False,,0.0,0.0,,,2.13280987739563,2026-08-08 09:01:47,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,False,False,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]","[1.0, 1.0, 1.0, 1.0]"
2e4c2e88,12,11,1,50.0,False,False,"[1, 1, 1]",6.458039891549806,,,,,,,,"[1.5215396175983462, 2.1374478359900326, 2.730266975185618, 3.221244243636571, 3.5894047202740325, 3.828102225087905, 3.9636429334881305, 4.042794468915232, 4.090158403389455, 4.111318595807336, 4.112868768020572, 4.1055239637458465, 4.0934873597011965, 4.076523315391564, 4.056842238597892, 4.039679346292739, 4.0281142748116965, 4.0216690835590185, 4.01954471545401, 4.022734105485234, 4.032539255539675, 4.048238759473254, 4.067729571408581, 4.089671698544676, 4.113912795844007, 4.13965531430392, 4.164715678145055, 4.187176645696074, 4.206619725591506, 4.22295390517701, 4.235270073014514, 4.242938175351469, 4.2466832496154785, 4.247567991911563, 4.245930183189574, 4.242177307286465, 4.237495306792695, 4.2329670968774025, 4.228909271065845, 4.2255697996691675, 4.223545082863551, 4.223111313575965, 4.22395451294825, 4.225815463515731, 4.228677164047651, 4.232240011418639, 4.235951026929208, 4.23952356744624, 4.2428569794550794, 4.2456634068603885, 4.2476919743104515]",50,,,,,4.2476919743104515,,0.6577370294458009,,,,2.19165301322937,2.19165301322937,False,,0.0,0.0,,,2.21183180809021,2026-08-08 09:01:47,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,False,False,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
6ce2b4a7,8,8,2,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,"[2.0603742281792248, 2.387934471458098, 2.7710476311525496, 3.1887845404276955, 3.5512400094006216, 3.7545720504448257, 3.76887573467717, 3.707715093823422, 3.670871285254229, 3.678402413585788, 3.7084451357853627, 3.7306397600616, 3.728173286831252, 3.7029411823868497, 3.6736114661623547, 3.6606056704637617, 3.6699501683187448, 3.695343155303083, 3.7281073936967726, 3.762110105255641, 3.792557073404992, 3.814743789443223, 3.8264357612827733, 3.8304375845913956, 3.832441370688214, 3.8356922556266597, 3.838745832932237, 3.838435673705266, 3.8344144967931553, 3.8302004987112013, 3.829547281649449, 3.833142538358552, 3.839207494697762, 3.8458295948185524, 3.852143967052975, 3.857768680806001, 3.861851277399417, 3.863311055377441, 3.8620917757115176, 3.859738683162679, 3.8584429596258603, 3.8595551239630237, 3.8629570334134593, 3.867513580085866, 3.8718953771068905, 3.8751633143829523, 3.8769937511374857, 3.877636664183762, 3.8776888105905205, 3.8777477204741024, 3.878093586222522]",50,,,,,3.878093586222522,,0.7093425379210822,,,,3.041356086730957,3.041356086730957,False,,0.0,0.0,,,3.0557243824005127,2026-08-08 09:01:48,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,False,True,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,3,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2bf3531b,5,4,3,50.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,"[0.914050299895983, 1.251137925565215, 1.539297811386751, 1.6633119000965915, 1.65462902868163, 1.6524720372565005, 1.6883558355319581, 1.7213317843548122, 1.7361090064326197, 1.7638260495999518, 1.819472271288317, 1.8858268821352702, 1.938930809759972, 1.96931757864334, 1.9765663508107512, 1.975023198964518, 1.9812612744814482, 1.9969345780335757, 2.0183472892523318, 2.0436256879522094, 2.072945952775955, 2.102398432255067, 2.1275364119613758, 2.147338956230008, 2.159302439222358, 2.164956172511948, 2.1681366078336675, 2.172693221414093, 2.1807165084261975, 2.1917440418130454, 2.2035165059790605, 2.2144571643039597, 2.226184797661478, 2.2432212135225416, 2.26946843820636, 2.304832981321375, 2.345349938381495, 2.3868386536311235, 2.4286891540495605, 2.473321276294109, 2.521553180949172, 2.56948074321645, 2.6102818057679325, 2.6390808871361346, 2.656104061749329, 2.665192464000139, 2.669865951148031, 2.6707393794598207, 2.66699350235917, 2.659848902990389, 2.652864287192691]",50,,,,,2.652864287192691,,0.9293173372020822,,,,3.519639730453491,3.519639730453491,False,,0.0,0.0,,,3.5334699153900146,2026-08-08 09:01:48,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,False,False,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]","[1.0, 1.0, 1.0, 1.0]"
6e38392b,10,9,2,50.0,False,False,"[1, 1, 1]",4.9999999999999964,,,,,,,,"[2.468438670539686, 2.774951174675325, 2.968164739936112, 3.077115520946426, 3.139235529675209, 3.177917868789917, 3.2118489911486887, 3.2690413423709184, 3.4031010238983, 3.652498795828518, 3.9042042197379754, 3.9042023628838036, 3.725934323588776, 3.6786337594204603, 3.7560760764683887, 3.866939185874037, 3.925813614299582, 3.906779546766751, 3.856734902020342, 3.8277231307336974, 3.8356498580107847, 3.869974209137388, 3.908477072370198, 3.9307026185587253, 3.932719119813181, 3.9283408024526305, 3.930966807716115, 3.9403652514583962, 3.948106841630858, 3.949151744381475, 3.9465816911887464, 3.9470827805794215, 3.953133814321403, 3.9606472954024023, 3.963483609231954, 3.9598192877115275, 3.9544013703229264, 3.9542041268243135, 3.9614372137411515, 3.9709086263218634, 3.9749989701867494, 3.9716582999635905, 3.9663635678468148, 3.9657626591748776, 3.971017831753886, 3.9775686985232728, 3.980145630047876, 3.977809967712129, 3.974355659019443, 3.97397289333075, 3.9770593172123547]",50,,,,,3.9770593172123547,,0.7954118634424715,,,,4.217265367507935,4.217265367507935,False,,0.0,0.0,,,4.236776351928711,2026-08-08 09:01:49,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,False,False,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,1,"[(8, 9), (3, 9), (6, 9), (1, 9), (7, 9), (2, 9), (4, 9), (5, 9), (0, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
265f101c,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,"[1.4715621203574647, 2.0648838897834723, 2.4677615997497044, 2.670679463415016, 2.7694041285761495, 2.8429289761053917, 2.889556853652887, 2.89600807317724, 2.8856851999023547, 2.8924062311969885, 2.9271768813206727, 2.9705619801828527, 2.999947418647978, 3.008518064452455, 3.0041269650115185, 2.995939493379272, 2.989212782605369, 2.9860600330924916, 2.986782226263098, 2.991119673944166, 2.998872993269468, 3.0096789825187815, 3.0223305565806746, 3.0343629170860726, 3.0427882224804965, 3.0463092088533914, 3.0472726529582737, 3.0502635924081916, 3.058190572992441, 3.070693620183252, 3.0862761869458115, 3.1052184393742346, 3.1307031987293676, 3.1687534536839315, 3.2295493970218705, 3.3302350193892516, 3.4897730031278873, 3.6932641874728636, 3.847354260338358, 3.8823638918443137, 3.9074073913433396, 4.000089066380207, 4.0974509102102825, 4.105015818457815, 4.029934480847811, 3.9616012694222453, 3.947335694210673, 3.9708854669798748, 3.997913143108624, 4.018486214112969, 4.0484643304481756]",50,,,,,4.0484643304481756,,0.7405050700801487,,,,5.501126766204834,5.501126766204834,False,,0.0,0.0,,,5.515642166137695,2026-08-08 09:01:50,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,False,True,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,3,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
05f6b859,12,11,2,50.0,False,False,"[1, 1, 1]",6.458039891549806,,,,,,,,"[2.8614772245388855, 3.2421913370187436, 3.6792606839115547, 4.131764285835797, 4.557468619078483, 4.896543398744538, 5.047116260662046, 5.022360545682927, 4.954879868078038, 4.931605407031668, 4.9558093728249215, 5.004461079270447, 5.061686066496273, 5.115332212380711, 5.157064247233851, 5.184628032549873, 5.1980598495411865, 5.198749947764306, 5.192293069160456, 5.187134955483745, 5.189241535940273, 5.199669413342266, 5.215810255631871, 5.233304847106976, 5.247900761779628, 5.257495691210884, 5.262862527043568, 5.265795855212619, 5.266917265491894, 5.2661696647527165, 5.264704068002341, 5.264887681793667, 5.268244008086443, 5.27396324161964, 5.279631620444465, 5.2832857241015905, 5.2848422133937, 5.285852771665246, 5.28808295172404, 5.292191410687943, 5.2973913923488904, 5.302069416152178, 5.30479224493967, 5.305047046381113, 5.303373730903794, 5.3009922513573855, 5.299288934745026, 5.299343942670885, 5.301469842761971, 5.304910389023776, 5.308116474280442]",50,,,,,5.308116474280442,,0.8219392514477942,,,,5.879357099533081,5.879357099533081,False,,0.0,0.0,,,5.899535417556763,2026-08-08 09:01:51,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,True,False,,False,False,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,2,"[(5, 11), (9, 10), (0, 10), (3, 11), (10, 11), (1, 11), (2, 11), (8, 10), (6, 10), (4, 11), (7, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
65e2e834,8,8,1,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,"[0.4691999142860648, 0.7188462190119873, 1.009191306344196, 1.3160869597105642, 1.6209308718969118, 1.896455231375087, 2.1224768260776017, 2.2937459522611277, 2.408026823569318, 2.4710811286124006, 2.4982694152100056, 2.504212116365852, 2.4980104523536557, 2.4862204830507277, 2.4740209106006614, 2.4638929057700927, 2.455988117082674, 2.4500592708001987, 2.4464290669110267, 2.445446853437192, 2.446785309924371, 2.449775831725824, 2.4540944026600604, 2.4597985397096243, 2.466705723777569, 2.4741713699322125, 2.4815876783093236, 2.48874823619719, 2.4954965118045385, 2.5013553601369254, 2.5058609534000515, 2.5089782381416588, 2.510863275284723, 2.5114996622942156, 2.5109248115468583, 2.509517267553278, 2.5077361304379058, 2.5058257137461895, 2.5039976378683946, 2.5025884586735594, 2.501822925048013, 2.501674525228289, 2.502076171614377, 2.5030127226355847, 2.5043529245893574, 2.5058523118582356, 2.50734908979817, 2.508760400365194, 2.5099549557937237, 2.510824559916704, 2.5113842107236466]",50,,,,,2.5113842107236466,,0.4593575709617824,,,,1.3730344772338867,1.3730344772338867,False,,0.0,0.0,,,1.3849294185638428,2026-08-08 09:01:51,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,False,True,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,1,False,_Exp5_subexp4_standardWithHeuristic,1,,1,3,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
