run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_end,warm_start_mode,lasserre_level,initial_solver_level_M,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
da2b61de,8,24,1,50.0,False,True,"[1, 1, 1]",10.000000000000028,19.999999680158975,9.999999840079488,7.237122394715583,6.203141630201545,7.19465346888259,6.588661120764395,0.6588661120764376,,0.6147052563521083,-0.5972794398842822,6.896013748940449,,0.6896013748940429,,,,198.81675457954407,6528.641846418381,True,6329.83030128479,0.00519561767578125,0.0,6329.83030128479,Results/warm_start_cache/fast_test_scs_mosek/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000010_334c57399bd5_noseed_L2_M2_standard.npz,198.83916592597961,2026-06-30 11:03:43,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,65,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,True,Results/warm_start_cache/fast_test_scs_mosek,512,60,0,32,1,1,40,40,5,3,5,1,,10,"[(2, 3), (2, 6), (3, 5), (4, 6), (0, 5), (1, 4), (0, 2), (1, 7), (5, 7), (4, 5), (3, 7), (2, 5), (1, 3), (0, 1), (1, 6), (0, 4), (0, 7), (5, 6), (3, 6), (2, 4), (2, 7), (4, 7), (1, 2), (0, 6)]",
510b4c4d,8,24,1,50.0,False,True,"[1, 1, 1]",9.809016994374938,19.618033988693487,9.809016994346743,7.72681462731025,6.241314425930449,7.601332815056976,7.105885262616581,0.7244237895287071,,0.3055722521476625,-0.6853228527331279,7.258671388690412,,0.7399998789739031,,,,243.6601529121399,4690.271282196045,True,4446.621537208557,0.01039433479309082,0.0,4446.621537208557,Results/warm_start_cache/fast_test_scs_mosek/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000011_df959fde7591_noseed_L2_M2_standard.npz,243.69651913642883,2026-06-30 11:07:21,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,65,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,True,Results/warm_start_cache/fast_test_scs_mosek,512,60,0,32,1,1,40,40,5,3,5,1,,11,"[(2, 3), (2, 6), (3, 5), (4, 6), (0, 5), (0, 2), (1, 7), (5, 7), (4, 5), (3, 7), (2, 5), (1, 3), (0, 1), (1, 6), (0, 4), (0, 7), (5, 6), (3, 6), (2, 4), (2, 7), (4, 7), (1, 2), (1, 5), (6, 7)]",
69bd83b6,8,9,3,50.0,False,True,"[1, 1, 1]",5.847763554161091,11.708751901901998,5.854375950950999,3.1429583762157476,3.4252942228876755,2.952885129341932,2.763355130385624,0.4725490531195134,,1.9979606819586326,1.6189006840460163,3.76233547136494,,0.6433802318645009,,,,524.8042941093445,5706.823187112808,True,5182.020889520645,0.0019812583923339844,0.0,5182.020889520645,Results/warm_start_cache/fast_test_scs_mosek/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000001_2d50d1faac03_noseed_L2_M2_standard.npz,524.8629283905029,2026-06-30 11:09:11,x86_64,dacsgpu0003,,64,64,3.11.15,0.27,True,False,adam,True,2,1000,hamqaoa,0.05,65,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,True,Results/warm_start_cache/fast_test_scs_mosek,512,60,0,32,1,1,40,40,5,3,5,1,,1,"[(2, 7), (1, 3), (3, 5), (0, 3), (4, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
e6330bca,8,11,3,50.0,False,True,"[1, 1, 1]",6.140539021231574,12.329102551523752,6.164551275761876,3.241082520702808,3.742446824135325,3.0650419723641793,2.925431941532804,0.47641289004398607,,2.9122936855645927,2.6330736239018417,4.3815787843151,,0.7135495384306362,,,,543.3853685855865,6800.06866312027,True,6256.689384222031,0.00607609748840332,0.0,6256.689384222031,Results/warm_start_cache/fast_test_scs_mosek/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000000_bd4f8ca3e79e_noseed_L2_M2_standard.npz,543.4024102687836,2026-06-30 11:09:25,x86_64,dacsgpu0003,,64,64,3.11.15,0.27,False,False,adam,True,2,1000,hamqaoa,0.05,65,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,True,Results/warm_start_cache/fast_test_scs_mosek,512,60,0,32,1,1,40,40,5,3,5,1,,0,"[(1, 3), (1, 6), (0, 7), (3, 5), (0, 3), (5, 6), (1, 5), (1, 4), (0, 2), (3, 6), (6, 7)]",
36e94385,8,12,3,50.0,False,True,"[1, 1, 1]",6.523225193193839,13.138866206306936,6.569433103153468,4.735400932843316,3.9295314428749233,4.50752038221967,3.6457649166844948,0.5588899369116354,,1.0360917091781454,-0.6874192218922044,4.1638107712735675,,0.6383055387414768,,,,555.3830094337463,6508.5773758888245,True,5953.196187734604,0.0018072128295898438,0.0,5953.196187734604,Results/warm_start_cache/fast_test_scs_mosek/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000006_a3b6a38d8f9e_noseed_L2_M2_standard.npz,555.4294333457947,2026-06-30 11:09:38,x86_64,dacsgpu0003,,64,64,3.11.15,0.28,False,False,adam,True,2,1000,hamqaoa,0.05,65,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,True,Results/warm_start_cache/fast_test_scs_mosek,512,60,0,32,1,1,40,40,5,3,5,1,,6,"[(2, 7), (0, 1), (2, 3), (2, 6), (0, 7), (3, 5), (0, 3), (5, 6), (3, 4), (4, 5), (0, 2), (2, 4)]",
7e1cf8b7,8,12,3,50.0,False,True,"[1, 1, 1]",7.82008937437481,15.679262584238288,7.839631292119144,5.525510013021821,4.569341214801486,5.200384783411241,4.196960134971599,0.5366895356368139,,0.9161912366242415,-1.090658060255043,4.65505575328372,,0.5952688684783576,,,,559.770824432373,6846.148829936981,True,6286.384393692017,0.006375312805175781,0.0,6286.384393692017,Results/warm_start_cache/fast_test_scs_mosek/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000003_cf7691ce0da7_noseed_L2_M2_standard.npz,559.7897186279297,2026-06-30 11:09:42,x86_64,dacsgpu0003,,64,64,3.11.15,0.28,True,True,adam,True,2,1000,hamqaoa,0.05,65,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,True,Results/warm_start_cache/fast_test_scs_mosek,512,60,0,32,1,1,40,40,5,3,5,1,,3,"[(1, 3), (2, 3), (1, 6), (0, 4), (2, 6), (5, 7), (0, 7), (3, 5), (0, 6), (4, 5), (2, 4), (1, 7)]",
343335e5,8,16,3,50.0,False,True,"[1, 1, 1]",8.130076681310806,16.29232264438658,8.14616132219329,6.0655409904930755,4.964177612856456,5.718609568530268,5.620407761364451,0.6913105474496308,,0.9295380985498625,0.7331344842182279,6.085176810639382,,0.7484771729924538,,,,597.8695180416107,6417.640566587448,True,5819.777706384659,0.006646156311035156,0.0,5819.777706384659,Results/warm_start_cache/fast_test_scs_mosek/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000002_76de0eb4d2db_noseed_L2_M2_standard.npz,597.8966505527496,2026-06-30 11:10:20,x86_64,dacsgpu0003,,64,64,3.11.15,0.27,False,False,adam,True,2,1000,hamqaoa,0.05,65,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,True,Results/warm_start_cache/fast_test_scs_mosek,512,60,0,32,1,1,40,40,5,3,5,1,,2,"[(2, 7), (2, 6), (4, 6), (1, 2), (0, 6), (3, 4), (1, 5), (4, 5), (3, 7), (2, 5), (6, 7), (0, 5), (1, 4), (3, 6), (2, 4), (1, 7)]",
bece8784,8,15,3,50.0,False,True,"[1, 1, 1]",7.5806979535883805,15.17256305750998,7.58628152875499,5.662069563762466,4.676633307480098,5.25768235381428,4.8018821990704055,0.6334353681506857,,1.6879083409054711,0.776308031417722,5.645836369523141,,0.744764717455949,,,,596.8789396286011,6609.457732915878,True,6012.580681562424,0.0018742084503173828,0.0,6012.580681562424,Results/warm_start_cache/fast_test_scs_mosek/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000007_21c2570f08f1_noseed_L2_M2_standard.npz,596.9348516464233,2026-06-30 11:10:20,x86_64,dacsgpu0003,,64,64,3.11.15,0.27,False,False,adam,True,2,1000,hamqaoa,0.05,65,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,True,Results/warm_start_cache/fast_test_scs_mosek,512,60,0,32,1,1,40,40,5,3,5,1,,7,"[(0, 1), (0, 4), (4, 7), (2, 6), (0, 3), (4, 6), (0, 6), (3, 4), (4, 5), (3, 7), (2, 5), (0, 5), (0, 2), (2, 4), (1, 7)]",
9eb7c856,8,16,3,50.0,False,True,"[1, 1, 1]",7.941043782459288,15.883832758081187,7.9419163790405936,4.943219686074704,4.930273779391456,4.619984465717113,4.801770373505893,0.6046774838482023,,2.4448106189112764,2.808382434488836,6.024175682961531,,0.7586125763804673,,,,601.1095471382141,6823.7125833034515,True,6222.605121612549,0.002071380615234375,0.0,6222.605121612549,Results/warm_start_cache/fast_test_scs_mosek/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000009_967d16b64b95_noseed_L2_M2_standard.npz,601.1592597961426,2026-06-30 11:10:25,x86_64,dacsgpu0003,,64,64,3.11.15,0.27,False,False,adam,True,2,1000,hamqaoa,0.05,65,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,True,Results/warm_start_cache/fast_test_scs_mosek,512,60,0,32,1,1,40,40,5,3,5,1,,9,"[(2, 7), (0, 1), (1, 6), (2, 6), (3, 5), (1, 2), (5, 6), (0, 6), (3, 4), (1, 5), (4, 5), (2, 5), (1, 4), (0, 2), (6, 7), (1, 7)]",
01f467cb,8,16,3,50.0,False,True,"[1, 1, 1]",9.02935455119713,18.061329468399048,9.030664734199524,4.399045531152653,5.3888905263539755,4.229794516215522,4.325149909902656,0.479009865586596,,1.5711429464525892,1.7618537338268574,5.110721383128951,,0.5660118178050014,,,,604.2281427383423,6841.466265916824,True,6237.244236469269,0.006086826324462891,0.0,6237.244236469269,Results/warm_start_cache/fast_test_scs_mosek/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000004_4020ac98a4c9_noseed_L2_M2_standard.npz,604.2877240180969,2026-06-30 11:10:26,x86_64,dacsgpu0003,,64,64,3.11.15,0.27,False,False,adam,True,2,1000,hamqaoa,0.05,65,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,True,Results/warm_start_cache/fast_test_scs_mosek,512,60,0,32,1,1,40,40,5,3,5,1,,4,"[(1, 3), (0, 1), (2, 3), (1, 6), (4, 7), (2, 6), (5, 7), (0, 7), (3, 5), (4, 6), (5, 6), (3, 7), (0, 5), (1, 4), (0, 2), (2, 4)]",
16bdb7b8,8,16,3,50.0,False,True,"[1, 1, 1]",8.11510487730742,16.318574729276925,8.159287364638462,5.813673915592525,4.9452488153154555,5.5974321678467325,5.304474544416508,0.6536544659144966,,1.2529746175496346,0.6670593706891861,5.9309618531913255,,0.7308546152960145,,,,603.3521690368652,6262.848693609238,True,5659.498275279999,0.0017352104187011719,0.0,5659.498275279999,Results/warm_start_cache/fast_test_scs_mosek/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList__filehash_a79662a0/hog_idx000008_bff8598791e4_noseed_L2_M2_standard.npz,603.3789706230164,2026-06-30 11:10:27,x86_64,dacsgpu0003,,64,64,3.11.15,0.27,False,False,adam,True,2,1000,hamqaoa,0.05,65,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,True,Results/warm_start_cache/fast_test_scs_mosek,512,60,0,32,1,1,40,40,5,3,5,1,,8,"[(1, 3), (0, 1), (2, 3), (5, 7), (0, 7), (3, 5), (4, 6), (1, 2), (5, 6), (0, 6), (3, 4), (2, 5), (1, 4), (0, 2), (6, 7), (1, 7)]",
