run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
68019e9b,5,5,1,50.0,False,True,"[1, 1, 1]",,4.2838136261404,4.2838136261404,,,2.209391952033122,2.209391952033122,2.2093919520331213,"[0.992133343433721, 1.0031812640023359, 1.014595271161011, 1.0263556926389592, 1.0384421040739698, 1.0508331867764724, 1.0635066217476201, 1.0764389993863737, 1.0896057693640637, 1.102981211720332, 1.1165384206833247, 1.1302493457007963, 1.1440848429414605, 1.1580147618463124, 1.1720080528862242, 1.186032919896484, 1.200056975930714, 1.2140474626444282, 1.2279714454647488, 1.2417960728792652, 1.2554888435303275, 1.269017883077947, 1.2823522409899017, 1.295462184911835, 1.3083195349693957, 1.3208979678760537, 1.3331733114639306, 1.3451238522438282, 1.3567306206341014, 1.3679776534974577, 1.3788522058549206, 1.3893449621040963, 1.3994501991251134, 1.4091658690432984, 1.418493680220564, 1.4274390862057014, 1.436011252293785, 1.4442229345603237, 1.4520902929143358, 1.45963266368389, 1.4668722840423736, 1.473833944536289, 1.4805446082762224, 1.4870329920041778, 1.4933291154705512, 1.4994638642662976, 1.505468518568926, 1.5113743054356312, 1.5172119784805933, 1.523011423574796, 1.5288012939255076]",50,0.7085926722364086,,-8.881784197001252e-16,-8.881784197001252e-16,2.2093919520331213,,0.7085926722364084,,,,2.0362601280212402,2.132276773452759,True,0.0971977710723877,0.00116729736328125,0.0,0.0971977710723877,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000002_ee18cc9e4ef7_noseed_L1_M1_standard.npz,2.0484461784362793,2026-08-06 04:24:58,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.005,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,2,"[(0, 1), (2, 3), (0, 4), (1, 2), (3, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
027149fc,7,7,1,50.0,False,True,"[1, 1, 1]",,6.480086542537949,6.480086542537949,,,3.3073573145696438,3.307357314569645,3.307357314569646,"[2.0694267823427155, 2.098306407080761, 2.1274215428606227, 2.156740944597456, 2.186231988776926, 2.2158606072728206, 2.245591326417647, 2.2753873017865858, 2.3052103525571126, 2.335021082421231, 2.364778923529546, 2.3944423430092514, 2.423969001937243, 2.4533159115526435, 2.48243968968172, 2.511296836236115, 2.5398439308553002, 2.5680379991829585, 2.595836836107019, 2.623199329010843, 2.6500858399574696, 2.676458580922282, 2.70228199407326, 2.72752308126032, 2.752151854179666, 2.776141669764644, 2.799469549167755, 2.822116502385585, 2.8440677818861064, 2.865313042490241, 2.8858465333401906, 2.905667145721455, 2.924778326563883, 2.943188009281255, 2.960908350319963, 2.977955400519206, 2.994348689071137, 3.0101106928591386, 3.02526620483964, 3.0398417341025894, 3.053864839934472, 3.0673634165331083, 3.080365032149478, 3.092896385540213, 3.1049827505399232, 3.1166475549601156, 3.1279120633743607, 3.138795198780201, 3.149313436059436, 3.1594808528467935, 3.1693091939171913]",50,0.7182100574526916,,8.881784197001252e-16,2.220446049250313e-15,3.307357314569646,,0.7182100574526918,,,,2.69328236579895,2.8169078826904297,True,0.12511658668518066,0.0014765262603759766,0.0,0.12511658668518066,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000004_caa538b3e766_noseed_L1_M1_standard.npz,2.703618288040161,2026-08-06 04:24:58,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.005,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,4,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (0, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
00ab92d2,5,5,2,50.0,False,True,"[1, 1, 1]",,4.2838136261404,4.2838136261404,,,2.209391952033122,2.209391952033122,2.2093919520331213,"[1.3866021978428138, 1.3941941463513876, 1.401749397651919, 1.4092584903046947, 1.4167098528396571, 1.4240909262293977, 1.4313882803378124, 1.4385878592961032, 1.4456752498660892, 1.452636312284156, 1.45945796268476, 1.4661293156307433, 1.4726432474321225, 1.4789982641679624, 1.4852004136150962, 1.4912642206056057, 1.4972116183689548, 1.5030686256062016, 1.5088616906869123, 1.5146151720577605, 1.5203500376196029, 1.5260830952234032, 1.531826434063341, 1.5375870282197028, 1.5433668221846755, 1.5491633397488294, 1.5549708440649466, 1.560781994575251, 1.566589864079109, 1.5723901503011444, 1.5781832994230505, 1.5839764746018443, 1.5897850715936803, 1.595633754872143, 1.6015568870359327, 1.6075985238090658, 1.613811992241447, 1.620259284124133, 1.6270104444284899, 1.6341430311393141, 1.6417416479805436, 1.6498974124561239, 1.6587071325320295, 1.668272031572074, 1.6786955373097683, 1.6900802508948538, 1.7025242095340212, 1.7161166989151884, 1.7309341501670208, 1.7470365764058977, 1.7644648408160821]",50,0.7085926722364086,,-8.881784197001252e-16,-8.881784197001252e-16,2.2093919520331213,,0.7085926722364084,,,,3.7392709255218506,3.834683895111084,True,0.0971977710723877,0.0017714500427246094,0.0,0.0971977710723877,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000002_ee18cc9e4ef7_noseed_L1_M1_standard.npz,3.745990753173828,2026-08-06 04:24:59,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.005,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,2,"[(0, 1), (2, 3), (0, 4), (1, 2), (3, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
c8080bb9,5,5,3,50.0,False,True,"[1, 1, 1]",,4.2838136261404,4.2838136261404,,,2.209391952033122,2.209391952033122,2.2093919520331213,"[1.162747469396303, 1.1895741553813979, 1.217404808062873, 1.24595737583504, 1.2749549272138005, 1.30410953041657, 1.3331281201640033, 1.3617395601407507, 1.3897202094547862, 1.41690401147377, 1.4431609759405561, 1.4683656989040514, 1.492392241471489, 1.515132552716322, 1.5365159999137343, 1.5565180218182444, 1.575157799778041, 1.5924913328691679, 1.6086059240540316, 1.6236166201917552, 1.6376614452925242, 1.6508932036076298, 1.6634687063146218, 1.6755378362600637, 1.6872353672898723, 1.6986766436048746, 1.7099567095255097, 1.7211512249082226, 1.7323183508705522, 1.7435006895531346, 1.7547271279161203, 1.7660145280708015, 1.7773693724763757, 1.7887893659878917, 1.8002651536918488, 1.8117819205705725, 1.8233209675280402, 1.834861064084293, 1.846379512396588, 1.8578528255677587, 1.869257160515763, 1.8805684629401107, 1.8917627542172513, 1.902816694787092, 1.913708642168116, 1.9244202086972377, 1.9349383260968673, 1.9452576709471123, 1.9553832931792305, 1.9653331662190832, 1.9751407982491622]",50,0.7085926722364086,,-8.881784197001252e-16,-8.881784197001252e-16,2.2093919520331213,,0.7085926722364084,,,,6.291118383407593,6.386868715286255,True,0.0971977710723877,0.0014336109161376953,0.0,0.0971977710723877,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000002_ee18cc9e4ef7_noseed_L1_M1_standard.npz,6.298614501953125,2026-08-06 04:25:02,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.005,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,2,"[(0, 1), (2, 3), (0, 4), (1, 2), (3, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
57b52571,7,7,3,50.0,False,True,"[1, 1, 1]",,6.480086542537949,6.480086542537949,,,3.3073573145696438,3.307357314569645,3.307357314569646,"[1.4312473991310606, 1.4658408563978074, 1.5009498063027793, 1.5364299592855044, 1.572340534837956, 1.6090986899192503, 1.6472657715490397, 1.6872017531951906, 1.7290911562232856, 1.7730472144344556, 1.8191463359932398, 1.8674303621015251, 1.9179037885723464, 1.9705326700802421, 2.025244930574774, 2.0819313081159447, 2.140447518894452, 2.2006192950001404, 2.262252609789299, 2.325148360771617, 2.389115308349287, 2.4539683964485484, 2.5195117569569065, 2.585523804805185, 2.651756190153247, 2.717937687042529, 2.783773391847279, 2.8489415552660766, 2.91309480223645, 2.9758688024590634, 3.0368965370038814, 3.095825662666181, 3.1523373060029707, 3.206164965206766, 3.2571114978506603, 3.3050621878706186, 3.3499907530456965, 3.391955451038828, 3.431082917749126, 3.467541090232428, 3.501506950832894, 3.5331380075897862, 3.562555454895727, 3.5898408819150003, 3.6150448894474714, 3.638201883285731, 3.659345276815835, 3.678517656175198, 3.695773793539478, 3.7111798727843412, 3.7248140375266563]",50,0.7182100574526916,,0.4174567229570112,0.4174567229570125,3.7248140375266563,,0.8088629831762554,,,,9.361374616622925,9.484791994094849,True,0.12511658668518066,0.0016863346099853516,0.0,0.12511658668518066,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000004_caa538b3e766_noseed_L1_M1_standard.npz,9.375696897506714,2026-08-06 04:25:05,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.005,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,4,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (0, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
c510d083,7,7,2,50.0,False,True,"[1, 1, 1]",,6.480086542537949,6.480086542537949,,,3.3073573145696438,3.307357314569645,3.307357314569646,"[2.429888338350234, 2.4643375742531526, 2.4987467098023437, 2.5331572592320364, 2.5677427423823476, 2.60263776181693, 2.6378322787165143, 2.6732539637537527, 2.7088199824126216, 2.7444499709009627, 2.78006853659739, 2.8156060266182807, 2.850999487828666, 2.8861933300028695, 2.9211390548372815, 2.9557926336064178, 2.990109665715382, 3.024040055925736, 3.0575248648280384, 3.0904977235783146, 3.1228900144280423, 3.154637422400968, 3.185684715810046, 3.2159862329889055, 3.2455020751120265, 3.274192872299646, 3.3020167917345584, 3.3289296384913047, 3.3548873363756884, 3.3798493976512356, 3.4037822896076286, 3.426662266897015, 3.4484774070904476, 3.4692279108328106, 3.488924979391258, 3.507588729060832, 3.5252465102880906, 3.54193239436771, 3.5576874159309737, 3.5725591717381864, 3.586599717327315, 3.5998616415576414, 3.612393870980257, 3.624238564983255, 3.6354302985814733, 3.6459973439240616, 3.655963869028274, 3.6653521234266253, 3.674183402048946, 3.682478108125587, 3.6902556787451366]",50,0.7182100574526916,,0.3828983641754915,0.38289836417549283,3.6902556787451366,,0.8013584535820057,,,,7.048921823501587,7.1722190380096436,True,0.12511658668518066,0.0018019676208496094,0.0,0.12511658668518066,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000004_caa538b3e766_noseed_L1_M1_standard.npz,7.082764387130737,2026-08-06 04:25:08,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.005,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,4,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (0, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3590c59e,9,9,1,50.0,False,True,"[1, 1, 1]",,8.59292512385828,8.59292512385828,,,4.348171958647368,4.348171958647372,4.348171958647372,"[3.5201617530101, 3.5512829483012704, 3.582194103143681, 3.612846509711751, 3.643192443261575, 3.673186447598379, 3.7027873874130943, 3.731961604956801, 3.760686513082515, 3.7889521334793064, 3.8167566531299446, 3.844096826645519, 3.870959700831418, 3.8973206233655753, 3.923146072649111, 3.948396987050935, 3.9730314488588943, 3.9970063466895107, 4.020278579072679, 4.042805905339963, 4.064547705611892, 4.085465514851679, 4.105523631030546, 4.1246896482622954, 4.142935000626476, 4.1602355484638665, 4.176571844211003, 4.191929658172133, 4.20630037291201, 4.219681258727248, 4.232075696362041, 4.243493369678056, 4.253950273032701, 4.263468682874061, 4.272076984177745, 4.279809409015558, 4.286705600803621, 4.2928102245468915, 4.298172243786438, 4.302844248285039, 4.306881653088653, 4.310341813667956, 4.313283155219763, 4.315764250911455, 4.317842881841446, 4.3195752118824275, 4.321014988148309, 4.322212833635171, 4.323215624471912, 4.324066088585294, 4.324802426237909]",50,0.7190626688684261,,0.0,3.552713678800501e-15,4.348171958647372,,0.7190626688684261,,,,15.020518064498901,15.182972192764282,True,0.1636826992034912,0.0012137889862060547,0.0,0.1636826992034912,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000006_babf04d63c05_noseed_L1_M1_standard.npz,15.032087802886963,2026-08-06 04:25:11,x86_64,dacsgpu0002,,64,64,3.11.15,0.29,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.005,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (0, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
372da217,5,5,5,50.0,False,True,"[1, 1, 1]",,4.2838136261404,4.2838136261404,,,2.209391952033122,2.209391952033122,2.2093919520331213,"[0.9677099127639343, 1.0023146782653611, 1.0376722133440293, 1.073707712273583, 1.1111089715042923, 1.1506599939185764, 1.1927393352324758, 1.2367957275527666, 1.283632784076639, 1.3331118299982885, 1.384992776828727, 1.4390006577701395, 1.4948910762823076, 1.5524288368988606, 1.611285786291134, 1.6709680140732734, 1.730785891117151, 1.789869517051201, 1.847229564630695, 1.9018469269533134, 1.9527794854664007, 1.9992725090144954, 2.0408513673577167, 2.077381653331458, 2.1090961405752258, 2.136584675052928, 2.1607211982312298, 2.184057644403792, 2.2072205596031313, 2.2297168668458123, 2.2516262979842243, 2.272884788899796, 2.293340086287745, 2.312826602572786, 2.3312427178967243, 2.348606776775834, 2.365069480134978, 2.3808750287437763, 2.396288386863794, 2.4115226463263855, 2.426693760186149, 2.441808433736329, 2.456779418564625, 2.4714588045527166, 2.4856812050010166, 2.4993069648947146, 2.512254467770067, 2.5245130704345042, 2.536134738975856, 2.547211071570429, 2.5578461841104017]",50,0.7085926722364086,,0.34845423207727944,0.34845423207727944,2.5578461841104017,,0.8203483592400262,,,,16.301350355148315,16.39725613594055,True,0.0971977710723877,0.0012786388397216797,0.0,0.0971977710723877,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000002_ee18cc9e4ef7_noseed_L1_M1_standard.npz,16.312976121902466,2026-08-06 04:25:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,False,True,2,True,True,True,True,adam,False,hamqaoa,0.005,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,2,"[(0, 1), (2, 3), (0, 4), (1, 2), (3, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
c474b340,8,8,1,50.0,False,True,"[1, 1, 1]",,7.999999999999744,7.999999999999744,,,3.9999999999989617,3.9999999999989617,3.9999999999989617,"[1.3540983078551423, 1.3930585054797284, 1.4334982336764945, 1.475375874186377, 1.518649184849438, 1.5632744107209962, 1.609205409640522, 1.6563929660872296, 1.7047841936196237, 1.754322069911589, 1.8049451032894248, 1.856587039696599, 1.9091767211327832, 1.9626379864566348, 2.0168897150969904, 2.0718458921000744, 2.1274158018199767, 2.183504233119747, 2.2400118422996833, 2.2968355512223613, 2.353869028178549, 2.4110031893489996, 2.4681267944985907, 2.525127126604912, 2.5818906708883453, 2.638303806602021, 2.6942536076563646, 2.74962858886122, 2.8043195067939335, 2.8582201419657878, 2.9112280708141767, 2.963245408812398, 3.014179493127528, 3.063943533146409, 3.112457251505826, 3.159647425347967, 3.2054483393752062, 3.2498021221173206, 3.2926590968270912, 3.33397795782703, 3.373725895814425, 3.411878584597724, 3.44842007831886, 3.4833427415757345, 3.5166469220025647, 3.548340623095572, 3.578439092295598, 3.6069644207242293, 3.633944948367025, 3.659414712735046, 3.683412921476605]",50,0.7078393204740686,,0.0,0.0,3.9999999999989617,,0.7078393204740686,,,,6.668145418167114,6.814683675765991,True,0.1484682559967041,0.0019152164459228516,0.0,0.1484682559967041,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000005_f3b9dd34409c_noseed_L1_M1_standard.npz,6.708726644515991,2026-08-06 04:25:14,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,True,True,2,True,True,True,True,adam,False,hamqaoa,0.005,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,5,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
083fde98,3,3,1,50.0,False,True,"[1, 1, 1]",,1.8749999941572448,1.8749999941572448,,,1.0255097560441095,1.0255097560441095,1.0255097560441095,"[0.9603990523754741, 0.9625538608960295, 0.9647818912094739, 0.9670803168410989, 0.9694461240318993, 0.9718760903863197, 0.9743667692808076, 0.9769144803973284, 0.9795152953601713, 0.9821650316653914, 0.9848592539293011, 0.9875932852848831, 0.9903622139937478, 0.9931609070763074, 0.9959840354875071, 0.9988261087046969, 1.0016815149959548, 1.0045445614498072, 1.0074095241415373, 1.0102707218806801, 1.0131225794847738, 1.015959703357997, 1.0187769719280348, 1.0215696352937664, 1.0243334181404045, 1.0270646176278215, 1.0297602183466126, 1.0324180293485379, 1.035036786068307, 1.0376162665337876, 1.0401573998044313, 1.0426623530297359, 1.0451345915758414, 1.0475789134701887, 1.0500014437296061, 1.0524095593483977, 1.0548117782519637, 1.0572175646560804, 1.0596370786064144, 1.0620808792417873, 1.064559591293839, 1.067083555649049, 1.069662466233527, 1.072305083247482, 1.0750189545431441, 1.0778102262575677, 1.0806834942556978, 1.0836417422371483, 1.0866863134206408, 1.0898169580264527, 1.093031889211198]",50,0.683673170696073,,0.06752213316708855,0.06752213316708855,1.093031889211198,,0.7286879261407987,,,,2.4756839275360107,2.575662851333618,True,0.10249590873718262,0.0025031566619873047,0.0,0.10249590873718262,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000000_ef04306f2d85_noseed_L1_M1_standard.npz,2.492828369140625,2026-08-06 04:25:15,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.005,standard,1,1,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,0,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
