run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
0d1268bd,6,5,5,50.0,False,True,"[1, 1, 1]",,7.487153667307896,3.743576833653948,1.8125917043159263,2.2377460484799525,1.6146369374743705,1.8125917043159248,1.8125917043159248,"[1.6500235300400514, 1.6588257267013915, 1.667483450462845, 1.6759924417088305, 1.6843487924325233, 1.6925489935233777, 1.7005900002856915, 1.7084692690222878, 1.716184826591916, 1.7237353281367287, 1.7311201289537999, 1.738339338025197, 1.745393896363528, 1.7522856209754147, 1.7590172759876952, 1.7655925491961693, 1.772016053073079, 1.7782932058473553, 1.7844301210272406, 1.7904334413278225, 1.7963101957604206, 1.8020676877838608, 1.8077134108356956, 1.8132550204843385, 1.8187002826093583, 1.824057040586808, 1.8293331503084163, 1.8345364313890327, 1.839674591349205, 1.8447551693883297, 1.8497854477847047, 1.8547724183810217, 1.8597227193727328, 1.8646425865730116, 1.8695378425934366, 1.8744138612141834, 1.8792755685471805, 1.8841274254500138, 1.8889734481654137, 1.893817210190521, 1.8986618726939875, 1.9035102014436103, 1.9083645917002934, 1.9132270969297989, 1.9180994727217664, 1.9229831947353961, 1.9278794988266494, 1.9327894202184743, 1.9377137884462179, 1.9426533058756352, 1.9476085486349652]",50,0.48413239965703114,,0.27003368863808097,0.6659432223211894,1.9476085486349652,,0.5201945909815612,,,,52.8352210521698,108.23762083053589,True,55.41160345077515,0.009189605712890625,0.0,55.41160345077515,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000004_2a8a9b462e5e_noseed_L2_M2_standard.npz,52.86664938926697,2026-08-07 12:16:29,x86_64,dacsgpu0003,,64,64,3.11.15,0.25,True,False,True,False,,True,True,True,False,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,4,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
e0f02a4c,7,6,3,50.0,False,True,"[1, 1, 1]",,8.67465685114911,4.337328425574555,3.1257617824275346,2.551278933151205,2.715824038024498,3.125761782427536,3.125761782427536,"[2.2425377296334204, 2.254712381261961, 2.2668647405459423, 2.278989069708773, 2.2910796094570927, 2.3031306093456423, 2.3151363411787758, 2.3270911453795464, 2.3389894536074562, 2.350825841059117, 2.3625950495111763, 2.374292035224426, 2.385912008045117, 2.3974504202318556, 2.4089029089536855, 2.420265239827539, 2.4315332164588077, 2.4427027009809166, 2.4537696605921164, 2.4647302411720924, 2.475580769350088, 2.4863178406800666, 2.4969383242404923, 2.507439372297673, 2.517818468097105, 2.5280734354691483, 2.538202432776999, 2.5482039769385167, 2.5580769572112, 2.5678206303829874, 2.5774346359561577, 2.586918986762059, 2.5962740662607016, 2.6055006192866506, 2.6145997256599482, 2.623572804530163, 2.6324215843628314, 2.641148062180854, 2.6497544839019094, 2.658243281550257, 2.666617051200603, 2.674878509009272, 2.683030435083939, 2.6910756438993295, 2.699016911291733, 2.7068569776216367, 2.7145985053330977, 2.7222440557288534, 2.7297960413776297, 2.7372567241892245, 2.7446282018098227]",50,0.7208860199325497,,0.0,0.8198754888060762,3.125761782427536,,0.7208860199325497,,,,31.803247928619385,250.03726840019226,True,218.23555946350098,0.0015223026275634766,0.0,218.23555946350098,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000005_800a0f5af338_noseed_L2_M2_standard.npz,31.843863487243652,2026-08-07 12:16:29,x86_64,dacsgpu0003,,64,64,3.11.15,0.26,True,False,True,False,,True,True,True,False,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,5,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
89997623,2,1,3,50.0,False,True,"[1, 1, 1]",,1.9999998910740424,0.9999999455370212,0.6109963990757714,0.624140795695786,0.4999999813718837,0.6109963990757717,0.6109963990757717,"[0.7078918898570834, 0.7130547517038568, 0.7181699083507926, 0.7232353839036847, 0.7282492291311051, 0.7332095274563596, 0.7381144004650426, 0.7429620153245818, 0.747750590930029, 0.7524784059892903, 0.7571438032989075, 0.7617451984108661, 0.7662810856548974, 0.7707500437234494, 0.7751507420916657, 0.7794819491654256, 0.7837425348065987, 0.7879314795832639, 0.79204787623807, 0.7960909346600055, 0.8000599866766076, 0.8039544895856339, 0.8077740286605399, 0.8115183198111, 0.815187210442541, 0.8187806792206209, 0.8222988377970887, 0.8257419288925828, 0.8291103238270573, 0.8324045219291959, 0.8356251447057066, 0.8387729321692874, 0.8418487405886357, 0.8448535330921675, 0.847788376792795, 0.8506544340665861, 0.8534529552371609, 0.856185273222954, 0.8588527926354025, 0.8614569858279326, 0.8639993812987462, 0.8664815583786071, 0.8689051389945753, 0.8712717803726572, 0.8735831666208211, 0.8758410042278498, 0.8780470153242297, 0.8802029290079525, 0.882310478443942, 0.8843713935051403, 0.8863873963121034]",50,0.6109963990757717,,0.5507819944726633,0.7727748298804394,0.8863873963121034,,0.8863873963121034,,,,13.904932498931885,14.061087608337402,True,0.15759587287902832,0.0014264583587646484,0.0,0.15759587287902832,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_noseed_L2_M2_standard.npz,13.950155973434448,2026-08-07 12:16:32,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,True,True,1,True,False,True,False,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,0,"[(0, 1)]",[1.0]
d0de7228,2,1,5,50.0,False,True,"[1, 1, 1]",,1.9999998910740424,0.9999999455370212,0.6109963990757714,0.624140795695786,0.4999999813718837,0.6109963990757717,0.6109963990757717,"[0.7249433034542406, 0.7338155825291834, 0.742588316608173, 0.7512565043000037, 0.7598153174715527, 0.7682604342880777, 0.7765882434430248, 0.7847955102888211, 0.7928787015818922, 0.8008337004533941, 0.8086559966189665, 0.8163409524069202, 0.8238839688357003, 0.8312805779403861, 0.8385264826196908, 0.8456175949529556, 0.8525500531196738, 0.859320243381937, 0.8659248120314147, 0.8723606873280156, 0.8786250861446353, 0.8847155274511496, 0.8906298498424523, 0.8963662176364033, 0.901923124821672, 0.907299404533738, 0.9124942329096648, 0.9175071300002082, 0.9223379657918083, 0.9269869577158568, 0.9314546628475444, 0.9357419780727261, 0.9398501312401999, 0.9437806819987404, 0.9475355105909038, 0.951116804378052, 0.954527050289577, 0.9577690229403311, 0.960845774271242, 0.963760621062021, 0.9665171296516302, 0.9691190992384736, 0.9715705499072091, 0.9738757065718922, 0.9760389857064866, 0.9780649723624468, 0.9799583996347601, 0.9817241384329487, 0.983367172049695, 0.984892580417436, 0.9863055137129826]",50,0.6109963990757717,,0.7506182292744217,0.9726110646821978,0.9863055137129826,,0.9863055137129826,,,,28.135358572006226,28.29153537750244,True,0.15759587287902832,0.0014033317565917969,0.0,0.15759587287902832,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_noseed_L2_M2_standard.npz,28.161603212356567,2026-08-07 12:16:51,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,True,True,1,True,False,True,False,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,0,"[(0, 1)]",[1.0]
5c23ede1,8,7,5,50.0,False,True,"[1, 1, 1]",,10.249997980679638,5.124998990339819,3.6018910221395624,3.0476573166266814,3.111141309721525,3.601891022139561,3.601891022139561,"[2.850627333791421, 2.8706940602681756, 2.8907297089137605, 2.9107185780923195, 2.9306461487765296, 2.9505003760949755, 2.970272745233016, 2.989957237258916, 3.0095471182305484, 3.029032867367045, 3.048402542761437, 3.0676428479429516, 3.0867399449000885, 3.1056797979951307, 3.1244483795407763, 3.1430317640047334, 3.1614161853232785, 3.179588137856362, 3.197534467125347, 3.215242417183925, 3.232699803746261, 3.249895043490253, 3.26524744585524, 3.2774428886147646, 3.2898277536178515, 3.3023511483091372, 3.3149665466915943, 3.3276317581547237, 3.34030874545724, 3.352963490902886, 3.3655657437034097, 3.3780887624355893, 3.3905090812795082, 3.402806276176973, 3.4149627204428965, 3.426963348575722, 3.436466606816827, 3.445499970373477, 3.4546326200064152, 3.463834744641853, 3.473079176312921, 3.482341329816212, 3.491599157950759, 3.5008330380925976, 3.5100256785539043, 3.5191620147295026, 3.5266620755201443, 3.5336605448886695, 3.5407878627168063, 3.5480180970759254, 3.555327478971702]",50,0.7028080043199143,,0.0,0.9814994248360724,3.601891022139561,,0.7028080043199143,,,,93.92361807823181,770.972421169281,True,677.05100440979,0.0021839141845703125,0.0,677.05100440979,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000006_749a375e0266_noseed_L2_M2_standard.npz,93.9470202922821,2026-08-07 12:17:04,x86_64,dacsgpu0003,,64,64,3.11.15,0.29,True,False,True,False,,True,True,True,False,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
416e95e7,7,6,5,50.0,False,True,"[1, 1, 1]",,8.67465685114911,4.337328425574555,3.1257617824275346,2.551278933151205,2.715824038024498,3.125761782427536,3.125761782427536,"[2.4801446716081674, 2.497081916464715, 2.513534813322607, 2.5299463480505167, 2.5462403448012356, 2.5624008044078392, 2.5784183771131084, 2.594280615301621, 2.6099744337959634, 2.6254872950823867, 2.640807327027184, 2.6559232602888394, 2.670824318843366, 2.685500182096824, 2.69994096465889, 2.7141372144418967, 2.7280799571250944, 2.741760696311028, 2.755171460653927, 2.768304813767099, 2.78115392288824, 2.7937125767369264, 2.805975220259892, 2.81793701160287, 2.8295938441424173, 2.8409423879487954, 2.8519801118928196, 2.8627053201676813, 2.8731171590634217, 2.8832156609686357, 2.8930017421069496, 2.90247720199363, 2.911644735681488, 2.9205079348431333, 2.929071270671243, 2.9373400782078716, 2.945320543176532, 2.9530196340814516, 2.9604450739504293, 2.967605304571706, 2.974509401734109, 2.981167044914489, 2.9875884133350192, 2.993784126470131, 2.9997651404414056, 3.0055426933230653, 3.0111281829458525, 3.0165330833604047, 3.0217688777726157, 3.026846938218088, 3.031778462134092]",50,0.7208860199325497,,0.0,0.8198754888060762,3.125761782427536,,0.7208860199325497,,,,71.21724605560303,289.4511227607727,True,218.23555946350098,0.001665353775024414,0.0,218.23555946350098,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000005_800a0f5af338_noseed_L2_M2_standard.npz,71.23469185829163,2026-08-07 12:17:10,x86_64,dacsgpu0003,,64,64,3.11.15,0.28,True,False,True,False,,True,True,True,False,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,5,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
229896d6,9,8,1,50.0,False,True,"[1, 1, 1]",,11.481763886857221,5.740881943428611,3.717650818767389,3.375775688253351,3.4250015611892213,3.717650818767387,3.717650818767389,"[3.4933933971475724, 3.4966400070458974, 3.499858085874337, 3.503046978138768, 3.5062060407150404, 3.5093346407225736, 3.5124321584726395, 3.5154979975497853, 3.5185315801578683, 3.5215323379233916, 3.5244997421517366, 3.527433271146846, 3.5303324346772906, 3.5331967658761783, 3.5360258248676684, 3.5388192046759146, 3.5415765235849133, 3.544297423673989, 3.546981586258832, 3.5496287229343024, 3.5522385706867485, 3.5548109007413022, 3.5573455124507034, 3.559842249687923, 3.562300983604222, 3.564721609866686, 3.5671040581332885, 3.5694482924573583, 3.571754306287848, 3.574022137015805, 3.576251837559945, 3.578443491971394, 3.5805972154795835, 3.5827131555873355, 3.5847914799042404, 3.5868323904617205, 3.5888361159937423, 3.5908029147215244, 3.592733066384332, 3.5946268716250276, 3.5964846592361015, 3.598306770031377, 3.600093575934893, 3.601845473521016, 3.6035628678451532, 3.6052461905198414, 3.606895894928994, 3.6085124439902847, 3.6100963184407546, 3.611648010227589, 3.613168028927215]",50,0.6481260144294608,,3.552713678800501e-15,0.5852985151563352,3.717650818767389,,0.6481260144294612,,,,77.4378809928894,1596.7700090408325,True,1519.3354322910309,0.0032825469970703125,0.0,1519.3354322910309,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000007_7fe36149e5ca_noseed_L2_M2_standard.npz,77.48242020606995,2026-08-07 12:17:45,x86_64,dacsgpu0003,,64,64,3.11.15,0.3,True,False,True,False,,True,True,True,False,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,7,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
6ac84ee1,5,4,1,50.0,False,True,"[1, 1, 1]",,5.855772201512295,2.9278861007561474,1.7077116062754853,1.7211705821283105,1.5712704734408298,1.7077116062754856,1.7077116062754856,"[1.788086789084156, 1.7882227120344563, 1.7883521874271395, 1.788479764893693, 1.7886064345032056, 1.7887307607796847, 1.7888519152336397, 1.7889701537304536, 1.7890861826535533, 1.7892001911732058, 1.789311829263546, 1.7894206846498053, 1.7895266201694653, 1.7896298283739198, 1.7897305668282277, 1.7898288768404738, 1.789924578677146, 1.7900174867248693, 1.7901075755600917, 1.7901949873766758, 1.7902798735304082, 1.7903622598064395, 1.7904420632013274, 1.7905192163072308, 1.7905937538899592, 1.7906658007777843, 1.7907354716496522, 1.7908027987633695, 1.7908677603288932, 1.790930371591712, 1.7909907219587535, 1.791048938571979, 1.7911051094122201, 1.7911592671338354, 1.7912114419368808, 1.7912617063021052, 1.7913101737934463, 1.791356947414158, 1.7914020871648328, 1.7914456345813652, 1.79148765721422, 1.7915282498605043, 1.791567505305428, 1.7916054852688386, 1.7916422320815555, 1.7916777997499809, 1.791712260343579, 1.7917456835848722, 1.7917781175047844, 1.791809595574248, 1.7918401565113755]",50,0.5832348382088407,,0.16825710047177989,0.4411393661410914,1.7918401565113755,,0.6119672665680927,,,,11.617192029953003,26.45189929008484,True,14.83656620979309,0.0018436908721923828,0.0,14.83656620979309,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000003_3fe097836279_noseed_L2_M2_standard.npz,11.657235383987427,2026-08-07 12:23:03,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,3,"[(1, 2), (3, 4), (0, 1), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
0228bf2f,5,4,2,50.0,False,True,"[1, 1, 1]",,5.855772201512295,2.9278861007561474,1.7077116062754853,1.7211705821283105,1.5712704734408298,1.7077116062754856,1.7077116062754856,"[1.8400639277703799, 1.8464465281633737, 1.8527833662315882, 1.8590723558620486, 1.8653115823724504, 1.8714994212368476, 1.8776347189330116, 1.8837170374329528, 1.8897469286974014, 1.8957261615342413, 1.9016576947683597, 1.9075452397957093, 1.9133925040354312, 1.919202468677314, 1.9249770665795336, 1.9307172342951364, 1.9364231467449293, 1.942094478767808, 1.9477305981576891, 1.9533306753646564, 1.958893771080134, 1.964418883378267, 1.9699049687652272, 1.9753509695854283, 1.9807558139218058, 1.986118429775177, 1.991437750902053, 1.996712718901381, 2.0019422944131122, 2.007125450363769, 2.012261179394809, 2.017348492455832, 2.0223864303222077, 2.0273740603164954, 2.032310476531172, 2.037194807219783, 2.042026212136161, 2.0468038888749738, 2.0515270747773187, 2.056195041082913, 2.0608070972669164, 2.0653626020102482, 2.069860950812528, 2.0743015884678915, 2.0786840053738938, 2.0830077402852534, 2.087272371531462, 2.0914775297487602, 2.0956228906111782, 2.0997081831889077, 2.1037331823819967]",50,0.5832348382088407,,0.7920431522130222,1.0649254178823337,2.1037331823819967,,0.7184881087370207,,,,17.107318878173828,31.93967080116272,True,14.83656620979309,0.004198789596557617,0.0,14.83656620979309,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000003_3fe097836279_noseed_L2_M2_standard.npz,17.145347595214844,2026-08-07 12:23:28,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,True,False,,True,True,True,False,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,3,"[(1, 2), (3, 4), (0, 1), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
82239eb5,5,4,3,50.0,False,True,"[1, 1, 1]",,5.855772201512295,2.9278861007561474,1.7077116062754853,1.7211705821283105,1.5712704734408298,1.7077116062754856,1.7077116062754856,"[1.849773843529322, 1.8548084818926047, 1.8597802673182755, 1.8646864714500682, 1.8695245870293389, 1.874292333478878, 1.8789876764016782, 1.8836088487366716, 1.8881543835055428, 1.8926231480945466, 1.897014383262775, 1.9013277432634632, 1.905563328279443, 1.9097217146573395, 1.9138039855656734, 1.9178117061359097, 1.9217469040324568, 1.9256120069805336, 1.9294097524886404, 1.933143084238852, 1.9368150167256006, 1.940428520587113, 1.943986409757253, 1.9474912802758784, 1.9509454738657843, 1.9543510700609967, 1.957709914185428, 1.9610236623667183, 1.9642938360758504, 1.967521875946665, 1.9707091939136416, 1.9738571809068062, 1.976967234778739, 1.9800407438766214, 1.9830737843256123, 1.986071121397951, 1.9890342559952456, 1.991964565758725, 1.994863236336707, 1.9977312316397104, 2.0005692826199013, 2.0033778825664683, 2.006157298688733, 2.0089076080508548, 2.0116287319794885, 2.014320453688376, 2.0169824838055503, 2.0196144719624356, 2.0222160515639946, 2.024786864964497, 2.02732657671364]",50,0.5832348382088407,,0.6392299408763087,0.9121122065456202,2.02732657671364,,0.6923929565278825,,,,28.643627405166626,43.47868776321411,True,14.83656620979309,0.00148773193359375,0.0,14.83656620979309,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000003_3fe097836279_noseed_L2_M2_standard.npz,28.714221954345703,2026-08-07 12:24:07,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,True,False,,True,True,True,False,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,3,"[(1, 2), (3, 4), (0, 1), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
a4a09405,9,8,2,50.0,False,True,"[1, 1, 1]",,11.481763886857221,5.740881943428611,3.717650818767389,3.375775688253351,3.4250015611892213,3.717650818767387,3.717650818767389,"[3.439123886780433, 3.447161691231388, 3.4551315613882863, 3.4630311832523435, 3.470858268811684, 3.47861055192782, 3.4862857868891197, 3.4938817833901132, 3.501396384445945, 3.508827484481642, 3.5161730380360305, 3.5234310487009917, 3.5305996076368413, 3.537676872840824, 3.5446610628001802, 3.551550508241963, 3.558343605160106, 3.5650388517698923, 3.571634843132908, 3.5781302743636028, 3.5845239431503204, 3.590814750576592, 3.5970017196768613, 3.603083985244792, 3.609060783329778, 3.6149314770539016, 3.6206955325739036, 3.626352557756585, 3.6319022520953443, 3.637344450996231, 3.642679104103491, 3.6479062698296256, 3.653026129565994, 3.658038976684531, 3.6629452154331243, 3.667745364498067, 3.672440051642723, 3.6770300050436324, 3.681516058723421, 3.6858991358104, 3.6901802591482595, 3.6943605521830905, 3.698441206995835, 3.702423519692389, 3.706308849994684, 3.710098641435428, 3.713794400265305, 3.7173976979801204, 3.7209101742145854, 3.724333514949343, 3.7276694627522455]",50,0.6481260144294608,,0.02003728796971682,0.6053358031260485,3.7276694627522455,,0.6498726399498336,,,,108.52177548408508,1627.8544704914093,True,1519.3354322910309,0.0027227401733398438,0.0,1519.3354322910309,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000007_7fe36149e5ca_noseed_L2_M2_standard.npz,108.59724497795105,2026-08-07 12:24:37,x86_64,dacsgpu0003,,64,64,3.11.15,0.37,True,False,True,False,,True,True,True,False,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,7,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
ab836054,9,8,3,50.0,False,True,"[1, 1, 1]",,11.481763886857221,5.740881943428611,3.717650818767389,3.375775688253351,3.4250015611892213,3.717650818767387,3.717650818767389,"[3.101657692564413, 3.112052523421947, 3.1223899820873284, 3.1326669220205976, 3.142880183389446, 3.1530266205450848, 3.1631031041789717, 3.173106538234472, 3.1830338430861906, 3.1928820123951738, 3.2026480626590725, 3.212329070771915, 3.22192220070543, 3.2314246862106764, 3.240833862673038, 3.2501471453105766, 3.2593620730947275, 3.268476291165869, 3.2774875784495348, 3.2863938369809547, 3.2951931025041254, 3.303883560454777, 3.3124635409976313, 3.3209315231500196, 3.32928615238428, 3.3375262227100193, 3.3456507052677384, 3.3536587185222477, 3.361549557539158, 3.369322683708445, 3.3769777106831516, 3.3845144202582143, 3.391932748482255, 3.3992327868547023, 3.4064147801977627, 3.4134791057659397, 3.4204263056242037, 3.4272570195224894, 3.4339720456093277, 3.440572279853922, 3.4470587331752838, 3.4534325111714166, 3.459694820536119, 3.465846947865649, 3.4718902487750256, 3.4778261505976524, 3.483656134798959, 3.4893817299673278, 3.495004502955552, 3.5005260432425485, 3.505947960524427]",50,0.6481260144294608,,3.552713678800501e-15,0.5852985151563352,3.717650818767389,,0.6481260144294612,,,,132.32151746749878,1651.6541895866394,True,1519.3354322910309,0.0027434825897216797,0.0,1519.3354322910309,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000007_7fe36149e5ca_noseed_L2_M2_standard.npz,132.37290000915527,2026-08-07 12:25:01,x86_64,dacsgpu0003,,64,64,3.11.15,0.43,True,False,True,False,,True,True,True,False,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,7,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
