run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,qaoa_threads,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
6ad6abe5,5,6,1,5.0,False,False,"[1, 1, 1]",3.0000000000000036,,,,,,,,,,,1.606423254629873,,0.535474418209957,,,,0.530221700668335,0.530221700668335,False,,0.0,0.0,,,0.541485071182251,2026-07-22 14:59:19,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,0,"[(0, 1), (0, 4), (0, 3), (1, 2), (3, 4), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
81852cd0,5,6,1,10.0,False,False,"[1, 1, 1]",3.0000000000000036,,,,,,,,,,,0.9920905444421652,,0.330696848147388,,,,0.571009635925293,0.571009635925293,False,,0.0,0.0,,,0.579338788986206,2026-07-22 14:59:19,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,0,"[(0, 1), (0, 4), (0, 3), (1, 2), (3, 4), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
b2e04b32,7,9,1,5.0,False,False,"[1, 1, 1]",4.500000000000002,,,,,,,,,,,2.0651403740768854,,0.4589200831281966,,,,0.7015872001647949,0.7015872001647949,False,,0.0,0.0,,,0.709876537322998,2026-07-22 14:59:20,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,1,"[(0, 1), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
22004f70,5,6,1,25.0,False,False,"[1, 1, 1]",3.0000000000000036,,,,,,,,,,,1.5172067674590528,,0.505735589153017,,,,0.8955397605895996,0.8955397605895996,False,,0.0,0.0,,,0.9037535190582275,2026-07-22 14:59:20,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,0,"[(0, 1), (0, 4), (0, 3), (1, 2), (3, 4), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1f42f702,5,6,2,5.0,False,False,"[1, 1, 1]",3.0000000000000036,,,,,,,,,,,2.06747002017067,,0.6891566733902226,,,,1.1470017433166504,1.1470017433166504,False,,0.0,0.0,,,1.1561453342437744,2026-07-22 14:59:20,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,0,"[(0, 1), (0, 4), (0, 3), (1, 2), (3, 4), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
8ad62dd5,7,9,1,10.0,False,False,"[1, 1, 1]",4.500000000000002,,,,,,,,,,,1.8915978929661854,,0.42035508732581883,,,,0.8371856212615967,0.8371856212615967,False,,0.0,0.0,,,0.8464779853820801,2026-07-22 14:59:20,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,1,"[(0, 1), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
fb7ecb31,5,6,2,10.0,False,False,"[1, 1, 1]",3.0000000000000036,,,,,,,,,,,1.8046942714843048,,0.6015647571614342,,,,1.3732385635375977,1.3732385635375977,False,,0.0,0.0,,,1.3838298320770264,2026-07-22 14:59:20,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,0,"[(0, 1), (0, 4), (0, 3), (1, 2), (3, 4), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
eb5cdb44,5,6,1,50.0,False,False,"[1, 1, 1]",3.0000000000000036,,,,,,,,,,,0.9971703157670392,,0.33239010525567936,,,,1.58982253074646,1.58982253074646,False,,0.0,0.0,,,1.5994312763214111,2026-07-22 14:59:20,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,0,"[(0, 1), (0, 4), (0, 3), (1, 2), (3, 4), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
c94a3e6a,7,9,2,5.0,False,False,"[1, 1, 1]",4.500000000000002,,,,,,,,,,,2.226170796267417,,0.49470462139275917,,,,1.523885726928711,1.523885726928711,False,,0.0,0.0,,,1.5315499305725098,2026-07-22 14:59:21,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,1,"[(0, 1), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
83e00b61,5,6,2,25.0,False,False,"[1, 1, 1]",3.0000000000000036,,,,,,,,,,,1.9512648155152377,,0.6504216051717451,,,,2.0082991123199463,2.0082991123199463,False,,0.0,0.0,,,2.0176172256469727,2026-07-22 14:59:21,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,0,"[(0, 1), (0, 4), (0, 3), (1, 2), (3, 4), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3165e82f,7,9,1,25.0,False,False,"[1, 1, 1]",4.500000000000002,,,,,,,,,,,1.587367819581819,,0.3527484043515152,,,,1.2451651096343994,1.2451651096343994,False,,0.0,0.0,,,1.2552859783172607,2026-07-22 14:59:21,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,1,"[(0, 1), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
41e5576e,9,12,1,5.0,False,False,"[1, 1, 1]",6.000000000000003,,,,,,,,,,,2.1343303099946063,,0.3557217183324342,,,,0.8015525341033936,0.8015525341033936,False,,0.0,0.0,,,0.8121521472930908,2026-07-22 14:59:21,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,2,"[(0, 1), (0, 4), (0, 7), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (7, 8), (0, 5), (0, 2), (0, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
6d61ce3a,7,9,2,10.0,False,False,"[1, 1, 1]",4.500000000000002,,,,,,,,,,,2.1519893041275084,,0.47821984536166834,,,,1.8062899112701416,1.8062899112701416,False,,0.0,0.0,,,1.8150646686553955,2026-07-22 14:59:21,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,1,"[(0, 1), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7a42eba0,9,12,1,10.0,False,False,"[1, 1, 1]",6.000000000000003,,,,,,,,,,,3.527301665789731,,0.5878836109649549,,,,0.9625570774078369,0.9625570774078369,False,,0.0,0.0,,,0.9722065925598145,2026-07-22 14:59:21,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,2,"[(0, 1), (0, 4), (0, 7), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (7, 8), (0, 5), (0, 2), (0, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
cc81823e,7,9,1,50.0,False,False,"[1, 1, 1]",4.500000000000002,,,,,,,,,,,1.8532932302292504,,0.41184294005094435,,,,1.9609081745147705,1.9609081745147705,False,,0.0,0.0,,,1.9703090190887451,2026-07-22 14:59:22,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,1,"[(0, 1), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7d46831a,5,6,2,50.0,False,False,"[1, 1, 1]",3.0000000000000036,,,,,,,,,,,2.327248062601753,,0.7757493542005834,,,,3.108487844467163,3.108487844467163,False,,0.0,0.0,,,3.1177000999450684,2026-07-22 14:59:22,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,0,"[(0, 1), (0, 4), (0, 3), (1, 2), (3, 4), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
06b1cb63,9,12,1,25.0,False,False,"[1, 1, 1]",6.000000000000003,,,,,,,,,,,3.530502716988342,,0.5884171194980568,,,,1.4039783477783203,1.4039783477783203,False,,0.0,0.0,,,1.4139454364776611,2026-07-22 14:59:22,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,2,"[(0, 1), (0, 4), (0, 7), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (7, 8), (0, 5), (0, 2), (0, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1a9c8025,11,15,1,5.0,False,False,"[1, 1, 1]",7.50000000000002,,,,,,,,,,,3.779416433490964,,0.5039221911321271,,,,1.081791877746582,1.081791877746582,False,,0.0,0.0,,,1.0918116569519043,2026-07-22 14:59:22,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,3,"[(0, 1), (9, 10), (0, 4), (0, 10), (0, 7), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (7, 8), (0, 9), (0, 5), (0, 2), (0, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4db2ff5e,9,12,2,5.0,False,False,"[1, 1, 1]",6.000000000000003,,,,,,,,,,,2.8164155963807254,,0.46940259939678736,,,,2.172945499420166,2.172945499420166,False,,0.0,0.0,,,2.1833090782165527,2026-07-22 14:59:22,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,2,"[(0, 1), (0, 4), (0, 7), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (7, 8), (0, 5), (0, 2), (0, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
510d6eb2,7,9,2,25.0,False,False,"[1, 1, 1]",4.500000000000002,,,,,,,,,,,2.7454762030952025,,0.6101058229100448,,,,2.782155752182007,2.782155752182007,False,,0.0,0.0,,,2.7916362285614014,2026-07-22 14:59:23,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,1,"[(0, 1), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
a3687bc4,11,15,1,10.0,False,False,"[1, 1, 1]",7.50000000000002,,,,,,,,,,,5.518428477819607,,0.7357904637092789,,,,1.2917323112487793,1.2917323112487793,False,,0.0,0.0,,,1.3021228313446045,2026-07-22 14:59:23,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,True,2,10,hamqaoa,0.001,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,3,"[(0, 1), (9, 10), (0, 4), (0, 10), (0, 7), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (7, 8), (0, 9), (0, 5), (0, 2), (0, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
