run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_end,warm_start_mode,lasserre_level,initial_solver_level_M,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
da39209f,8,7,1,50.0,False,True,"[1, 1, 1]",,9.461654040290211,4.730827020145106,3.1531920538625418,2.7975580345799576,2.8898379808658086,2.5346634869972626,,,0.4993732699376263,-0.21097571779946556,2.784350121966076,,,,,,193.8475637435913,7779.012920618057,True,7585.167821884155,0.0024492740631103516,0.0,7585.167821884155,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000001_810a3cb40cc8_noseed_L2_M2_standard.npz,193.93966722488403,2026-06-26 13:34:55,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,1,"[(1, 6), (0, 4), (2, 6), (0, 7), (5, 6), (1, 4), (3, 6)]",
eb54d030,8,11,1,50.0,False,True,"[1, 1, 1]",,12.528091325806237,6.2640456629031185,3.9634523700472006,3.7562278469936414,3.7543783670167525,3.2841838702669763,,,0.7370676496508421,-0.20332134384871026,3.6527176950923974,,,,,,196.39785170555115,7758.646913766861,True,7562.250775814056,0.0017011165618896484,0.0,7562.250775814056,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000003_18b045c18455_noseed_L2_M2_standard.npz,196.46263074874878,2026-06-26 13:34:58,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,3,"[(2, 3), (4, 7), (5, 7), (1, 2), (3, 4), (4, 5), (2, 5), (0, 5), (0, 2), (6, 7), (1, 7)]",
1ba3298c,8,8,1,50.0,False,True,"[1, 1, 1]",,11.035447801863985,5.517723900931992,3.9061525703326296,3.27921085175488,3.6081674730260116,3.3710053738569212,,,0.14670747918825278,-0.32761671914992796,3.4443591134510476,,,,,,197.02327823638916,7148.064512491226,True,6951.045722723007,0.004474639892578125,0.0,6951.045722723007,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000002_52fcb3353709_noseed_L2_M2_standard.npz,197.06744480133057,2026-06-26 13:34:59,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,2,"[(1, 3), (4, 7), (0, 3), (1, 5), (3, 7), (0, 5), (0, 2), (3, 6)]",
4be2f351,8,10,1,50.0,False,True,"[1, 1, 1]",,11.526204570912558,5.763102285456279,3.5711848556091677,3.5551414959269687,3.2568224936588717,3.2318707729684273,,,0.3142930571068927,0.26438961572600395,3.3890173015218736,,,,,,196.7854368686676,7678.515214920044,True,7481.731833696365,0.0020401477813720703,0.0,7481.731833696365,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000006_457a66056d87_noseed_L2_M2_standard.npz,196.83338737487793,2026-06-26 13:35:00,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,6,"[(1, 3), (0, 1), (2, 3), (0, 4), (3, 5), (1, 2), (5, 6), (3, 7), (0, 5), (3, 6)]",
784cb14a,8,9,1,50.0,False,True,"[1, 1, 1]",,11.556424065465588,5.778212032732794,3.3401531427313564,3.468333191040411,3.1874999334671976,2.537826161740293,,,1.500312212538569,0.20096466908475996,3.2879822680095776,,,,,,198.4556384086609,6217.59726524353,True,6019.146387338638,0.004734516143798828,0.0,6019.146387338638,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000004_599da97b41f5_noseed_L2_M2_standard.npz,198.49324226379395,2026-06-26 13:35:00,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,4,"[(1, 3), (2, 6), (0, 7), (1, 2), (1, 5), (3, 7), (3, 6), (2, 4), (1, 7)]",
99620e99,8,10,1,50.0,False,True,"[1, 1, 1]",,13.590564879952364,6.795282439976182,4.437870567004304,3.9730775659088904,4.087708698089559,2.8773509818405674,,,1.0427365654299123,-1.3779788670680704,3.3987192645555235,,,,,,200.23348450660706,7369.599094629288,True,7169.367381095886,0.001756429672241211,0.0,7169.367381095886,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000000_0bca451038ad_noseed_L2_M2_standard.npz,200.2932779788971,2026-06-26 13:35:02,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,0,"[(1, 3), (2, 7), (0, 6), (3, 4), (1, 5), (4, 5), (0, 2), (3, 6), (6, 7), (1, 7)]",
9a274866,8,10,1,50.0,False,True,"[1, 1, 1]",,12.210260346740933,6.105130173370466,3.663926563080446,3.723921649026031,3.2838002142600473,3.246590828771985,,,0.9251962770607509,0.8507775060846265,3.7091889673023606,,,,,,201.02197241783142,6992.3221707344055,True,6791.304798841476,0.004586935043334961,0.0,6791.304798841476,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000005_9c9705ee9f60_noseed_L2_M2_standard.npz,201.06282377243042,2026-06-26 13:35:03,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,5,"[(0, 1), (2, 3), (0, 4), (2, 6), (5, 7), (3, 5), (4, 6), (0, 6), (3, 4), (4, 5)]",
433ae6f1,8,12,1,50.0,False,True,"[1, 1, 1]",,13.27615175714575,6.638075878572875,4.104946515207143,3.9870312080642294,3.856958468138972,3.5833614153812943,,,0.37031641239341617,-0.17687769312193957,3.7685196215780024,,,,,,201.0881576538086,7597.35261964798,True,7396.26745390892,0.002977609634399414,0.0,7396.26745390892,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000008_a10360d26963_noseed_L2_M2_standard.npz,201.16768956184387,2026-06-26 13:35:05,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,8,"[(1, 3), (2, 7), (2, 3), (0, 4), (5, 7), (0, 7), (3, 4), (1, 5), (3, 7), (0, 5), (3, 6), (6, 7)]",
1c90c84d,8,14,1,50.0,False,True,"[1, 1, 1]",,15.447167293471423,7.723583646735712,4.47869121037222,4.656448642427002,4.296872372866002,4.296900340748376,,,0.906201506817478,0.906257442582227,4.750001094157115,,,,,,207.57225704193115,7590.030726909637,True,7382.46392416954,0.005440235137939453,0.0,7382.46392416954,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000007_866edd24a683_noseed_L2_M2_standard.npz,207.63248348236084,2026-06-26 13:35:11,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,7,"[(1, 3), (1, 6), (0, 4), (4, 7), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (2, 5), (0, 5), (1, 4), (0, 2)]",
a04b1c10,8,16,1,50.0,False,True,"[1, 1, 1]",,16.109657791883382,8.054828895941691,5.437293344239404,4.886250260616553,5.1850786480688305,5.054565993480879,,,0.43394487344018273,0.17291956426428,5.2715384302009705,,,,,,211.0675106048584,7570.708662033081,True,7359.645497560501,0.004332304000854492,0.0,7359.645497560501,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000010_7214185cb66e_noseed_L2_M2_standard.npz,211.14995431900024,2026-06-26 13:35:17,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,10,"[(0, 1), (2, 3), (4, 7), (2, 6), (5, 7), (0, 7), (3, 5), (1, 2), (4, 5), (2, 5), (0, 5), (1, 4), (0, 2), (3, 6), (6, 7), (1, 7)]",
