run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_start,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
60a1a1ac,8,8,3,50.0,False,True,"[1, 1, 1]",4.956563348925898,9.930543090753147,4.965271545376574,3.2514034614869436,2.8975539548859786,3.0822436273557337,2.2221877683346785,0.44833236496739887,,3.261104609928485,1.5409928918863747,3.852740073298921,,0.7773006823636828,,,,396.60946893692017,5873.008515119553,True,5476.40099978447,0.0019404888153076172,0.0,5476.40099978447,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000121_9d80e04734bc_seed8000042_L2_M1_standard.npz,396.62265968322754,2026-06-24 03:07:21,x86_64,dacsgpu0003,,64,64,3.11.15,0.27,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,8000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,9,8000042,121,"[(2, 7), (4, 7), (5, 7), (4, 6), (5, 6), (0, 6), (3, 6), (1, 7)]",
337c8214,8,10,5,50.0,False,True,"[1, 1, 1]",6.174173109045101,12.409740490092872,6.204870245046436,4.390631421205625,3.718680286745631,3.8878128429506886,2.5013098574475388,0.4051246722873943,,3.036692858174126,0.2636868871678262,4.019656286534602,,0.6510436645590397,,,,902.7149837017059,6409.981071949005,True,5507.276607513428,0.010506629943847656,0.0,5507.276607513428,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000120_7a2711adea08_seed8000042_L2_M1_standard.npz,902.7265057563782,2026-06-24 03:07:30,x86_64,dacsgpu0003,,64,64,3.11.15,0.3,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,8000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,9,8000042,120,"[(2, 7), (0, 1), (2, 3), (4, 7), (5, 7), (4, 6), (5, 6), (0, 6), (3, 6), (1, 7)]",
c890a25e,7,8,1,50.0,False,True,"[1, 1, 1]",5.150014605839736,10.436497159822698,5.218248579911349,3.2229835171917482,3.050986030291907,3.03690572002608,2.4071594413991297,0.46740827466189877,,1.953056930128242,0.6935643728743415,3.383687906463251,,0.657024914575271,,,,83.99129176139832,1431.5373783111572,True,1347.5508396625519,0.00474095344543457,0.0,1347.5508396625519,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000122_3cef56d9a98e_seed6000042_L2_M1_standard.npz,84.00047302246094,2026-06-24 03:07:44,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,6000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,7,6000042,122,"[(0, 1), (2, 6), (3, 5), (4, 6), (5, 6), (3, 4), (1, 5), (0, 2)]",
24a3c938,8,8,3,50.0,False,True,"[1, 1, 1]",4.956563348925898,9.930543090753147,4.965271545376574,3.492877774020857,2.8975539548859786,3.2573133518070607,1.7587304298582582,0.3548285991824114,,4.125298362605251,1.1281325187076456,3.8213796111608835,,0.7709736246968352,,,,395.6574604511261,4973.330285072327,True,4577.676081418991,0.003244161605834961,0.0,4577.676081418991,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000121_9d80e04734bc_seed9000042_L2_M1_standard.npz,395.66992950439453,2026-06-24 03:07:51,x86_64,dacsgpu0003,,64,64,3.11.15,0.26,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,9000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,10,9000042,121,"[(2, 7), (4, 7), (5, 7), (4, 6), (5, 6), (0, 6), (3, 6), (1, 7)]",
cbb61118,7,8,3,50.0,False,True,"[1, 1, 1]",5.150014605839736,10.436497159822698,5.218248579911349,3.0979428393888004,3.050986030291907,2.8978628647877516,2.4890039293027613,0.4833003631640995,,2.1020159871784214,1.2842981162084408,3.540011922891972,,0.6873790064357992,,,,281.70269870758057,1515.4711599349976,True,1233.7699811458588,0.0015072822570800781,0.0,1233.7699811458588,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000122_3cef56d9a98e_seed1000042_L2_M1_standard.npz,281.72998881340027,2026-06-24 03:07:57,x86_64,dacsgpu0003,,64,64,3.11.15,0.26,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,1000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,2,1000042,122,"[(0, 1), (2, 6), (3, 5), (4, 6), (5, 6), (3, 4), (1, 5), (0, 2)]",
027c73ab,7,8,1,50.0,False,True,"[1, 1, 1]",5.150014605839736,10.436497159822698,5.218248579911349,3.5713202803104975,3.050986030291907,3.3437222402229643,2.592489346979873,0.5033945620348691,,0.8686933576033828,-0.6337724288827999,3.0268360257815643,,0.5877334837748529,,,,82.33270025253296,1398.522276878357,True,1316.1945044994354,0.00491642951965332,0.0,1316.1945044994354,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000122_3cef56d9a98e_seed7000042_L2_M1_standard.npz,82.34337210655212,2026-06-24 03:08:18,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,7000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,8,7000042,122,"[(0, 1), (2, 6), (3, 5), (4, 6), (5, 6), (3, 4), (1, 5), (0, 2)]",
e25f586e,7,8,3,50.0,False,True,"[1, 1, 1]",5.150014605839736,10.436497159822698,5.218248579911349,3.186840845241817,3.050986030291907,3.019843301798784,2.3483603566455686,0.45599100903183876,,2.39783952787225,1.0548736375658194,3.5472801205816937,,0.6887903029555178,,,,278.5541672706604,1527.2380964756012,True,1248.6857705116272,0.0018286705017089844,0.0,1248.6857705116272,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000122_3cef56d9a98e_seed2000042_L2_M1_standard.npz,278.5698592662811,2026-06-24 03:08:21,x86_64,dacsgpu0003,,64,64,3.11.15,0.26,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,2000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,3,2000042,122,"[(0, 1), (2, 6), (3, 5), (4, 6), (5, 6), (3, 4), (1, 5), (0, 2)]",
57e59710,8,10,5,50.0,False,True,"[1, 1, 1]",6.174173109045101,12.409740490092872,6.204870245046436,4.2572809857874585,3.718680286745631,3.8196443000205353,2.0429076658862813,0.33087955744121306,,3.4128673638285925,-0.14060590443991572,3.7493413478005775,,0.6072621032131138,,,,901.1223571300507,6223.701003789902,True,5322.580624580383,0.001965045928955078,0.0,5322.580624580383,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000120_7a2711adea08_seed9000042_L2_M1_standard.npz,901.1385586261749,2026-06-24 03:08:26,x86_64,dacsgpu0003,,64,64,3.11.15,0.3,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,9000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,10,9000042,120,"[(2, 7), (0, 1), (2, 3), (4, 7), (5, 7), (4, 6), (5, 6), (0, 6), (3, 6), (1, 7)]",
367bac65,8,8,5,50.0,False,True,"[1, 1, 1]",4.956563348925898,9.930543090753147,4.965271545376574,3.6661147817548527,2.8975539548859786,3.484905411676697,1.7724423316816111,0.3575950122912692,,3.088914849228565,-0.33601131076160673,3.3168997562958937,,0.6691934557871989,,,,845.9078631401062,5641.984039545059,True,4796.0775854587555,0.0013990402221679688,0.0,4796.0775854587555,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000121_9d80e04734bc_seed42_L2_M1_standard.npz,845.9243674278259,2026-06-24 03:08:33,x86_64,dacsgpu0003,,64,64,3.11.15,0.3,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,42,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,1,42,121,"[(2, 7), (4, 7), (5, 7), (4, 6), (5, 6), (0, 6), (3, 6), (1, 7)]",
806a97e3,7,8,1,50.0,False,True,"[1, 1, 1]",5.150014605839736,10.436497159822698,5.218248579911349,2.7574625687213494,3.050986030291907,2.5534600935129848,2.1423995118833234,0.4159987254121572,,2.180355039281875,1.3582338760225525,3.232577031524261,,0.6276830803273368,,,,80.41978240013123,1359.5483152866364,True,1279.1341354846954,0.005589723587036133,0.0,1279.1341354846954,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000122_3cef56d9a98e_seed8000042_L2_M1_standard.npz,80.43639802932739,2026-06-24 03:08:57,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,8000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,9,8000042,122,"[(0, 1), (2, 6), (3, 5), (4, 6), (5, 6), (3, 4), (1, 5), (0, 2)]",
ef8b4458,7,8,3,50.0,False,True,"[1, 1, 1]",5.150014605839736,10.436497159822698,5.218248579911349,2.862785693347282,3.050986030291907,2.5923491512249517,2.501469407462477,0.4857208374954889,,2.706108248249839,2.524348760724889,3.8545235315873962,,0.7484490485166103,,,,279.203964471817,1469.2880761623383,True,1190.0857846736908,0.0016608238220214844,0.0,1190.0857846736908,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000122_3cef56d9a98e_seed3000042_L2_M1_standard.npz,279.21452283859253,2026-06-24 03:08:59,x86_64,dacsgpu0003,,64,64,3.11.15,0.25,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,3000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,4,3000042,122,"[(0, 1), (2, 6), (3, 5), (4, 6), (5, 6), (3, 4), (1, 5), (0, 2)]",
c87fcb9d,7,8,1,50.0,False,True,"[1, 1, 1]",5.150014605839736,10.436497159822698,5.218248579911349,2.513511453767114,3.050986030291907,2.3846223630096546,2.3784772480357823,0.46183893252239805,,1.3632628165159169,1.3509725865681723,3.0601086562937407,,0.5941941704056147,,,,80.10352373123169,1387.2097036838531,True,1307.1120879650116,0.005895137786865234,0.0,1307.1120879650116,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000122_3cef56d9a98e_seed9000042_L2_M1_standard.npz,80.11976957321167,2026-06-24 03:09:24,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,9000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,10,9000042,122,"[(0, 1), (2, 6), (3, 5), (4, 6), (5, 6), (3, 4), (1, 5), (0, 2)]",
0098a572,8,8,5,50.0,False,True,"[1, 1, 1]",4.956563348925898,9.930543090753147,4.965271545376574,2.5031314039531654,2.8975539548859786,2.4032629051800978,1.9028535206067172,0.38390582075765683,,3.878649479546052,2.877830710399291,3.842178260379743,,0.7751698081720987,,,,847.9505794048309,5416.056974649429,True,4568.109558105469,0.00315093994140625,0.0,4568.109558105469,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000121_9d80e04734bc_seed1000042_L2_M1_standard.npz,847.9715728759766,2026-06-24 03:09:29,x86_64,dacsgpu0003,,64,64,3.11.15,0.29,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,1000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,2,1000042,121,"[(2, 7), (4, 7), (5, 7), (4, 6), (5, 6), (0, 6), (3, 6), (1, 7)]",
c9f2239e,7,8,3,50.0,False,True,"[1, 1, 1]",5.150014605839736,10.436497159822698,5.218248579911349,3.054065930610344,3.050986030291907,2.83761428988831,2.468202034175482,0.4792611716822556,,2.0830919740013645,1.3442674625757078,3.509748021176164,,0.6815025373319076,,,,275.46329617500305,1477.5678663253784,True,1202.1070621013641,0.0024781227111816406,0.0,1202.1070621013641,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000122_3cef56d9a98e_seed4000042_L2_M1_standard.npz,275.4887263774872,2026-06-24 03:09:42,x86_64,dacsgpu0003,,64,64,3.11.15,0.25,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,4000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,5,4000042,122,"[(0, 1), (2, 6), (3, 5), (4, 6), (5, 6), (3, 4), (1, 5), (0, 2)]",
e27ed3c3,7,9,1,50.0,False,True,"[1, 1, 1]",5.592582720643354,11.38180061488716,5.69090030744358,4.041573189264784,3.3242586541206203,3.8562840398670746,3.608100054142876,0.6451581021456596,,0.1265695726262832,-0.3697983988221143,3.6713848404560174,,0.6564739448384364,,,,81.90292525291443,1339.9755461215973,True,1258.0778391361237,0.005204916000366211,0.0,1258.0778391361237,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000123_3f103f1de7e6_seed42_L2_M1_standard.npz,81.91519832611084,2026-06-24 03:09:52,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,42,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,1,42,123,"[(0, 4), (2, 6), (3, 5), (0, 3), (4, 6), (1, 2), (1, 5), (4, 5), (3, 6)]",
06b3d983,8,8,5,50.0,False,True,"[1, 1, 1]",4.956563348925898,9.930543090753147,4.965271545376574,1.7611409228449206,2.8975539548859786,1.6465433547194805,1.671911134464433,0.33731257259664427,,3.588486293757355,3.63922185324726,3.4661542813431105,,0.699305958047371,,,,845.1310317516327,5505.827396869659,True,4660.697992801666,0.0016150474548339844,0.0,4660.697992801666,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000121_9d80e04734bc_seed2000042_L2_M1_standard.npz,845.1453635692596,2026-06-24 03:10:07,x86_64,dacsgpu0003,,64,64,3.11.15,0.29,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,2000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,3,2000042,121,"[(2, 7), (4, 7), (5, 7), (4, 6), (5, 6), (0, 6), (3, 6), (1, 7)]",
0ab3bcfa,7,8,3,50.0,False,True,"[1, 1, 1]",5.150014605839736,10.436497159822698,5.218248579911349,3.821833078741703,3.050986030291907,3.5534031943847983,3.5288811978280306,0.6852177067277712,,1.897454444052368,1.8484104509388324,4.4776084198542145,,0.8694360623321218,,,,275.8356511592865,1485.1596567630768,True,1209.3253989219666,0.001382589340209961,0.0,1209.3253989219666,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000122_3cef56d9a98e_seed5000042_L2_M1_standard.npz,275.85085821151733,2026-06-24 03:10:13,x86_64,dacsgpu0003,,64,64,3.11.15,0.26,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,5000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,6,5000042,122,"[(0, 1), (2, 6), (3, 5), (4, 6), (5, 6), (3, 4), (1, 5), (0, 2)]",
87cf3089,7,9,1,50.0,False,True,"[1, 1, 1]",5.592582720643354,11.38180061488716,5.69090030744358,3.661428321958593,3.3242586541206203,3.4345164845089213,3.0079705393209997,0.5378499862358713,,1.360654508769727,0.5075626183938837,3.688297793705863,,0.6594981206253079,,,,82.06724762916565,1271.2584462165833,True,1189.1965556144714,0.005347490310668945,0.0,1189.1965556144714,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000123_3f103f1de7e6_seed1000042_L2_M1_standard.npz,82.0832884311676,2026-06-24 03:10:24,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,1000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,2,1000042,123,"[(0, 4), (2, 6), (3, 5), (0, 3), (4, 6), (1, 2), (1, 5), (4, 5), (3, 6)]",
e49ba277,8,8,5,50.0,False,True,"[1, 1, 1]",4.956563348925898,9.930543090753147,4.965271545376574,3.5000518019276052,2.8975539548859786,3.299879525729379,1.3934083842520089,0.2811238929396443,,4.64729974118536,0.8343574582306195,3.7170582548446887,,0.7499265101998921,,,,844.7160058021545,5501.341668844223,True,4656.627597808838,0.0019223690032958984,0.0,4656.627597808838,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000121_9d80e04734bc_seed3000042_L2_M1_standard.npz,844.755434513092,2026-06-24 03:10:48,x86_64,dacsgpu0003,,64,64,3.11.15,0.3,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,3000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,4,3000042,121,"[(2, 7), (4, 7), (5, 7), (4, 6), (5, 6), (0, 6), (3, 6), (1, 7)]",
f8b5a6cf,7,8,3,50.0,False,True,"[1, 1, 1]",5.150014605839736,10.436497159822698,5.218248579911349,3.2229835171917482,3.050986030291907,3.03690572002608,2.4071594413991297,0.46740827466189877,,3.131927055164706,1.8724344979108052,3.9731229689814827,,0.7714780001742625,,,,271.2748918533325,1618.8234913349152,True,1347.5508396625519,0.0022270679473876953,0.0,1347.5508396625519,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000122_3cef56d9a98e_seed6000042_L2_M1_standard.npz,271.3016004562378,2026-06-24 03:10:55,x86_64,dacsgpu0003,,64,64,3.11.15,0.25,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,6000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,7,6000042,122,"[(0, 1), (2, 6), (3, 5), (4, 6), (5, 6), (3, 4), (1, 5), (0, 2)]",
a439e5ee,7,9,1,50.0,False,True,"[1, 1, 1]",5.592582720643354,11.38180061488716,5.69090030744358,4.2583185025876125,3.3242586541206203,4.01730471158113,3.4167295195619323,0.6109394693349984,,0.15561980055951619,-1.0455305834788797,3.4945394198416904,,0.624852522420927,,,,80.58610725402832,1326.5433514118195,True,1245.9641225337982,0.006869077682495117,0.0,1245.9641225337982,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000123_3f103f1de7e6_seed2000042_L2_M1_standard.npz,80.59741139411926,2026-06-24 03:11:08,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,2000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,3,2000042,123,"[(0, 4), (2, 6), (3, 5), (0, 3), (4, 6), (1, 2), (1, 5), (4, 5), (3, 6)]",
ae9df7df,8,8,5,50.0,False,True,"[1, 1, 1]",4.956563348925898,9.930543090753147,4.965271545376574,3.7720645894589526,2.8975539548859786,3.545104200316349,1.596875845815723,0.3221740010973068,,3.964282427193969,0.06782571819271688,3.5790170594127075,,0.7220763273787858,,,,835.4763960838318,5605.771535158157,True,4770.296922445297,0.0017697811126708984,0.0,4770.296922445297,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000121_9d80e04734bc_seed4000042_L2_M1_standard.npz,835.4913966655731,2026-06-24 03:11:32,x86_64,dacsgpu0003,,64,64,3.11.15,0.29,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,4000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,5,4000042,121,"[(2, 7), (4, 7), (5, 7), (4, 6), (5, 6), (0, 6), (3, 6), (1, 7)]",
744761df,7,8,3,50.0,False,True,"[1, 1, 1]",5.150014605839736,10.436497159822698,5.218248579911349,3.5713202803104975,3.050986030291907,3.3437222402229643,2.592489346979873,0.5033945620348691,,2.051930072504942,0.5494642860187593,3.618454383232344,,0.7026105089351171,,,,269.5455939769745,1585.7378232479095,True,1316.1945044994354,0.0022628307342529297,0.0,1316.1945044994354,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000122_3cef56d9a98e_seed7000042_L2_M1_standard.npz,269.569043636322,2026-06-24 03:11:41,x86_64,dacsgpu0003,,64,64,3.11.15,0.26,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,7000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,8,7000042,122,"[(0, 1), (2, 6), (3, 5), (4, 6), (5, 6), (3, 4), (1, 5), (0, 2)]",
8e710a2f,7,9,1,50.0,False,True,"[1, 1, 1]",5.592582720643354,11.38180061488716,5.69090030744358,3.467159118807954,3.3242586541206203,3.2625585815240865,3.49189844932741,0.6243802950715608,,0.03845297248331381,0.4971327080899606,3.511124935569067,,0.6278181496732796,,,,80.48481059074402,1092.8861284255981,True,1012.4063227176666,0.004992485046386719,0.0,1012.4063227176666,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000123_3f103f1de7e6_seed3000042_L2_M1_standard.npz,80.49693465232849,2026-06-24 03:11:42,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,3000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,4,3000042,123,"[(0, 4), (2, 6), (3, 5), (0, 3), (4, 6), (1, 2), (1, 5), (4, 5), (3, 6)]",
5c078b58,8,8,5,50.0,False,True,"[1, 1, 1]",4.956563348925898,9.930543090753147,4.965271545376574,2.781614662874696,2.8975539548859786,2.636474284869517,1.9555048645325956,0.3945283711457777,,4.221533714770055,2.859594874096212,4.066271721917623,,0.8203812673550911,,,,828.2172772884369,5594.021431446075,True,4765.806149482727,0.0019834041595458984,0.0,4765.806149482727,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000121_9d80e04734bc_seed5000042_L2_M1_standard.npz,828.2313706874847,2026-06-24 03:12:13,x86_64,dacsgpu0003,,64,64,3.11.15,0.29,True,False,adam,True,2,1000,hamqaoa,0.05,111,standard,2,1,5000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,30,1,1,40,40,5,3,5,6,5000042,121,"[(2, 7), (4, 7), (5, 7), (4, 6), (5, 6), (0, 6), (3, 6), (1, 7)]",
