run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_max_retries,queue_poll_interval_seconds,max_graph_vertices,qaoa_seed,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
de094e73,2,1,1,75.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.6165792916627437, 0.6393223126316465, 0.6614096811579121, 0.6827731376117174, 0.7034044800341547, 0.7232797885341371, 0.7423271882261919, 0.7604762956589429, 0.7776910797561667, 0.7939858369318622, 0.809429596202105, 0.8241300931246275, 0.838200720384243, 0.8517319862039721, 0.8647777384587949, 0.8773535228566902, 0.8894437222907507, 0.9010119107141886, 0.9120079839961116, 0.9223721343071081, 0.932041324320467, 0.9409600559864026, 0.9490917527127402, 0.9564266494648552, 0.9629831505588202, 0.9688021174552187, 0.9739377262920688, 0.9784496280055808, 0.9823978923014618, 0.985839548142873, 0.9888253535925093, 0.9913965004723089, 0.9935827805564065, 0.9954044490282359, 0.9968778213533835, 0.9980218653846202, 0.9988626199819928, 0.999433837367993, 0.9997747605406493, 0.9999273682746948, 0.9999343854489677, 0.9998375889313842, 0.9996753946780188, 0.9994797643845561, 0.9992738206654195, 0.9990717485473017, 0.9988810548435261, 0.9987057069505401, 0.9985484728853568, 0.9984118668462544, 0.9982983838412239, 0.9982107999217182, 0.9981524548838895, 0.9981268773638925, 0.9981365319945896, 0.9981813992788007, 0.9982584071792794, 0.9983620367763624, 0.99848550752199, 0.9986217748465448, 0.9987641208490927, 0.9989066604289002, 0.9990449257962029, 0.9991762395744432, 0.999299472934493, 0.9994142783557945, 0.9995203417714861, 0.9996170787043412, 0.9997037160284201, 0.9997794466921543, 0.9998435128240755, 0.9998953677270915, 0.9999349872525285, 0.9999631326008614, 0.9999813095196829, 0.9999914262328273]",75,,,,,0.9999914262328273,,0.9999914262328273,,,,1.692892074584961,1.692892074584961,False,,0.0,0.0,,,1.7018091678619385,2026-08-26 19:02:42,x86_64,dacsgpu0003,,64,64,3.11.15,0.21,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,0,"[(0, 1)]",[1.0]
218b20d7,8,7,1,75.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.8764617090974562, 1.9028546352405789, 1.9268640478884593, 1.9482313081538494, 1.9667687897247375, 1.9824094428061507, 1.9952789786150087, 2.0057745169437196, 2.014584999166599, 2.022571080668673, 2.0305442955459387, 2.0391179596476223, 2.0487022592194397, 2.059568766802611, 2.071908690005595, 2.0858644093486793, 2.101540436794137, 2.119002533865626, 2.1382722595320445, 2.1593209318333706, 2.1820655985289257, 2.2063679362135225, 2.232036093753432, 2.2588290259114143, 2.286463113847093, 2.314620010573402, 2.3429559914039535, 2.3711120734710365, 2.398724962170045, 2.4254383674806763, 2.4509142556149754, 2.4748437251923643, 2.496956785414815, 2.517030972867599, 2.5348978994018645, 2.550448150206517, 2.5636341283915507, 2.5744709213635515, 2.583035194558441, 2.5894618046759432, 2.5939379585149274, 2.5966945660993264, 2.597995209563509, 2.598123017152982, 2.5973665815420115, 2.596006029268713, 2.5943005751449824, 2.59247839309917, 2.590729531741059, 2.589202042505675, 2.5880011544878547, 2.5871909032104683, 2.586797805739336, 2.586815976328344, 2.5872131410947463, 2.5879370239134527, 2.5889217225920773, 2.5900939341615574, 2.5913786129029632, 2.5927039507296437, 2.594005473793942, 2.595229092559988, 2.5963330999310967, 2.5972891020110453, 2.598081842541869, 2.598708194002095, 2.5991753204477424, 2.599498438615804, 2.5996982855487794, 2.599798659727653, 2.599824125952543, 2.5997981972640902, 2.599741917773173, 2.5996729796018108, 2.599605303623448, 2.5995489988871765]",75,,,,,2.5995489988871765,,0.5072290729535954,,,,2.94323992729187,2.94323992729187,False,,0.0,0.0,,,2.9520010948181152,2026-08-26 19:02:43,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5ca627e0,9,8,1,75.0,False,False,"[1, 1, 1]",,,,,,,,,"[2.115237923900608, 2.1387261853628363, 2.1637327940008486, 2.190167155444941, 2.2179157313696143, 2.246840997258431, 2.276783178451884, 2.307568588702924, 2.339030590965261, 2.3710506558529696, 2.403613263897692, 2.43682631181985, 2.4708400934326686, 2.505708948997299, 2.541326174817882, 2.5774497994620327, 2.613755014957351, 2.6498803495109926, 2.685468823253261, 2.7202115761418955, 2.7538887562306247, 2.7863798004243785, 2.817612955697604, 2.847476864795025, 2.8757673285565093, 2.9022021229639403, 2.9264776569580007, 2.9483347110513267, 2.967615161641431, 2.984294412494336, 2.9984718087599136, 3.0103186947916494, 3.020019775727993, 3.0277480168392725, 3.0336780557307543, 3.0380150489024436, 3.041015151524687, 3.0429830857009663, 3.0442415592158802, 3.045082242665132, 3.045723032823506, 3.046293246286563, 3.0468489111504984, 3.0474035945748033, 3.0479571982583495, 3.048510952915019, 3.0490652767251882, 3.0496087635341156, 3.0501114674340646, 3.050530973181006, 3.0508285288942796, 3.050986175627904, 3.0510149454116253, 3.050950546136205, 3.0508397371981117, 3.0507260464527417, 3.0506423938739604, 3.0506119817864326, 3.050653402173429, 3.050783764559061, 3.0510166594364128, 3.051356268339941, 3.0517923531465447, 3.0523004755216556, 3.052847867218561, 3.0534015808291057, 3.05393446204025, 3.0544266347489057, 3.0548634684460225, 3.0552332304108742, 3.0555270524714815, 3.0557410884563905, 3.0558787197057886, 3.0559504790829757, 3.0559712605747684, 3.0559563834139984]",75,,,,,3.0559563834139984,,0.5327678492702229,,,,3.105194091796875,3.105194091796875,False,,0.0,0.0,,,3.113868236541748,2026-08-26 19:02:43,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,7,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
f430cecc,10,9,1,75.0,False,False,"[1, 1, 1]",,,,,,,,,"[2.496575364050248, 2.5359539388281496, 2.577054390170681, 2.6197212021973963, 2.663770011890936, 2.7089901197260104, 2.7551513144066075, 2.8020187717890863, 2.8493804858836236, 2.897089596652478, 2.945111080495315, 2.9935361316040825, 3.0425197235968904, 3.0921558243738114, 3.142379789216417, 3.19295324071463, 3.243505859322914, 3.2935906393024093, 3.3427345919574427, 3.3904854067220485, 3.436456370619191, 3.480364511507276, 3.5220430608633384, 3.5614093880548325, 3.598394169496611, 3.6328753907827607, 3.664659141047761, 3.693509616957837, 3.7192060568561462, 3.741602129002088, 3.7606725058024297, 3.776535687622216, 3.7894419912795776, 3.7997283847051877, 3.8077588293482294, 3.813878345960331, 3.818395063946979, 3.821586832415285, 3.823716688860759, 3.825045498140665, 3.8258321775457156, 3.826319598713729, 3.8267101724316026, 3.8271426945152807, 3.827682641938287, 3.828330579032037, 3.829044733140526, 3.8297682775476085, 3.8304516493960215, 3.831063862382647, 3.831591905448371, 3.832032566580544, 3.832383748142, 3.8326410732258673, 3.8328014984325858, 3.8328705364877096, 3.8328680363070924, 3.832828723880734, 3.832796246124641, 3.832813110104165, 3.832911010510325, 3.8331054611597724, 3.8333963853518638, 3.833773028983264, 3.8342197211124973, 3.8347198118026244, 3.8352564557254443, 3.8358110990521523, 3.836362268454547, 3.836886254398934, 3.83736022316239, 3.837766320882623, 3.8380946807167162, 3.8383440021706443, 3.8385195937384076, 3.8386303747950747]",75,,,,,3.8386303747950747,,0.5898325714190342,,,,3.29949688911438,3.29949688911438,False,,0.0,0.0,,,3.3097646236419678,2026-08-26 19:02:44,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,8,"[(8, 9), (0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2153f39d,8,7,2,75.0,False,False,"[1, 1, 1]",,,,,,,,,"[2.236808026817545, 2.3284344246946693, 2.4140482019831593, 2.492325092949794, 2.5621163408503898, 2.6225242861265383, 2.6729811967955692, 2.713320277485993, 2.7438228036206196, 2.7652253134821256, 2.778677211375931, 2.7856501156404607, 2.7878080650435653, 2.7868531995200714, 2.784368689463195, 2.781687641112578, 2.7798117874446597, 2.7793875295916206, 2.7807299795772726, 2.783876197464416, 2.788649936600754, 2.794726514974182, 2.8016916398299174, 2.809093061079601, 2.8164847480543527, 2.8234645002402403, 2.8297048821161597, 2.834976589121503, 2.8391625865306795, 2.8422612491711616, 2.8443774353206184, 2.8457016437542624, 2.846479827751616, 2.8469778104947228, 2.8474461275491043, 2.8480906964505186, 2.8490531038985365, 2.850402608897879, 2.852138796715911, 2.8542029976387315, 2.8564953171962575, 2.858893557834589, 2.8612720693387326, 2.863517964314213, 2.8655433487489685, 2.8672928827498647, 2.868746118765474, 2.869915177383037, 2.8708384601342463, 2.8715716222899816, 2.8721775051501934, 2.872716379867547, 2.873237908831585, 2.8737758954008754, 2.8743458276799285, 2.8749455591834314, 2.875558738898917, 2.876159816392557, 2.8767199265210914, 2.8772124565906267, 2.8776177898372186, 2.8779260737431094, 2.8781381341030374, 2.8782644884026105, 2.878322914965751, 2.8783351010713565, 2.8783230685496215, 2.8783059371442374, 2.8782975711375602, 2.878305414936787, 2.8783305039244196, 2.8783686753260915, 2.878412480793011, 2.8784534530689525, 2.878484193798022, 2.8784999909537268]",75,,,,,2.8784999909537268,,0.5616585348202394,,,,5.722445726394653,5.722445726394653,False,,0.0,0.0,,,5.730669021606445,2026-08-26 19:02:46,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
878ee51e,9,8,2,75.0,False,False,"[1, 1, 1]",,,,,,,,,"[2.1848604854379827, 2.24569861030552, 2.3063250950676335, 2.366171592199201, 2.4246695268264653, 2.4812714760542205, 2.535489984903437, 2.586962493277717, 2.6355415120231767, 2.6813683391320042, 2.7248359966369025, 2.766395127711007, 2.8063340289363805, 2.8446987416558978, 2.8813438671134466, 2.916019187542018, 2.948439590696469, 2.9783314089449, 3.005463989203866, 3.029672401498038, 3.050874659561964, 3.0690841903227, 3.084416122548922, 3.0970856047311983, 3.1073951469930687, 3.1157112787504975, 3.12243165193227, 3.127948875926596, 3.1326173825591215, 3.1367296433735925, 3.140505215810845, 3.1440917895726153, 3.1475750260029285, 3.1509930039571517, 3.15435145148554, 3.1576368253389795, 3.1608261706068386, 3.163893368165533, 3.166812490716657, 3.1695591036628206, 3.1721110106941817, 3.1744489631318977, 3.1765583295050477, 3.178431590464634, 3.1800714398092267, 3.1814930865133206, 3.18272570061988, 3.183811275801766, 3.1848015793224764, 3.1857527218054087, 3.1867189076135354, 3.1877463308271317, 3.1888688686309123, 3.1901064666302084, 3.1914661783605136, 3.192946000819166, 3.1945398629285546, 3.1962430190714373, 3.198056554480624, 3.1999903653299224, 3.2020649543928985, 3.204310917106585, 3.2067676203062563, 3.209480954102347, 3.212500248387886, 3.2158745461449088, 3.2196483591258143, 3.2238560713942346, 3.228515956947174, 3.233623605270408, 3.2391451884442897, 3.245011011236434, 3.2511116597929, 3.257295904057503, 3.263373885708481, 3.269125820896794]",75,,,,,3.269125820896794,,0.5699312797937228,,,,6.7034125328063965,6.7034125328063965,False,,0.0,0.0,,,6.7105865478515625,2026-08-26 19:02:47,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,7,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
805de015,10,9,2,75.0,False,False,"[1, 1, 1]",,,,,,,,,"[2.3715578037305294, 2.4638708338309225, 2.5532802606120866, 2.6385120155049253, 2.718375206402327, 2.7917895305715352, 2.857817502149636, 2.91570284705534, 2.964914997738856, 3.005199031518485, 3.036627076428792, 3.0596401492925853, 3.075065069250639, 3.0840879447297667, 3.0881686808095283, 3.088900882071692, 3.0878421028974667, 3.086354564406329, 3.0854924852872156, 3.0859509428969254, 3.088069515916386, 3.091875699234525, 3.0971497710723708, 3.1034975195343995, 3.110423250814068, 3.1173982593210035, 3.1239218903942074, 3.1295737992470998, 3.1340546404157927, 3.137212424619616, 3.1390517813690355, 3.1397243408621476, 3.1395001820140513, 3.1387239791801185, 3.1377624799213444, 3.13695225922922, 3.1365568594554967, 3.136739353873529, 3.1375533422124544, 3.13895155983963, 3.1408074806683466, 3.1429456221122813, 3.1451741571701235, 3.1473154766461695, 3.1492305904079814, 3.150834687554439, 3.1521026658363986, 3.1530646121070003, 3.1537928848395955, 3.154383770313722, 3.154937209311887, 3.1555386216940797, 3.1562455885803016, 3.1570815353763986, 3.1580364268929713, 3.159073681297783, 3.1601411985815755, 3.161183750031201, 3.1621541614343585, 3.1630218225799434, 3.163776549617763, 3.1644281311053195, 3.165001962769218, 3.165532139728212, 3.166053622854528, 3.16659558661971, 3.1671765224095054, 3.167802755258084, 3.1684693980248757, 3.1691637232842678, 3.1698697269443366, 3.1705725991956992, 3.1712622582058896, 3.171935285977051, 3.1725951823561607, 3.173250818601037]",75,,,,,3.173250818601037,,0.48759232000630565,,,,7.733222246170044,7.733222246170044,False,,0.0,0.0,,,7.7417051792144775,2026-08-26 19:02:48,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,8,"[(8, 9), (0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0aca6893,8,7,3,75.0,False,False,"[1, 1, 1]",,,,,,,,,"[2.5123845759677246, 2.652112970888975, 2.7691872148542034, 2.8667360177192283, 2.950161811166908, 3.0215360215651006, 3.0823892602442577, 3.1344691346399887, 3.179902736643758, 3.2207532143723885, 3.258727944448979, 3.2952920384723012, 3.331783461160105, 3.3692850742101688, 3.4083743125174326, 3.448971669165604, 3.490400306742293, 3.53160900113725, 3.57144601684226, 3.6088938510363544, 3.6432065221500824, 3.6739273481023123, 3.7008193560871536, 3.723784438514469, 3.7428339534024992, 3.7581184720423018, 3.7699831945077897, 3.7789978973281277, 3.7859164643554144, 3.791548559908495, 3.7965867224576364, 3.8014807563111157, 3.806425806209043, 3.811447559815331, 3.81651435138431, 3.8216075725712946, 3.8267257552037144, 3.831846105609793, 3.836897851801347, 3.8417802469948152, 3.8464147669729276, 3.850788103376267, 3.8549510024383458, 3.8589733857491715, 3.862892204560969, 3.866690886201843, 3.8703202034449817, 3.873736736144732, 3.8769274861564367, 3.8799064112786152, 3.8826947564557734, 3.8853066961540614, 3.887752287596631, 3.890049487588218, 3.8922280874802553, 3.8943186035344706, 3.896333769818312, 3.8982580908338065, 3.9000553140426484, 3.9016880441243638, 3.9031353374176168, 3.904398142300637, 3.90549383887643, 3.9064489277400423, 3.9072962891181153, 3.9080754915933857, 3.908830202650256, 3.909599491240662, 3.9104075527225186, 3.9112591135543147, 3.912143339307644, 3.913043327509184, 3.9139441145257217, 3.9148360262484903, 3.9157145446842363, 3.916580167747511]",75,,,,,3.916580167747511,,0.7642107644385387,,,,10.637641191482544,10.637641191482544,False,,0.0,0.0,,,10.645307064056396,2026-08-26 19:02:51,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
44c50c88,2,1,2,75.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.42245263957116064, 0.443803403916176, 0.4649453462389745, 0.48582298903607335, 0.5064831987486049, 0.5270779695326914, 0.5477050090329408, 0.5683234629107069, 0.5888206474309666, 0.6090750258791782, 0.6289879568167848, 0.6485039869306468, 0.6676181957106493, 0.6863538832319648, 0.7047198962349672, 0.7226883382952567, 0.7402054700755374, 0.7572157054269792, 0.7736830949707243, 0.7896028200936014, 0.8049945513157074, 0.8198774633134934, 0.8342460952693525, 0.848066747831909, 0.861292662273614, 0.8738844693201335, 0.8858235847784334, 0.8971100831871632, 0.9077467190513572, 0.9177245676179961, 0.9270238391689842, 0.9356275392988234, 0.9435359694931875, 0.9507708456080437, 0.9573657338356001, 0.9633515847676395, 0.9687507702333269, 0.9735830419345461, 0.9778753369487203, 0.9816652937142878, 0.9849948227987887, 0.9879000966659159, 0.9904079977542779, 0.9925415586559665, 0.9943279193617718, 0.995800800381157, 0.9969957638957301, 0.9979440942538549, 0.9986719989050524, 0.9992050427882715, 0.999572133529398, 0.9998044191699725, 0.999930395171587, 0.9999725949942566, 0.9999488788417635, 0.9998759118565264, 0.9997704323628729, 0.9996471642344003, 0.9995164050933547, 0.9993844292731956, 0.9992562010036603, 0.9991372361202664, 0.9990328572014265, 0.9989463835149393, 0.9988788303121244, 0.9988304108355557, 0.9988018019787563, 0.9987936764188835, 0.9988053675134749, 0.9988345829200497, 0.9988784912495791, 0.9989347316641832, 0.9990012328750663, 0.9990754581827082, 0.999154375182304, 0.9992352680261323]",75,,,,,0.9992352680261323,,0.9992352680261323,,,,2.601869821548462,2.601869821548462,False,,0.0,0.0,,,2.6125071048736572,2026-08-26 19:02:52,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,0,"[(0, 1)]",[1.0]
0af70aaf,5,4,1,75.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.1392649855431267, 1.15083016054666, 1.1631659823912417, 1.1762026924745437, 1.1898601572602907, 1.2040493197250142, 1.2186755554707174, 1.23364521459606, 1.248876618409596, 1.2643155969852633, 1.2799511440755276, 1.2958190282752484, 1.3119795962841148, 1.328473880379275, 1.345285136792254, 1.3623273883675084, 1.379457493604043, 1.3964957461208878, 1.41324633251207, 1.4295158367871492, 1.445130653254226, 1.4599524686090448, 1.4738878970382603, 1.4868860310489254, 1.49892107581289, 1.5099673970566216, 1.51998157072367, 1.528901083705081, 1.5366576438620163, 1.5431974037638276, 1.5485006729107755, 1.5525962825458468, 1.5555668533948517, 1.5575427159179533, 1.5586853615082708, 1.5591658957337526, 1.5591465090802397, 1.5587701735920687, 1.5581588097112202, 1.5574166808317564, 1.5566349352736075, 1.5558944002210624, 1.5552650673399795, 1.5548022036123976, 1.554540998764941, 1.5544926253320328, 1.5546442874080844, 1.5549639483576345, 1.5554083478353233, 1.5559318487625289, 1.5564936881096259, 1.5570619757515964, 1.5576141093613112, 1.5581345304743832, 1.5586117343326884, 1.5590362415565044, 1.5594004068925724, 1.5596997099397332, 1.5599344282645675, 1.5601104283109226, 1.5602383304718381, 1.5603312003239798, 1.5604016320374854, 1.5604593648629983, 1.5605102818815375, 1.5605569499323786, 1.5606000652302423, 1.5606399537016957, 1.5606774020308771, 1.5607135816284923, 1.560749364916849, 1.5607846360482895, 1.5608181040578204, 1.5608477946622563, 1.5608719215402442, 1.5608896867100213]",75,,,,,1.5608896867100213,,0.533090739996592,,,,1.9320957660675049,1.9320957660675049,False,,0.0,0.0,,,1.9443161487579346,2026-08-26 19:02:52,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,3,"[(1, 2), (3, 4), (0, 1), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
