run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_start,n_end,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
9d3c74cb,4,6,3,50.0,False,True,"[1, 1, 1]",,5.999999994449766,2.999999997224883,1.9417173367390008,1.782583057438524,1.9415158261853571,1.9417173367389995,0.6472391122463331,,0.9789706770771369,0.9793736981844217,2.431202675277568,,0.8104008917591893,,,,186.08421897888184,190.63910579681396,True,4.55620551109314,0.0013093948364257812,0.0,4.55620551109314,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed9000042_L2_M2_standard.npz,186.10458827018738,2026-06-24 22:49:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,9000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,10,9000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
67e18437,4,6,5,50.0,False,True,"[1, 1, 1]",,5.999999994449766,2.999999997224883,1.9846065605132046,1.782583057438524,1.9845864434847742,1.9846065605132035,0.6615355201710679,,1.1190105699219326,1.1190508039787912,2.54411184547417,,0.8480372818247233,,,,378.9912679195404,384.4392924308777,True,5.451586008071899,0.003551959991455078,0.0,5.451586008071899,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed42_L2_M2_standard.npz,379.0047652721405,2026-06-24 22:49:18,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,42,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,1,42,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
460ef338,4,6,5,50.0,False,True,"[1, 1, 1]",,5.999999994449766,2.999999997224883,1.9697126603221284,1.782583057438524,1.9692350536586223,1.9697126603221304,0.6565708867740435,,1.7323453032868188,1.733300516613835,2.83588531196554,,0.9452951039885132,,,,382.03811597824097,386.2967894077301,True,4.265010595321655,0.0063245296478271484,0.0,4.265010595321655,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed1000042_L2_M2_standard.npz,382.0508487224579,2026-06-24 22:49:21,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,1000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,2,1000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
55a48f0a,4,6,5,50.0,False,True,"[1, 1, 1]",,5.999999994449766,2.999999997224883,1.8691519098400795,1.782583057438524,1.8688433964507822,1.8691519098400797,0.6230506366133599,,1.1758472468959544,1.1764642736745494,2.457075533288057,,0.8190251777626857,,,,383.4410889148712,387.7201042175293,True,4.280510902404785,0.0014834403991699219,0.0,4.280510902404785,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed2000042_L2_M2_standard.npz,383.4487488269806,2026-06-24 22:49:23,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,2000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,3,2000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
023e2142,5,10,1,50.0,False,True,"[1, 1, 1]",,8.749999905049274,4.374999952524637,3.0736953696737617,2.656115587590854,3.0736953696737617,3.0736953696737617,0.7684238424184404,,0.24091885203158192,0.24091885203158192,3.1941547956895526,,0.7985386989223882,,,,82.54973673820496,106.39132499694824,True,23.843140363693237,0.0015387535095214844,0.0,23.843140363693237,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed7000042_L2_M2_standard.npz,82.56839370727539,2026-06-24 22:49:35,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,7000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,8,7000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
fcac8e3f,5,10,3,50.0,False,True,"[1, 1, 1]",,8.749999905049274,4.374999952524637,2.9152931529397383,2.656115587590854,2.915293152939739,2.9152931529397392,0.7288232882349348,,1.3938271186576365,1.3938271186576374,3.6122067122685575,,0.9030516780671394,,,,236.0795669555664,263.72167444229126,True,27.643778562545776,0.001659393310546875,0.0,27.643778562545776,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed42_L2_M2_standard.npz,236.08968830108643,2026-06-24 22:50:13,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,42,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,1,42,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
d028a5aa,5,10,1,50.0,False,True,"[1, 1, 1]",,8.749999905049274,4.374999952524637,3.1209619312217387,2.656115587590854,3.1209619312217374,3.120961931221738,0.7802404828054345,,0.3254682635783883,0.3254682635783892,3.283696063010932,,0.820924015752733,,,,82.45501136779785,112.40213704109192,True,29.972810983657837,0.025672435760498047,0.0,29.972810983657837,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed8000042_L2_M2_standard.npz,82.47783422470093,2026-06-24 22:50:15,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,8000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,9,8000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
cd236ff4,4,6,5,50.0,False,True,"[1, 1, 1]",,5.999999994449766,2.999999997224883,1.9054119138999097,1.782583057438524,1.905151127745676,1.9054119138999104,0.6351373046333034,,1.260435786607644,1.2609573589161127,2.5356298072037324,,0.8452099357345775,,,,385.80972051620483,390.26500153541565,True,4.456432104110718,0.0011391639709472656,0.0,4.456432104110718,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed3000042_L2_M2_standard.npz,385.8239715099335,2026-06-24 22:50:31,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,3000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,4,3000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
edb7161b,5,10,1,50.0,False,True,"[1, 1, 1]",,8.749999905049274,4.374999952524637,3.06248470499843,2.656115587590854,3.0624847049984307,3.0624847049984294,0.7656211762496073,,0.16615701240281755,0.16615701240281489,3.145563211199838,,0.7863908027999595,,,,81.6344096660614,112.83396553993225,True,31.204519271850586,0.004951000213623047,0.0,31.204519271850586,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed9000042_L2_M2_standard.npz,81.65886354446411,2026-06-24 22:50:45,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,9000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,10,9000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
3e8781fc,5,10,3,50.0,False,True,"[1, 1, 1]",,8.749999905049274,4.374999952524637,2.9405268928371426,2.656115587590854,2.940526892837142,2.940526892837142,0.7351317232092855,,1.3288671140996184,1.3288671140996184,3.6049604498869514,,0.9012401124717379,,,,238.4885127544403,260.96323013305664,True,22.487951278686523,0.013220071792602539,0.0,22.487951278686523,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed1000042_L2_M2_standard.npz,238.49667716026306,2026-06-24 22:50:46,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,1000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,2,1000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
7cfbda98,5,10,3,50.0,False,True,"[1, 1, 1]",,8.749999905049274,4.374999952524637,3.0896053424279546,2.656115587590854,3.0896053424279546,3.089605342427955,0.7724013356069888,,0.9789052486678385,0.9789052486678393,3.5790579667618743,,0.8947644916904686,,,,239.8283224105835,263.9782512187958,True,24.151773691177368,0.0018329620361328125,0.0,24.151773691177368,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed2000042_L2_M2_standard.npz,239.8363597393036,2026-06-24 22:50:47,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,2000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,3,2000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
3124d8e4,5,10,3,50.0,False,True,"[1, 1, 1]",,8.749999905049274,4.374999952524637,3.026320606907897,2.656115587590854,3.0263206069078965,3.026320606907896,0.756580151726974,,0.9631229842981455,0.9631229842981446,3.507882099056969,,0.8769705247642422,,,,239.82490062713623,262.4792466163635,True,22.6557195186615,0.001361846923828125,0.0,22.6557195186615,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed3000042_L2_M2_standard.npz,239.84720158576965,2026-06-24 22:50:48,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,3000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,4,3000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
44dd035a,4,6,5,50.0,False,True,"[1, 1, 1]",,5.999999994449766,2.999999997224883,1.960056974988294,1.782583057438524,1.95963696360847,1.9600569749882937,0.6533523249960979,,1.0864561090085378,1.087296131768185,2.5032850294925626,,0.8344283431641876,,,,386.36039113998413,392.4067192077637,True,6.047640323638916,0.0013000965118408203,0.0,6.047640323638916,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed4000042_L2_M2_standard.npz,386.3741264343262,2026-06-24 22:50:53,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,4000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,5,4000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
5f2fa08d,4,6,5,50.0,False,True,"[1, 1, 1]",,5.999999994449766,2.999999997224883,1.695325217743516,1.782583057438524,1.6951816963392867,1.695325217743517,0.5651084059145056,,1.6521804546980805,1.652467497506541,2.521415445092557,,0.8404718150308524,,,,384.2666938304901,388.84861993789673,True,4.5833659172058105,0.0014278888702392578,0.0,4.5833659172058105,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed6000042_L2_M2_standard.npz,384.2887828350067,2026-06-24 22:50:57,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,6000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,7,6000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
9dd597a1,4,6,5,50.0,False,True,"[1, 1, 1]",,5.999999994449766,2.999999997224883,1.9539003511318929,1.782583057438524,1.953706183691783,1.953900351131894,0.6513001170439646,,1.5443625389196414,1.5447508737998632,2.7260816205917147,,0.9086938735305715,,,,383.61353278160095,389.5430142879486,True,5.930558443069458,0.0010633468627929688,0.0,5.930558443069458,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed7000042_L2_M2_standard.npz,383.62314081192017,2026-06-24 22:50:57,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,7000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,8,7000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
73aedaef,4,6,5,50.0,False,True,"[1, 1, 1]",,5.999999994449766,2.999999997224883,1.9707732493922934,1.782583057438524,1.9703849137724108,1.970773249392294,0.656924416464098,,1.699256521719216,1.7000331929589825,2.820401510251902,,0.940133836750634,,,,387.3916668891907,391.78782963752747,True,4.3980278968811035,0.0018527507781982422,0.0,4.3980278968811035,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed5000042_L2_M2_standard.npz,387.40999388694763,2026-06-24 22:50:59,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,5000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,6,5000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
61332663,6,15,1,50.0,False,True,"[1, 1, 1]",,11.999999999898558,5.999999999949279,4.329546360076714,3.7112882202879955,4.329546360076716,4.3295463600767174,0.7215910600127863,,0.5776618239570617,0.5776618239570652,4.618377272055248,,0.7697295453425413,,,,92.8810133934021,263.94868540763855,True,171.07525992393494,0.007575511932373047,0.0,171.07525992393494,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed42_L2_M2_standard.npz,92.8890745639801,2026-06-24 22:51:13,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,42,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,1,42,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
679b2338,5,10,3,50.0,False,True,"[1, 1, 1]",,8.749999905049274,4.374999952524637,2.989310803914419,2.656115587590854,2.989310803914419,2.98931080391442,0.747327700978605,,1.2124462863156404,1.2124462863156422,3.5955339470722403,,0.8988834867680601,,,,239.75061917304993,267.3420081138611,True,27.5930814743042,0.0016813278198242188,0.0,27.5930814743042,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed4000042_L2_M2_standard.npz,239.76902985572815,2026-06-24 22:51:15,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,4000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,5,4000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
24eb8c4d,5,10,3,50.0,False,True,"[1, 1, 1]",,8.749999905049274,4.374999952524637,2.900232644354062,2.656115587590854,2.900232644354062,2.900232644354064,0.725058161088516,,1.2040396765313375,1.204039676531341,3.5022524826197325,,0.8755631206549331,,,,240.17502093315125,270.8126292228699,True,30.639334440231323,0.0017156600952148438,0.0,30.639334440231323,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed5000042_L2_M2_standard.npz,240.20820450782776,2026-06-24 22:51:40,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,5000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,6,5000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
4c97cd4f,6,15,1,50.0,False,True,"[1, 1, 1]",,11.999999999898558,5.999999999949279,4.388430512806042,3.7112882202879955,4.388430512806041,4.388430512806036,0.7314050854676727,,0.13346602760949366,0.13346602760948478,4.455163526610783,,0.7425272544351306,,,,94.22711324691772,249.38408851623535,True,155.1626331806183,0.0056459903717041016,0.0,155.1626331806183,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed1000042_L2_M2_standard.npz,94.23930835723877,2026-06-24 22:52:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,1000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,2,1000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
f89439f4,5,10,3,50.0,False,True,"[1, 1, 1]",,8.749999905049274,4.374999952524637,3.0736953696737617,2.656115587590854,3.0736953696737617,3.0736953696737617,0.7684238424184404,,1.1368775934459485,1.1368775934459485,3.642134166396736,,0.910533541599184,,,,239.73351097106934,263.5717122554779,True,23.843140363693237,0.004927635192871094,0.0,23.843140363693237,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed7000042_L2_M2_standard.npz,239.74170804023743,2026-06-24 22:52:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,7000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,8,7000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
3589871f,4,6,5,50.0,False,True,"[1, 1, 1]",,5.999999994449766,2.999999997224883,1.8988793603509178,1.782583057438524,1.898687198531714,1.8988793603509182,0.6329597867836394,,1.2766718377259534,1.2770561613643618,2.537215279213895,,0.8457384264046316,,,,393.7949459552765,398.4682705402374,True,4.67481255531311,0.0014748573303222656,0.0,4.67481255531311,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed8000042_L2_M2_standard.npz,393.8109030723572,2026-06-24 22:52:13,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,8000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,9,8000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
d289a551,5,10,3,50.0,False,True,"[1, 1, 1]",,8.749999905049274,4.374999952524637,3.0772585648472885,2.656115587590854,3.0772585648472894,3.077258564847291,0.7693146412118228,,0.8809361895097689,0.8809361895097725,3.5177266596021757,,0.8794316649005439,,,,241.66913485527039,268.02163004875183,True,26.35683584213257,0.004328489303588867,0.0,26.35683584213257,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed6000042_L2_M2_standard.npz,241.685973405838,2026-06-24 22:52:14,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,6000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,7,6000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
05fbcdeb,6,15,1,50.0,False,True,"[1, 1, 1]",,11.999999999898558,5.999999999949279,4.318739951869085,3.7112882202879955,4.3187399518690865,4.318739951869088,0.7197899919781814,,0.5761787798268596,0.5761787798268632,4.606829341782518,,0.7678048902970863,,,,94.81856346130371,266.0276868343353,True,171.21940350532532,0.01026773452758789,0.0,171.21940350532532,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed2000042_L2_M2_standard.npz,94.84713196754456,2026-06-24 22:52:27,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,2000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,3,2000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
2cee0c9f,4,6,5,50.0,False,True,"[1, 1, 1]",,5.999999994449766,2.999999997224883,1.9417173367390008,1.782583057438524,1.9415158261853571,1.9417173367389995,0.6472391122463331,,1.0197524504729207,1.0201554715802055,2.45159356197546,,0.81719785399182,,,,390.5278263092041,395.08239698410034,True,4.55620551109314,0.001622915267944336,0.0,4.55620551109314,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed9000042_L2_M2_standard.npz,390.54982900619507,2026-06-24 22:52:37,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,9000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,10,9000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
91452dbc,6,15,1,50.0,False,True,"[1, 1, 1]",,11.999999999898558,5.999999999949279,4.427169227139024,3.7112882202879955,4.427169227139023,4.427169227139025,0.7378615378565042,,0.41357138807006066,0.4135713880700642,4.633954921174055,,0.7723258201956759,,,,94.46601867675781,268.0747158527374,True,173.62160062789917,0.012890815734863281,0.0,173.62160062789917,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed3000042_L2_M2_standard.npz,94.4810357093811,2026-06-24 22:52:37,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,3000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,4,3000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
06fb8643,6,15,1,50.0,False,True,"[1, 1, 1]",,11.999999999898558,5.999999999949279,4.483141796182012,3.7112882202879955,4.483141796182012,4.4831417961820135,0.7471902993636689,,0.833151859849357,0.8331518598493606,4.899717726106692,,0.816619621017782,,,,95.91136336326599,269.9161992073059,True,174.009859085083,0.005011558532714844,0.0,174.009859085083,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed4000042_L2_M2_standard.npz,95.92043018341064,2026-06-24 22:52:55,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,4000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,5,4000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
4f563156,5,10,3,50.0,False,True,"[1, 1, 1]",,8.749999905049274,4.374999952524637,3.1209619312217387,2.656115587590854,3.1209619312217374,3.120961931221738,0.7802404828054345,,0.9694822168729962,0.9694822168729971,3.605703039658236,,0.901425759914559,,,,242.85345816612244,272.82380056381226,True,29.972810983657837,0.002454996109008789,0.0,29.972810983657837,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed8000042_L2_M2_standard.npz,242.86685180664062,2026-06-24 22:53:11,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,2,8000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,9,8000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
