run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_max_retries,queue_poll_interval_seconds,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
f374045b,8,28,3,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[7.7604988396541295, 7.776418725358977, 7.791887986413153, 7.806892336766506, 7.8214193861195245, 7.835459053448504, 7.849004160474249, 7.862050959003198, 7.874599924964993, 7.886656508583755, 7.898231850380514, 7.909343385009478, 7.920015198676023, 7.930277627289455, 7.9401660594327, 7.949719020491325, 7.958975668472733, 7.967973504444711, 7.976746383373984, 7.985323689279976, 7.9937301924581075, 8.001986391694679, 8.010109433803697, 8.018113636048962, 8.026011278545164, 8.033813019168957, 8.041528270032643, 8.049165561068312, 8.056732570338706, 8.064236278704888, 8.071683018314102, 8.07907840769704, 8.08642737390714, 8.093734061643815, 8.101001923318385, 8.108233583232135, 8.115430764181394, 8.122594379039654, 8.129724371868722, 8.136819965627023, 8.143879524601589, 8.150900697720315, 8.157880464515962, 8.164815212465724, 8.171700935774092, 8.178533242672094, 8.18530753161042, 8.19201902954932, 8.198663090430376, 8.205235121009649, 8.211730768232462]",50,,,,,8.211730768232462,,0.8211730768232461,,,,83.33640122413635,83.33640122413635,False,,0.0,0.0,,,83.35342812538147,2026-08-07 10:18:42,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.24,False,False,False,True,7,True,False,False,False,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,6,"[(2, 3), (2, 6), (3, 5), (4, 6), (0, 5), (1, 4), (0, 2), (1, 7), (5, 7), (3, 4), (4, 5), (3, 7), (2, 5), (1, 3), (0, 1), (1, 6), (0, 4), (0, 7), (5, 6), (3, 6), (2, 4), (2, 7), (4, 7), (0, 3), (1, 2), (0, 6), (1, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
066863b8,7,21,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[5.697974072801618, 5.707726812588052, 5.71734836539943, 5.726836189961527, 5.736188596355816, 5.745405223902129, 5.754487359987781, 5.763438150284777, 5.772261749110405, 5.780962072454581, 5.789541738707788, 5.7980024091276805, 5.806345212597423, 5.814571554523875, 5.822683542477153, 5.830684275838487, 5.83857813247034, 5.846370896552683, 5.854069698767331, 5.861682832966786, 5.869219359221665, 5.876688464071565, 5.88409896932543, 5.891458912630593, 5.898775327652339, 5.906054216673735, 5.913300672570824, 5.920518906966451, 5.927712490826775, 5.934884400047125, 5.942037104554836, 5.949172544901705, 5.956292059152939, 5.9633962811050285, 5.970485175117747, 5.977558000843211, 5.9846135178929485, 5.991650256308981, 5.998666742643878, 6.005661635321256, 6.01263380664022, 6.019582336065998, 6.026506299513108, 6.033404808894724, 6.040276831170417, 6.047121299268418, 6.05393716885575, 6.060723468242772, 6.0674794108328785, 6.074204449746292, 6.0808982329349455]",50,,,,,6.0808982329349455,,0.8107864310579928,,,,33.86461424827576,33.86461424827576,False,,0.0,0.0,,,33.874823570251465,2026-08-07 10:18:48,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,False,False,True,6,True,False,False,True,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,5,"[(2, 3), (2, 6), (3, 5), (4, 6), (0, 5), (1, 4), (0, 2), (3, 4), (4, 5), (2, 5), (1, 3), (0, 1), (1, 6), (0, 4), (5, 6), (3, 6), (2, 4), (0, 3), (1, 2), (0, 6), (1, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
9054f5d4,11,55,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[11.843613030857744, 11.854959744674614, 11.865870290447296, 11.876348139127646, 11.886398398825973, 11.896027099480321, 11.905241169188303, 11.914048432564597, 11.922457511430988, 11.930477844019665, 11.938119645506422, 11.945393375084553, 11.95231032343202, 11.958881926433753, 11.965120061155867, 11.971036817042975, 11.97664429745699, 11.981955085645584, 11.986981534894511, 11.99173629108325, 11.996231807928758, 12.000480406206973, 12.004494264944361, 12.00828552042739, 12.011866007026653, 12.015247470109747, 12.018441324868533, 12.021458686049405, 12.024310478348422, 12.027007230034057, 12.029559113087734, 12.031976067884974, 12.034267588957395, 12.036442802055628, 12.038510361629141, 12.040478636485464, 12.04235549812261, 12.044148466700594, 12.045864552716552, 12.047510369016054, 12.049092202672954, 12.050615943545303, 12.052086896981564, 12.053510100711494, 12.054890078497943, 12.056231102623439, 12.05753702167262, 12.058811294377834, 12.060057185825166, 12.061277463699048, 12.06247482668124]",50,,,,,12.06247482668124,,0.6892842758103566,,,,92.55022478103638,92.55022478103638,False,,0.0,0.0,,,92.55919694900513,2026-08-07 10:18:51,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.24,False,False,False,True,10,True,False,False,True,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,9,"[(2, 3), (3, 8), (2, 6), (3, 5), (2, 9), (4, 6), (4, 9), (7, 8), (0, 5), (8, 10), (1, 4), (1, 10), (0, 2), (0, 8), (1, 7), (5, 10), (6, 9), (5, 7), (3, 4), (2, 8), (4, 5), (3, 7), (2, 5), (4, 8), (3, 10), (7, 10), (8, 9), (1, 3), (0, 1), (9, 10), (1, 6), (0, 4), (0, 10), (1, 9), (0, 7), (6, 8), (5, 6), (5, 9), (3, 6), (2, 4), (2, 10), (3, 9), (2, 7), (4, 10), (4, 7), (7, 9), (0, 3), (1, 2), (1, 8), (0, 6), (1, 5), (0, 9), (6, 10), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
df8df872,6,15,5,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[4.405026387119151, 4.411258026882137, 4.417246036814854, 4.422986011458463, 4.428478461275993, 4.433731100682718, 4.438759646814246, 4.443585209495745, 4.448230172511016, 4.452716329596026, 4.45706567604388, 4.4613011320827765, 4.4654460731675245, 4.469556687914684, 4.473659821048114, 4.477767656727007, 4.481891646009497, 4.486042429432529, 4.4902304104782145, 4.494465899354458, 4.498759244987168, 4.503120684810984, 4.507560237072796, 4.512087332022999, 4.516710562729573, 4.521437271521916, 4.5262732022318986, 4.531222224672633, 4.536286280871023, 4.541465400013281, 4.546757917320496, 4.55216072722414, 4.557669584493327, 4.563279397247487, 4.568984605375641, 4.574779507001091, 4.580658576204719, 4.586616622531341, 4.592649033485907, 4.598751685820991, 4.604920869342041, 4.611153034500238, 4.617444339580097, 4.623790351083691, 4.630185478855761, 4.636622745300087, 4.643093730194769, 4.649588629484239, 4.656096502777719, 4.662605696979751, 4.669104114763646]",50,,,,,4.669104114763646,,0.7781840191272743,,,,112.0383141040802,112.0383141040802,False,,0.0,0.0,,,112.04898047447205,2026-08-07 10:19:11,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.25,False,False,False,True,5,True,False,False,False,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,4,"[(1, 3), (0, 1), (2, 3), (0, 4), (3, 5), (0, 3), (1, 2), (3, 4), (1, 5), (4, 5), (2, 5), (0, 5), (1, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
b2d180b6,12,66,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[16.979262590070714, 16.99701395835524, 17.014318129470976, 17.03117432512689, 17.047584860838178, 17.063554267280846, 17.079090465333042, 17.094204682687703, 17.108910650406862, 17.123225469465435, 17.137167416465946, 17.150754335631497, 17.164002664455026, 17.17692627765335, 17.189535350431626, 17.20183614901855, 17.213831960555282, 17.225524100294773, 17.23691288208453, 17.24795429228621, 17.258649183838006, 17.26905392296805, 17.27917307993922, 17.289011935597653, 17.298575863706596, 17.30787084354569, 17.316902844749666, 17.325677888762545, 17.33420133695456, 17.34247793836913, 17.350511684545, 17.358306114947823, 17.36586368962061, 17.373186547720632, 17.380276478866335, 17.387135245826144, 17.393764528798904, 17.400166439756774, 17.40634440443094, 17.41230134735074, 17.418041482260907, 17.423569689395233, 17.428862903069028, 17.43392132668428, 17.438788944245623, 17.44347415888634, 17.44798488973237, 17.45232906779527, 17.456513157622766, 17.46054354963344, 17.464425933730585]",50,,,,,17.464425933730585,,0.8316393301776469,,,,104.51261281967163,104.51261281967163,False,,0.0,0.0,,,104.52452254295349,2026-08-07 10:19:25,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.24,False,False,False,True,11,True,False,False,False,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,10,"[(5, 11), (2, 3), (3, 8), (2, 6), (3, 5), (3, 11), (2, 9), (4, 6), (4, 9), (7, 8), (7, 11), (0, 5), (8, 10), (1, 4), (0, 2), (0, 8), (1, 10), (1, 7), (9, 11), (0, 11), (5, 10), (6, 9), (5, 7), (3, 4), (2, 8), (4, 5), (3, 7), (2, 5), (2, 11), (4, 8), (3, 10), (4, 11), (7, 10), (8, 9), (1, 3), (0, 1), (9, 10), (1, 6), (0, 4), (0, 10), (1, 9), (0, 7), (6, 8), (5, 6), (6, 11), (5, 9), (3, 6), (2, 4), (2, 10), (3, 9), (2, 7), (4, 10), (4, 7), (8, 11), (7, 9), (0, 3), (1, 2), (1, 8), (0, 6), (10, 11), (1, 5), (1, 11), (0, 9), (6, 10), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
130c9f89,10,45,3,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[12.485965962564084, 12.514554397424341, 12.542809436655142, 12.57071796660848, 12.59827391176212, 12.625482288846118, 12.652362162877816, 12.678943552107274, 12.705255999408275, 12.731315810691335, 12.757122012164771, 12.782660582286375, 12.807910114379263, 12.83284601690425, 12.857443298596651, 12.881678181866281, 12.905528971240056, 12.928976737400907, 12.952006100916243, 12.974605659623446, 12.996767843467387, 13.018488484498839, 13.039765721308905, 13.060598113775013, 13.0809836835711, 13.100918310680475, 13.12039634572781, 13.13941048093586, 13.157953226709019, 13.176017335029604, 13.193596989561275, 13.210688042262186, 13.227288789412288, 13.24339974739389, 13.259023683307179, 13.274164867488416, 13.288828661473975, 13.303021053113165, 13.31674822182921, 13.330016323780034, 13.3428316340515, 13.355200905317556, 13.3671316227408, 13.378632165047053, 13.389712247846917, 13.400382812527594, 13.410655755989497, 13.4205435763962, 13.430059295644712, 13.439216118983822, 13.448026867006137]",50,,,,,13.448026867006137,,0.8965351244670757,,,,135.7188732624054,135.7188732624054,False,,0.0,0.0,,,135.73067235946655,2026-08-07 10:19:34,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.24,False,False,False,True,9,True,False,False,False,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,8,"[(2, 3), (3, 8), (2, 6), (3, 5), (2, 9), (4, 6), (4, 9), (7, 8), (0, 5), (1, 4), (0, 2), (0, 8), (1, 7), (6, 9), (5, 7), (3, 4), (2, 8), (4, 5), (3, 7), (2, 5), (4, 8), (8, 9), (1, 3), (0, 1), (1, 6), (0, 4), (1, 9), (0, 7), (6, 8), (5, 6), (5, 9), (3, 6), (2, 4), (3, 9), (2, 7), (4, 7), (7, 9), (0, 3), (1, 2), (1, 8), (0, 6), (1, 5), (0, 9), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7c3a3696,11,55,3,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[14.976461690786119, 15.005985911271962, 15.035163520177996, 15.063959496533123, 15.092340057187522, 15.120273567267597, 15.147730472527364, 15.174683952894533, 15.201110187171913, 15.22698848801459, 15.252302272926864, 15.27703798439081, 15.301185758874455, 15.324738382794568, 15.347690890784461, 15.370039426042089, 15.3917816264397, 15.41291609127736, 15.433442525834497, 15.45336218008662, 15.472677345559852, 15.491392883180007, 15.509515351847902, 15.527052803933657, 15.544016393437524, 15.560419089720286, 15.576275487878167, 15.591602354587291, 15.606418430855372, 15.62074339110327, 15.634598445660119, 15.64800572792759, 15.660988125663303, 15.673568901039255, 15.685771302773983, 15.697618523997825, 15.70913323033986, 15.720337737799207, 15.731253224020875, 15.741899647959398, 15.75229577555907, 15.762458724879805, 15.772404402465995, 15.7821473077078, 15.79170021011225, 15.801074613151298, 15.810280691563802, 15.819327676072804, 15.82822344425498, 15.836974966410994, 15.845588494737465]",50,,,,,15.845588494737465,,0.9054621996992837,,,,170.33653783798218,170.33653783798218,False,,0.0,0.0,,,170.34755444526672,2026-08-07 10:20:09,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.25,False,False,False,True,10,True,False,False,True,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,9,"[(2, 3), (3, 8), (2, 6), (3, 5), (2, 9), (4, 6), (4, 9), (7, 8), (0, 5), (8, 10), (1, 4), (1, 10), (0, 2), (0, 8), (1, 7), (5, 10), (6, 9), (5, 7), (3, 4), (2, 8), (4, 5), (3, 7), (2, 5), (4, 8), (3, 10), (7, 10), (8, 9), (1, 3), (0, 1), (9, 10), (1, 6), (0, 4), (0, 10), (1, 9), (0, 7), (6, 8), (5, 6), (5, 9), (3, 6), (2, 4), (2, 10), (3, 9), (2, 7), (4, 10), (4, 7), (7, 9), (0, 3), (1, 2), (1, 8), (0, 6), (1, 5), (0, 9), (6, 10), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
d7db77d0,8,28,5,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[7.801160750071353, 7.808093717515445, 7.8150312051442095, 7.821969778830426, 7.828897740989107, 7.835805967424522, 7.8426861650261195, 7.849530486754178, 7.856331449496059, 7.863081883500183, 7.869775084254531, 7.876404766315792, 7.882965183702039, 7.889451179718742, 7.89585812759478, 7.902182093869502, 7.908419519416618, 7.914567311316792, 7.920622566708862, 7.926582445814474, 7.932444242361588, 7.938205294368893, 7.943863030512024, 7.949415195054165, 7.954859840776662, 7.9601954610112635, 7.9654211331035905, 7.970536688789551, 7.975542776569023, 7.980440890411916, 7.985233568404985, 7.989924034137229, 7.994516387468919, 7.999015304998781, 8.003425942537818, 8.007753800986219, 8.012004455272818, 8.016183668938675, 8.02029721471925, 8.02435064903052, 8.028349235755712, 8.032297680285803, 8.036200203289685, 8.040060264800339, 8.04388070767413, 8.047663802384536, 8.05141122885326, 8.05512410320579, 8.058802997506355, 8.06244838129654, 8.066060475455247]",50,,,,,8.066060475455247,,0.8066060475455247,,,,183.81536293029785,183.81536293029785,False,,0.0,0.0,,,183.82525777816772,2026-08-07 10:20:23,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.24,False,False,False,True,7,True,False,False,False,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,6,"[(2, 3), (2, 6), (3, 5), (4, 6), (0, 5), (1, 4), (0, 2), (1, 7), (5, 7), (3, 4), (4, 5), (3, 7), (2, 5), (1, 3), (0, 1), (1, 6), (0, 4), (0, 7), (5, 6), (3, 6), (2, 4), (2, 7), (4, 7), (0, 3), (1, 2), (0, 6), (1, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
8ff9ef6a,12,66,3,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[17.42896879671152, 17.438292615629074, 17.447469034755922, 17.456476431031252, 17.465299351427166, 17.47393170765825, 17.48238111164122, 17.490671418663435, 17.498838595321306, 17.506920558613864, 17.514948735547872, 17.522945183908615, 17.53092522854866, 17.538898635309625, 17.546872618675838, 17.554851341083644, 17.562837114387907, 17.570832217367656, 17.57884099506963, 17.58687072704593, 17.59493164098269, 17.603035300089484, 17.611190960532273, 17.61940354160155, 17.62767122650134, 17.635986753691355, 17.644339530960032, 17.652716032690456, 17.661100860005362, 17.669477881062242, 17.67783103140414, 17.686145244688547, 17.69440576388976, 17.70259906192197, 17.710712830974494, 17.718736670738576, 17.726661838598297, 17.734481598581308, 17.74219155819434, 17.749789395788003, 17.757275733058094, 17.76465283069648, 17.771925515178776, 17.77910111082352, 17.786188735973337, 17.793198647786102, 17.800142362973226, 17.807031909496203, 17.813879649254453, 17.820698054124854, 17.827498572753196]",50,,,,,17.827498572753196,,0.8489285034644379,,,,223.25432419776917,223.25432419776917,False,,0.0,0.0,,,223.26292991638184,2026-08-07 10:21:35,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.25,False,False,False,True,11,True,False,False,False,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,10,"[(5, 11), (2, 3), (3, 8), (2, 6), (3, 5), (3, 11), (2, 9), (4, 6), (4, 9), (7, 8), (7, 11), (0, 5), (8, 10), (1, 4), (0, 2), (0, 8), (1, 10), (1, 7), (9, 11), (0, 11), (5, 10), (6, 9), (5, 7), (3, 4), (2, 8), (4, 5), (3, 7), (2, 5), (2, 11), (4, 8), (3, 10), (4, 11), (7, 10), (8, 9), (1, 3), (0, 1), (9, 10), (1, 6), (0, 4), (0, 10), (1, 9), (0, 7), (6, 8), (5, 6), (6, 11), (5, 9), (3, 6), (2, 4), (2, 10), (3, 9), (2, 7), (4, 10), (4, 7), (8, 11), (7, 9), (0, 3), (1, 2), (1, 8), (0, 6), (10, 11), (1, 5), (1, 11), (0, 9), (6, 10), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
519724b3,10,45,5,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[11.696828339682652, 11.714902543831563, 11.732361557623886, 11.749169202996384, 11.765330005702882, 11.780887597245847, 11.79587456285645, 11.810296910535383, 11.824150332275261, 11.837426115749171, 11.850113168390815, 11.862202447830226, 11.873690926152477, 11.88458356512814, 11.89489376026999, 11.904641661551183, 11.913853107532814, 11.922559270893654, 11.930796601976443, 11.938606738435258, 11.946035277644203, 11.953129180191382, 11.959934573696783, 11.96649478888995, 11.972849625846324, 11.979035589410087, 11.985085710080229, 11.991029623559648, 11.996894006568612, 12.002702676673223, 12.008477124261834, 12.014238046096805, 12.02000611657929, 12.025802460782572, 12.031648239534862, 12.03756436678053, 12.04357074520228, 12.04968666869496, 12.055931006828231, 12.062322578519995, 12.068880006089934, 12.075621819671552, 12.082566186720278, 12.089730949311372, 12.097133501595113, 12.104790187621635, 12.112716303470586, 12.120925408830082, 12.129428591754369, 12.13823441367135, 12.14734874764113]",50,,,,,12.14734874764113,,0.809823249842742,,,,380.6456663608551,380.6456663608551,False,,0.0,0.0,,,380.658878326416,2026-08-07 10:23:39,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.25,False,False,False,True,9,True,False,False,False,adam,True,2,50,hamqaoa,0.001,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,16,1,1,0,0,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,8,"[(2, 3), (3, 8), (2, 6), (3, 5), (2, 9), (4, 6), (4, 9), (7, 8), (0, 5), (1, 4), (0, 2), (0, 8), (1, 7), (6, 9), (5, 7), (3, 4), (2, 8), (4, 5), (3, 7), (2, 5), (4, 8), (8, 9), (1, 3), (0, 1), (1, 6), (0, 4), (1, 9), (0, 7), (6, 8), (5, 6), (5, 9), (3, 6), (2, 4), (3, 9), (2, 7), (4, 7), (7, 9), (0, 3), (1, 2), (1, 8), (0, 6), (1, 5), (0, 9), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
