run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_start,n_end,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
7cb584b2,7,6,3,50.0,False,True,"[1, 1, 1]",4.326583655238528,8.659189895614352,4.329594947807176,2.9728794931411455,2.5614966326563886,2.722675173662063,2.2925253328804813,0.5298696420915714,,1.6070239566309414,0.7467242750677778,3.096037311195952,,0.7155847564503558,,,,525.1329660415649,1343.5009543895721,True,818.3732576370239,0.005253314971923828,0.0,818.3732576370239,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000061_7a7f95441d74_seed3000042_L2_M1_standard.npz,525.1485164165497,2026-06-23 18:57:41,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.26,True,False,adam,True,2,1000,hamqaoa,0.05,61,110,standard,2,1,3000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,20,1,1,40,40,5,3,5,4,3000042,61,"[(4, 6), (0, 3), (5, 6), (2, 5), (1, 4), (3, 6)]",
0e255a53,7,6,3,50.0,False,True,"[1, 1, 1]",4.326583655238528,8.659189895614352,4.329594947807176,3.073233255690428,2.5614966326563886,2.770165934056258,2.552042286323,0.5898515987858102,,1.155956602556314,0.719709307089798,3.130020587601157,,0.723439285361188,,,,525.187497138977,1341.6295795440674,True,816.4478280544281,0.005732536315917969,0.0,816.4478280544281,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000061_7a7f95441d74_seed2000042_L2_M1_standard.npz,525.19722032547,2026-06-23 18:57:41,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.26,True,False,adam,True,2,1000,hamqaoa,0.05,61,110,standard,2,1,2000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,20,1,1,40,40,5,3,5,3,2000042,61,"[(4, 6), (0, 3), (5, 6), (2, 5), (1, 4), (3, 6)]",
2d2ed8fb,7,6,3,50.0,False,True,"[1, 1, 1]",4.326583655238528,8.659189895614352,4.329594947807176,2.486806735731288,2.5614966326563886,2.1628279154888843,2.2767340772209943,0.5262198211432656,,2.3582600464446744,2.5860723699088943,3.4558641004433315,,0.7987512494434381,,,,526.5857598781586,1362.610741853714,True,836.0263950824738,0.001401662826538086,0.0,836.0263950824738,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000061_7a7f95441d74_seed6000042_L2_M1_standard.npz,526.5939853191376,2026-06-23 18:57:44,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.26,True,False,adam,True,2,1000,hamqaoa,0.05,61,110,standard,2,1,6000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,20,1,1,40,40,5,3,5,7,6000042,61,"[(4, 6), (0, 3), (5, 6), (2, 5), (1, 4), (3, 6)]",
442445ee,7,6,3,50.0,False,True,"[1, 1, 1]",4.326583655238528,8.659189895614352,4.329594947807176,2.8527248318695984,2.5614966326563886,2.612902449637183,2.3818067789633557,0.5505051950352373,,1.8301670860871209,1.367975744739466,3.296890322006916,,0.762007760560718,,,,527.9090359210968,1300.2542581558228,True,772.3497757911682,0.004540681838989258,0.0,772.3497757911682,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000061_7a7f95441d74_seed1000042_L2_M1_standard.npz,527.919732093811,2026-06-23 18:57:44,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.25,True,False,adam,True,2,1000,hamqaoa,0.05,61,110,standard,2,1,1000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,20,1,1,40,40,5,3,5,2,1000042,61,"[(4, 6), (0, 3), (5, 6), (2, 5), (1, 4), (3, 6)]",
0c7fd26f,7,6,3,50.0,False,True,"[1, 1, 1]",4.326583655238528,8.659189895614352,4.329594947807176,2.798020015646353,2.5614966326563886,2.4989936307166243,2.391854146933673,0.5528274355767214,,1.0252621280225398,0.8109831604566375,2.904485210944943,,0.6713114647461536,,,,528.2277934551239,1339.3034217357635,True,811.0768582820892,0.001219034194946289,0.0,811.0768582820892,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000061_7a7f95441d74_seed5000042_L2_M1_standard.npz,528.2346060276031,2026-06-23 18:57:45,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.26,True,False,adam,True,2,1000,hamqaoa,0.05,61,110,standard,2,1,5000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,20,1,1,40,40,5,3,5,6,5000042,61,"[(4, 6), (0, 3), (5, 6), (2, 5), (1, 4), (3, 6)]",
769f9e0a,7,6,3,50.0,False,True,"[1, 1, 1]",4.326583655238528,8.659189895614352,4.329594947807176,1.7503981289833144,2.5614966326563886,1.5583915443189038,1.6449238011456868,0.3801899910461805,,2.1007351177857934,2.2737996314393594,2.6952913600385835,,0.6229606485882196,,,,529.3000338077545,1353.0421178340912,True,823.7483084201813,0.006181478500366211,0.0,823.7483084201813,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000061_7a7f95441d74_seed4000042_L2_M1_standard.npz,529.312689781189,2026-06-23 18:57:45,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.25,True,False,adam,True,2,1000,hamqaoa,0.05,61,110,standard,2,1,4000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,20,1,1,40,40,5,3,5,5,4000042,61,"[(4, 6), (0, 3), (5, 6), (2, 5), (1, 4), (3, 6)]",
0ae8ab09,7,6,3,50.0,False,True,"[1, 1, 1]",4.326583655238528,8.659189895614352,4.329594947807176,2.859435715414283,2.5614966326563886,2.5707200121713516,2.624211763382876,0.6065320753027716,,1.0769721730849025,1.183955675507951,3.162697849925327,,0.730991956227636,,,,529.9785430431366,1338.1783022880554,True,808.2052841186523,0.005512237548828125,0.0,808.2052841186523,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000061_7a7f95441d74_seed42_L2_M1_standard.npz,529.9898781776428,2026-06-23 18:57:46,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.26,True,False,adam,True,2,1000,hamqaoa,0.05,61,110,standard,2,1,42,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,20,1,1,40,40,5,3,5,1,42,61,"[(4, 6), (0, 3), (5, 6), (2, 5), (1, 4), (3, 6)]",
c4f724e8,7,6,3,50.0,False,True,"[1, 1, 1]",4.326583655238528,8.659189895614352,4.329594947807176,3.0502390063153118,2.5614966326563886,2.624786222333505,2.7202523794809887,0.6287298700875389,,1.4830123990408497,1.6739447133358176,3.4617585790014136,,0.8001136358036198,,,,537.0333278179169,1407.157000541687,True,870.1249396800995,0.0012545585632324219,0.0,870.1249396800995,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000061_7a7f95441d74_seed7000042_L2_M1_standard.npz,537.0451045036316,2026-06-23 18:59:43,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.26,True,False,adam,True,2,1000,hamqaoa,0.05,61,110,standard,2,1,7000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,20,1,1,40,40,5,3,5,8,7000042,61,"[(4, 6), (0, 3), (5, 6), (2, 5), (1, 4), (3, 6)]",
4785e948,7,7,1,50.0,False,True,"[1, 1, 1]",4.552210782554987,9.275653199766447,4.6378265998832235,2.9948069040714995,2.7204392172651115,2.7569627067768865,2.09720936921649,0.4607012876586098,,1.7189966894389705,0.3994900143181779,2.9567077139359754,,0.6495102830621752,,,,119.21831154823303,976.1901996135712,True,856.9732794761658,0.0013823509216308594,0.0,856.9732794761658,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000062_e84a9925662e_seed42_L2_M1_standard.npz,119.2242362499237,2026-06-23 18:59:47,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,61,110,standard,2,1,42,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,20,1,1,40,40,5,3,5,1,42,62,"[(0, 1), (1, 6), (2, 6), (3, 5), (4, 5), (3, 6), (2, 4)]",
6b8ce043,7,7,1,50.0,False,True,"[1, 1, 1]",4.552210782554987,9.275653199766447,4.6378265998832235,3.089083467533887,2.7204392172651115,2.7944430419410424,2.011729331506944,0.44192359000956344,,1.3785531216706541,-0.18687429919754273,2.701005892342271,,0.5933393731883164,,,,120.05248808860779,1023.6525821685791,True,903.6014740467072,0.0013687610626220703,0.0,903.6014740467072,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000062_e84a9925662e_seed1000042_L2_M1_standard.npz,120.06084823608398,2026-06-23 18:59:48,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,61,110,standard,2,1,1000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,20,1,1,40,40,5,3,5,2,1000042,62,"[(0, 1), (1, 6), (2, 6), (3, 5), (4, 5), (3, 6), (2, 4)]",
32c2513a,7,6,3,50.0,False,True,"[1, 1, 1]",4.326583655238528,8.659189895614352,4.329594947807176,2.377762837344422,2.5614966326563886,2.1696271286706748,2.2904822404537817,0.5293974236879757,,2.1604587855917714,2.4021690091579853,3.3707116332496674,,0.7790700242600157,,,,542.4744067192078,1431.6096980571747,True,889.1370038986206,0.0017006397247314453,0.0,889.1370038986206,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000061_7a7f95441d74_seed8000042_L2_M1_standard.npz,542.4843447208405,2026-06-23 18:59:49,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.26,True,False,adam,True,2,1000,hamqaoa,0.05,61,110,standard,2,1,8000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,20,1,1,40,40,5,3,5,9,8000042,61,"[(4, 6), (0, 3), (5, 6), (2, 5), (1, 4), (3, 6)]",
cc07f554,7,7,1,50.0,False,True,"[1, 1, 1]",4.552210782554987,9.275653199766447,4.6378265998832235,3.192956443929283,2.7204392172651115,2.9750962788711757,1.202266930541536,0.264106164668137,,2.0434611962928386,-1.5021975003664405,2.2239975286879554,,0.48855328430985095,,,,118.09526300430298,1024.1709506511688,True,906.0819602012634,0.006262302398681641,0.0,906.0819602012634,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000062_e84a9925662e_seed2000042_L2_M1_standard.npz,118.10877323150635,2026-06-23 18:59:51,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,61,110,standard,2,1,2000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,20,1,1,40,40,5,3,5,3,2000042,62,"[(0, 1), (1, 6), (2, 6), (3, 5), (4, 5), (3, 6), (2, 4)]",
cb0c1177,7,6,3,50.0,False,True,"[1, 1, 1]",4.326583655238528,8.659189895614352,4.329594947807176,2.2991143175127533,2.5614966326563886,2.1421178886883427,1.877314312605762,0.4339022337711541,,1.354913658062546,0.8253065058973847,2.554771141637035,,0.5904823170456388,,,,545.2352766990662,1453.216590642929,True,907.987555027008,0.006230354309082031,0.0,907.987555027008,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000061_7a7f95441d74_seed9000042_L2_M1_standard.npz,545.2451088428497,2026-06-23 19:01:48,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.25,True,False,adam,True,2,1000,hamqaoa,0.05,61,110,standard,2,1,9000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,20,1,1,40,40,5,3,5,10,9000042,61,"[(4, 6), (0, 3), (5, 6), (2, 5), (1, 4), (3, 6)]",
