run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_max_retries,queue_poll_interval_seconds,max_graph_vertices,qaoa_seed,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
3057d4f7,4,3,1,75.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.8180894876776955, 0.8658285571656134, 0.9064635594008492, 0.93822283464972, 0.9621354069087465, 0.9797740146492004, 0.9910594364280387, 0.995974797073085, 0.9953130102409697, 0.9907630073274986, 0.9845946676468961, 0.9790047035471259, 0.9755111234844677, 0.9747325690909079, 0.9765257550230896, 0.9802613496944136, 0.9850817583930287, 0.9900960144009427, 0.9945214466776224, 0.9977868337083134, 0.9995994206800017, 0.9999674174622032, 0.9991681307347717, 0.99766253716546, 0.9959751684970505, 0.9945727311505056, 0.9937740884863797, 0.9937096393854085, 0.9943292242650712, 0.9954452452986398, 0.9967941893184572, 0.9981016915148767, 0.9991398285927797, 0.9997680904994304, 0.9999520187656672, 0.9997573849479504, 0.9993226616901927, 0.9988176832338636, 0.998399881918173, 0.9981790982195637, 0.9981988432038524, 0.9984361686222007, 0.9988172810375173, 0.9992429865117568, 0.9996166581250095, 0.9998678706917993, 0.9999666331643609, 0.9999256519450362, 0.9997912496330377, 0.9996264663152766, 0.9994917829762002, 0.9994290514327642, 0.9994527713919912, 0.9995501390091395, 0.9996887750071711, 0.9998288529734847, 0.9999356900691427, 0.9999891129884261, 0.9999873645228142, 0.9999449787920237, 0.9998860504948589, 0.9998355025600645, 0.999811296454425, 0.9998199107893886, 0.9998560924881601, 0.9999063371058157, 0.999954501415791, 0.9999874637385252, 0.9999989932418165, 0.9999907869794019, 0.9999707134780321, 0.9999492279596803, 0.9999354126977256, 0.9999340857702268, 0.9999447843915419, 0.9999627691431211]",75,,,,,0.9999627691431211,,0.4226385330275237,,,,2.457139730453491,2.457139730453491,False,,0.0,0.0,,,2.4812655448913574,2026-08-25 18:59:37,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,82,"[(1, 3), (0, 2), (2, 3)]","[1.0, 1.0, 1.0]"
6fc75934,4,3,1,75.0,False,False,"[1, 1, 1]",2.000000000000001,,,,,,,,"[0.1845460367327399, 0.23254836181071276, 0.28136350959187323, 0.33264142212757997, 0.38847305684527905, 0.450417438861213, 0.5184929569729566, 0.5908662225944249, 0.6643032490916415, 0.7350841219110483, 0.7999298939826345, 0.8565281435624984, 0.903502183333932, 0.9400770468239131, 0.9658800245123036, 0.981054589693905, 0.9864936850416366, 0.9839207929880763, 0.9757292676489681, 0.9646418659704584, 0.9532834730290289, 0.9437831316773179, 0.9375292505318465, 0.9351300124921682, 0.9365331496307557, 0.9412154993590215, 0.9483733470074892, 0.9570794218721425, 0.9664006112843586, 0.9754815710310734, 0.9836033511600099, 0.9902259462988945, 0.9950176782542789, 0.9978709728432826, 0.9988991021885797, 0.9984080808879527, 0.9968430335948774, 0.9947159134214301, 0.9925279719814948, 0.9907018507822998, 0.9895343842391785, 0.9891740687228885, 0.9896221675813274, 0.9907531377101113, 0.9923497124790697, 0.9941473922193036, 0.9958824507319239, 0.9973361947376571, 0.9983679643554094, 0.9989305428633813, 0.9990659167820183, 0.9988836955389225, 0.9985290528402819, 0.9981486466030082, 0.9978621972858058, 0.9977444896074246, 0.9978194233161556, 0.9980647685722429, 0.9984250255259581, 0.9988284397624755, 0.9992045364087587, 0.9994984337556276, 0.99967975451887, 0.9997448613865685, 0.9997131476457977, 0.9996191321459655, 0.9995028689570346, 0.9994010351409446, 0.9993404008977682, 0.9993344912797552, 0.9993834567618507, 0.9994764502225483, 0.9995955811649538, 0.9997204005913346, 0.9998320369712932, 0.9999163611186079]",75,,,,,0.9999163611186079,,0.49995818055930374,,,,2.561870813369751,2.561870813369751,False,,0.0,0.0,,,2.5875141620635986,2026-08-25 18:59:37,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,False,False,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,63,"[(1, 3), (2, 3), (0, 3)]","[1.0, 1.0, 1.0]"
ae3cdba4,4,4,1,75.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.538782307640284, 0.7246010858819819, 0.9161324813515765, 1.0894011742730432, 1.2346271655111758, 1.3416457963655237, 1.4040103059778937, 1.4307892636773991, 1.4369232553741238, 1.433904818954866, 1.4294504305321367, 1.4275111763459365, 1.4278214108194986, 1.428168534976949, 1.4273471045014792, 1.4259258758349413, 1.4247413235485222, 1.4242494101168108, 1.4252642856233404, 1.4290363914465083, 1.436079671852501, 1.4456570652596867, 1.456615422307951, 1.4680244250970726, 1.478809622000849, 1.4875948172546936, 1.4934555708320298, 1.4963879412299095, 1.496795283895274, 1.4950993526155094, 1.492033933227252, 1.4886435037770278, 1.4857147358242098, 1.483613434903557, 1.4826310729371015, 1.4830037720868299, 1.4846188342553048, 1.4871013042761179, 1.4901157080118632, 1.493314728632534, 1.4962024558060718, 1.4983558018919299, 1.4996202472625975, 1.4999768351309368, 1.4994971788422187, 1.498474535515947, 1.497320607822167, 1.496342856168057, 1.495752419814261, 1.4956940214727885, 1.4961347099199769, 1.4968892129489424, 1.4977735801785055, 1.4986192196079047, 1.4992610160800441, 1.4996320590633572, 1.4997652086135058, 1.4997069258098674, 1.4995281827941747, 1.499328192342548, 1.4991645709713717, 1.4990600313187055, 1.4990396682105143, 1.4990988837322123, 1.499209139471211, 1.4993566724233387, 1.499520834606018, 1.4996703465164374, 1.499792728041887, 1.4998782243476112, 1.4999142418823506, 1.499907922018107, 1.499871721919941, 1.4998163317987958, 1.4997639126950855, 1.4997320753653305]",75,,,,,1.4997320753653305,,0.4999106917884435,,,,2.675933361053467,2.675933361053467,False,,0.0,0.0,,,2.702042579650879,2026-08-25 18:59:37,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,True,2,True,False,True,True,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,95,"[(1, 3), (0, 1), (0, 2), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
ce6cc7dc,5,4,1,75.0,False,False,"[1, 1, 1]",2.8546376797184614,,,,,,,,"[1.1190884255132107, 1.18330836062305, 1.2583256776084153, 1.335946717670489, 1.4053282961113034, 1.4662980417392917, 1.5193434582046506, 1.560575728818114, 1.5864067995690638, 1.5954697058566008, 1.5895994641249571, 1.574148899813716, 1.5572340290528615, 1.5457911968480351, 1.5423024618864292, 1.5458563753819194, 1.5541091962774654, 1.564415669569739, 1.5744743492065936, 1.582754907720658, 1.5886632431697578, 1.5923739492361184, 1.5944490371908546, 1.5954854348899414, 1.5959387673838927, 1.5961016316343462, 1.5961417162433555, 1.5961361309714095, 1.5960958694044154, 1.596003612094174, 1.5958772184098289, 1.59583229520413, 1.596087984381845, 1.5968792781525216, 1.5983092890369228, 1.6002374801076762, 1.602290208007793, 1.6039960303882612, 1.604974232115126, 1.6050816882229737, 1.6044546445771664, 1.6034384090619105, 1.6024500277528344, 1.6018377595782964, 1.6017860272102606, 1.6022843254125283, 1.6031561599040038, 1.6041323245754342, 1.604945164083253, 1.6054152488765376, 1.6055008693650905, 1.6052923376028407, 1.604956464644342, 1.6046600648724647, 1.6045092803683474, 1.6045280495924459, 1.6046746454143561, 1.6048785183656937, 1.6050755243450423, 1.605227740690537, 1.6053256450026887, 1.6053785845364628, 1.6054019266193569, 1.6054073066862322, 1.6053998181007265, 1.6053812412988697, 1.6053559991104953, 1.605334511587678, 1.6053307445379068, 1.6053550228696345, 1.6054069140239053, 1.6054734487324671, 1.605534329096994, 1.6055714518255253, 1.6055770028466165, 1.605556191618579]",75,,,,,1.605556191618579,,0.5624378193511854,,,,2.922408103942871,2.922408103942871,False,,0.0,0.0,,,2.9327025413513184,2026-08-25 18:59:38,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,False,False,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]","[1.0, 1.0, 1.0, 1.0]"
aea498cb,4,3,2,75.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.8643757239062445, 0.9854705489750458, 1.1055655906448523, 1.2297896978280969, 1.341217830810194, 1.4207143187036968, 1.4734627378097906, 1.5135067387281587, 1.5496740054157927, 1.5781567964226397, 1.590614561190311, 1.5836606419963486, 1.5637871230658305, 1.544121795030283, 1.5345152607345205, 1.5363788678941768, 1.5457525816986488, 1.5582509338887496, 1.5713298379252985, 1.5836390021587137, 1.594043428988324, 1.601727135767708, 1.606612577760348, 1.6092627957617753, 1.6103195085067472, 1.6101555811750459, 1.6090808048564897, 1.6076550233616296, 1.6066325692226122, 1.6066333899430336, 1.6078924133719668, 1.6102187106022137, 1.6131081181351543, 1.6159271744124832, 1.6181056841629933, 1.619299654029885, 1.6195022656508444, 1.6190614833719381, 1.6185517070673823, 1.618506325426223, 1.6191425048758052, 1.620250890253924, 1.6213326727845976, 1.6219109820337814, 1.6218247517510302, 1.6213147294807508, 1.6208574882325937, 1.6208731930570608, 1.6214915396101715, 1.6224971207878178, 1.6234663920716277, 1.6240114622533013, 1.62399157162738, 1.6235664005453994, 1.623065429389938, 1.6227756030637122, 1.6227990601214972, 1.6230572298286836, 1.6233977017705772, 1.6237021256867803, 1.6239253887373764, 1.624068144333914, 1.6241340471714893, 1.6241183832550297, 1.6240306165049994, 1.6239145725675928, 1.6238356855881497, 1.6238427517292224, 1.6239376267764947, 1.6240766420920874, 1.6241997288685996, 1.624265538414587, 1.6242699796287812, 1.6242388344038323, 1.6242044555847746, 1.6241865004048015]",75,,,,,1.6241865004048015,,0.6864693577366024,,,,5.31758189201355,5.31758189201355,False,,0.0,0.0,,,5.343148469924927,2026-08-25 18:59:40,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,82,"[(1, 3), (0, 2), (2, 3)]","[1.0, 1.0, 1.0]"
b40e8a53,4,3,2,75.0,False,False,"[1, 1, 1]",2.000000000000001,,,,,,,,"[0.6869807416606604, 0.897232654977048, 1.0892005825512734, 1.2360727788019787, 1.304985289610506, 1.3012506949183216, 1.2696941037626146, 1.2490995009525245, 1.2499696376898557, 1.2652594375218034, 1.2852584202877637, 1.3038811417293736, 1.315151789498374, 1.3174636329119978, 1.3146114040871801, 1.3097638301174472, 1.305995203048259, 1.3062583808752586, 1.3107897240555737, 1.3185293230887676, 1.328423826090476, 1.3382407729810786, 1.3452012521750965, 1.3481743563506188, 1.3478271182985069, 1.3456987075907971, 1.3437803125330674, 1.3434351684071464, 1.3444549973646187, 1.345851147469453, 1.3469546887493653, 1.347423755308904, 1.3472435287622297, 1.3469783952933714, 1.34723588114459, 1.3481986678873543, 1.3498921462596898, 1.3520746335565264, 1.3540969348391847, 1.3554113437467268, 1.355737015330116, 1.3550274714106756, 1.3537439061450782, 1.352588428925234, 1.3520289424655678, 1.3522754376859594, 1.3531839864360302, 1.3543097680850908, 1.355275866322586, 1.3558428275643781, 1.3559326934664133, 1.355713332923937, 1.3553933780590852, 1.3551386673910595, 1.3550716293577147, 1.3551629219539663, 1.3553306326126182, 1.3555068417783136, 1.3556270011571399, 1.3557057769909724, 1.3557756062928608, 1.3558467659763802, 1.3559298724246602, 1.3559946589564436, 1.3560197948331834, 1.3560087578990514, 1.3559694189089233, 1.3559385776977044, 1.3559375549978827, 1.3559713540936196, 1.3560308866716384, 1.3560850372022761, 1.3561198855917553, 1.3561305682923648, 1.3561297714465075, 1.3561343053416874]",75,,,,,1.3561343053416874,,0.6780671526708434,,,,5.327793121337891,5.327793121337891,False,,0.0,0.0,,,5.352187633514404,2026-08-25 18:59:40,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,False,,False,False,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,63,"[(1, 3), (2, 3), (0, 3)]","[1.0, 1.0, 1.0]"
93d46ef9,4,4,2,75.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.6788131848169564, 0.8321744060379145, 0.9653823628428058, 1.095009618886869, 1.1959179199159715, 1.2753021944638725, 1.351378120726339, 1.4301690075931144, 1.4993794701185639, 1.539142202629994, 1.5477948469072678, 1.5415993994664898, 1.538692652898268, 1.5452740855729517, 1.5553296937228736, 1.5590815413449386, 1.5547395666896795, 1.550478880771496, 1.5544656648905386, 1.5676603503663462, 1.5859277316347524, 1.604209023859683, 1.618998465684971, 1.6292750288757005, 1.6360504924112673, 1.641078274022163, 1.6457569526019864, 1.6509056655399341, 1.6572473409994282, 1.6655419561498686, 1.6756279195950938, 1.6858059323738726, 1.693987724924497, 1.6999872180443907, 1.7066134927766363, 1.7172636773244059, 1.7325022030589228, 1.7500089411673838, 1.7673027593114905, 1.7842414589551057, 1.8027975119535078, 1.8251451984761284, 1.8521070950570433, 1.8827138201740583, 1.9147467836862195, 1.9452724088003106, 1.9707359510888725, 1.9873469459292548, 1.992556014758845, 1.986967208496646, 1.9744907479499811, 1.960897664627264, 1.952115594678032, 1.9513554727163178, 1.9573244566878667, 1.9660094695704327, 1.9740646266037933, 1.9805291899184825, 1.985938210889614, 1.99070059131169, 1.9946911243963745, 1.997887770689188, 2.0007432823935196, 2.0038809375996918, 2.0080582412607875, 2.01495943870178, 2.028238027511506, 2.054292081961862, 2.1025378138914568, 2.1830181818374688, 2.2961998758126674, 2.4174489384504514, 2.502342906568289, 2.5358640244845483, 2.555881790450508, 2.5876051989412465]",75,,,,,2.5876051989412465,,0.8625350663137489,,,,5.588024377822876,5.588024377822876,False,,0.0,0.0,,,5.6118128299713135,2026-08-25 18:59:40,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,False,True,True,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,95,"[(1, 3), (0, 1), (0, 2), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
0ddaa7f4,4,3,3,75.0,False,False,"[1, 1, 1]",2.000000000000001,,,,,,,,"[0.8187973577706285, 1.1024508821213896, 1.1965262974018347, 1.2539783565986866, 1.3521631505735288, 1.4511583616387933, 1.5229135243415748, 1.5570697110962783, 1.5571172719781174, 1.5295980570727115, 1.4982864218279466, 1.4871168393231229, 1.4927979526724673, 1.5013615315665203, 1.5096341625236016, 1.5191371950203678, 1.527647032339411, 1.534703204228902, 1.5433373546417957, 1.5556635389991134, 1.568651400222716, 1.576585645412578, 1.5774306482007325, 1.5742538186331392, 1.5705206519257922, 1.5672642351809307, 1.5650364566017139, 1.5651224406019886, 1.56769018432118, 1.5710350623614642, 1.573662865821679, 1.575987059583196, 1.578981090366006, 1.5821531399468804, 1.5843050644097243, 1.5854440124100542, 1.5863781423761005, 1.5870706853694736, 1.5869997627305514, 1.5866203388101905, 1.5869248751867298, 1.5879464980773805, 1.5890425046219523, 1.5901110592564405, 1.591368221691689, 1.5924830304424797, 1.592986086797747, 1.593092005825377, 1.5933269061540973, 1.5937504847927233, 1.5941153297794177, 1.5943966430328174, 1.5947080184564526, 1.595042609396499, 1.5954444029904824, 1.5960948387588094, 1.5969948432562278, 1.597885172421016, 1.5986213147874535, 1.5993241843106152, 1.6000999539013945, 1.600906560609308, 1.6017273884481955, 1.6026450052656471, 1.6037698612673386, 1.6052538849664977, 1.6072958718019807, 1.6100815411913147, 1.6138869019979791, 1.6192814022729565, 1.6271655815205515, 1.6388447173160599, 1.656413860651366, 1.6830072908339773, 1.7214538178372114, 1.7696274212255774]",75,,,,,1.7696274212255774,,0.8848137106127882,,,,9.001731157302856,9.001731157302856,False,,0.0,0.0,,,9.026047229766846,2026-08-25 18:59:44,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,False,,False,False,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,63,"[(1, 3), (2, 3), (0, 3)]","[1.0, 1.0, 1.0]"
077e575a,4,3,3,75.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.5479339187077206, 0.7444562468899979, 0.8839176596408838, 0.9928492869149682, 1.0938388864728914, 1.1823249374623876, 1.2433684585839646, 1.275891148252036, 1.3040085901439942, 1.346088391776229, 1.404278471638034, 1.4665519975558032, 1.5183179900268138, 1.5619138185844164, 1.5997176874391437, 1.6197964697203728, 1.6161489121363357, 1.600146835071088, 1.5880763176397326, 1.5870528287286463, 1.5946587993081733, 1.604406724784858, 1.6109092137793577, 1.613312632288755, 1.6149790942585582, 1.6193564508209815, 1.6264164753982702, 1.6330215458974306, 1.6359946862271584, 1.6349507367342453, 1.632532838153486, 1.6319867215997992, 1.6346053678156967, 1.6391050201173287, 1.642925968512076, 1.6442949015572992, 1.643466100253569, 1.6421112713172807, 1.641636036657889, 1.6422113576127166, 1.6431302012645042, 1.643739955703469, 1.6440345512093761, 1.644503688744538, 1.645511953998568, 1.6468745932018638, 1.6480354088715987, 1.6486235595983862, 1.6488071420389085, 1.6490904326233897, 1.6498031244409601, 1.6508385550784184, 1.6518568317138989, 1.6526494094497066, 1.653263203916567, 1.6538260478792193, 1.6543497139613172, 1.6547463886694576, 1.654995831483786, 1.6552209946522616, 1.6555594514589604, 1.6559888858787473, 1.656335984437109, 1.6564684875790194, 1.6564366631907526, 1.6564000441193456, 1.6564469286735297, 1.656532533203778, 1.6565867611919836, 1.6566265736048136, 1.6567255597043977, 1.6568985414649084, 1.657069122486519, 1.657163699670566, 1.657201976467568, 1.6572647300625298]",75,,,,,1.6572647300625298,,0.7004500127060566,,,,9.191880464553833,9.191880464553833,False,,0.0,0.0,,,9.216924667358398,2026-08-25 18:59:44,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,82,"[(1, 3), (0, 2), (2, 3)]","[1.0, 1.0, 1.0]"
a1c5b971,4,4,3,75.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.7390248161206338, 1.0505152432481242, 1.2818885028901577, 1.4265018430439678, 1.5195614913749556, 1.5645720001855448, 1.5925048686056478, 1.6283292886902885, 1.66139308502643, 1.6786384049176026, 1.7045479342660208, 1.7458878598943057, 1.7936253966189648, 1.8388847040898408, 1.8751442939309473, 1.9073429602143057, 1.952643698842518, 2.025462193932196, 2.127890062586844, 2.2400287136094117, 2.3318956737245724, 2.3944354255962095, 2.4391184898391374, 2.4817668094383603, 2.5357406036365986, 2.5945934152534176, 2.6293170319211097, 2.6273584652214557, 2.6074381306062366, 2.5964519624505007, 2.604502487031776, 2.6206332394507346, 2.6286104352371034, 2.624637024992817, 2.6209309138178827, 2.6272489019174037, 2.637336075770658, 2.63988896887914, 2.6341932383328235, 2.6294310323817687, 2.6315498065320306, 2.6380627532880996, 2.6432032898852547, 2.644516466761236, 2.6441589307642914, 2.645304644900139, 2.6490316088319816, 2.653951595830838, 2.657500034091917, 2.6576829588432265, 2.6547876614940367, 2.651724408199802, 2.65175222803595, 2.65528311247771, 2.6593628304692185, 2.660856031863934, 2.659715209086534, 2.6583238886701044, 2.658237168209094, 2.6589358452272225, 2.6593541068394657, 2.6592526654868087, 2.6590868356022983, 2.6593566837770695, 2.6602203374707907, 2.6613172552669, 2.6619078467839192, 2.6615827691634424, 2.6608752423407025, 2.660713808998487, 2.6612602271008887, 2.6618546985126588, 2.662065070598983, 2.6621178736103173, 2.662256349768211, 2.662333936112127]",75,,,,,2.662333936112127,,0.8874446453707091,,,,10.00377893447876,10.00377893447876,False,,0.0,0.0,,,10.035856246948242,2026-08-25 18:59:45,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,False,True,True,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,True,False,False,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,False,0,16,1,1,0,0,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,,42,95,"[(1, 3), (0, 1), (0, 2), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
