run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,qaoa_threads,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
64e999dd,5,6,1,5.0,False,False,"[1, 1, 1]",3.0000000000000036,,,,,,,,,,,0.8426344127421977,,0.28087813758073227,,,,0.08846616744995117,0.08846616744995117,False,,0.0,0.0,,,0.09614992141723633,2026-07-18 13:35:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,0,"[(0, 1), (0, 4), (0, 3), (1, 2), (3, 4), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
96921dc8,5,6,1,10.0,False,False,"[1, 1, 1]",3.0000000000000036,,,,,,,,,,,1.5230950078498482,,0.5076983359499488,,,,0.1638345718383789,0.1638345718383789,False,,0.0,0.0,,,0.1731247901916504,2026-07-18 13:35:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,0,"[(0, 1), (0, 4), (0, 3), (1, 2), (3, 4), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
e7aa6475,5,6,2,5.0,False,False,"[1, 1, 1]",3.0000000000000036,,,,,,,,,,,1.3781913027734605,,0.45939710092448627,,,,0.2022233009338379,0.2022233009338379,False,,0.0,0.0,,,0.20987725257873535,2026-07-18 13:35:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,0,"[(0, 1), (0, 4), (0, 3), (1, 2), (3, 4), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
b95b4dc1,7,9,1,5.0,False,False,"[1, 1, 1]",4.500000000000002,,,,,,,,,,,1.5338538519843992,,0.34085641155208857,,,,0.13591361045837402,0.13591361045837402,False,,0.0,0.0,,,0.14356017112731934,2026-07-18 13:35:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,1,"[(0, 1), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
28d56f42,5,6,1,25.0,False,False,"[1, 1, 1]",3.0000000000000036,,,,,,,,,,,2.4751716123819487,,0.8250572041273153,,,,0.39252543449401855,0.39252543449401855,False,,0.0,0.0,,,0.4036850929260254,2026-07-18 13:35:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,0,"[(0, 1), (0, 4), (0, 3), (1, 2), (3, 4), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
c1360ef7,5,6,2,10.0,False,False,"[1, 1, 1]",3.0000000000000036,,,,,,,,,,,2.201884019901846,,0.7339613399672812,,,,0.41071557998657227,0.41071557998657227,False,,0.0,0.0,,,0.4189291000366211,2026-07-18 13:35:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,0,"[(0, 1), (0, 4), (0, 3), (1, 2), (3, 4), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
8cc96de7,7,9,2,5.0,False,False,"[1, 1, 1]",4.500000000000002,,,,,,,,,,,2.3426570875415713,,0.5205904638981268,,,,0.2732832431793213,0.2732832431793213,False,,0.0,0.0,,,0.2830178737640381,2026-07-18 13:35:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,1,"[(0, 1), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
daccccb2,7,9,1,10.0,False,False,"[1, 1, 1]",4.500000000000002,,,,,,,,,,,3.7111279344824406,,0.8246950965516532,,,,0.2613193988800049,0.2613193988800049,False,,0.0,0.0,,,0.2690281867980957,2026-07-18 13:35:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,False,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,1,"[(0, 1), (0, 4), (0, 3), (1, 2), (5, 6), (0, 6), (3, 4), (0, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
01667869,5,6,1,50.0,False,False,"[1, 1, 1]",3.0000000000000036,,,,,,,,,,,1.5630367039376252,,0.5210122346458744,,,,0.8206403255462646,0.8206403255462646,False,,0.0,0.0,,,0.8270106315612793,2026-07-18 13:35:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,0,"[(0, 1), (0, 4), (0, 3), (1, 2), (3, 4), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
def4c98a,5,6,2,25.0,False,False,"[1, 1, 1]",3.0000000000000036,,,,,,,,,,,2.4498627143402567,,0.8166209047800846,,,,1.0755362510681152,1.0755362510681152,False,,0.0,0.0,,,1.0847339630126953,2026-07-18 13:35:13,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,adam,False,hamqaoa,0.05,False,False,hog,False,True,False,False,False,False,False,1,HOG_graphs/stress_test.txt,False,0,32,1,5,1,,0,"[(0, 1), (0, 4), (0, 3), (1, 2), (3, 4), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
