run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,max_graph_vertices,qaoa_seed,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
51788857,5,4,1,75.0,False,True,"[1, 1, 1]",,3.999999939096554,3.999999939096554,,,1.9999989627638288,1.9999989627638288,1.9999989627638288,"[1.4268314771283577, 1.4280741093256182, 1.429304729692305, 1.4305230888109322, 1.431729022328532, 1.4329224789347221, 1.4341035632294956, 1.4352725764916583, 1.4364300729424604, 1.4375769111555408, 1.4387143048694728, 1.439843851496163, 1.4409675173665435, 1.442087571283411, 1.4432064541252096, 1.4443266088167006, 1.4454503032813093, 1.4465794867099022, 1.447715713462437, 1.4488601279453217, 1.4500135069030593, 1.4511763217789637, 1.4523488113753713, 1.4535310448571936, 1.4547229774603396, 1.4559244892993097, 1.4571354173788313, 1.4583555738410259, 1.4595847583643629, 1.4608227703353127, 1.4620694112880435, 1.4633244900286713, 1.4645878225941615, 1.4658592345547543, 1.467138564225919, 1.4684256539501066, 1.4697203563508543, 1.47102253076958, 1.472332043275548, 1.4736487674824965, 1.4749725834434504, 1.4763033746768994, 1.477641028094742, 1.4789854357284173, 1.480336492294799, 1.4816940929609062, 1.4830581359880928, 1.484428522929941, 1.4858051533264456, 1.487187930299603, 1.4885767585454328, 1.4899715397037296, 1.4913721781996303, 1.4927785754542544, 1.4941906376864174, 1.4956082679514047, 1.4970313673552842, 1.4984598386450558, 1.4998935841408334, 1.501332502787639, 1.502776496629495, 1.5042254680252667, 1.5056793148433298, 1.507137936493239, 1.5086012307414938, 1.5100690975856774, 1.5115414364196709, 1.5130181450897822, 1.5144991246043407, 1.5159842704682127, 1.5174734814320725, 1.5189666565936262, 1.5204636931880935, 1.5219644905812564, 1.5234689467652651, 1.524976962265182]",75,0.6830597550422913,,0.0,0.0,1.9999989627638288,,0.6830597550422913,,,,2.604369640350342,2.717308282852173,True,0.11467695236206055,0.0017075538635253906,0.0,0.11467695236206055,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000003_3fe097836279_seed42_L1_M1_amplified.npz,2.618696928024292,2026-08-27 04:16:02,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,3,"[(1, 2), (3, 4), (0, 1), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
a43e8c01,2,1,1,75.0,False,True,"[1, 1, 1]",,0.9999999999408307,0.9999999999408307,,,0.4999999999617313,0.4999999999617313,0.4999999999617313,"[0.4618530832200153, 0.4623771607650723, 0.4628974589025995, 0.46341391675075017, 0.4639264749925207, 0.4644350763315032, 0.4649396648547971, 0.4654401871145214, 0.4659365912259193, 0.4664288281687414, 0.46691685096670754, 0.46740061528734317, 0.4678800792504753, 0.4683552035300519, 0.4688259513902333, 0.4692922893034885, 0.46975418610989395, 0.47021161317388505, 0.4706645451207383, 0.47111295897495564, 0.47155683458907893, 0.47199615468394135, 0.4724309047081831, 0.4728610727244966, 0.4732866492731521, 0.4737076275798146, 0.47412400330211585, 0.47453577459590235, 0.47494294202874476, 0.4753455080378146, 0.47574347778937376, 0.4761368579341115, 0.4765256572030618, 0.4769098868539589, 0.47728955929554995, 0.4776646891718508, 0.47803529229932257, 0.4784013864372254, 0.47876299060371647, 0.4791201251820207, 0.47947281222207616, 0.479821074485852, 0.48016493586238296, 0.48050442189009673, 0.48083955877361517, 0.4811703737460813, 0.4814968946338621, 0.48181915006018466, 0.4821371698033109, 0.48245098347537074, 0.4827606224127887, 0.48306611750144984, 0.4833675008539137, 0.48366480460519923, 0.48395806148770626, 0.4842473045580332, 0.48453256709910886, 0.48481388283113314, 0.48509128568567206, 0.4853648097942202, 0.4856344896124365, 0.48590035968965983, 0.4861624543949341, 0.48642080854561676, 0.48667545718773225, 0.4869264348868357, 0.4871737769196275, 0.48741751808214895, 0.48765769337836173, 0.48789433789663644, 0.488127486600343, 0.4883571742062695, 0.4885834355128243, 0.48880630569535943, 0.48902581911843424, 0.48924201038909315]",75,0.4999999999617313,,0.0,0.0,0.4999999999617313,,0.4999999999617313,,,,1.9463636875152588,1.9757075309753418,True,0.03140974044799805,0.002051830291748047,0.0,0.03140974044799805,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_seed42_L1_M1_amplified.npz,1.9545598030090332,2026-08-27 04:16:02,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,0,"[(0, 1)]",[1.0]
9b0c1ebb,2,1,2,75.0,False,True,"[1, 1, 1]",,0.9999999999408307,0.9999999999408307,,,0.4999999999617313,0.4999999999617313,0.4999999999617313,"[0.5102778234276152, 0.5113263422891844, 0.5123739366852237, 0.513420541976236, 0.514466102223939, 0.5155105689579457, 0.5165539022471926, 0.5175960700420401, 0.5186370483352137, 0.5196768223796542, 0.5207153859962708, 0.5217527397132136, 0.5227888950481735, 0.5238238728582856, 0.5248577004631868, 0.5258904162350823, 0.5269220661116489, 0.5279527062385593, 0.5289824010064359, 0.5300112256211066, 0.5310392640201923, 0.5320666087299837, 0.533093360976263, 0.5341196318269941, 0.5351455420700452, 0.5361712197367583, 0.5371968043786557, 0.5382224434631593, 0.5392482940326029, 0.5402745219837226, 0.5413013017261671, 0.5423288170890086, 0.543357259884357, 0.5443868310088502, 0.5454177397677005, 0.5464502016385727, 0.5474844437082135, 0.5485206972236242, 0.5495592028236146, 0.5506002079628571, 0.5516439655517051, 0.5526907363689564, 0.5537407869352177, 0.5547943889803917, 0.5558518188513513, 0.5569133555450034, 0.5579792840280353, 0.5590498908823367, 0.5601254664008237, 0.5612063026460178, 0.5622926918593861, 0.5633849242494954, 0.5644832918685064, 0.5655880852139894, 0.5666995910452878, 0.5678180923247893, 0.5689438688852083, 0.5700771953253141, 0.5712183410377842, 0.5723675680252645, 0.5735251306329208, 0.5746912752263238, 0.5758662385530838, 0.5770502505023511, 0.5782435302559961, 0.5794462869491873, 0.5806587176894832, 0.5818810090513787, 0.5831133372579449, 0.5843558676783601, 0.5856087543380667, 0.5868721400052869, 0.5881461551339743, 0.5894309205455732, 0.5907265449624027, 0.5920331278421418]",75,0.4999999999617313,,0.09203312788041051,0.09203312788041051,0.5920331278421418,,0.5920331278421418,,,,3.3646280765533447,3.3946895599365234,True,0.03140974044799805,0.0013341903686523438,0.0,0.03140974044799805,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_seed42_L1_M1_amplified.npz,3.373526096343994,2026-08-27 04:16:04,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,0,"[(0, 1)]",[1.0]
919fc5e3,8,7,1,75.0,False,True,"[1, 1, 1]",,6.999999972718308,6.999999972718308,,,3.4999999973340987,3.4999999973340983,3.4999999973340983,"[3.4075091386845395, 3.4148710615188946, 3.4222266016399323, 3.4295749213681317, 3.436915169281592, 3.444246476307761, 3.4515679506615053, 3.458878695329102, 3.4661777856214684, 3.4734642869732615, 3.4807372469588254, 3.4879957023627894, 3.4952386743969113, 3.50246517584705, 3.509674200788333, 3.516864741879528, 3.5240357827823012, 3.5311862967883716, 3.5383152438638605, 3.5454215870873287, 3.5525042895117394, 3.5595623017817224, 3.566594582214566, 3.5736000871793543, 3.5805777660863978, 3.5875265827911247, 3.5944454980241107, 3.601333470842395, 3.6081894812836066, 3.6150125044917982, 3.6218015237420897, 3.628555541269824, 3.6352735633534987, 3.6419545984052264, 3.64859767416657, 3.6552018341504726, 3.6617661315166137, 3.668289640883975, 3.674771449035179, 3.681210665686528, 3.687606405810597, 3.6939578107361264, 3.7002640444976187, 3.7065242769452977, 3.7127377062433458, 3.71890355090716, 3.725021060595846, 3.7310894920802347, 3.7371081324086886, 3.7430762915141482, 3.7489933032160416, 3.7548585201142877, 3.760671319913847, 3.7664311087444684, 3.7721373238953784, 3.777789422755615, 3.7833868783035833, 3.7889291999089396, 3.7944159240773114, 3.7998466180650547, 3.805220871079852, 3.8105383007111175, 3.8157985590319266, 3.821001312537346, 3.826146260636668, 3.8312331333666907, 3.83626169232222, 3.8412317098177797, 3.8461429954639454, 3.850995398337052, 3.855788788863145, 3.860523056392832, 3.865198127799193, 3.869813950729142, 3.87437051255793, 3.87886781980912]",75,0.6829268287481167,,0.37886782247502193,0.3788678224750215,3.87886781980912,,0.7568522575237308,,,,5.1062047481536865,5.254590272903442,True,0.1505298614501953,0.0021293163299560547,0.0,0.1505298614501953,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000006_749a375e0266_seed42_L1_M1_amplified.npz,5.113709211349487,2026-08-27 04:16:04,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
9a2b7457,5,4,2,75.0,False,True,"[1, 1, 1]",,3.999999939096554,3.999999939096554,,,1.9999989627638288,1.9999989627638288,1.9999989627638288,"[2.0033980536978975, 2.007875879979868, 2.012333314482372, 2.0167711838479643, 2.0211895326884886, 2.02558683850566, 2.029962396836577, 2.0343160245429224, 2.0386469928814863, 2.042954278177217, 2.0472370615852973, 2.0514948958740624, 2.055727346887252, 2.0599337027166547, 2.0641132883293656, 2.0682657029452267, 2.0723906219357593, 2.076487557490316, 2.0805559904116047, 2.0845955536991663, 2.0886060341236234, 2.092587167027844, 2.096538625482069, 2.1004601971999013, 2.1043517990320724, 2.108213334162571, 2.112044658057451, 2.115845699848882, 2.1196165056091902, 2.123357130404069, 2.1270675966836685, 2.1307480013691515, 2.1343985269562724, 2.13801936137693, 2.1416106695630175, 2.1451726899811714, 2.1487057197428725, 2.1522100496060683, 2.1556859752284865, 2.159133858772507, 2.162554087078965, 2.165947039693163, 2.1693131109082504, 2.1726527419558104, 2.1759663748644664, 2.1792544561334632, 2.182517447265755, 2.185755833113926, 2.188970087407744, 2.192160687978796, 2.195328129987574, 2.1984728981459667, 2.201595468972547, 2.2046963220196294, 2.2077759387487235, 2.210834777733193, 2.2138732860495343, 2.216891911217463, 2.2198910789576702, 2.22287119152448, 2.225832642651408, 2.2287758041077184, 2.2317010249628972, 2.234608630998388, 2.237498932204793, 2.240372207212941, 2.2432287090511216, 2.2460686651661326, 2.2488922765032995, 2.2516997181504608, 2.2544911358241255, 2.257266652368158, 2.2600263615657994, 2.262770334986737, 2.265498609656094, 2.268211204559006]",75,0.6830597550422913,,0.26821224179517733,0.26821224179517733,2.268211204559006,,0.7746622966390049,,,,4.909739971160889,5.022989749908447,True,0.11467695236206055,0.0014123916625976562,0.0,0.11467695236206055,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000003_3fe097836279_seed42_L1_M1_amplified.npz,4.920607805252075,2026-08-27 04:16:04,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,3,"[(1, 2), (3, 4), (0, 1), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
9f7d95f6,2,1,3,75.0,False,True,"[1, 1, 1]",,0.9999999999408307,0.9999999999408307,,,0.4999999999617313,0.4999999999617313,0.4999999999617313,"[0.6986999379384985, 0.7019558088892727, 0.7051774209324572, 0.7083640591946416, 0.7115151216105149, 0.7146301388962695, 0.7177088032629378, 0.7207509973488224, 0.7237568271096938, 0.726726657517114, 0.7296611494915997, 0.7325612896473549, 0.7354284156340363, 0.7382642232070875, 0.7410707524852158, 0.743850341597148, 0.7466055473114019, 0.7493390406665283, 0.75205347511489, 0.754751363850039, 0.7574349655057019, 0.7601062088580355, 0.7627666483282954, 0.765417460996611, 0.7680594741680697, 0.7706932058827747, 0.7733189176447646, 0.7759366661948475, 0.7785463523058074, 0.7811477616370918, 0.7837405993727227, 0.7863245140399243, 0.7888991236055971, 0.791464031003467, 0.7940188343586673, 0.7965631359310562, 0.7990965497872229, 0.8016187052022834, 0.8041292462123439, 0.8066278383285298, 0.8091141668206865, 0.8115879354972702, 0.8140488661712486, 0.8164966995584911, 0.8189311907199495, 0.8213521100946002, 0.8237592401459576, 0.8261523760306586, 0.828531318796771, 0.8308958786813263, 0.8332458722124145, 0.8355811204862642, 0.83790144731044, 0.8402066790048672, 0.8424966429003542, 0.8447711683542586, 0.8470300849709307, 0.8492732222714691, 0.8515004088544156, 0.8537114749077398, 0.8559062492984805, 0.8580845601604543, 0.8602462392428056, 0.8623911154146904, 0.864519021196608, 0.866629790195143, 0.86872325694869, 0.8707992592539149, 0.8728576367788086, 0.8748982347310281, 0.8769209002565052, 0.8789254864154314, 0.8809118497367999, 0.8828798485161312, 0.884829352438371, 0.8867602319785891]",75,0.4999999999617313,,0.38676023201685783,0.38676023201685783,0.8867602319785891,,0.8867602319785891,,,,4.607369899749756,4.63727331161499,True,0.03140974044799805,0.001491546630859375,0.0,0.03140974044799805,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_seed42_L1_M1_amplified.npz,4.616796016693115,2026-08-27 04:16:05,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,0,"[(0, 1)]",[1.0]
028bb590,2,1,4,75.0,False,True,"[1, 1, 1]",,0.9999999999408307,0.9999999999408307,,,0.4999999999617313,0.4999999999617313,0.4999999999617313,"[0.799815598437265, 0.8053877600805396, 0.8108473538562442, 0.8161910849299923, 0.8214162753198393, 0.8265211571234468, 0.8315052059076931, 0.8363693939542303, 0.8411161026853701, 0.845748620543837, 0.8502705260409084, 0.85468529416088, 0.8589961020852687, 0.8632056551303475, 0.8673160098633981, 0.8713284710411884, 0.8752436235442398, 0.8790614741087601, 0.8827816496204696, 0.8864036057179225, 0.8899267990184445, 0.8933508188830125, 0.8966754908026405, 0.8999009337785693, 0.9030276008032012, 0.9060562829528904, 0.9089880941266981, 0.9118244393996684, 0.9145669663282889, 0.9172175140916339, 0.919778061422841, 0.9222506825153862, 0.9246375204722357, 0.9269407707302828, 0.9291626739386125, 0.931305516675193, 0.9333716382447117, 0.9353634387942384, 0.9372833804301204, 0.939133983064491, 0.940917822756078, 0.9426375207968651, 0.944295728871785, 0.9458951117163699, 0.9474383264372321, 0.9489280012461393, 0.9503667131467658, 0.9517569677131568, 0.9531011782262582, 0.9544016509621146, 0.955660576203162, 0.9568800160083457, 0.9580619004891884, 0.9592080314836127, 0.9603200870499397, 0.961399627407327, 0.9624481062309433, 0.963466877246549, 0.9644572075711384, 0.9654202844093001, 0.9663572252418829, 0.9672690842718598, 0.968156856674294, 0.9690214807518779, 0.9698638404748043, 0.9706847666839354, 0.971485037110359, 0.9722653778876319, 0.9730264680917147, 0.973768936195811, 0.9744933665769014, 0.9752003033495877, 0.9758902523974478, 0.9765636858012506, 0.9772210482634293, 0.9778627587301096]",75,0.4999999999617313,,0.47786275876837836,0.47786275876837836,0.9778627587301096,,0.9778627587301096,,,,6.26509165763855,6.293394327163696,True,0.03140974044799805,0.0030913352966308594,0.0,0.03140974044799805,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_seed42_L1_M1_amplified.npz,6.276238203048706,2026-08-27 04:16:07,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,0,"[(0, 1)]",[1.0]
1e73227c,5,4,3,75.0,False,True,"[1, 1, 1]",,3.999999939096554,3.999999939096554,,,1.9999989627638288,1.9999989627638288,1.9999989627638288,"[1.8512527647145043, 1.8659233974847986, 1.880463870886356, 1.894866850407092, 1.9091250641479662, 1.9232313279052025, 1.9371785635361765, 1.9509598212234642, 1.964568303838135, 1.977997391771838, 1.991240673702288, 2.0042919609165093, 2.0171453105316552, 2.0297950659517814, 2.042235865019133, 2.0544626731136417, 2.0664707953869375, 2.078255907558098, 2.0898140748406653, 2.1011417757755213, 2.1122359072472987, 2.123093803327274, 2.1337132531755536, 2.144092515712134, 2.154230324456051, 2.16412589460123, 2.17377892241758, 2.1831896013167063, 2.1923586073913324, 2.201287103269583, 2.2099767308014364, 2.21842960136351, 2.2266482851585336, 2.234635795254204, 2.242395575922541, 2.2499314771334795, 2.257247742630075, 2.2643489676015327, 2.271240090282307, 2.2779263679298776, 2.2844133174704147, 2.2907067168420574, 2.2968125544621407, 2.302736997318188, 2.308486363574055, 2.314067083606744, 2.3194856673268682, 2.3247486600224736, 2.329862620618817, 2.3348340847130937, 2.339669532092485, 2.3443753593648937, 2.348957847442097, 2.3534231357309943, 2.357777196959104, 2.3620258170282935, 2.3661745773627296, 2.3702288383002217, 2.3741937190258677, 2.3780740961906925, 2.3818745916731223, 2.385599569526944, 2.3892531220026165, 2.3928390848894856, 2.396361031980888, 2.399822275112476, 2.403225879162124, 2.406574668125809, 2.4098712360848085, 2.4131179470456123, 2.4163169595247753, 2.4194702299539768, 2.422579532996851, 2.425646469775733, 2.428672488483213, 2.431658891360124]",75,0.6830597550422913,,0.4316599285962952,0.4316599285962952,2.431658891360124,,0.8304845940437582,,,,7.999702215194702,8.112770318984985,True,0.11467695236206055,0.0015943050384521484,0.0,0.11467695236206055,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000003_3fe097836279_seed42_L1_M1_amplified.npz,8.008866310119629,2026-08-27 04:16:08,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,3,"[(1, 2), (3, 4), (0, 1), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
0ebb66e3,8,7,2,75.0,False,True,"[1, 1, 1]",,6.999999972718308,6.999999972718308,,,3.4999999973340987,3.4999999973340983,3.4999999973340983,"[2.8785356770867083, 2.8890661267771685, 2.8995389946281325, 2.90995246616033, 2.920304760142769, 2.930594106916927, 2.940818771080027, 2.950977049242754, 2.9610672605336825, 2.9710877725766927, 2.9810369958151868, 2.990913386739896, 3.0007154441638995, 3.0104417155837204, 3.0200908116392235, 3.0296613896470825, 3.0391521749236468, 3.04856194410796, 3.057889527558706, 3.067133820781894, 3.0762937960426586, 3.0853684750875554, 3.0943569422477517, 3.1032583644822784, 3.112071964775731, 3.120797019118492, 3.1294328774467255, 3.137978956999657, 3.146434729468017, 3.1547997268921955, 3.1630735470247564, 3.1712558309119645, 3.179346301150336, 3.187344740397901, 3.1952509707757657, 3.203064868305468, 3.2107863617583328, 3.2184154496670163, 3.225952152482223, 3.2333965487432907, 3.240748752750868, 3.2480089467759146, 3.2551773332119973, 3.2622541605334687, 3.269239717403552, 3.2761343307717485, 3.2829383637579723, 3.2896522075463417, 3.2962762887354358, 3.302811056683745, 3.3092570030554045, 3.315614645755601, 3.3218845408612503, 3.328067248151066, 3.3341633615300896, 3.3401734948943034, 3.346098285131782, 3.351938413308676, 3.3576945494480617, 3.3633673903084476, 3.36895766130197, 3.374466087895805, 3.3798934327414547, 3.3852404619897953, 3.390507964026188, 3.3956967423650504, 3.4008076204058053, 3.405841423602273, 3.4107989937248586, 3.4156811897387915, 3.420488872158838, 3.42522291130328, 3.4298842132928344, 3.4344736714732242, 3.4389921911882984, 3.4434406995882925]",75,0.6829268287481167,,0.0,-4.440892098500626e-16,3.4999999973340983,,0.6829268287481167,,,,9.298476934432983,9.447700262069702,True,0.1505298614501953,0.0012946128845214844,0.0,0.1505298614501953,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000006_749a375e0266_seed42_L1_M1_amplified.npz,9.307780027389526,2026-08-27 04:16:08,x86_64,dacsgpu0002,,64,64,3.11.15,0.25,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
b751e3e3,2,1,5,75.0,False,True,"[1, 1, 1]",,0.9999999999408307,0.9999999999408307,,,0.4999999999617313,0.4999999999617313,0.4999999999617313,"[0.6398761126051926, 0.6447255824462006, 0.6495539732670331, 0.6543598104379693, 0.6591417050075008, 0.663898368274058, 0.6686286188071773, 0.673331407923577, 0.6780058353364724, 0.6826511674332603, 0.6872668505701711, 0.6918525105788451, 0.6964079373264451, 0.7009330470742451, 0.7054278281911384, 0.7098922755299255, 0.7143263372359477, 0.7187298691843138, 0.7231026287274354, 0.7274442737577635, 0.7317543949452788, 0.7360325411253226, 0.7402782509601513, 0.7444910767120858, 0.7486706076707966, 0.7528164836496354, 0.7569284035047479, 0.7610061324975896, 0.7650494980541886, 0.7690583902694788, 0.7730327592591039, 0.776972603006564, 0.7808779687050499, 0.784748932809488, 0.7885855983466784, 0.792388085947326, 0.7961565211787456, 0.7998910256713581, 0.8035917114327951, 0.8072586717252488, 0.8108919719644652, 0.8144916488285903, 0.818057707131552, 0.8215901151259251, 0.8250888069272663, 0.828553686295627, 0.8319846258602279, 0.8353814735560116, 0.8387440621666472, 0.8420722060957382, 0.8453657125407219, 0.8486243845255267, 0.8518480246635322, 0.8550364350655507, 0.8581894230353977, 0.8613068014929273, 0.8643883900962916, 0.8674340149027071, 0.8704435069365761, 0.8734167016038273, 0.8763534374085344, 0.8792535555185099, 0.8821168995411254, 0.8849433135018128, 0.8877326460314882, 0.8904847426359934, 0.8931994554237035, 0.8958766376290374, 0.898516148599591, 0.9011178519252039, 0.9036816200289892, 0.9062073297764219, 0.9086948661049363, 0.9111441225762732, 0.9135549995437605, 0.9159274071488293]",75,0.4999999999617313,,0.415927407187098,0.415927407187098,0.9159274071488293,,0.9159274071488293,,,,8.392565727233887,8.422194957733154,True,0.03140974044799805,0.0017657279968261719,0.0,0.03140974044799805,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000000_cd0336d2cdf0_seed42_L1_M1_amplified.npz,8.401543855667114,2026-08-27 04:16:09,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,0,"[(0, 1)]",[1.0]
