run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_max_retries,queue_poll_interval_seconds,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
d3122050,3,2,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.0221220364051273, 1.1316724421232125, 1.233459415497133, 1.3159804364361212, 1.3789048318698338, 1.4217034593227593, 1.4377147352155695, 1.4303392351848392, 1.4144511625895833, 1.401435608770207, 1.3956547250018383, 1.3975027629780183, 1.4050071061383096, 1.4149459578945467, 1.4242980370215046, 1.4314680953180632, 1.4364524659652946, 1.4399979580097313, 1.4427683139628398, 1.4450734953159166, 1.4468725508681222, 1.4478661548929601, 1.4477366422181286, 1.4464593392798935, 1.4445089500258232, 1.4428196884024407, 1.4424353300669037, 1.4439762474229378, 1.4472513398675684, 1.4512891110329236, 1.4547767101874267, 1.456663251675029, 1.4566205703120652, 1.455131806998375, 1.4531788570909694, 1.4517319818118501, 1.4513358451863603, 1.4519793841477273, 1.4532478628658065, 1.4546127666684203, 1.4556795451710014, 1.4562842478950229, 1.456451214264749, 1.4563007961780863, 1.4559836528108328, 1.4556555539672649, 1.455458993785728, 1.4554826767488598, 1.455716929400897, 1.4560543980430487, 1.4563557887866638]",50,,,,,1.4563557887866638,,0.9709038591911092,,,,1.735360860824585,1.735360860824585,False,,0.0,0.0,,,1.745758295059204,2026-08-04 10:58:37,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,True,False,True,False,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,1,"[(1, 2), (0, 1)]","[1.0, 1.0]"
0c9b46d4,4,3,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.9006098492355574, 0.9276202404482939, 0.9496309307457358, 0.9643153025996626, 0.9764029250281676, 0.9858258272714262, 0.9913017177324049, 0.9940523753952731, 0.9965240205795378, 0.9985039871238874, 0.9991826337140503, 0.9990384739226676, 0.9992471643475322, 0.9997840151658975, 0.9999726470887933, 0.9997000254911007, 0.9995451448634863, 0.9997624149609937, 0.9999887720019014, 0.9999166395197772, 0.9997326133938456, 0.9997554620121131, 0.9999265736489027, 0.9999758382565621, 0.9998546121181993, 0.9997739937070635, 0.9998401510423686, 0.9999134719983588, 0.9998636201010425, 0.9997670439132973, 0.9997579466999382, 0.9998101537045868, 0.9998065878998276, 0.9997382964883352, 0.9997034587250905, 0.9997330998263403, 0.9997523050633035, 0.9997195028968667, 0.9996902904012503, 0.99970981731841, 0.9997381488522897, 0.999731082564017, 0.9997163930026096, 0.9997342335886754, 0.9997641194199284, 0.9997699897441199, 0.9997665948253969, 0.9997845899777559, 0.9998113840970149, 0.9998205709731977, 0.9998228969841101]",50,,,,,0.9998228969841101,,0.4225794154624303,,,,2.03463077545166,2.03463077545166,False,,0.0,0.0,,,2.0461888313293457,2026-08-04 10:58:38,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,2,"[(1, 2), (0, 1), (2, 3)]","[1.0, 1.0, 1.0]"
724ab88d,2,1,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[4.163336342344337e-17, 4.163336342344337e-17, -2.7755575615628914e-17, -2.0816681711721685e-17, 2.0816681711721685e-17, 0.0, -6.938893903907228e-18, 2.0816681711721685e-17, 4.85722573273506e-17, 6.938893903907228e-18, 1.3877787807814457e-17, 1.3877787807814457e-17, 2.0816681711721685e-17, 2.0816681711721685e-17, 3.469446951953614e-17, 0.0, 0.0, -6.938893903907228e-18, 4.163336342344337e-17, 2.7755575615628914e-17, 6.938893903907228e-18, 4.85722573273506e-17, -4.163336342344337e-17, -6.938893903907228e-18, 6.938893903907228e-18, 2.0816681711721685e-17, 0.0, 0.0, 1.3877787807814457e-17, -6.938893903907228e-18, -1.3877787807814457e-17, 1.3877787807814457e-17, 0.0, 0.0, 1.3877787807814457e-17, 1.3877787807814457e-17, 1.3877787807814457e-17, 0.0, 0.0, -2.7755575615628914e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",50,,,,,0.0,,0.0,,,,1.296454906463623,1.296454906463623,False,,0.0,0.0,,,1.3085129261016846,2026-08-04 10:58:38,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,0,"[(0, 1)]",[1.0]
bc9f99f3,7,6,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[2.232138537914343, 2.474542886690686, 2.6260623879091707, 2.714122204262298, 2.7591018843099104, 2.7799290551820217, 2.7860147296295192, 2.777066383910558, 2.755302597294892, 2.7308994545784446, 2.716101373439685, 2.716733800844241, 2.7310006863548972, 2.753116877353154, 2.7770156214812, 2.797614960363024, 2.810784383422002, 2.814594431979735, 2.810682348345929, 2.8032900505562077, 2.7962459453955986, 2.7912695797414413, 2.7887783189691233, 2.789052665378656, 2.792119790557061, 2.7971234259369857, 2.8026516143387146, 2.8076364933957083, 2.811606407190651, 2.8141769695648753, 2.814852136199231, 2.813571182012507, 2.81112958693377, 2.8087309320556235, 2.8072239320108467, 2.8069436680039956, 2.807965361709492, 2.810067832640319, 2.8125445950953627, 2.8145009652062676, 2.8154545985587087, 2.815491111704681, 2.814927542156209, 2.8140881222748737, 2.8133347180418995, 2.812983390343605, 2.8130933811428047, 2.8134995793205584, 2.814061254699438, 2.814714579757497, 2.815318213663475]",50,,,,,2.815318213663475,,0.649289255918698,,,,3.0634806156158447,3.0634806156158447,False,,0.0,0.0,,,3.072686195373535,2026-08-04 10:58:39,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,5,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4959b60c,3,2,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.9512014104581332, 1.0584958863800777, 1.1569141497828448, 1.2521807969947434, 1.336359004543114, 1.391506052954958, 1.406914196916436, 1.4033682295633798, 1.4054246491583124, 1.4182628290560317, 1.43858620820785, 1.460883571771265, 1.477964044891679, 1.484221143220167, 1.4790454527717793, 1.4672647567256245, 1.4562709743064823, 1.4515510628913944, 1.4542849634938348, 1.4621026111613025, 1.4711181054934057, 1.4779678636937845, 1.4812562290752187, 1.4816860346325507, 1.481074003649521, 1.4812021724118873, 1.4829287777555953, 1.4859280367741223, 1.4892434766064269, 1.4920443308009805, 1.4938483309431538, 1.4943400390188717, 1.4934168569031019, 1.4915155360179098, 1.489684344810716, 1.4890524576713795, 1.490017208243562, 1.491906907795645, 1.4935106706075039, 1.494044829485218, 1.4937022767155281, 1.4933138561984685, 1.4935350357563006, 1.4943816761844053, 1.495414027571659, 1.4961889085889857, 1.4965166701052794, 1.4964347638234916, 1.4960969328192535, 1.49571422713631, 1.495496021637748]",50,,,,,1.495496021637748,,0.9969973477584987,,,,3.829698324203491,3.829698324203491,False,,0.0,0.0,,,3.8389220237731934,2026-08-04 10:58:39,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,True,False,True,False,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,1,"[(1, 2), (0, 1)]","[1.0, 1.0]"
34e607d6,9,8,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.7913278711747767, 1.9213110722426745, 1.9961034286389872, 2.0238673867467205, 2.0232282240177484, 2.013997244616976, 2.0084026925603866, 2.009518693634797, 2.0155378359058704, 2.023601893319627, 2.031369521747774, 2.0372728083576783, 2.0405144391753756, 2.0412213712623593, 2.0405780226979786, 2.0406138946399213, 2.0436161978541203, 2.0515168700608686, 2.06570502068431, 2.0875997675991136, 2.120141779827289, 2.1696986952116766, 2.2462806736750327, 2.35949565459369, 2.5124641588564818, 2.702913034243624, 2.931881337532448, 3.1889333163008367, 3.435961621000764, 3.6174235585555303, 3.689063707248673, 3.6518720852345625, 3.5502790864579126, 3.4469208023459226, 3.385112155641979, 3.3768382791262663, 3.4147615055087837, 3.4827382438761734, 3.5605067705523363, 3.6276469897167747, 3.669345988749118, 3.681966675324937, 3.673425235147965, 3.656020652129548, 3.6386325247598212, 3.6253367653871638, 3.6181890769920693, 3.6191800304047748, 3.629246470375577, 3.6462589507106693, 3.665228338149969]",50,,,,,3.665228338149969,,0.6389868093009011,,,,3.8514649868011475,3.8514649868011475,False,,0.0,0.0,,,3.8691444396972656,2026-08-04 10:58:39,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,7,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
a7e2dd76,8,7,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[2.191582187679167, 2.447577647465014, 2.642462312280958, 2.7670311876501703, 2.8416967677201344, 2.8784559859887042, 2.8884563287449634, 2.8820852574478892, 2.868253503924113, 2.8519430267463153, 2.836650280261598, 2.8262305755386756, 2.8242673082574186, 2.8323551521934647, 2.8492259103844058, 2.871314165898956, 2.8940314387192316, 2.9129308947323573, 2.9245434591480377, 2.9272959423406357, 2.92230345999623, 2.9130706936649915, 2.903869300132536, 2.8979009297688694, 2.8964440110396277, 2.89908752323561, 2.9044299625933254, 2.910738651410937, 2.9164695494007304, 2.9206827497336887, 2.923201153070147, 2.9243604656296176, 2.9245457158924806, 2.923949440743255, 2.9227129646160965, 2.9211632860839543, 2.9198206018817383, 2.919194445991092, 2.9195936941229257, 2.921032854895505, 2.923179090394466, 2.9253890136753693, 2.926958517330078, 2.9274883204658857, 2.927061574364501, 2.926107012633233, 2.9251400882593037, 2.9245703812026917, 2.924575151249747, 2.9250496712582406, 2.9257176958354236]",50,,,,,2.9257176958354236,,0.5708717455288631,,,,3.2836263179779053,3.2836263179779053,False,,0.0,0.0,,,3.293055295944214,2026-08-04 10:58:40,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
f10fe306,10,9,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[2.676186410189876, 2.845251170531199, 2.9591305175322575, 2.986688528802273, 2.9823476690250508, 2.9795228483946405, 2.97628780730776, 2.9686166425467824, 2.959250765102184, 2.955566428436368, 2.961860779496622, 2.976094242587528, 2.9927346250466553, 3.006560280122142, 3.0151756258307847, 3.018662570894002, 3.0177196253824765, 3.0132150429496685, 3.0067958648814517, 3.001044428527782, 2.998581299368228, 3.000572824297573, 3.0060383599036604, 3.0126040834406154, 3.017963152840386, 3.0209726976642464, 3.0217104400415686, 3.0207994157551794, 3.0189308931805043, 3.016862424580894, 3.015448967361763, 3.0153462776852242, 3.016564071867798, 3.0184239199554126, 3.0200890925505437, 3.0211504459895298, 3.0217079156742783, 3.0219686372598913, 3.021914526111111, 3.021433973319491, 3.0206774047557845, 3.0201188400984074, 3.020187737101027, 3.0208825809971005, 3.021798867173314, 3.022495359486502, 3.0227830591074434, 3.0227096578793606, 3.0224076992856004, 3.022036363129935, 3.021787509048476]",50,,,,,3.021787509048476,,0.46431891657167734,,,,4.2218263149261475,4.2218263149261475,False,,0.0,0.0,,,4.23525595664978,2026-08-04 10:58:40,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,8,"[(8, 9), (0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
6016b7f4,2,1,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.4634020867762727, 0.5927494609558523, 0.7210682056115352, 0.8348312363965359, 0.9210321848420273, 0.9730468563851131, 0.9924806777118734, 0.9856056870611372, 0.9638029823648799, 0.9394527689626305, 0.9213082101977716, 0.9134143807706314, 0.9161365044482016, 0.9274375853200072, 0.9439414090602893, 0.9618109324211284, 0.9775221255145863, 0.9885700953424037, 0.9939771676467684, 0.9943399919921723, 0.9913220075495168, 0.9869002284515569, 0.9827777965255348, 0.9801002320767146, 0.9794021298605564, 0.9806801265860217, 0.9835165323341867, 0.9872189312113304, 0.9909831681193196, 0.9940865535524475, 0.9960706514769434, 0.9968442040633478, 0.9966602355244618, 0.9959760827002155, 0.9952601473661463, 0.994835494784303, 0.9948210514328872, 0.9951674764776642, 0.9957417556906647, 0.9964075648298834, 0.9970665433708754, 0.9976576996121915, 0.998139696287117, 0.9984831743735653, 0.9986790330841029, 0.9987484866248467, 0.9987386311893348, 0.9987019921391602, 0.9986760149159382, 0.9986787995250691, 0.9987202819265233]",50,,,,,0.9987202819265233,,0.9987202819265233,,,,2.851165294647217,2.851165294647217,False,,0.0,0.0,,,2.8643457889556885,2026-08-04 10:58:40,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,0,"[(0, 1)]",[1.0]
566484bf,6,5,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.303582286926303, 1.3286118824558413, 1.333061062062089, 1.3286529109046366, 1.3260541491984876, 1.3272308582332686, 1.32920510603543, 1.3294932784443974, 1.3281795009792514, 1.3278496489494227, 1.3298082805442573, 1.3337151105618132, 1.3398110201031836, 1.3510729791693374, 1.3722635599322512, 1.4080370994434555, 1.4629824252526924, 1.5411358227886423, 1.6438368158359231, 1.768597986855746, 1.9087669727896879, 2.0520157704452346, 2.179616592346707, 2.2721841360327675, 2.3153613003687217, 2.310484788002125, 2.2757978220911284, 2.232589220269933, 2.2001289751649886, 2.1875810255990444, 2.195309613904798, 2.215956338748813, 2.2411673932591802, 2.2635557394194534, 2.280792340842865, 2.293559837098871, 2.3044666752610317, 2.314080299485387, 2.321759757735882, 2.3255951376540387, 2.324855537694868, 2.31993637186781, 2.3131311384392546, 2.307256690670708, 2.305008379500059, 2.3075692976557747, 2.3144983905789545, 2.3238387139586894, 2.3330444414091405, 2.339847675236311, 2.342932155065138]",50,,,,,2.342932155065138,,0.6257831610750902,,,,2.6207165718078613,2.6207165718078613,False,,0.0,0.0,,,2.628910779953003,2026-08-04 10:58:40,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.05,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,4,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
