run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_max_retries,queue_poll_interval_seconds,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
bc4b1de8,2,1,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[-1.3877787807814457e-17, -2.7755575615628914e-17, -1.3877787807814457e-17, 0.0, -2.7755575615628914e-17, -2.7755575615628914e-17, 2.7755575615628914e-17, 1.3877787807814457e-17, -1.3877787807814457e-17, -2.7755575615628914e-17, -2.7755575615628914e-17, 5.551115123125783e-17, 0.0, 4.163336342344337e-17, -4.163336342344337e-17, 1.3877787807814457e-17, 0.0, -1.3877787807814457e-17, 0.0, 0.0, 0.0, 4.163336342344337e-17, -2.7755575615628914e-17, -2.7755575615628914e-17, -4.163336342344337e-17, 2.7755575615628914e-17, -2.7755575615628914e-17, 0.0, -2.7755575615628914e-17, 0.0, 0.0, 2.7755575615628914e-17, -1.3877787807814457e-17, -2.7755575615628914e-17, 2.7755575615628914e-17, 5.551115123125783e-17, 2.7755575615628914e-17, 2.7755575615628914e-17, -1.3877787807814457e-17, -2.7755575615628914e-17, -1.3877787807814457e-17, 1.3877787807814457e-17, 2.7755575615628914e-17, 2.7755575615628914e-17, 0.0, 0.0, -2.7755575615628914e-17, 0.0, 0.0, -5.551115123125783e-17, 0.0]",50,,,,,0.0,,0.0,,,,1.1148006916046143,1.1148006916046143,False,,0.0,0.0,,,1.125544786453247,2026-08-02 21:54:59,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,0,"[(0, 1)]",[1.0]
2bc21847,3,2,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.7903526170362785, 0.8117664852115567, 0.8335848931248264, 0.8556713763509178, 0.8779093073447916, 0.900229026691239, 0.922641214583383, 0.9452472892526769, 0.9681860741590512, 0.9915364093317601, 1.0152606205918713, 1.0392190871007596, 1.0632140439443, 1.0870283516421382, 1.1104533201970246, 1.133309692091233, 1.1554635944967422, 1.1768335338503417, 1.1973816487188487, 1.2170887380038182, 1.2359255980784178, 1.2538381539903385, 1.270752605926547, 1.286594141984219, 1.3013091515833735, 1.3148836823976566, 1.3273535446937026, 1.3388025785293156, 1.3493482234727252, 1.3591186710291163, 1.3682303350512828, 1.3767738239510454, 1.3848110091613934, 1.3923803556366443, 1.3995056328213866, 1.406203690748494, 1.4124882271595298, 1.4183688002402597, 1.4238467872375797, 1.4289119889720587, 1.433543250387806, 1.4377139917688233, 1.4414008967862244, 1.4445924915702886, 1.447294732350524, 1.4495319880023603, 1.4513436107030389, 1.4527779805164036, 1.4538865494299544, 1.4547198018294876, 1.4553255877735218]",50,,,,,1.4553255877735218,,0.9702170585156812,,,,1.4200260639190674,1.4200260639190674,False,,0.0,0.0,,,1.429614543914795,2026-08-02 21:55:00,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,1,"[(1, 2), (0, 1)]","[1.0, 1.0]"
fc321651,2,1,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.02118574582744648, 0.033003575795983287, 0.04825149727270922, 0.06707474188890034, 0.0895815002128812, 0.11583093983336074, 0.1458201995618097, 0.17947080806512672, 0.21661539783841077, 0.25698570989073066, 0.30020336493994393, 0.3457758183653538, 0.3931019971254409, 0.4414958234611513, 0.49023812084366863, 0.5386505807959163, 0.5861312278126837, 0.6320957065406934, 0.6759211934380744, 0.7170013626774014, 0.7548655741922028, 0.7892801324838059, 0.8202828651205234, 0.8481322563307852, 0.873196267795149, 0.8958359911311988, 0.9163189597834251, 0.9347673972288908, 0.9511503262040845, 0.9653258837140224, 0.9771143976407182, 0.9863739982863946, 0.9930624012397662, 0.9972772669599704, 0.9992683160367439, 0.9994156070024, 0.9981785307925906, 0.9960335488028237, 0.9934210984970276, 0.9907116915566823, 0.9881908267024978, 0.9860583055277432, 0.9844365048096865, 0.9833818483523916, 0.9828955108137942, 0.9829328304251396, 0.9834141185699437, 0.9842391584157744, 0.985304369017636, 0.9865187984548863, 0.9878146340071727]",50,,,,,0.9878146340071727,,0.9878146340071727,,,,2.1022591590881348,2.1022591590881348,False,,0.0,0.0,,,2.1113150119781494,2026-08-02 21:55:00,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,0,"[(0, 1)]",[1.0]
d5ff1b84,7,6,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.4119587683398604, 1.4307924052124519, 1.4486791817404718, 1.4655463223328924, 1.4813372346992704, 1.4960208223301992, 1.5096058030405368, 1.5221593712678883, 1.5338176407672088, 1.5447657719659973, 1.555191860527068, 1.5652517915577557, 1.575061459445392, 1.5847040274498883, 1.5942394563594477, 1.6037113644648178, 1.613150806073679, 1.6225778831328084, 1.6320024814406633, 1.6414246741838434, 1.6508353636477258, 1.660217609942203, 1.6695495392467152, 1.6788092884899792, 1.6879825749434747, 1.6970719329247084, 1.7061028667110572, 1.715119218780354, 1.724164917840537, 1.733262122476399, 1.742399551675388, 1.7515339491734574, 1.7605987701732253, 1.769514555365752, 1.7781989108742455, 1.7865762471384548, 1.7945875022343272, 1.8021975072038312, 1.809395717838839, 1.8161867968983327, 1.822574031309963, 1.8285450913986445, 1.834068304542952, 1.8390993724240827, 1.8435933315788633, 1.8475168465205454, 1.8508580525619516, 1.8536311857374173, 1.8558742389190963, 1.8576398017628466, 1.8589831918127637]",50,,,,,1.8589831918127637,,0.42873228593467794,,,,2.2952897548675537,2.2952897548675537,False,,0.0,0.0,,,2.3046696186065674,2026-08-02 21:55:00,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,5,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4a33b279,8,7,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.6661153497036727, 1.6809374077737158, 1.6942576321301006, 1.706058629280119, 1.7163437391950505, 1.7251392040373832, 1.7324958940833264, 1.7384894433479194, 1.743219169833688, 1.7468050870813032, 1.7493833181378773, 1.7511003647501469, 1.7521067854496393, 1.7525510505080106, 1.7525741041000582, 1.7523051657174553, 1.7518587151714298, 1.7513328468738152, 1.7508085850623887, 1.7503500847975137, 1.7500053700196199, 1.7498076166469037, 1.7497766609800396, 1.749920630032561, 1.7502376995589501, 1.7507179772743244, 1.7513452366052316, 1.7520987188748438, 1.7529549252396992, 1.7538893094970802, 1.7548780643631168, 1.755899746158327, 1.756936686562678, 1.7579763995855622, 1.7590125212700443, 1.7600453750779588, 1.761081970855114, 1.7621356516054176, 1.7632250509859555, 1.7643724670027452, 1.7656020735081368, 1.7669377025724833, 1.7684009063893869, 1.770008844414412, 1.7717728834845805, 1.7736973335165842, 1.775778898645201, 1.7780064332754932, 1.7803613369425657, 1.7828183758384175, 1.7853468292351167]",50,,,,,1.7853468292351167,,0.3483603569239252,,,,2.514573097229004,2.514573097229004,False,,0.0,0.0,,,2.5207178592681885,2026-08-02 21:55:01,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,6,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5b39065e,3,2,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.5391952866422158, 0.5711761227168887, 0.6026681422092831, 0.6335041281564654, 0.6636562330722501, 0.6933490713197312, 0.7230070644099635, 0.7529728981370807, 0.7833510280064309, 0.8140604766522386, 0.8449241288956904, 0.8757258880158979, 0.9062421026747227, 0.9362615643621487, 0.965602722859495, 0.9941323698959664, 1.0217858873246994, 1.0485831146049334, 1.0746258398091213, 1.1000631700178796, 1.1250331317472169, 1.149612751261152, 1.1738008250855234, 1.1975304114377203, 1.2206948898679744, 1.2431753376826375, 1.2648626653622839, 1.2856712622399546, 1.3055435841369332, 1.3244478180593697, 1.3423715441408701, 1.3593130185573365, 1.3752711463200167, 1.390236059880627, 1.4041834944350977, 1.4170751218501154, 1.4288649185135132, 1.4395097299647184, 1.4489812760385312, 1.4572766500089587, 1.4644246621457297, 1.4704861178167195, 1.4755479375233602, 1.4797129038503667, 1.4830883505376036, 1.4857773847352473, 1.4877874137669196, 1.4891820323566798, 1.4902489733904651, 1.491127200285454, 1.491884972003018]",50,,,,,1.491884972003018,,0.9945899813353454,,,,2.971447467803955,2.971447467803955,False,,0.0,0.0,,,2.9825572967529297,2026-08-02 21:55:01,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,1,"[(1, 2), (0, 1)]","[1.0, 1.0]"
74a3b144,9,8,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.4417783725426818, 1.4710227301648304, 1.5001343969107688, 1.5289354328557068, 1.5572432056014662, 1.5848729010590925, 1.6116406916621235, 1.6373673655188556, 1.6618825323148725, 1.6850290901981175, 1.7066681592426032, 1.726683749705887, 1.7449872871884613, 1.7615213811681518, 1.7762624807951517, 1.7892219528157156, 1.8004454553252767, 1.8100101819004133, 1.8180203683843883, 1.8246013485510777, 1.8298927088507635, 1.8340413565587226, 1.8371953018916873, 1.839498451293988, 1.841086858054461, 1.8420863594286498, 1.8426113630763616, 1.842764590497212, 1.8426372882536115, 1.8423097359104583, 1.8418518197307188, 1.8413235986326295, 1.8407757479389448, 1.8402500343203394, 1.839779652948759, 1.8393896455739487, 1.839097382367535, 1.8389131509334804, 1.8388407765330264, 1.8388784128248232, 1.8390193991720625, 1.8392531782164299, 1.8395662048482846, 1.8399429681746695, 1.8403668583679866, 1.840821035948073, 1.8412891751576035, 1.8417561370964135, 1.8422084964353065, 1.8426349314718162, 1.843026459543891]",50,,,,,1.843026459543891,,0.3213086575215989,,,,3.112867593765259,3.112867593765259,False,,0.0,0.0,,,3.121011734008789,2026-08-02 21:55:01,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,7,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
f94092fc,6,5,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[1.573534209126857, 1.5840491855328513, 1.5943554187629665, 1.6043964950695724, 1.6141564664802375, 1.6236792624364866, 1.6330538154612126, 1.6423499845427432, 1.651562330657479, 1.6606121996306618, 1.669382278480305, 1.6777475220821372, 1.6855941060195767, 1.6928304325981327, 1.6993934837619462, 1.7052508858141087, 1.7103980617351895, 1.7148507049472594, 1.718635956097263, 1.7217864575266653, 1.724339161038888, 1.7263375532394878, 1.7278343152568603, 1.7288925436082108, 1.7295844916450804, 1.7299881240541224, 1.7301820209597303, 1.7302395780151703, 1.7302235702946651, 1.730182288769319, 1.7301480072294586, 1.7301379093864888, 1.7301570381797589, 1.7302022978221288, 1.7302665897171745, 1.7303422539979512, 1.7304233258301425, 1.7305064172484612, 1.7305903608476274, 1.7306751483840686, 1.7307607977515678, 1.730846820383203, 1.7309323270050676, 1.7310167161724286, 1.7311004459650956, 1.7311854387221566, 1.7312748294608933, 1.7313720744225216, 1.7314797323284565, 1.7315983776354296, 1.731726050070575]",50,,,,,1.731726050070575,,0.4625336672197048,,,,2.2168335914611816,2.2168335914611816,False,,0.0,0.0,,,2.231290340423584,2026-08-02 21:55:01,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,4,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
d9cfaaa2,5,4,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[0.5519208940827457, 0.5709553293767624, 0.5901424081069113, 0.6094287163108796, 0.6287587280914044, 0.6480745951704235, 0.6673160778878807, 0.6864208223813496, 0.7053250864386894, 0.7239654828392197, 0.7422822768386562, 0.7602238323976482, 0.7777474290202011, 0.7948122233023882, 0.8113728417338382, 0.827380278869026, 0.842785851441462, 0.8575446740504589, 0.871618361976692, 0.8849772916319726, 0.8976022281752672, 0.9094841630992605, 0.9206219469321868, 0.9310194436562603, 0.9406842254612172, 0.9496281489257707, 0.9578686830920857, 0.9654297094213141, 0.9723415874497979, 0.9786403781917532, 0.9843665186115079, 0.9895633801304536, 0.9942759867600486, 0.9985500547878423, 1.0024312943001812, 1.0059649110969329, 1.0091952107658257, 1.0121654261764506, 1.0149178403543824, 1.0174945137435405, 1.0199388062808794, 1.0222973871716323, 1.024620953225795, 1.026961422782286, 1.029366932614694, 1.0318793514011853, 1.034534673691257, 1.0373637505686388, 1.0403923990657686, 1.0436410978276816, 1.0471246928140394]",50,,,,,1.0471246928140394,,0.35762455355670747,,,,1.9802343845367432,1.9802343845367432,False,,0.0,0.0,,,1.9897592067718506,2026-08-02 21:55:02,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,3,"[(1, 2), (3, 4), (0, 1), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
403bef21,2,1,3,50.0,False,False,"[1, 1, 1]",,,,,,,,,"[4.163336342344337e-17, 0.0, 0.0, 2.7755575615628914e-17, 0.0, -4.163336342344337e-17, -2.7755575615628914e-17, 1.3877787807814457e-17, 0.0, 0.0, 4.163336342344337e-17, -4.163336342344337e-17, 4.163336342344337e-17, 0.0, 1.3877787807814457e-17, 4.163336342344337e-17, 2.7755575615628914e-17, -1.3877787807814457e-17, 4.163336342344337e-17, 1.3877787807814457e-17, -4.163336342344337e-17, -2.7755575615628914e-17, -4.85722573273506e-17, -6.938893903907228e-18, 2.7755575615628914e-17, -1.3877787807814457e-17, -3.469446951953614e-17, -6.938893903907228e-18, -6.938893903907228e-18, 6.938893903907228e-18, 0.0, 0.0, -2.7755575615628914e-17, 1.3877787807814457e-17, -1.3877787807814457e-17, -4.163336342344337e-17, -2.7755575615628914e-17, -1.3877787807814457e-17, -1.3877787807814457e-17, -1.3877787807814457e-17, -2.7755575615628914e-17, -1.3877787807814457e-17, -2.7755575615628914e-17, -3.469446951953614e-17, -6.938893903907228e-17, -1.3877787807814457e-17, 2.0816681711721685e-17, 0.0, 6.938893903907228e-18, 1.3877787807814457e-17, -1.3877787807814457e-17]",50,,,,,-1.3877787807814457e-17,,-1.3877787807814457e-17,,,,3.678910970687866,3.678910970687866,False,,0.0,0.0,,,3.6863152980804443,2026-08-02 21:55:02,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,True,1,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,False,_Exp5_subexp1_zeroAngles,1,,0,"[(0, 1)]",[1.0]
