run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,max_graph_vertices,qaoa_seed,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
4a9e77b9,3,2,1,75.0,False,True,"[1, 1, 1]",,1.999999998738248,1.999999998738248,,,0.9999999960990971,0.9999999960990971,0.9999999960990974,"[0.5464404725942867, 0.5567773756365568, 0.5672964882460652, 0.5779914200195257, 0.5888550602181861, 0.5998795174513813, 0.6110560422530766, 0.6223749770825722, 0.6338257027230076, 0.6453965893993736, 0.6570749528028842, 0.6688470346804242, 0.6806979818009392, 0.692611837292508, 0.7045715580737862, 0.7165590333311276, 0.7285551326099451, 0.7405397589097783, 0.752491948729192, 0.7643899706308038, 0.7762114596618265, 0.7879335849482073, 0.799533232392096, 0.8109872307719218, 0.8222726100079039, 0.8333669018262153, 0.8442484642942119, 0.8548968479590413, 0.86529321997021, 0.8754208021293587, 0.8852653640190443, 0.8948157360204307, 0.9040643461002786, 0.913007752751578, 0.9216471589230636, 0.9299888543372422, 0.9380445572369592, 0.9458315931386613, 0.9533728296129406, 0.9606963461808623, 0.9678347732635454, 0.9748243002468412, 0.9817034001738002, 0.9885113528968378, 0.995286715114759, 1.0020658344302857, 1.008881607615723, 1.0157625545147646, 1.0227321991558065, 1.0298088349527015, 1.037005531753999, 1.0443303690465202, 1.0517868058484927, 1.059374092635477, 1.0670877135737629, 1.0749198096485861, 1.08285957984532, 1.090893623364402, 1.0990062762493527, 1.1071799023685573, 1.1153951735237717, 1.123631332755991, 1.131866466759334, 1.1400777730281038, 1.1482418255205655, 1.1563348666126467, 1.164333102086244, 1.1722130074439745, 1.179951647833905, 1.1875269881274078, 1.1949182361088497, 1.202106143098682, 1.209073320517137, 1.215804533417875, 1.222286947941295, 1.228510339600654]",75,0.6666666640660647,,0.22851034350155697,0.22851034350155697,1.228510339600654,,0.8190068930671027,,,,2.7906100749969482,2.8251705169677734,True,0.03595924377441406,0.0013835430145263672,0.0,0.03595924377441406,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000001_9f99b1afad88_seed42_L1_M1_amplified.npz,2.806767463684082,2026-08-26 02:46:48,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,False,,True,False,True,False,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,1,"[(1, 2), (0, 1)]","[1.0, 1.0]"
df0170d4,5,4,1,75.0,False,True,"[1, 1, 1]",,3.999999939096554,3.999999939096554,,,1.9999989627638288,1.9999989627638288,1.9999989627638288,"[1.217540572898665, 1.2258990886772012, 1.2339590972306032, 1.241699362770227, 1.2491012139568787, 1.256149257697384, 1.2628323065268188, 1.2691443870755508, 1.2750858210555844, 1.280664242632178, 1.2858953231393153, 1.2908028858045237, 1.2954180244249107, 1.2997771202585477, 1.303918749412615, 1.3078800980540648, 1.3116935786595227, 1.315384432949585, 1.3189696860319005, 1.322458362462676, 1.325852515930669, 1.329148722458049, 1.3323396314610534, 1.3354153941147948, 1.3383647964161702, 1.3411762287319837, 1.3438384338400025, 1.3463410706381391, 1.3486751691903738, 1.3508334900443981, 1.3528107884645455, 1.3546040532019696, 1.3562126332848434, 1.3576383468805933, 1.3588854918689544, 1.3599607994654794, 1.3608733097282935, 1.3616341553893483, 1.3622562726749075, 1.3627540282557065, 1.3631428007831103, 1.363438510788921, 1.3636571397357533, 1.3638142609372106, 1.3639246162520082, 1.3640017543051521, 1.364057763183332, 1.3641030826462976, 1.3641464293023509, 1.3641948085931261, 1.364253597742498, 1.364326705378294, 1.364416764839154, 1.364525369976376, 1.3646533027645982, 1.3648007602343657, 1.3649675659814395, 1.365153345041593, 1.3653576645834808, 1.3655801404228394, 1.3658205110810657, 1.366078680122465, 1.3663547239019742, 1.3666488928294698, 1.3669615966223285, 1.367293400044198, 1.3676450100618796, 1.3680172650496747, 1.3684111439713014, 1.3688277973761793, 1.3692685786564143, 1.3697350646193978, 1.370229103161305, 1.3707528494293575, 1.371308805484707, 1.3718998486129128]",75,0.6830597550422913,,0.0,0.0,1.9999989627638288,,0.6830597550422913,,,,3.260084629058838,3.3656532764434814,True,0.11467695236206055,0.00909280776977539,0.0,0.11467695236206055,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000003_3fe097836279_seed42_L1_M1_amplified.npz,3.2801566123962402,2026-08-26 02:46:49,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,3,"[(1, 2), (3, 4), (0, 1), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
5eb05eda,3,2,2,75.0,False,True,"[1, 1, 1]",,1.999999998738248,1.999999998738248,,,0.9999999960990971,0.9999999960990971,0.9999999960990974,"[0.4798871744898403, 0.5010829896457109, 0.5225373031102447, 0.544227245674301, 0.5661280935676816, 0.588213181173822, 0.6104538601733394, 0.6328194820023245, 0.6552774378186235, 0.6777932420709739, 0.7003306722650284, 0.7228519657755106, 0.7453180904072448, 0.7676890547649419, 0.7899243085422883, 0.8119832034994451, 0.8338254682692247, 0.8554117705425642, 0.8767042839223181, 0.8976672691934555, 0.9182676238462768, 0.9384754030660305, 0.958264246946363, 0.9776117107143159, 0.9964994376893703, 1.0149131997260625, 1.032842737259506, 1.0502814347457314, 1.0672258372654524, 1.0836750492350733, 1.0996300678627438, 1.1150930810226591, 1.1300668498833997, 1.144554162457999, 1.1585574630836997, 1.1720786448688219, 1.1851190681534278, 1.197679727242622, 1.209761618634601, 1.2213661795734785, 1.2324958648623574, 1.2431547175272954, 1.253348899139571, 1.263087148393251, 1.272381071107805, 1.2812452483276338, 1.2896971006861038, 1.2977565435098084, 1.3054453810563766, 1.312786584268654, 1.319803445408921, 1.326518738307679, 1.3329540072499642, 1.339128971303412, 1.3450611175398386, 1.3507655498813855, 1.3562550012165515, 1.3615399560873944, 1.3666288770673007, 1.3715285239976012, 1.3762442793137974, 1.3807804274374489, 1.3851404388990347, 1.389327204720407, 1.3933432717813237, 1.397191031316364, 1.4008728714134353, 1.4043913158553563, 1.4077491404650428, 1.4109494769200255, 1.413995904765007, 1.4168924747510743, 1.4196437273709788, 1.4222547029224475, 1.424730867741482, 1.4270780590057408]",75,0.6666666640660647,,0.42707806290664374,0.42707806290664374,1.4270780590057408,,0.9513853726704938,,,,4.59378719329834,4.628557205200195,True,0.03595924377441406,0.0011734962463378906,0.0,0.03595924377441406,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000001_9f99b1afad88_seed42_L1_M1_amplified.npz,4.608088731765747,2026-08-26 02:46:50,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,False,,True,False,True,False,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,1,"[(1, 2), (0, 1)]","[1.0, 1.0]"
e0d40dd9,5,4,2,75.0,False,True,"[1, 1, 1]",,3.999999939096554,3.999999939096554,,,1.9999989627638288,1.9999989627638288,1.9999989627638288,"[0.9352419841173908, 0.9539460876068202, 0.9729672213640889, 0.9922179232234163, 1.011605087460869, 1.0310300642959749, 1.050389026867367, 1.0695736545092334, 1.088472159206288, 1.1069707595918865, 1.1249555331469185, 1.1423147315454587, 1.1589416339298573, 1.1747378138114204, 1.1896168910995946, 1.2035086626178821, 1.2163634199242372, 1.2281562636863406, 1.2388909929615366, 1.248603063823293, 1.257361011390418, 1.2652655632337684, 1.27244594606682, 1.2790529490994336, 1.2852492082183353, 1.2911976687019007, 1.2970498044157894, 1.3029353564882804, 1.3089550164768662, 1.3151767644912233, 1.3216357876664258, 1.3283375259753818, 1.3352628203821957, 1.342374296477496, 1.3496232318770476, 1.3569561480828352, 1.3643208214401863, 1.3716713479542226, 1.3789721382767248, 1.3862006573992558, 1.3933490291945816, 1.40042436189751, 1.40744793160476, 1.4144533975247728, 1.4214842721817813, 1.4285909026389623, 1.435827289674396, 1.4432482013622412, 1.450906640773699, 1.458852114300286, 1.4671294500081598, 1.4757784013725392, 1.4848335485163209, 1.4943246452747843, 1.5042769174237238, 1.514711311126562, 1.5256444923677668, 1.537088565087259, 1.5490504448854732, 1.5615309643689868, 1.5745236901685022, 1.588013730837229, 1.6019763824409285, 1.6163760179755955, 1.6311651335313722, 1.6462837969823383, 1.6616595306313808, 1.6772077994445043, 1.6928329906568909, 1.7084301008084626, 1.7238869887649844, 1.7390872687167493, 1.7539137627586914, 1.7682523805699837, 1.781996347127511, 1.7950506279263623]",75,0.6830597550422913,,0.0,0.0,1.9999989627638288,,0.6830597550422913,,,,6.212740659713745,6.325994253158569,True,0.11467695236206055,0.0014071464538574219,0.0,0.11467695236206055,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000003_3fe097836279_seed42_L1_M1_amplified.npz,6.241057872772217,2026-08-26 02:46:52,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,3,"[(1, 2), (3, 4), (0, 1), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
36e77063,3,2,3,75.0,False,True,"[1, 1, 1]",,1.999999998738248,1.999999998738248,,,0.9999999960990971,0.9999999960990971,0.9999999960990974,"[1.0256018023079365, 1.0500072464137151, 1.074261163910752, 1.0983798244486267, 1.1223370943976172, 1.146013898023873, 1.1692615851030501, 1.1919469461223913, 1.2139618067863467, 1.2352318998813248, 1.2557221012217727, 1.275431750665262, 1.294377679749763, 1.3125699360331837, 1.3299942873940964, 1.3466123755780102, 1.3623755137901992, 1.3772410734312608, 1.3911830739921913, 1.404191350535958, 1.4162612866603992, 1.4273847658618728, 1.437549913092788, 1.4467474336435664, 1.4549784318237868, 1.462259572600796, 1.468622810146792, 1.474110577924885, 1.4787719458249, 1.482663718376107, 1.4858540369547986, 1.4884225166341645, 1.4904544019987278, 1.4920319033402618, 1.4932287378389586, 1.4941103715653044, 1.4947374495056098, 1.4951679105516218, 1.4954552286561165, 1.4956442520639142, 1.4957687354301379, 1.495852560504878, 1.4959129156452542, 1.495962252980222, 1.4960081233569866, 1.496052732662849, 1.4960944212141953, 1.4961309315860398, 1.4961623722680102, 1.4961919550024538, 1.4962248620882515, 1.4962670071209287, 1.4963247921355436, 1.496405177574936, 1.4965147905887548, 1.4966580882962164, 1.4968358609205379, 1.497045244675415, 1.4972808422879653, 1.4975357454304188, 1.497801905604383, 1.4980704148579924, 1.4983323511363766, 1.4985800292099267, 1.4988078033125802, 1.499011983421131, 1.4991904468994468, 1.4993425235936466, 1.4994690996393158, 1.499572394745145, 1.499655294707181, 1.4997206981575342, 1.4997713236836083, 1.4998097630024074, 1.4998384005667182, 1.4998591573336775]",75,0.6666666640660647,,0.4998591612345804,0.4998591612345804,1.4998591573336775,,0.9999061048891184,,,,7.228816986083984,7.263471603393555,True,0.03595924377441406,0.0012903213500976562,0.0,0.03595924377441406,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000001_9f99b1afad88_seed42_L1_M1_amplified.npz,7.242829322814941,2026-08-26 02:46:53,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,True,False,,True,False,True,False,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,1,"[(1, 2), (0, 1)]","[1.0, 1.0]"
98f0052c,3,2,4,75.0,False,True,"[1, 1, 1]",,1.999999998738248,1.999999998738248,,,0.9999999960990971,0.9999999960990971,0.9999999960990974,"[0.3090625618884249, 0.3499036215331033, 0.39473843508663853, 0.44309243189000636, 0.4944799738898684, 0.5484178371264552, 0.6043402301963691, 0.6615388666189462, 0.7191984909660071, 0.7764410369228125, 0.8323625111981584, 0.8860751692887955, 0.9367620366132834, 0.9837431860495797, 1.026540041401466, 1.0649100589900795, 1.0988354695997835, 1.128488530968295, 1.1542030444103049, 1.1764491738062248, 1.1957961000163992, 1.2128618111669407, 1.2282609384712204, 1.2425595516077332, 1.256239567611585, 1.2696729482027342, 1.2831077739008334, 1.29666819318576, 1.3103667782745358, 1.3241246519698575, 1.337794598636434, 1.3511843110337058, 1.3640786181637152, 1.3762603879511122, 1.3875301103705504, 1.3977237605818644, 1.4067280588318325, 1.4144919754370369, 1.4210330102272146, 1.4264367879142745, 1.4308489128096582, 1.434459109961778, 1.4374792627555717, 1.4401187823297108, 1.4425619486418606, 1.4449514539912092, 1.4473803885600127, 1.4498926248295942, 1.4524895450493518, 1.455140628280302, 1.4577951870790684, 1.4603935878078176, 1.4628767124876418, 1.4651930506037816, 1.4673033390214556, 1.469182738427408, 1.4708210694742168, 1.4722215511639911, 1.4733985516224903, 1.4743749175271543, 1.475179223025486, 1.4758431265574306, 1.4763989897790397, 1.4768777425079165, 1.4773070323411346, 1.4777097300292346, 1.4781029155938554, 1.4784974875599388, 1.4788984267490726, 1.4793057335148838, 1.4797158223432492, 1.4801232290657662, 1.4805222572625816, 1.4809082833683487, 1.4812786227011852, 1.481632733015016]",75,0.6666666640660647,,0.481632736915919,0.481632736915919,1.481632733015016,,0.987755155343344,,,,9.948616981506348,9.982963800430298,True,0.03595924377441406,0.0015981197357177734,0.0,0.03595924377441406,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000001_9f99b1afad88_seed42_L1_M1_amplified.npz,9.965421199798584,2026-08-26 02:46:55,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,True,False,,True,False,True,False,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,1,"[(1, 2), (0, 1)]","[1.0, 1.0]"
0360548a,5,4,3,75.0,False,True,"[1, 1, 1]",,3.999999939096554,3.999999939096554,,,1.9999989627638288,1.9999989627638288,1.9999989627638288,"[1.5325513731266347, 1.5553514092223906, 1.5764257797647072, 1.596042508127413, 1.6143807821632008, 1.6312911363282079, 1.646686388507145, 1.6606771193975807, 1.6735343363449302, 1.6855516813497842, 1.6969526003492652, 1.7079018580178493, 1.7185586709367522, 1.729072017738481, 1.7395357990776958, 1.7500056591549469, 1.760538308113193, 1.7712030353079284, 1.7820713571041933, 1.7932072785240798, 1.8046640867215176, 1.816481919230354, 1.8286840573141743, 1.8412735867423362, 1.8542322256099257, 1.8675216628736955, 1.8810864233568825, 1.8948570628466066, 1.9087525221807886, 1.9226811876450038, 1.9365417217282515, 1.9502246427555114, 1.96361574081502, 1.9766017332604326, 1.9890775919559505, 2.000954668784021, 2.012168069366987, 2.022681342406076, 2.032487713175876, 2.0416079250470847, 2.050085982227582, 2.057983393523702, 2.0653724514722227, 2.0723286697468235, 2.078923444466338, 2.085217986144168, 2.0912591327323766, 2.0970778956718035, 2.102690681264396, 2.108102383048548, 2.113310614595729, 2.1183099372333007, 2.1230956029273877, 2.1276662284011914, 2.1320254669764087, 2.13618264935055, 2.14015258448561, 2.143954692244114, 2.147611658122677, 2.151147828533343, 2.154587511828186, 2.157953529228724, 2.161265945253724, 2.1645411249746536, 2.167791267592014, 2.1710243314562123, 2.1742441759270545, 2.1774512044381362, 2.1806431041640084, 2.18381583803135, 2.186964699644144, 2.1900853608551465, 2.193174824375755, 2.196232136877958, 2.199258909146609, 2.2022596859149743]",75,0.6830597550422913,,0.20226072315114552,0.20226072315114552,2.2022596859149743,,0.7521378708726005,,,,9.468335628509521,9.575207710266113,True,0.11467695236206055,0.007791757583618164,0.0,0.11467695236206055,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000003_3fe097836279_seed42_L1_M1_amplified.npz,9.496501445770264,2026-08-26 02:46:56,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,3,"[(1, 2), (3, 4), (0, 1), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
0cee94d0,3,2,5,75.0,False,True,"[1, 1, 1]",,1.999999998738248,1.999999998738248,,,0.9999999960990971,0.9999999960990971,0.9999999960990974,"[0.8628819807063927, 0.9150149276566211, 0.9602922434137173, 0.998662494271222, 1.0314199086131397, 1.0598399678067931, 1.0853677400969215, 1.1095366748390505, 1.1334543838049016, 1.1575903154329863, 1.18188810027394, 1.20596217682473, 1.2292737973035264, 1.251275627282543, 1.2715278632378533, 1.2897754233743781, 1.3059663761448193, 1.320213382209946, 1.332734631593605, 1.3438052739931095, 1.3537167143847693, 1.362731411944004, 1.371038122414074, 1.3787266029755068, 1.3857944868670906, 1.3921823276121934, 1.397822302304754, 1.4026837315612655, 1.4068027568283, 1.410287952530837, 1.4133009821377627, 1.4160193953935296, 1.4185955619092163, 1.4211277577364174, 1.4236531023785601, 1.4261623583259049, 1.4286276115524597, 1.4310299471931052, 1.4333763008889862, 1.43570043822286, 1.4380501368716732, 1.4404680663299896, 1.442975207327088, 1.4455627806368092, 1.4481945090008757, 1.4508168649063387, 1.453373259442304, 1.4558171467868675, 1.458120235890895, 1.460273603996522, 1.4622821924153042, 1.4641553466159616, 1.4658978857781004, 1.4675057066530899, 1.4689677241186256, 1.4702725917025419, 1.4714163981101869, 1.4724071733409818, 1.4732640570003581, 1.4740118289363011, 1.4746737746740524, 1.475266446701073, 1.47579852484126, 1.4762736304651305, 1.4766949715225777, 1.4770690327032676, 1.4774064915357272, 1.477720126435095, 1.4780212691729466, 1.4783169677143844, 1.478609376442465, 1.4788974714266163, 1.479179909163147, 1.479457290959406, 1.4797327764675798, 1.480010977383276]",75,0.6666666640660647,,0.48001098128417885,0.48001098128417885,1.480010977383276,,0.9866739849221839,,,,13.53325080871582,13.568002700805664,True,0.03595924377441406,0.001191854476928711,0.0,0.03595924377441406,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000001_9f99b1afad88_seed42_L1_M1_amplified.npz,13.553795337677002,2026-08-26 02:46:59,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,True,False,,True,False,True,False,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,1,"[(1, 2), (0, 1)]","[1.0, 1.0]"
298bab0d,5,4,4,75.0,False,True,"[1, 1, 1]",,3.999999939096554,3.999999939096554,,,1.9999989627638288,1.9999989627638288,1.9999989627638288,"[0.9132030859067447, 0.95122946521847, 0.9915730033393709, 1.033709162909014, 1.0771939233574586, 1.1218583838654173, 1.1677044372866365, 1.2145632998836733, 1.262125073646779, 1.3100128990971818, 1.357804086778849, 1.405040471073636, 1.4512434803940257, 1.4959378246320556, 1.5386841852826478, 1.5791189623781254, 1.6169959381339536, 1.652218141352969, 1.684843430157315, 1.715053591306064, 1.7430982900619285, 1.7692404028004773, 1.793721181169294, 1.8167470541505464, 1.8384909367551032, 1.8591001394278677, 1.8787048539288573, 1.8974241325303611, 1.9153681105311422, 1.9326368462865875, 1.9493168737830646, 1.9654770471037293, 1.9811650925771536, 1.9964061310525447, 2.011203939965287, 2.025544910968159, 2.039404679886408, 2.052756233811935, 2.0655786686600135, 2.0778651569160163, 2.0896286603052427, 2.1009046328788723, 2.111749874508408, 2.122237836943237, 2.1324512418260944, 2.142473514248386, 2.1523806269251806, 2.1622349984459834, 2.1720817064445503, 2.18194735589005, 2.1918408650635084, 2.2017558057383293, 2.211673631793355, 2.2215673515860668, 2.231405352007004, 2.241154879845483, 2.2507851832189756, 2.260269842538059, 2.2695883124086738, 2.278726627770898, 2.2876769814326594, 2.2964365846498604, 2.305005972140448, 2.3133870095591496, 2.3215810570015014, 2.3295876213662785, 2.3374037152538594, 2.3450241722881584, 2.35244263908871, 2.3596532764113767, 2.3666526698225065, 2.373441639754445, 2.380026726526671, 2.3864209057774315, 2.392643604794953, 2.398719934632018]",75,0.6830597550422913,,0.398720971868189,0.398720971868189,2.398719934632018,,0.8192349503524651,,,,14.244123697280884,14.357519388198853,True,0.11467695236206055,0.0012655258178710938,0.0,0.11467695236206055,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000003_3fe097836279_seed42_L1_M1_amplified.npz,14.262099981307983,2026-08-26 02:47:01,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,3,"[(1, 2), (3, 4), (0, 1), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
d60bccf2,9,8,1,75.0,False,True,"[1, 1, 1]",,7.9999999288731924,7.9999999288731924,,,3.9999999942118816,3.999999994211883,3.9999999942118802,"[3.8738882688615695, 3.8892689110853103, 3.903230911915713, 3.915786000433239, 3.9269582453041916, 3.9367847354890473, 3.945316691950813, 3.9526197117514266, 3.9587737296878305, 3.9638719726961162, 3.9680190263504995, 3.97132803090947, 3.973916891372475, 3.975903916452335, 3.977403555729508, 3.978522344153495, 3.9793558482893645, 3.9799865752491965, 3.980483037015402, 3.9808998756633813, 3.9812786765287753, 3.981649336925782, 3.9820318094857874, 3.9824377737422654, 3.982872612308181, 3.9833369922119575, 3.9838284148401883, 3.9843425325791912, 3.9848742209926797, 3.9854184485385136, 3.985970921882499, 3.9865285085505526, 3.987089381753784, 3.9876530468401206, 3.9882201826502377, 3.9887923369261777, 3.9893715000314263, 3.9899596936483954, 3.9905585954503415, 3.9911691547882207, 3.991791524598776, 3.992424759388982, 3.9930670183339316, 3.993715622586696, 3.994367266714009, 3.995018337262257, 3.995665177082868, 3.9963044407073656, 3.9969332362123424, 3.9975494503653053, 3.998151849043893, 3.9987400549792254, 3.999314577129125, 3.999876689372661, 4.00042829382499, 4.000971653490728, 4.00150920349443, 4.002043274814349, 4.002575895156335, 4.003108645348536, 4.003642538120213, 4.004177978873505, 4.004714827065123, 4.005252418930653, 4.005789720842388, 4.006325514217178, 4.006858490028016, 4.007387413340892, 4.007911225533248, 4.008429169897363, 4.008940783127096, 4.009445907921631, 4.009944688566586, 4.0104375001261054, 4.010924907428513, 4.011407549189459]",75,0.6973500687259211,,0.011407554977576506,0.011407554977577838,4.011407549189459,,0.6993388335407008,,,,19.278774738311768,19.45138931274414,True,0.17470860481262207,0.002077817916870117,0.0,0.17470860481262207,Results/warm_start_cache/path_graphs_2to12vertices_11instances_AdjacencyList__filehash_01292d61/hog_idx000007_7fe36149e5ca_seed42_L1_M1_amplified.npz,19.294753789901733,2026-08-26 02:47:04,x86_64,dacsgpu0003,,64,64,3.11.15,0.3,True,False,True,False,,True,True,True,False,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/Exp5/path_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,7,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (7, 8), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
