run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_max_retries,queue_poll_interval_seconds,max_graph_vertices,qaoa_seed,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
3ff318b0,6,11,1,50.0,False,False,"[1, 1, 1]",5.451605962955751,,,,,,,,"[3.3182673775946085, 3.336353530561471, 3.3540755915608655, 3.371290160955903, 3.387854198706272, 3.403627755242015, 3.418477029842141, 3.432277867289772, 3.444919765590085, 3.456310026410324, 3.466378234581881, 3.4750803744523164, 3.4824026290871393, 3.4883643981321684, 3.493019797239165, 3.496457424042712, 3.498797599630449, 3.500187385054586, 3.500793148186356, 3.5007915988789606, 3.5003599984905467, 3.499666754603319, 3.4988634311265425, 3.4980787738934214, 3.4974151067735137, 3.4969470565231546, 3.496722411723572, 3.4967645891832455, 3.497076009207873, 3.4976424016624863, 3.498437171971407, 3.499425843911767, 3.500570058106767, 3.5018312702210674, 3.5031738286127383, 3.5045672910298853, 3.5059882314103343, 3.507421121042842, 3.5088585628650226, 3.510300838463338, 3.5117550019416073, 3.5132334824436913, 3.5147522742381834, 3.5163290403976046, 3.5179813336791605, 3.5197245909113755, 3.5215707324152987, 3.5235266192932304, 3.525593230288245, 3.5277650515375956, 3.530029691151353]",50,,,,,3.530029691151353,,0.6475210635431622,,,,1.5076868534088135,1.5076868534088135,False,,0.0,0.0,,,1.518876314163208,2026-08-14 01:54:06,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,11,1,False,_Exp5_subexp4_standardWithHeuristic,1,,12600001,126,"[(1, 3), (2, 3), (3, 5), (3, 4), (1, 5), (4, 5), (2, 5), (0, 5), (1, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
ba2d7e93,10,17,1,50.0,False,False,"[1, 1, 1]",8.999999999999986,,,,,,,,"[3.8482836713178386, 3.8708772441518415, 3.8913239178586907, 3.90966838632161, 3.925968812099435, 3.9402965327632353, 3.9527364363498076, 3.9633867586012794, 3.9723590529926804, 3.9797770864975077, 3.9857753753874827, 3.9904968081485124, 3.9940900903950545, 3.9967059082193583, 3.9984934960066654, 3.9995968943655384, 4.00015170138038, 4.000282479241034, 4.000100884381207, 3.9997044923580605, 3.999176470586315, 3.998585847430333, 3.9979882056587064, 3.997426623976437, 3.9969330451454548, 3.9965294766486643, 3.996229391618432, 3.9960389039923365, 3.995958274656609, 3.995982871900647, 3.9961043986330806, 3.9963117122495215, 3.9965917780070286, 3.9969303930636837, 3.9973129011633484, 3.9977248052491574, 3.99815219386515, 3.9985821774587182, 3.999003219553138, 3.999405591116747, 3.999781529956559, 4.0001253309475295, 4.000433628378552, 4.000705418149929, 4.000941946898175, 4.001146525859141, 4.001324624970901, 4.001483397052354, 4.001631504216925, 4.001778856553069, 4.00193621000542]",50,,,,,4.00193621000542,,0.4446595788894918,,,,2.1324262619018555,2.1324262619018555,False,,0.0,0.0,,,2.1469554901123047,2026-08-14 01:54:07,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,11,1,False,_Exp5_subexp4_standardWithHeuristic,1,,10400001,104,"[(8, 9), (0, 1), (2, 3), (0, 4), (2, 6), (6, 9), (7, 9), (6, 8), (4, 9), (7, 8), (1, 5), (4, 5), (3, 7), (5, 9), (4, 8), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
d3cc0d65,7,12,1,50.0,False,False,"[1, 1, 1]",5.854637679718476,,,,,,,,"[3.290884206791859, 3.3259095722823955, 3.3607928748043085, 3.395266649472353, 3.4294766319317134, 3.46384222045192, 3.498386793553171, 3.532698838587242, 3.566236693924237, 3.598488126494518, 3.629040865243715, 3.6576169068406523, 3.6840441778775723, 3.7081592195531736, 3.7297349279907728, 3.748513302310506, 3.7643064914020523, 3.777094235077263, 3.7870651101840727, 3.7945744920664524, 3.8000441160050644, 3.8038687915948546, 3.8063759826725505, 3.80783349174795, 3.8084817634077863, 3.808555533121942, 3.808270659275539, 3.80778870528555, 3.807198727310624, 3.8065337137756856, 3.8058068309564366, 3.805046050899141, 3.8043099847990494, 3.8036779449404703, 3.8032224439516518, 3.802987567193145, 3.8029885097995173, 3.803226676564098, 3.803703355285703, 3.8044200362698626, 3.805365432821539, 3.8065003476247568, 3.807755039465449, 3.8090423936086735, 3.8102787550007107, 3.81139937720281, 3.812361268564058, 3.81313720577734, 3.8137105417373984, 3.814077128732462, 3.814251064331344]",50,,,,,3.814251064331344,,0.6514922481957508,,,,1.7000863552093506,1.7000863552093506,False,,0.0,0.0,,,1.7147040367126465,2026-08-14 01:54:07,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,False,False,,True,True,True,True,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,11,1,False,_Exp5_subexp4_standardWithHeuristic,1,,13500001,135,"[(2, 3), (1, 6), (0, 4), (2, 6), (3, 5), (0, 3), (4, 6), (5, 6), (3, 4), (1, 5), (2, 5), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
a706bfcd,6,11,2,50.0,False,False,"[1, 1, 1]",5.451605962955751,,,,,,,,"[2.051377578036221, 2.099706378321481, 2.1409235168041, 2.1752393539597117, 2.203651462634911, 2.228222363855266, 2.2513274896939763, 2.2743929563848604, 2.2978245252570235, 2.3215395185764587, 2.345318309571515, 2.368960621310264, 2.3923440641120153, 2.415435997869226, 2.438282688780429, 2.4609831377167106, 2.4836517799853945, 2.506377046217407, 2.529190067236828, 2.5520542745657697, 2.5748787149695853, 2.597547715422319, 2.619955620267537, 2.6420385878610038, 2.6637995506133936, 2.6853241341757816, 2.7067879657517055, 2.7284549427349774, 2.7506665189445507, 2.773821915736816, 2.7983501254721737, 2.8246758353893715, 2.853182277955045, 2.884175471142309, 2.9178529122413264, 2.9542787023691233, 2.9933649840234913, 3.0348593899356984, 3.0783376259667667, 3.1232029271089505, 3.168695900675371, 3.2139198055821385, 3.257886126215309, 3.29958331070404, 3.338068181050335, 3.37257234275582, 3.4026084203099782, 3.4280533912029876, 3.4491815336367004, 3.4666256108685465, 3.4812631087367087]",50,,,,,3.4812631087367087,,0.6385757027181101,,,,3.106938600540161,3.106938600540161,False,,0.0,0.0,,,3.1158688068389893,2026-08-14 01:54:07,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,11,1,False,_Exp5_subexp4_standardWithHeuristic,1,,12600101,126,"[(1, 3), (2, 3), (3, 5), (3, 4), (1, 5), (4, 5), (2, 5), (0, 5), (1, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
cac534e3,9,10,1,50.0,False,False,"[1, 1, 1]",5.91272447173041,,,,,,,,"[2.1231664838676534, 2.1723997614533634, 2.219529194943551, 2.2641876068826154, 2.3060354318965897, 2.344775006137516, 2.380169953231166, 2.412070463248483, 2.4404451778770144, 2.46541675374479, 2.4872874737558126, 2.506524599753553, 2.52367737212818, 2.539249828337202, 2.5536031625057345, 2.5669300321099664, 2.5792830680387717, 2.5906239084029594, 2.6008745625992136, 2.609963765435027, 2.617863625380268, 2.6246083756545646, 2.6302884657276313, 2.6350219299830644, 2.638919426967897, 2.6420627182658993, 2.6445043303326674, 2.6462821683433133, 2.647438390613171, 2.6480353106427037, 2.6481637636054263, 2.64794132193584, 2.647499471091482, 2.6469632989632452, 2.6464313994474935, 2.645964093828677, 2.6455837518237, 2.645285003985687, 2.645049376615903, 2.644858911254975, 2.6447049788705845, 2.6445901914324033, 2.6445241777915816, 2.64451605613888, 2.6445678027451596, 2.6446717671199735, 2.6448131495100586, 2.6449756022857356, 2.6451471004349343, 2.64532353392768, 2.6455085458956926]",50,,,,,2.6455085458956926,,0.4474263190419664,,,,1.7138738632202148,1.7138738632202148,False,,0.0,0.0,,,1.72697114944458,2026-08-14 01:54:08,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,11,1,False,_Exp5_subexp4_standardWithHeuristic,1,,9800001,98,"[(2, 3), (0, 4), (3, 8), (5, 7), (4, 6), (6, 8), (7, 8), (1, 5), (2, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
e508b44f,7,12,2,50.0,False,False,"[1, 1, 1]",5.854637679718476,,,,,,,,"[2.523562578160559, 2.608812164599345, 2.688463068258093, 2.7622067375295556, 2.829863237857461, 2.8914012751071976, 2.946951349321527, 2.996807060196214, 3.041408878950426, 3.081311211234461, 3.1171408670957494, 3.1495565346322416, 3.1792157239227334, 3.206748503139259, 3.232734599835264, 3.2576836319628435, 3.2820205922150705, 3.3060788699546344, 3.3301014835194804, 3.3542493321882403, 3.378613116807162, 3.4032268588696035, 3.4280806394886927, 3.4531310882000827, 3.4783094113311037, 3.503526976823338, 3.528678745471177, 3.5536453909609294, 3.5782947795278996, 3.6024831471772782, 3.626056974744899, 3.648855860700528, 3.6707166641314224, 3.6914789194794735, 3.7109916472957964, 3.7291208207206514, 3.745757088701073, 3.7608233696025897, 3.77428102662757, 3.786134110880139, 3.796431346694093, 3.8052651483832496, 3.8127677902974693, 3.819104351866661, 3.824463522610797, 3.8290460188401747, 3.8330522441007506, 3.8366698055664643, 3.8400622524440187, 3.8433606318994413, 3.8466581573340792]",50,,,,,3.8466581573340792,,0.6570275340282113,,,,3.4918124675750732,3.4918124675750732,False,,0.0,0.0,,,3.509101152420044,2026-08-14 01:54:09,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,False,False,,True,True,True,True,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,11,1,False,_Exp5_subexp4_standardWithHeuristic,1,,13500101,135,"[(2, 3), (1, 6), (0, 4), (2, 6), (3, 5), (0, 3), (4, 6), (5, 6), (3, 4), (1, 5), (2, 5), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
6f93e60f,6,11,3,50.0,False,False,"[1, 1, 1]",5.451605962955751,,,,,,,,"[3.375870794570486, 3.443490831910669, 3.51213896778583, 3.5798374899766623, 3.644367291421496, 3.7034348813976163, 3.7548811309705994, 3.7969384805388606, 3.828619744567526, 3.8502014812176464, 3.8634815218888585, 3.8713508890387343, 3.8767317433125363, 3.8817211326378787, 3.8874300792454215, 3.8942131180286914, 3.9019371213706124, 3.910193832367237, 3.918468406715079, 3.926276369691237, 3.9332640362207534, 3.9392538345455845, 3.944228563081226, 3.9482874492921756, 3.951611600040236, 3.9544414541085575, 3.957050220080245, 3.959703638266547, 3.962616733277512, 3.9659206473218562, 3.9696467298995075, 3.9737319810546374, 3.97804180600755, 3.98240570239259, 3.9866561789565966, 3.9906618314200384, 3.9943486652951194, 3.997706414281368, 4.000780810321099, 4.003654421448335, 4.006419590653166, 4.009149114553574, 4.011872245322692, 4.014563427391331, 4.017147647302976, 4.019521933010901, 4.0215859040161055, 4.023272615872361, 4.024569895282749, 4.0255250140980605, 4.02623142982904]",50,,,,,4.02623142982904,,0.7385404332572302,,,,5.700012445449829,5.700012445449829,False,,0.0,0.0,,,5.712238311767578,2026-08-14 01:54:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,11,1,False,_Exp5_subexp4_standardWithHeuristic,1,,12600201,126,"[(1, 3), (2, 3), (3, 5), (3, 4), (1, 5), (4, 5), (2, 5), (0, 5), (1, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
8b8d94d9,10,17,2,50.0,False,False,"[1, 1, 1]",8.999999999999986,,,,,,,,"[3.7667571359011576, 3.811515215712942, 3.861431692027485, 3.9185010162846696, 3.981934409103701, 4.050982504709741, 4.124517128203488, 4.200931612381154, 4.278434812200769, 4.35520298689871, 4.429486361009668, 4.4997135467586205, 4.564595256566982, 4.623217991670049, 4.67511128946723, 4.720270990862832, 4.75912322889616, 4.792429580049536, 4.8211497032628685, 4.846294396613202, 4.868800948144659, 4.889450983161512, 4.908834582478138, 4.9273509592283755, 4.945232417283438, 4.9625780472750884, 4.979389525245885, 4.995603591432106, 5.011119636369488, 5.025823030892595, 5.039603431222525, 5.052369489370241, 5.06405969900847, 5.074649592273807, 5.084154610933024, 5.092629300188907, 5.100162408539635, 5.10686913124118, 5.112880894524891, 5.118334632115469, 5.12336273074963, 5.128084444016924, 5.132600525485745, 5.1369903002556345, 5.141311783127659, 5.145604144761353, 5.149891633208678, 5.154188470364711, 5.158504153162328, 5.162848254902871, 5.167234556075195]",50,,,,,5.167234556075195,,0.5741371728972449,,,,5.399288654327393,5.399288654327393,False,,0.0,0.0,,,5.41200852394104,2026-08-14 01:54:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,11,1,False,_Exp5_subexp4_standardWithHeuristic,1,,10400101,104,"[(8, 9), (0, 1), (2, 3), (0, 4), (2, 6), (6, 9), (7, 9), (6, 8), (4, 9), (7, 8), (1, 5), (4, 5), (3, 7), (5, 9), (4, 8), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4d4af990,9,10,2,50.0,False,False,"[1, 1, 1]",5.91272447173041,,,,,,,,"[3.1370890181423494, 3.1932168238925454, 3.2502328033326258, 3.3073537804165825, 3.3637436312627322, 3.4185422465451563, 3.4709163702462664, 3.52014509024497, 3.5657412319745587, 3.6075569353949133, 3.6457510210735364, 3.6805853518567915, 3.712244075136684, 3.7408154237429176, 3.7663614810636212, 3.7889779409574977, 3.8088196284736684, 3.8260998896850973, 3.841075089800911, 3.8540238151247483, 3.8652254719949872, 3.8749444007141793, 3.8834218023235385, 3.8908771761328005, 3.8975158099179104, 3.9035351788302526, 3.909121578875979, 3.914433310043532, 3.9195756982774266, 3.924582323437499, 3.929412907762523, 3.9339709617144183, 3.9381336155096482, 3.941783539117006, 3.9448363910731827, 3.947257958344931, 3.9490704955681304, 3.95034738009213, 3.9511984914363514, 3.9517495870792585, 3.9521215497397555, 3.9524140433139, 3.952696690252454, 3.9530083720311358, 3.9533627555690294, 3.9537571056277367, 3.954181410395456, 3.954625330230797, 3.9550814534335754, 3.9555448674449334, 3.9560102950370846]",50,,,,,3.9560102950370846,,0.6690672487702313,,,,4.2081077098846436,4.2081077098846436,False,,0.0,0.0,,,4.219857454299927,2026-08-14 01:54:11,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,11,1,False,_Exp5_subexp4_standardWithHeuristic,1,,9800101,98,"[(2, 3), (0, 4), (3, 8), (5, 7), (4, 6), (6, 8), (7, 8), (1, 5), (2, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2dc642cf,7,12,3,50.0,False,False,"[1, 1, 1]",5.854637679718476,,,,,,,,"[2.972699956737706, 3.0351901458744304, 3.0956302070945783, 3.1567621295070407, 3.216411600454733, 3.2712491698627275, 3.318229489140674, 3.3554462821721827, 3.382737986259152, 3.401999327783201, 3.416675083658026, 3.4302458600458596, 3.4448195469185774, 3.460844333337663, 3.4776915093919722, 3.494401676097415, 3.5102035206835036, 3.5247228352614224, 3.537951648796123, 3.5501078497924268, 3.561482443216931, 3.5723072142065053, 3.582654627325672, 3.5924063528609826, 3.6013163768225875, 3.6091430154507247, 3.6157831163666865, 3.621347209228978, 3.6261559778086494, 3.630675265934773, 3.635411735445151, 3.6408009243651174, 3.6471277770890813, 3.6545102442790203, 3.6629451572521865, 3.67238473944186, 3.682799676554474, 3.694209774256401, 3.706719041831008, 3.7205936099094874, 3.7363414663177923, 3.754686472293454, 3.7763904943225817, 3.8020189535260425, 3.831774275639, 3.8654437765631604, 3.9024460203138425, 3.941937418781533, 3.9829376074401734, 4.024450489318028, 4.065626070983653]",50,,,,,4.065626070983653,,0.6944282965737943,,,,6.3951756954193115,6.3951756954193115,False,,0.0,0.0,,,6.409399509429932,2026-08-14 01:54:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,False,False,False,False,,True,True,True,True,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/list_193_graphs_adjacency_listhog_v04-12_planar_clawFree.txt,False,0,16,1,1,0,0,0,5,11,1,False,_Exp5_subexp4_standardWithHeuristic,1,,13500201,135,"[(2, 3), (1, 6), (0, 4), (2, 6), (3, 5), (0, 3), (4, 6), (5, 6), (3, 4), (1, 5), (2, 5), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
