run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
619e0569,2,1,1,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.7755575615628914e-17,,2.7755575615628914e-17,,,,0.07354569435119629,0.07354569435119629,False,,0.0,0.0,,,0.07989978790283203,2026-07-30 16:27:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,True,True,1,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,0,"[(0, 1)]",[1.0]
80bdbb66,4,6,1,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.246537404598704,,0.41551246819956805,,,,0.08647584915161133,0.08647584915161133,False,,0.0,0.0,,,0.09230709075927734,2026-07-30 16:27:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,True,False,True,3,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,2,"[(1, 3), (0, 1), (2, 3), (0, 3), (1, 2), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
f448090c,2,1,1,10.0,False,False,"[1, 1, 1]",,,,,,,,,,,,0.5475193862250349,,0.5475193862250349,,,,0.13366961479187012,0.13366961479187012,False,,0.0,0.0,,,0.14000558853149414,2026-07-30 16:27:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,True,True,1,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,0,"[(0, 1)]",[1.0]
0f63f332,2,1,2,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,0.3530100420448175,,0.3530100420448175,,,,0.1362471580505371,0.1362471580505371,False,,0.0,0.0,,,0.141890287399292,2026-07-30 16:27:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,True,True,1,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,0,"[(0, 1)]",[1.0]
dd602c84,2,1,3,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,0.09724943601421782,,0.09724943601421782,,,,0.15682148933410645,0.15682148933410645,False,,0.0,0.0,,,0.16292309761047363,2026-07-30 16:27:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,True,True,1,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,0,"[(0, 1)]",[1.0]
9c8fc4a8,2,1,2,10.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.7755575615628914e-17,,2.7755575615628914e-17,,,,0.23825383186340332,0.23825383186340332,False,,0.0,0.0,,,0.24442028999328613,2026-07-30 16:27:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,True,True,1,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,0,"[(0, 1)]",[1.0]
8ff6e84f,2,1,3,10.0,False,False,"[1, 1, 1]",,,,,,,,,,,,6.938893903907228e-18,,6.938893903907228e-18,,,,0.4092385768890381,0.4092385768890381,False,,0.0,0.0,,,0.4162106513977051,2026-07-30 16:27:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,True,True,1,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,0,"[(0, 1)]",[1.0]
c78a9a8b,4,6,2,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.6831881079664628,,0.5610627026554876,,,,0.20653414726257324,0.20653414726257324,False,,0.0,0.0,,,0.21398496627807617,2026-07-30 16:27:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,True,False,True,3,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,2,"[(1, 3), (0, 1), (2, 3), (0, 3), (1, 2), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
817c81ac,4,6,1,10.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.1381797696026523,,0.37939325653421746,,,,0.16152572631835938,0.16152572631835938,False,,0.0,0.0,,,0.16724777221679688,2026-07-30 16:27:13,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,True,False,True,3,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,2,"[(1, 3), (0, 1), (2, 3), (0, 3), (1, 2), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
36d4432f,4,6,3,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.0464489157126577,,0.3488163052375526,,,,0.4161953926086426,0.4161953926086426,False,,0.0,0.0,,,0.42136240005493164,2026-07-30 16:27:13,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,False,True,False,True,3,True,False,True,False,adam,False,hamqaoa,0.01,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,False,0,32,1,1,0,0,0,5,1,,2,"[(1, 3), (0, 1), (2, 3), (0, 3), (1, 2), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
