run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_start,n_end,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
5fe75ee3,4,6,1,50.0,False,True,"[1, 1, 1]",,5.999999892567975,2.9999999462839875,1.9845936887867452,1.7825827509695584,1.9845936887867448,1.9845936887867452,0.6615312295955817,,0.05562198072771807,0.055621980727718956,2.0124046791506043,,0.6708015597168681,,,,86.40560054779053,86.44946050643921,True,0.044727325439453125,0.0008552074432373047,0.0,0.044727325439453125,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed42_L2_M1_standard.npz,86.41544365882874,2026-06-24 23:44:16,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,42,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,1,42,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
bb6ea83a,4,6,1,50.0,False,True,"[1, 1, 1]",,5.999999892567975,2.9999999462839875,1.8686585776881512,1.7825827509695584,1.8686585776881517,1.8686585776881508,0.6228861925627169,,0.3577962858460304,0.3577962858460286,2.047556720611166,,0.6825189068703886,,,,88.00193572044373,88.04248261451721,True,0.04366183280944824,0.0031044483184814453,0.0,0.04366183280944824,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed2000042_L2_M1_standard.npz,88.01014852523804,2026-06-24 23:44:17,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,2000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,3,2000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
91c2c27e,4,6,1,50.0,False,True,"[1, 1, 1]",,5.999999892567975,2.9999999462839875,1.9691999137358018,1.7825827509695584,1.9691999137358025,1.9691999137358036,0.6563999712452678,,0.04920112633409435,0.04920112633409657,1.9938004769028508,,0.6646001589676169,,,,88.43529796600342,88.47899913787842,True,0.04492640495300293,0.0012137889862060547,0.0,0.04492640495300293,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed1000042_L2_M1_standard.npz,88.44844126701355,2026-06-24 23:44:18,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,1000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,2,1000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
af466631,4,6,1,50.0,False,True,"[1, 1, 1]",,5.999999892567975,2.9999999462839875,1.9051200747586432,1.7825827509695584,1.9051200747586434,1.9051200747586432,0.6350400249195477,,0.201088048342847,0.20108804834284655,2.0056640989300667,,0.6685546996433556,,,,88.02888226509094,88.07125234603882,True,0.04451727867126465,0.00213623046875,0.0,0.04451727867126465,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed3000042_L2_M1_standard.npz,88.03779983520508,2026-06-24 23:44:21,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,3000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,4,3000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
af297077,4,6,1,50.0,False,True,"[1, 1, 1]",,5.999999892567975,2.9999999462839875,1.9595959275744785,1.7825827509695584,1.9595959275744779,1.9595959275744788,0.6531986425248263,,0.6963760860269321,0.6963760860269339,2.307783970587945,,0.769261323529315,,,,89.96853470802307,90.01188063621521,True,0.04565739631652832,0.002279520034790039,0.0,0.04565739631652832,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed4000042_L2_M1_standard.npz,89.98114204406738,2026-06-24 23:45:54,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,4000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,5,4000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
de5b1deb,3,3,3,50.0,False,True,"[1, 1, 1]",,3.7499999594335924,1.8749999797167962,1.1320648358283079,1.093800901630761,1.0805077876724387,1.1320648358283079,0.7547098905522053,,0.7340894021280508,0.8372034984397891,1.4991095368923333,,0.9994063579282222,,,,260.9940495491028,261.02888798713684,True,0.03881096839904785,0.003953695297241211,0.0,0.03881096839904785,Results/warm_start_cache/complete_graphs/complete/complete_n3_70d602de720d_seed3000042_L2_M1_standard.npz,261.009646654129,2026-06-24 23:45:58,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,3000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,4,3000042,,"[(0, 1), (0, 2), (1, 2)]",
b941089c,3,3,3,50.0,False,True,"[1, 1, 1]",,3.7499999594335924,1.8749999797167962,1.1164658191350436,1.093800901630761,1.058893891309655,1.1164658191350436,0.7443105460900291,,0.7635861816778178,0.8787300373285949,1.4982589099739525,,0.9988392733159683,,,,262.48131561279297,262.51548862457275,True,0.03839373588562012,0.0042073726654052734,0.0,0.03839373588562012,Results/warm_start_cache/complete_graphs/complete/complete_n3_70d602de720d_seed42_L2_M1_standard.npz,262.49170207977295,2026-06-24 23:46:00,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,42,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,1,42,,"[(0, 1), (0, 2), (1, 2)]",
4bb0c9e0,3,3,3,50.0,False,True,"[1, 1, 1]",,3.7499999594335924,1.8749999797167962,1.142887760103247,1.093800901630761,1.057517713006784,1.1428877601032477,0.7619251734021651,,0.7125116203198592,0.8832517145127863,1.4991435702631772,,0.9994290468421182,,,,262.83494806289673,262.8814914226532,True,0.050038814544677734,0.003482341766357422,0.0,0.050038814544677734,Results/warm_start_cache/complete_graphs/complete/complete_n3_70d602de720d_seed1000042_L2_M1_standard.npz,262.8520858287811,2026-06-24 23:46:00,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,1000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,2,1000042,,"[(0, 1), (0, 2), (1, 2)]",
9ac36eda,3,3,3,50.0,False,True,"[1, 1, 1]",,3.7499999594335924,1.8749999797167962,1.1700632053014948,1.093800901630761,1.0927112109761992,1.1700632053014943,0.7800421368676629,,0.659282805948255,0.8139867945988453,1.4997046082756218,,0.9998030721837479,,,,261.5326609611511,261.5691421031952,True,0.037333011627197266,0.0008261203765869141,0.0,0.037333011627197266,Results/warm_start_cache/complete_graphs/complete/complete_n3_70d602de720d_seed6000042_L2_M1_standard.npz,261.5425851345062,2026-06-24 23:46:01,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,6000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,7,6000042,,"[(0, 1), (0, 2), (1, 2)]",
b3ac4b5a,3,3,3,50.0,False,True,"[1, 1, 1]",,3.7499999594335924,1.8749999797167962,1.1747742481478376,1.093800901630761,1.1194575070571775,1.1747742481478374,0.7831828320985582,,0.6495134634949644,0.7601469456762842,1.4995309798953196,,0.9996873199302131,,,,262.2494819164276,262.28440380096436,True,0.035871267318725586,0.0009379386901855469,0.0,0.035871267318725586,Results/warm_start_cache/complete_graphs/complete/complete_n3_70d602de720d_seed5000042_L2_M1_standard.npz,262.25481271743774,2026-06-24 23:46:01,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,5000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,6,5000042,,"[(0, 1), (0, 2), (1, 2)]",
f46a0ce5,3,3,3,50.0,False,True,"[1, 1, 1]",,3.7499999594335924,1.8749999797167962,1.1663019577452418,1.093800901630761,1.1095527331543988,1.1663019577452416,0.7775346384968277,,0.6663189936781011,0.7798174428597866,1.4994614545842921,,0.9996409697228614,,,,264.07736563682556,264.112402677536,True,0.035892486572265625,0.0008432865142822266,0.0,0.035892486572265625,Results/warm_start_cache/complete_graphs/complete/complete_n3_70d602de720d_seed4000042_L2_M1_standard.npz,264.0837802886963,2026-06-24 23:46:02,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,4000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,5,4000042,,"[(0, 1), (0, 2), (1, 2)]",
ea853f0b,3,3,3,50.0,False,True,"[1, 1, 1]",,3.7499999594335924,1.8749999797167962,1.1940417455737289,1.093800901630761,1.1071056608024274,1.1940417455737287,0.7960278303824858,,0.6112893781592152,0.7851615477018177,1.4996864346533363,,0.9997909564355575,,,,264.3119087219238,264.36104106903076,True,0.051226139068603516,0.0020821094512939453,0.0,0.051226139068603516,Results/warm_start_cache/complete_graphs/complete/complete_n3_70d602de720d_seed2000042_L2_M1_standard.npz,264.323769569397,2026-06-24 23:46:02,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,2000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,3,2000042,,"[(0, 1), (0, 2), (1, 2)]",
617c6109,3,3,3,50.0,False,True,"[1, 1, 1]",,3.7499999594335924,1.8749999797167962,1.0486084583525557,1.093800901630761,1.024096794119576,1.0486084583525552,0.6990723055683702,,0.9021169288915911,0.9511402573575496,1.4996669227983508,,0.9997779485322339,,,,263.0600848197937,263.09555768966675,True,0.03630375862121582,0.0008223056793212891,0.0,0.03630375862121582,Results/warm_start_cache/complete_graphs/complete/complete_n3_70d602de720d_seed8000042_L2_M1_standard.npz,263.06693744659424,2026-06-24 23:46:03,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,8000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,9,8000042,,"[(0, 1), (0, 2), (1, 2)]",
99798966,3,3,3,50.0,False,True,"[1, 1, 1]",,3.7499999594335924,1.8749999797167962,1.1381500003431757,1.093800901630761,1.0652168958904942,1.1381500003431755,0.7587666668954504,,0.7208455876973701,0.8667117966027327,1.4985727941918605,,0.9990485294612403,,,,263.83933186531067,263.8723006248474,True,0.0338139533996582,0.0008347034454345703,0.0,0.0338139533996582,Results/warm_start_cache/complete_graphs/complete/complete_n3_70d602de720d_seed7000042_L2_M1_standard.npz,263.8475658893585,2026-06-24 23:46:03,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,7000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,8,7000042,,"[(0, 1), (0, 2), (1, 2)]",
973678c8,3,3,3,50.0,False,True,"[1, 1, 1]",,3.7499999594335924,1.8749999797167962,1.1334808401303496,1.093800901630761,1.0700267758911068,1.1334808401303498,0.7556538934202331,,0.7322559029726778,0.8591640314511637,1.4996087916166887,,0.9997391944111258,,,,263.94482350349426,263.9813120365143,True,0.03768205642700195,0.0011830329895019531,0.0,0.03768205642700195,Results/warm_start_cache/complete_graphs/complete/complete_n3_70d602de720d_seed9000042_L2_M1_standard.npz,263.9567759037018,2026-06-24 23:46:05,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,9000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,10,9000042,,"[(0, 1), (0, 2), (1, 2)]",
6770a104,4,6,1,50.0,False,True,"[1, 1, 1]",,5.999999892567975,2.9999999462839875,1.9703263494011118,1.7825827509695584,1.970326349401112,1.970326349401112,0.6567754498003707,,0.7602572117708322,0.7602572117708322,2.350454955286528,,0.7834849850955093,,,,88.48911595344543,88.53211975097656,True,0.04508638381958008,0.0020704269409179688,0.0,0.04508638381958008,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed5000042_L2_M1_standard.npz,88.49804449081421,2026-06-24 23:47:32,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,5000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,6,5000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
b739705f,4,6,1,50.0,False,True,"[1, 1, 1]",,5.999999892567975,2.9999999462839875,1.6952274147878108,1.7825827509695584,1.6952274147878112,1.6952274147878121,0.5650758049292707,,0.3942399117869111,0.39423991178691287,1.8923473706812677,,0.6307824568937559,,,,89.05806565284729,89.1000828742981,True,0.04456472396850586,0.0018587112426757812,0.0,0.04456472396850586,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed6000042_L2_M1_standard.npz,89.06865096092224,2026-06-24 23:47:35,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,6000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,7,6000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
acd08e64,4,6,1,50.0,False,True,"[1, 1, 1]",,5.999999892567975,2.9999999462839875,1.9536869113286075,1.7825827509695584,1.9536869113286064,1.9536869113286066,0.6512289704428689,,0.5320845251183606,0.532084525118361,2.219729173887787,,0.7399097246292623,,,,88.82265019416809,88.86393427848816,True,0.04372215270996094,0.0023577213287353516,0.0,0.04372215270996094,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed7000042_L2_M1_standard.npz,88.835116147995,2026-06-24 23:47:35,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,2,1,7000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,8,7000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
