run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,max_graph_vertices,qaoa_seed,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
06dc5fb1,3,3,1,50.0,False,True,"[1, 1, 1]",,3.000000005981841,1.5000000029909204,1.1076470706446013,0.8912913908741824,1.1076470699121075,1.1076470706446013,1.1076470706446013,"[1.096869660242435, 1.0986284639753459, 1.1003793826067083, 1.1021222091162353, 1.1038567376099482, 1.1055827626103683, 1.1073000834624769, 1.1090085011617759, 1.110707820170584, 1.11239784764924, 1.1140783959878011, 1.1157492831691211, 1.1174103294638391, 1.1190613627084798, 1.120702216113364, 1.1223327285372715, 1.1239527454018252, 1.1255621180936626, 1.1271607065008598, 1.128748376341503, 1.1303250022328228, 1.131890465518349, 1.1334446564189844, 1.134987472728712, 1.1365188200022465, 1.1380386125119726, 1.1395467735378506, 1.1410432350389255, 1.1425279368420298, 1.1440008274674878, 1.1454618664881648, 1.146911020854459, 1.1483482654726087, 1.1497735857855709, 1.1511869754867619, 1.152588437245843, 1.1539779829847414, 1.1553556338436188, 1.1567214209494643, 1.1580753817764076, 1.1594175644857776, 1.1607480254061429, 1.1620668303458117, 1.1633740543489162, 1.164669779947176, 1.1659540992146566, 1.167227110347262, 1.1684889216163334, 1.1697396483126046, 1.1709794153467572, 1.1722083525146982]",50,0.7384313804297342,,0.12912256374019382,0.1291225652051815,1.1722083525146982,,0.7814722350097988,,,,1.7922401428222656,2.6748578548431396,True,0.8847963809967041,0.002165555953979492,0.0,0.8847963809967041,Results/warm_start_cache/complete_graphs_2to12vertices_11instances_AdjacencyList__filehash_1c7be33d/hog_idx000001_ef04306f2d85_noseed_L2_M2_amplified.npz,1.8093030452728271,2026-08-16 01:02:30,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.001,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,100001,1,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
49850abb,4,6,1,50.0,False,True,"[1, 1, 1]",,5.999997097891024,2.999998548945512,1.9864816996751737,1.7825820297133117,1.9864811287829331,1.9864816996751729,1.9864816996751729,"[1.8197974623820419, 1.8219317147013572, 1.8240531277793917, 1.8261614923899026, 1.8282566017146218, 1.8303382565756783, 1.8324062628404683, 1.8344604335820252, 1.8365005881215555, 1.8385265514044107, 1.8405381600590682, 1.8425352554031802, 1.8445176880192622, 1.8464853160722563, 1.8484380082420588, 1.850375641332864, 1.852298098145895, 1.854205275828514, 1.8560970797636225, 1.857973423124809, 1.8598342306305748, 1.8616794333347495, 1.863508969767444, 1.8653227918463955, 1.8671208555021794, 1.868903129366915, 1.8706695903811792, 1.872420221633811, 1.87415501775549, 1.8758739765744714, 1.8775771026543675, 1.8792644096397733, 1.8809359221716755, 1.8825916654933914, 1.8842316772910366, 1.8858559950721467, 1.8874646654942349, 1.8890577412032092, 1.890635280117509, 1.8921973406163, 1.8937439902649411, 1.8952752990110544, 1.8967913429629542, 1.898292199243057, 1.8997779519216493, 1.9012486869553153, 1.902704496300942, 1.9041454674064362, 1.9055716951612138, 1.9069832813915717, 1.908380320595927]",50,0.662160566558391,,0.0,1.1417844794081589e-06,1.9864816996751729,,0.662160566558391,,,,2.0861828327178955,5.818247556686401,True,3.734250545501709,0.002166748046875,0.0,3.734250545501709,Results/warm_start_cache/complete_graphs_2to12vertices_11instances_AdjacencyList__filehash_1c7be33d/hog_idx000002_488e446e6a19_noseed_L2_M2_amplified.npz,2.1030497550964355,2026-08-16 01:02:32,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,True,False,True,3,True,False,True,False,adam,False,hamqaoa,0.001,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,200001,2,"[(1, 3), (0, 1), (2, 3), (0, 3), (1, 2), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
afbcfd34,3,3,2,50.0,False,True,"[1, 1, 1]",,3.000000005981841,1.5000000029909204,1.1076470706446013,0.8912913908741824,1.1076470699121075,1.1076470706446013,1.1076470706446013,"[0.8595863562877378, 0.8623766227110802, 0.8651873204103925, 0.8680183144582738, 0.870869466685172, 0.8737406355006165, 0.8766316744665112, 0.8795424338275236, 0.8824727594609486, 0.8854224940491511, 0.8883914768144262, 0.8913795457721695, 0.8943865378174196, 0.8974122910929195, 0.9004566463343895, 0.9035194477045216, 0.906600543297894, 0.9096997868868689, 0.9128170374159051, 0.9159521576220292, 0.9191050108778495, 0.9222754612739105, 0.925463366649568, 0.9286685747428065, 0.9318909215131577, 0.9351302233576363, 0.9383862756977075, 0.9416588526857834, 0.9449477047527445, 0.9482525647429659, 0.9515731467842611, 0.9549091539189997, 0.9582602842569646, 0.9616262368691192, 0.9650067178221869, 0.9684014449001633, 0.9718101536855512, 0.9752325976587073, 0.9786685530579765, 0.9821178136824996, 0.9855801923788478, 0.9890555121393727, 0.9925436046047234, 0.9960443005657803, 0.9995574243151196, 1.0030827872198473, 1.0066201799098449, 1.0101693655216304, 1.013730079494596, 1.0173020223922344, 1.020884861676056]",50,0.7384313804297342,,0.0,1.4649876867167677e-09,1.1076470706446013,,0.7384313804297342,,,,3.1633965969085693,4.04671835899353,True,0.8847963809967041,0.0014617443084716797,0.0,0.8847963809967041,Results/warm_start_cache/complete_graphs_2to12vertices_11instances_AdjacencyList__filehash_1c7be33d/hog_idx000001_ef04306f2d85_noseed_L2_M2_amplified.npz,3.1987102031707764,2026-08-16 01:02:32,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.001,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,100101,1,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
93fed893,5,10,1,50.0,False,True,"[1, 1, 1]",,8.75000015153035,4.375000075765175,3.0500025703126763,2.6561156486640423,3.050002570312676,3.0500025703126767,3.0500025703126767,"[2.4953419771324703, 2.49844974262711, 2.50155912763386, 2.5046700176478103, 2.507782295867705, 2.51089584604395, 2.5140105464098035, 2.5171262775367036, 2.520242914854218, 2.523360333108767, 2.526478402852333, 2.529596993008254, 2.532715972783975, 2.535835200374118, 2.5389545421687654, 2.5420738519366277, 2.545192983708505, 2.5483117876422012, 2.5514301149434684, 2.5545478045263055, 2.557664700609277, 2.560780642019552, 2.5638954592167136, 2.5670089902272326, 2.5701210608795972, 2.573231502722552, 2.5763401440038427, 2.5794468071039933, 2.5825513099529234, 2.585653476682597, 2.5887531228349387, 2.5918500605145076, 2.5949441151777277, 2.5980350995306583, 2.6011228243481406, 2.604207102409385, 2.607287746159117, 2.610364564414827, 2.613437371627862, 2.6165059787575125, 2.61957019634169, 2.6226298284020158, 2.625684688308233, 2.6287345913709395, 2.631779341459194, 2.6348187609868075, 2.6378526618088083, 2.6408808546158964, 2.6439031592152022, 2.6469193878007453, 2.649929362718224]",50,0.7625006425781692,,0.0,1.7763568394002505e-15,3.0500025703126767,,0.7625006425781692,,,,2.3791146278381348,17.7631254196167,True,15.386534214019775,0.0025107860565185547,0.0,15.386534214019775,Results/warm_start_cache/complete_graphs_2to12vertices_11instances_AdjacencyList__filehash_1c7be33d/hog_idx000003_e862dff8957b_noseed_L2_M2_amplified.npz,2.389573097229004,2026-08-16 01:02:33,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,False,True,4,True,False,False,True,adam,False,hamqaoa,0.001,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,300001,3,"[(1, 3), (0, 1), (2, 3), (0, 4), (0, 3), (1, 2), (3, 4), (1, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
14c84742,4,6,2,50.0,False,True,"[1, 1, 1]",,5.999997097891024,2.999998548945512,1.9864816996751737,1.7825820297133117,1.9864811287829331,1.9864816996751729,1.9864816996751729,"[1.4261721742153797, 1.431382593974355, 1.4365805321695004, 1.4417653000482165, 1.4469362389444782, 1.4520927186801709, 1.457234151134298, 1.4623599941145216, 1.4674697681024027, 1.4725630710169533, 1.4776395906776356, 1.4826991350498637, 1.4877416516324637, 1.4927672466750672, 1.4977762042015847, 1.5027690010773382, 1.5077462819816847, 1.5127088432888893, 1.5176575739662022, 1.5225933633609807, 1.5275170241523943, 1.532429232678779, 1.5373304777254477, 1.5422210532794258, 1.5471010551237023, 1.551970411846181, 1.5568289019716208, 1.561676188660655, 1.5665118433123182, 1.571335357883602, 1.576146166114951, 1.5809436541678832, 1.5857271721048471, 1.5904960401857673, 1.5952495593880411, 1.5999870087227355, 1.6047076570069572, 1.60941075831194, 1.6140955590250663, 1.6187612981495882, 1.6234072157159225, 1.6280325561504811, 1.6326365607180375, 1.6372184753965384, 1.6417775588413646, 1.6463130709391587, 1.65082428656083, 1.6553104935424463, 1.6597709951565534, 1.6642051122124006, 1.6686121823368565]",50,0.662160566558391,,0.0,1.1417844794081589e-06,1.9864816996751729,,0.662160566558391,,,,3.629584312438965,7.3621392250061035,True,3.734250545501709,0.0016818046569824219,0.0,3.734250545501709,Results/warm_start_cache/complete_graphs_2to12vertices_11instances_AdjacencyList__filehash_1c7be33d/hog_idx000002_488e446e6a19_noseed_L2_M2_amplified.npz,3.6429827213287354,2026-08-16 01:02:33,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,True,False,True,3,True,False,True,False,adam,False,hamqaoa,0.001,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,200101,2,"[(1, 3), (0, 1), (2, 3), (0, 3), (1, 2), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
62ca697e,3,3,3,50.0,False,True,"[1, 1, 1]",,3.000000005981841,1.5000000029909204,1.1076470706446013,0.8912913908741824,1.1076470699121075,1.1076470706446013,1.1076470706446013,"[0.9882199275794089, 0.9909461225191007, 0.993633013408876, 0.9962794221491549, 0.9988842900045042, 1.0014467016142645, 1.003965913547479, 1.0064413847707412, 1.00887281836818, 1.0112601924209237, 1.0136038149745856, 1.0159043634429366, 1.0181629286588723, 1.0203810584365915, 1.0225607813148632, 1.0247046072791395, 1.0268155016116478, 1.0288968200995958, 1.0309521968794033, 1.0329854027633507, 1.0350001842312044, 1.0370001055949762, 1.0389884169182297, 1.0409679629865243, 1.0429411399763102, 1.0449099052059614, 1.0468758101399598, 1.0488400588660896, 1.050803564882242, 1.0527670116310124, 1.0547309064209633, 1.0566956169517856, 1.0586614019953835, 1.0606284272587452, 1.0625967784635098, 1.0645664737429112, 1.0665374555789175, 1.068509600543738, 1.070482707751746, 1.0724565110761524, 1.074430667271943, 1.076404761805795, 1.0783783131555373, 1.0803507673232788, 1.0823215110541333, 1.0842898735536082, 1.0862551315962372, 1.08821651353803, 1.090173207008511, 1.0921243618714507, 1.0940691015043027]",50,0.7384313804297342,,0.0,1.4649876867167677e-09,1.1076470706446013,,0.7384313804297342,,,,4.774670124053955,5.658029794692993,True,0.8847963809967041,0.001421213150024414,0.0,0.8847963809967041,Results/warm_start_cache/complete_graphs_2to12vertices_11instances_AdjacencyList__filehash_1c7be33d/hog_idx000001_ef04306f2d85_noseed_L2_M2_amplified.npz,4.791703224182129,2026-08-16 01:02:34,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.001,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,100201,1,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
8823055f,3,3,4,50.0,False,True,"[1, 1, 1]",,3.000000005981841,1.5000000029909204,1.1076470706446013,0.8912913908741824,1.1076470699121075,1.1076470706446013,1.1076470706446013,"[1.242297029925796, 1.2475314496898129, 1.252729836648779, 1.257889483415442, 1.2630077048712236, 1.268081857845402, 1.2731093547475616, 1.278087689845955, 1.283014463025602, 1.2878874194304368, 1.2927044811185897, 1.2974637567834517, 1.302163530940103, 1.3068022063255373, 1.311378246471266, 1.315890094071586, 1.320336150794391, 1.3247147754037554, 1.3290243096408811, 1.3332631082889812, 1.337429571669035, 1.341522174868186, 1.3455394793248663, 1.3494801531107636, 1.3533429782777935, 1.3571268615678371, 1.3608308411768975, 1.3644540918376795, 1.3679959267215627, 1.3714557986411025, 1.3748333045665646, 1.378128182711783, 1.3813403102509074, 1.3844696986996607, 1.387516495842703, 1.3904809754358196, 1.3933635269937554, 1.3961646566859967, 1.3988849751021009, 1.40152519002303, 1.4040860949924514, 1.406568566818938, 1.4089735621340407, 1.411302098809101, 1.4135552630982064, 1.4157341961934056, 1.4178400927472659, 1.4198741945558329, 1.4218377907987574, 1.4237322139277837, 1.4255588376006756]",50,0.7384313804297342,,0.6358235339121485,0.6358235353771362,1.4255588376006756,,0.9503725584004504,,,,6.4489970207214355,7.331807613372803,True,0.8847963809967041,0.001971006393432617,0.0,0.8847963809967041,Results/warm_start_cache/complete_graphs_2to12vertices_11instances_AdjacencyList__filehash_1c7be33d/hog_idx000001_ef04306f2d85_noseed_L2_M2_amplified.npz,6.473278760910034,2026-08-16 01:02:36,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.001,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,100301,1,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
cbec78e7,4,6,3,50.0,False,True,"[1, 1, 1]",,5.999997097891024,2.999998548945512,1.9864816996751737,1.7825820297133117,1.9864811287829331,1.9864816996751729,1.9864816996751729,"[2.0358122947900017, 2.040953501117941, 2.0459825344187803, 2.0508965614213976, 2.05569346499586, 2.060372021174274, 2.0649321048184013, 2.06937490575547, 2.0737031824401813, 2.0779214914802635, 2.0820363768588477, 2.0860564420491716, 2.0899922737193553, 2.093856114756662, 2.097661308402817, 2.101421542885399, 2.1051500157100547, 2.1088586818317165, 2.112557685879027, 2.116255058951677, 2.1199566493837465, 2.123666216748201, 2.127385650396184, 2.131115230876374, 2.1348539122312347, 2.1385995986884025, 2.1423493812675956, 2.1460997878136023, 2.1498469912117932, 2.1535869758939907, 2.1573157114989305, 2.161029282866177, 2.1647239956291275, 2.168396456081271, 2.1720436442046958, 2.175662922440843, 2.1792520635767123, 2.182809245227502, 2.186333020042863, 2.1898222691462292, 2.1932761643373557, 2.196694099089467, 2.20007563872304, 2.2034204483843243, 2.206728243659127, 2.2099987460187713, 2.2132316416073303, 2.216426569388482, 2.219583099616462, 2.222700732487313, 2.2257789117908597]",50,0.662160566558391,,0.47859442423137377,0.4785955660158532,2.2257789117908597,,0.7419263039302866,,,,5.835732698440552,9.567609548568726,True,3.734250545501709,0.002359151840209961,0.0,3.734250545501709,Results/warm_start_cache/complete_graphs_2to12vertices_11instances_AdjacencyList__filehash_1c7be33d/hog_idx000002_488e446e6a19_noseed_L2_M2_amplified.npz,5.849490404129028,2026-08-16 01:02:36,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,True,False,True,3,True,False,True,False,adam,False,hamqaoa,0.001,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,200201,2,"[(1, 3), (0, 1), (2, 3), (0, 3), (1, 2), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
00eddde5,9,36,1,50.0,False,True,"[1, 1, 1]",,24.749999989227938,12.374999994613969,10.085614916191576,7.959843824344358,10.085614916191577,10.08561491619157,10.08561491619157,"[9.526022237481902, 9.528972894509788, 9.531927278086615, 9.534885099020487, 9.537846103319792, 9.540810035560636, 9.543776616372257, 9.546745634566362, 9.549716768931932, 9.55268974692565, 9.555664328924381, 9.558640203571622, 9.561617032199672, 9.564594554818823, 9.567572499244791, 9.570550584133434, 9.573528410583272, 9.576505765305239, 9.579482322986157, 9.582457771809885, 9.585431799606486, 9.58840411914348, 9.591374376229027, 9.594342313092334, 9.597307620555352, 9.600270035499028, 9.603229291203032, 9.606185039867317, 9.609136998009271, 9.612084871857757, 9.615028374938678, 9.617967274279389, 9.620901323027793, 9.6238301796019, 9.626753629362714, 9.629671459888504, 9.632583465766283, 9.6354894035706, 9.638389020077293, 9.641282156324552, 9.644168673209652, 9.647048328466578, 9.649921002095805, 9.652786472571487, 9.655644690769488, 9.658495425237327, 9.661338628115832, 9.664174238378743, 9.667002113579636, 9.669822218497838, 9.672634506563469]",50,0.8404679096826309,,0.0,-1.4210854715202004e-14,10.08561491619157,,0.8404679096826309,,,,9.529946088790894,1418.621780872345,True,1409.0960702896118,0.0042209625244140625,0.0,1409.0960702896118,Results/warm_start_cache/complete_graphs_2to12vertices_11instances_AdjacencyList__filehash_1c7be33d/hog_idx000007_f440659d5155_noseed_L2_M2_amplified.npz,9.536829710006714,2026-08-16 01:02:38,x86_64,dacsgpu0003,,64,64,3.11.15,0.3,False,False,False,True,8,True,False,False,True,adam,False,hamqaoa,0.001,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,700001,7,"[(2, 3), (3, 8), (2, 6), (3, 5), (4, 6), (7, 8), (0, 5), (1, 4), (0, 2), (0, 8), (1, 7), (5, 7), (3, 4), (2, 8), (4, 5), (3, 7), (2, 5), (4, 8), (1, 3), (0, 1), (1, 6), (0, 4), (0, 7), (6, 8), (5, 6), (3, 6), (2, 4), (2, 7), (4, 7), (0, 3), (1, 2), (1, 8), (0, 6), (1, 5), (5, 8), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
a4e2e535,3,3,5,50.0,False,True,"[1, 1, 1]",,3.000000005981841,1.5000000029909204,1.1076470706446013,0.8912913908741824,1.1076470699121075,1.1076470706446013,1.1076470706446013,"[0.9249541916164108, 0.929176873926918, 0.9334298175158595, 0.9377128956777809, 0.9420260909024797, 0.9463695211396637, 0.9507434901034137, 0.9551485470214336, 0.9595855458176024, 0.9640556771195679, 0.9685604528600837, 0.9731015606274542, 0.9776806265505481, 0.9822989945435265, 0.9869575872377013, 0.9916568867015829, 0.9963969571553422, 1.0011775158791287, 1.0059980059209406, 1.0108576601177814, 1.0157555645805045, 1.0206906903449917, 1.0256619266882725, 1.0306681006837153, 1.035707993380946, 1.040780349311809, 1.0458838810872568, 1.051017276177763, 1.0561791929000257, 1.0613682677217566, 1.066583111268062, 1.0718223030945992, 1.0770843802701038, 1.0823678319619696, 1.0876710954710136, 1.0929925439603627, 1.0983304717021345, 1.1036831056139567, 1.1090485909738943, 1.1144249996961928, 1.1198103269622197, 1.1252025138842179, 1.130599449297097, 1.135998972634188, 1.1413988936958441, 1.1467970059791723, 1.1521910826874353, 1.1575788885074434, 1.162958182809137, 1.1683267247424827, 1.173682270206121]",50,0.7384313804297342,,0.1320703991230392,0.13207040058802688,1.173682270206121,,0.7824548468040806,,,,8.890745401382446,9.774004220962524,True,0.8847963809967041,0.0015225410461425781,0.0,0.8847963809967041,Results/warm_start_cache/complete_graphs_2to12vertices_11instances_AdjacencyList__filehash_1c7be33d/hog_idx000001_ef04306f2d85_noseed_L2_M2_amplified.npz,8.907032251358032,2026-08-16 01:02:38,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.001,amplified_king,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/complete_graphs_2to12vertices_11instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,11,1,False,_Exp6_KingAmplifiedWithHeuristic,1,,100401,1,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
