run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,max_graph_vertices,qaoa_seed,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
0edfe528,4,3,1,75.0,False,True,"[1, 1, 1]",2.000000000000001,2.9999999947175087,2.9999999947175087,,,1.499999998824743,1.4999999988247434,1.499999998824743,"[1.2249570528734774, 1.2270082442075676, 1.2290481300035407, 1.231076321544692, 1.2330925077600217, 1.2350964846249077, 1.237088194236617, 1.239067766221615, 1.2410355488433906, 1.2429921234253392, 1.2449382799559587, 1.2468749408135027, 1.2488030398345782, 1.2507233821171442, 1.2526365240460962, 1.2545427084308418, 1.2564418652672684, 1.2583336635592386, 1.2602175912737725, 1.2620930409011926, 1.263959388210776, 1.2658160585181084, 1.2676625724418968, 1.2694985844087152, 1.271323892393638, 1.2731384375115748, 1.2749422790621607, 1.2767355560285252, 1.2785184386241848, 1.2802910764967577, 1.2820535589400084, 1.283805891027638, 1.285547989730106, 1.2872796941495357, 1.2890007943119215, 1.2907110612813448, 1.292410278552675, 1.2940982706019242, 1.2957749143705193, 1.2974401511482863, 1.2990939850642962, 1.3007364609957182, 1.302367644404087, 1.3039876031878705, 1.3055963838215765, 1.3071940010077088, 1.3087804357184645, 1.310355640294573, 1.3119195549373697, 1.3134721209606344, 1.3150132959082088, 1.3165430675766132, 1.318061451128512, 1.3195684903172196, 1.3210642488977193, 1.3225487973560779, 1.324022201215279, 1.325484513992138, 1.3269357764772205, 1.3283760182974815, 1.3298052653662724, 1.3312235438715563, 1.3326308916206173, 1.3340273608179458, 1.3354130192423312, 1.3367879453133846, 1.3381522253767109, 1.3395059452986886, 1.340849187665769, 1.3421820314033865, 1.3435045494783973, 1.3448168134686782, 1.3461188972400524, 1.3474108807497487, 1.348692850451022, 1.3499649009584445]",75,0.7499999994123714,,-4.440892098500626e-16,0.0,1.499999998824743,,0.7499999994123712,,,,1.5956699848175049,1.7168173789978027,True,0.12275171279907227,0.0015916824340820312,0.0,0.12275171279907227,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000063_aa31b41fdb35_seed42_L1_M1_amplified.npz,1.6170752048492432,2026-08-27 04:30:31,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,False,False,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,True,False,False,False,False,True,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,63,"[(1, 3), (2, 3), (0, 3)]","[1.0, 1.0, 1.0]"
31a6490e,4,3,1,75.0,False,True,"[1, 1, 1]",,2.999999992267252,2.999999992267252,,,1.4999999974529692,1.4999999974529685,1.4999999974529692,"[0.973748746510439, 0.974198653824383, 0.9746444242617857, 0.9750859839836697, 0.9755232610259515, 0.9759561851572474, 0.9763846887218496, 0.9768087060810972, 0.9772281739535486, 0.9776430324370566, 0.9780532232955931, 0.9784586922682919, 0.9788593877069416, 0.9792552618643454, 0.9796462695577255, 0.9800323696425602, 0.9804135235901126, 0.9807896965627525, 0.9811608569821698, 0.9815269766194924, 0.9818880313063506, 0.982243999754811, 0.9825948648819336, 0.9829406127614931, 0.9832812325094245, 0.9836167164626977, 0.9839470595904205, 0.9842722615859109, 0.9845923247662371, 0.9849072539684259, 0.9852170581067607, 0.9855217477512257, 0.9858213359670958, 0.9861158393230036, 0.9864052766674888, 0.9866896686480064, 0.9869690394045139, 0.9872434146965452, 0.9875128222168053, 0.9877772923103898, 0.988036857500037, 0.9882915516767978, 0.9885414102673147, 0.9887864712061636, 0.9890267737273764, 0.9892623578248629, 0.9894932661632188, 0.9897195419183837, 0.9899412301295798, 0.9901583765988995, 0.9903710280770277, 0.990579232776247, 0.990783039449378, 0.9909824990252004, 0.9911776614014106, 0.9913685780646808, 0.9915553017260437, 0.991737885855179, 0.9919163838963433, 0.9920908499218567, 0.992261338367822, 0.9924279054358257, 0.9925906057852041, 0.9927494953514063, 0.9929046300156902, 0.9930560671112544, 0.9932038652887727, 0.9933480804495313, 0.9934887705741174, 0.9936259929936898, 0.9937598043791385, 0.9938902643895782, 0.994017429298943, 0.9941413582143073, 0.994262108097983, 0.9943797367701317]",75,0.6339814021356587,,6.661338147750939e-16,0.0,1.4999999974529692,,0.633981402135659,,,,1.6354291439056396,1.7642104625701904,True,0.13015484809875488,0.0013608932495117188,0.0,0.13015484809875488,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000082_8f3d1be6e598_seed42_L1_M1_amplified.npz,1.652453899383545,2026-08-27 04:30:32,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,True,False,False,False,False,True,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,82,"[(1, 3), (0, 2), (2, 3)]","[1.0, 1.0, 1.0]"
78179181,4,4,1,75.0,False,True,"[1, 1, 1]",,3.9999999996057642,3.9999999996057642,,,1.9999999998916225,1.9999999998916227,1.9999999998916234,"[1.4134348295299024, 1.417124472582514, 1.4208129916337868, 1.4245002172096677, 1.4281859773192465, 1.4318700949084298, 1.435552392239543, 1.439232688589558, 1.4429107986909069, 1.4465865342753057, 1.4502597052923483, 1.4539301173182198, 1.4575975742814589, 1.461261878360348, 1.4649228286609564, 1.4685802217237804, 1.4722338528193342, 1.4758835130875934, 1.4795289931664959, 1.4831700818717544, 1.4868065664908405, 1.4904382332186517, 1.4940648678149422, 1.497686253222147, 1.5013021746051585, 1.50491241415764, 1.5085167515264033, 1.5121149695552678, 1.5157068514360235, 1.5192921793471, 1.5228707353771846, 1.5264422991555706, 1.5300066555225873, 1.5335635865886201, 1.537112876920631, 1.5406543100657168, 1.5441876728382242, 1.5477127520595975, 1.551229336563961, 1.5547372129361632, 1.558236172360767, 1.5617260079078321, 1.5652065135077131, 1.5686774823212715, 1.5721387126451312, 1.5755900049825071, 1.579031158060517, 1.5824619739167602, 1.5858822580812144, 1.5892918160333396, 1.5926904559018686, 1.5960779901351878, 1.5994542305357717, 1.6028189914165045, 1.6061720934223649, 1.6095133577409855, 1.6128426044297455, 1.6161596582655513, 1.6194643490686742, 1.6227565048373385, 1.626035960278163, 1.6293025479205108, 1.6325561064701584, 1.6357964776732095, 1.6390235058521003, 1.6422370361159933, 1.6454369159049616, 1.6486229977443672, 1.6517951356946246, 1.6549531859288416, 1.6580970078198167, 1.6612264666431968, 1.6643414272850858, 1.66744175853086, 1.6705273318684, 1.673598022540676]",75,0.6666666666305409,,6.661338147750939e-16,8.881784197001252e-16,1.9999999998916234,,0.6666666666305411,,,,1.6923465728759766,1.8345956802368164,True,0.14383864402770996,0.00157928466796875,0.0,0.14383864402770996,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000095_cfa056765592_seed42_L1_M1_amplified.npz,1.7071619033813477,2026-08-27 04:30:33,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,True,2,True,False,True,True,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,True,False,False,False,False,True,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,95,"[(1, 3), (0, 1), (0, 2), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
849bd27e,4,3,2,75.0,False,True,"[1, 1, 1]",2.000000000000001,2.9999999947175087,2.9999999947175087,,,1.499999998824743,1.4999999988247434,1.499999998824743,"[1.5418553805045963, 1.5473026289519094, 1.5527222725414231, 1.558113263417379, 1.563474572192477, 1.5688051894223631, 1.5741041306119616, 1.5793704427316977, 1.5846032005315205, 1.5898015143329223, 1.5949645330472753, 1.6000914488045455, 1.605181492207087, 1.6102339428072625, 1.6152481272239942, 1.6202234159860172, 1.6251592342392174, 1.630055049357814, 1.6349103813430068, 1.6397247932201724, 1.6444978986529428, 1.6492293530739879, 1.653918851840932, 1.6585661320446015, 1.6631709668432408, 1.6677331650143181, 1.6722525697477988, 1.6767290508622634, 1.6811625083627413, 1.6855528690613288, 1.6899000854517658, 1.694204133731177, 1.6984650133096124, 1.7026827441389303, 1.7068573653561132, 1.7109889348631317, 1.71507752551587, 1.7191232289660885, 1.723126146004839, 1.7270863944212898, 1.7310040967384457, 1.734879389270388, 1.7387124159064349, 1.7425033279406614, 1.7462522867065324, 1.7499594614879608, 1.7536250278414174, 1.7572491705370579, 1.7608320858140962, 1.7643739737113107, 1.7678750466819122, 1.7713355264640007, 1.7747556424320223, 1.778135630471406, 1.7814757378218482, 1.7847762174040442, 1.7880373225081294, 1.7912593131511307, 1.7944424528237444, 1.7975870058832357, 1.8006932316329518, 1.8037613889852682, 1.8067917342196118, 1.8097845168874698, 1.8127399800161361, 1.8156583611402064, 1.8185398890931677, 1.821384788925795, 1.8241932725200205, 1.8269655484617786, 1.8297018175437014, 1.8324022734105483, 1.8350671052762024, 1.8376964964106324, 1.8402906250921547, 1.8428496698262216]",75,0.7499999994123714,,0.3428496710014781,0.34284967100147856,1.8428496698262216,,0.9214248349131103,,,,3.194700002670288,3.316246271133423,True,0.12275171279907227,0.0011930465698242188,0.0,0.12275171279907227,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000063_aa31b41fdb35_seed42_L1_M1_amplified.npz,3.2075788974761963,2026-08-27 04:30:33,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,False,False,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,True,False,False,False,False,True,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,63,"[(1, 3), (2, 3), (0, 3)]","[1.0, 1.0, 1.0]"
3d24b025,5,4,1,75.0,False,True,"[1, 1, 1]",2.8546376797184614,3.999999963284839,3.999999963284839,,,1.9999988746715127,1.9999988746715127,1.9999988746715127,"[1.3939837380107032, 1.3953912139305378, 1.3967788073689211, 1.3981459975125514, 1.3994922787448545, 1.4008171593631629, 1.4021201658870934, 1.4034008429052849, 1.4046587553597842, 1.4058934951001048, 1.4071046761800576, 1.4082919398376725, 1.4094549599945256, 1.4105934366596868, 1.4117071060759676, 1.4127957377604965, 1.4138591352885173, 1.414897139785431, 1.415909630789554, 1.4168965234678006, 1.4178577758827506, 1.418793383458986, 1.4197033841960303, 1.420587855973478, 1.42144691900973, 1.4222807319488253, 1.423089496660634, 1.4238734540473397, 1.424632884820813, 1.4253681076618276, 1.4260794778795467, 1.4267673869363233, 1.4274322619412878, 1.4280745619509772, 1.4286947777729477, 1.429293430122809, 1.429871064837558, 1.4304282533630532, 1.4309655898336902, 1.4314836871583376, 1.4319831751847674, 1.4324646974734088, 1.4329289089515467, 1.4333764728929232, 1.4338080573999987, 1.434224332141443, 1.434625967576777, 1.4350136311484207, 1.4353879832601004, 1.4357496772753773, 1.4360993509606137, 1.4364376317699934, 1.4367651287029104, 1.4370824320466973, 1.4373901143329921, 1.4376887252668675, 1.4379787925769674, 1.4382608184787022, 1.438535280914062, 1.4388026323597622, 1.4390632983650897, 1.4393176795132276, 1.4395661486617979, 1.439809053986162, 1.4400467163907744, 1.440279434781165, 1.4405074825721274, 1.4407311110789083, 1.4409505492843002, 1.4411660072372208, 1.441377674919258, 1.4415857247368096, 1.4417903118079631, 1.4419915767564042, 1.4421896465138055, 1.4423846369020261]",75,0.700613912890256,,0.0,0.0,1.9999988746715127,,0.700613912890256,,,,1.7334110736846924,1.8969361782073975,True,0.16521048545837402,0.0016732215881347656,0.0,0.16521048545837402,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000000_2870a2ee8414_seed42_L1_M1_amplified.npz,1.7460691928863525,2026-08-27 04:30:34,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,False,False,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,True,False,False,False,False,True,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,0,"[(3, 4), (1, 4), (2, 3), (0, 4)]","[1.0, 1.0, 1.0, 1.0]"
b74d9217,4,3,2,75.0,False,True,"[1, 1, 1]",,2.999999992267252,2.999999992267252,,,1.4999999974529692,1.4999999974529685,1.4999999974529692,"[1.0152773346670614, 1.022133858365799, 1.0289763582281766, 1.0358035347105972, 1.0426140680259506, 1.0494066184444526, 1.0561798290127065, 1.0629323231720802, 1.0696627119885618, 1.0763695923730132, 1.0830515492173374, 1.0897071597190682, 1.0963349919986358, 1.1029336070382012, 1.1095015674059323, 1.1160374281804872, 1.1225397485085358, 1.1290070926788296, 1.1354380308506304, 1.1418311412791373, 1.1481850104131748, 1.1544982396619756, 1.1607694436108205, 1.1669972544518428, 1.1731803251700652, 1.1793173285416907, 1.1854069624879837, 1.191447947799369, 1.1974390343109882, 1.2033789970774145, 1.2092666473103617, 1.2151008273120918, 1.2208804103115452, 1.2266043075781967, 1.2322714629410407, 1.2378808617100503, 1.2434315252191508, 1.2489225182730563, 1.2543529396448172, 1.2597219367140648, 1.265028696229742, 1.2702724481387617, 1.27545246283782, 1.2805680594618845, 1.2856186004869523, 1.2906034907077915, 1.295522185272546, 1.300374185938357, 1.3051590313868136, 1.3098763100340343, 1.31452565594322, 1.319106748252891, 1.3236193094035558, 1.3280631059659411, 1.3324379491751723, 1.3367436959048644, 1.3409802490497251, 1.345147552004424, 1.3492455885402657, 1.3532743887404388, 1.357234020984427, 1.3611245953604594, 1.36494626166168, 1.3686992128198918, 1.3723836755377263, 1.3759999163977636, 1.379548236516832, 1.3830289792182897, 1.3864425190538394, 1.3897892644155547, 1.3930696586126543, 1.3962841750854533, 1.3994333192025377, 1.4025176268456983, 1.4055376644826207, 1.408494026295761]",75,0.6339814021356587,,6.661338147750939e-16,0.0,1.4999999974529692,,0.633981402135659,,,,3.203810214996338,3.3326995372772217,True,0.13015484809875488,0.0012564659118652344,0.0,0.13015484809875488,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000082_8f3d1be6e598_seed42_L1_M1_amplified.npz,3.2168431282043457,2026-08-27 04:30:34,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,True,False,False,False,False,True,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,82,"[(1, 3), (0, 2), (2, 3)]","[1.0, 1.0, 1.0]"
8782838e,4,4,2,75.0,False,True,"[1, 1, 1]",,3.9999999996057642,3.9999999996057642,,,1.9999999998916225,1.9999999998916227,1.9999999998916234,"[2.136547437962612, 2.140984185592716, 2.1453665604055545, 2.1496931752672994, 2.153963013493834, 2.1581755479545484, 2.1623308950886675, 2.1664300139756, 2.1704749255332567, 2.174468939916691, 2.1784168630956615, 2.1823250937122243, 2.186201544417334, 2.190055294454435, 2.193896009356831, 2.197733194998283, 2.201575488823876, 2.2054301656638233, 2.20930293619539, 2.213197987165433, 2.2171182015775934, 2.2210654103165908, 2.2250406905670506, 2.229044565779904, 2.2330771908696883, 2.2371384777804626, 2.241228190037533, 2.2453460003069874, 2.2494915377477342, 2.2536644116457714, 2.257864235941711, 2.2620906325350054, 2.2663432513025996, 2.2706217639000035, 2.2749258661191782, 2.279255272026165, 2.2836097227010232, 2.2879889687552586, 2.292392779574935, 2.2968209317360926, 2.3012732086428276, 2.3057493963399107, 2.3102492638064063, 2.3147725775371035, 2.319319091179528, 2.323888543517279, 2.3284806542780094, 2.333095118508982, 2.337731604056433, 2.342389756708255, 2.3470692005624803, 2.3517695211483685, 2.3564902819396822, 2.3612310146579363, 2.3659912293821828, 2.370770400222141, 2.3755679808331727, 2.3803833934793994, 2.385216038575547, 2.390065297103801, 2.394930518985071, 2.399811038138897, 2.4047061584303986, 2.409615170578607, 2.414537342994257, 2.4194719246551086, 2.4244181464304417, 2.4293752229301044, 2.4343423579939403, 2.439318727902293, 2.444303499334401, 2.4492958286959885, 2.4542948553794433, 2.4592997084870616, 2.4643094999096244, 2.4693233353010835]",75,0.6666666666305409,,0.4693233354094608,0.46932333540946103,2.4693233353010835,,0.8231077784336945,,,,3.4189019203186035,3.5612969398498535,True,0.14383864402770996,0.0014331340789794922,0.0,0.14383864402770996,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000095_cfa056765592_seed42_L1_M1_amplified.npz,3.4343221187591553,2026-08-27 04:30:35,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,True,2,True,False,True,True,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,True,False,False,False,False,True,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,95,"[(1, 3), (0, 1), (0, 2), (2, 3)]","[1.0, 1.0, 1.0, 1.0]"
1ba244a7,4,3,3,75.0,False,True,"[1, 1, 1]",2.000000000000001,2.9999999947175087,2.9999999947175087,,,1.499999998824743,1.4999999988247434,1.499999998824743,"[1.3997833878292636, 1.409224726108993, 1.4185681019529999, 1.4278089791846895, 1.4369430296508305, 1.4459661454863044, 1.4548744520435353, 1.4636643310919923, 1.4723324254335335, 1.4808756415107762, 1.4892911500401627, 1.4975763567485834, 1.5057288689396746, 1.5137464438940051, 1.5216269314013633, 1.5293682275611162, 1.536968232991641, 1.54442485297686, 1.551736011260035, 1.5588996989028046, 1.5659140545720611, 1.5727774433867983, 1.5794885531965155, 1.5860464833825672, 1.5924508300093752, 1.5987017515028126, 1.6048000218203549, 1.6107470446665961, 1.6165448553268962, 1.6221960891852125, 1.6277039251049357, 1.6330720097734315, 1.6383043691372403, 1.6434053233576154, 1.6483794076738083, 1.6532313046851166, 1.6579657901299245, 1.662587685458674, 1.6671018253220722, 1.6715130295242107, 1.6758260724290568, 1.680045656045238, 1.684176377322731, 1.6882227053138328, 1.6921889424340875, 1.6960792065013175, 1.699897388308966, 1.7036471341741943, 1.7073318277214822, 1.7109545646654531, 1.7145181410851367, 1.7180250494005476, 1.7214774709294707, 1.724877291106735, 1.728226103404154, 1.7315252286716194, 1.734775747808551, 1.7379785203058815, 1.741134211787552, 1.7442433357983953, 1.747306272124864, 1.7503233049836449, 1.7532946440345065, 1.7562204466614277, 1.759100839693615, 1.761935928343555, 1.764725811924567, 1.7674706039973733, 1.7701704258661723, 1.7728254227798959, 1.775435765296503, 1.7780016581694051, 1.7805233404720286, 1.7830010903234492, 1.785435227290625, 1.7878261160302902]",75,0.7499999994123714,,0.28782611720554674,0.2878261172055472,1.7878261160302902,,0.8939130580151446,,,,5.20146107673645,5.322859764099121,True,0.12275171279907227,0.0013408660888671875,0.0,0.12275171279907227,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000063_aa31b41fdb35_seed42_L1_M1_amplified.npz,5.216026544570923,2026-08-27 04:30:35,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,False,False,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,True,False,False,False,False,True,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,63,"[(1, 3), (2, 3), (0, 3)]","[1.0, 1.0, 1.0]"
2459c74a,4,3,3,75.0,False,True,"[1, 1, 1]",,2.999999992267252,2.999999992267252,,,1.4999999974529692,1.4999999974529685,1.4999999974529692,"[1.245382243213268, 1.2560915278562084, 1.2667672286965408, 1.2774034337132094, 1.2879942603206005, 1.298533913571801, 1.3090167745589567, 1.3194374990828805, 1.329791137179191, 1.3400732798231316, 1.350280197455686, 1.3604089976993923, 1.3704577341268613, 1.380425462724476, 1.39031218075443, 1.400118654959253, 1.4098461065934718, 1.4194958308509662, 1.4290688055312253, 1.4385653678832298, 1.4479850330903268, 1.4573264258883596, 1.4665873375990193, 1.4757648608314802, 1.4848555422335243, 1.4938555515499436, 1.5027608420487883, 1.5115672998220073, 1.5202708492936887, 1.5288675552655544, 1.5373537102404247, 1.5457258765225508, 1.5539809425704836, 1.562116146642451, 1.5701290958643055, 1.578017772896209, 1.5857805172835784, 1.593416024753079, 1.6009233116755843, 1.6083016934136964, 1.6155507462478276, 1.6226702644771858, 1.6296602360785075, 1.6365208061327687, 1.6432522524118096, 1.649854967625452, 1.656329447852651, 1.6626762929176233, 1.6688962125161475, 1.674990036304612, 1.6809587333572034, 1.6868034236727687, 1.6925253927067456, 1.6981261066048912, 1.7036072164809826, 1.7089705560800104, 1.7142181361537308, 1.7193521392917244, 1.724374894991846, 1.7292888608017978, 1.7340966077201294, 1.7388007895037256, 1.7434041273634766, 1.747909388688152, 1.7523193758634084, 1.7566369089087843, 1.760864820707368, 1.7650059488513439, 1.7690631320084962, 1.7730392066203688, 1.776937002332243, 1.7807593344612695, 1.7845089962409968, 1.788188760914506, 1.7918013587399921, 1.7953494777122283]",75,0.6339814021356587,,0.2953494802592598,0.2953494802592591,1.7953494777122283,,0.7588121207574929,,,,5.270065069198608,5.399319410324097,True,0.13015484809875488,0.000888824462890625,0.0,0.13015484809875488,Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000082_8f3d1be6e598_seed42_L1_M1_amplified.npz,5.282540321350098,2026-08-27 04:30:36,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,True,False,,True,True,True,False,adam,True,1,10,hamqaoa,0.001,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,True,False,False,False,False,True,1,HOG_graphs/Exp5/list_454_graphs_adjacency_listhog_v04-12_bipartite.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,10,42,False,_Exp5_subexp4_standardWithHeuristic_rerun2508_03,1,42,42,82,"[(1, 3), (0, 2), (2, 3)]","[1.0, 1.0, 1.0]"
