run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,sdp_seed,qaoa_seed_used,hog_graph_index,edges,weights
d7882196,4,4,1,50.0,False,True,"[1, 1, 1]",,5.999998077194724,2.999999038597362,1.1822758857023639,1.7555248004613386,1.0708162609281067,1.1822758857023643,1.1822758857023643,"[1.2102178077129437, 1.2107297097804495, 1.2112270593809167, 1.2117096409953345, 1.212177261189359, 1.2126297520843359, 1.2130669727613466, 1.2134888099519483, 1.2138951819029105, 1.2142860360276642, 1.2146613535438238, 1.2150211505862936, 1.2153654775788763, 1.2156944223002424, 1.2160081097628643, 1.2163067006737085, 1.216590393795648, 1.2168594272566657, 1.2171140748894116, 1.2173546466178229, 1.2175814889537342, 1.2177949808863027, 1.2179955355391217, 1.2181835946857116, 1.2183596290002963, 1.2185241337847883, 1.2186776261607144, 1.2188206425819625, 1.2189537316694035, 1.2190774540343703, 1.219192375143213, 1.2192990631261253, 1.2193980841709537, 1.2194899969947885, 1.2195753487504084, 1.2196546721433532, 1.2197284808003535, 1.2197972662106933, 1.2198614950766256, 1.219921606754826, 1.2199780095553405, 1.2200310823961207, 1.2200811719194915, 1.2201285931442878, 1.2201736288180434, 1.220216530691633, 1.220257521413018, 1.2202967925900714, 1.2203345100938512, 1.220370813316994, 1.2204058207091455]",50,0.3940919619007881,,0.07625987001356238,0.29917911956207766,1.2204058207091455,,0.40680194023638183,,,,5.704719543457031,9.12489938735962,True,3.422617197036743,0.0024232864379882812,0.0,3.422617197036743,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000001_39af675d2bf7_noseed_L2_M2_standard.npz,5.7199578285217285,2026-08-07 10:36:33,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,True,True,2,True,False,True,True,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,1,"[(1, 2), (0, 1), (2, 3), (0, 3)]","[1.0, 1.0, 1.0, 1.0]"
553bece4,6,6,1,50.0,False,True,"[1, 1, 1]",,8.605551499907413,4.302775749953707,2.9228987258219354,2.511641238122626,2.755142377130044,2.9228987258219328,2.9228987258219328,"[2.8721460968858867, 2.8776426854989254, 2.883121643812861, 2.888582243102286, 2.8940237465937977, 2.8994454154412286, 2.904846502295269, 2.9102262584700513, 2.915583933621862, 2.9209187722592342, 2.926230018958873, 2.931516921015376, 2.936778726899054, 2.942014688461104, 2.947224058277077, 2.952406094736272, 2.9575600604667156, 2.9626852230060434, 2.9677808607864247, 2.9728462599573784, 2.9778807142717256, 2.982883528225383, 2.9878540152955724, 2.9927915005117356, 2.997695324048189, 3.0025648351648115, 3.007399393983839, 3.0121983779264547, 3.0169611786410275, 3.021687201204972, 3.026375863235532, 3.0310266004987074, 3.0356388653456694, 3.040212122710219, 3.044745855617173, 3.0492395648753554, 3.0536927660767765, 3.0581049927573356, 3.0624757913071035, 3.066804737430224, 3.0710914119383763, 3.075335419071014, 3.079536374040104, 3.0836939162243557, 3.0878077057383453, 3.0918774141622802, 3.095902729897742, 3.099883367824266, 3.103819050002511, 3.10770952767112, 3.111554561224911]",50,0.6792699804373536,,0.3773116708059563,0.7128243681897342,3.111554561224911,,0.7231128424877785,,,,7.013782739639282,61.67943286895752,True,54.66804051399231,0.0023767948150634766,0.0,54.66804051399231,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000003_04061149741d_noseed_L2_M2_standard.npz,7.026310443878174,2026-08-07 10:36:35,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,3,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5), (0, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7e3bb4b3,7,7,1,50.0,False,True,"[1, 1, 1]",,9.558388738515506,4.779194369257753,3.353222809121389,2.7859058806426713,3.1094536283991085,3.3532228091213905,3.3532228091213887,"[3.3014524391487123, 3.304316705940503, 3.307133159211603, 3.309900954303868, 3.3126192933549836, 3.315287412427788, 3.317904600573779, 3.320470196169557, 3.3229835844902813, 3.32544421119869, 3.327851580326843, 3.330205249458455, 3.3325048388441054, 3.334750031105877, 3.3369405729008084, 3.3390762758907853, 3.341157026005658, 3.3431827722702825, 3.3451535280545857, 3.3470693793567805, 3.348930469811922, 3.350737007429274, 3.352489275623227, 3.3541876185699513, 3.355832443003633, 3.357424212889463, 3.3589634615284565, 3.3604507667499823, 3.3618867795425578, 3.363272186507472, 3.364607739165839, 3.365894232655922, 3.367132509298595, 3.368323461077612, 3.369468006043429, 3.370567112572273, 3.3716217820378827, 3.3726330488956537, 3.373601976599024, 3.374529649546384, 3.3754171850165866, 3.376265720033131, 3.3770763999405085, 3.3778503918342944, 3.3785888798934898, 3.3792930488816344, 3.379964090441426, 3.3806032006759708, 3.3812115727525036, 3.3817904045993648, 3.3823408855813573]",50,0.7281699911229946,,0.05823615291993356,0.5457745143644974,3.3823408855813573,,0.7344931347625097,,,,8.075125694274902,187.74138760566711,True,179.66903686523438,0.002762317657470703,0.0,179.66903686523438,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000004_caa538b3e766_noseed_L2_M2_standard.npz,8.090995073318481,2026-08-07 10:36:36,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,False,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,4,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (0, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
ffc911c8,4,4,2,50.0,False,True,"[1, 1, 1]",,5.999998077194724,2.999999038597362,1.1822758857023639,1.7555248004613386,1.0708162609281067,1.1822758857023643,1.1822758857023643,"[1.4392768027240088, 1.4422915110380397, 1.4452875744937113, 1.4482642625623017, 1.4512208733310463, 1.4541567419269439, 1.4570712415050127, 1.459963796869525, 1.4628338849492988, 1.4656810416477652, 1.468504874770505, 1.4713050677739068, 1.4740813832664286, 1.476833670229541, 1.4795618800382595, 1.4822660628344855, 1.4849463804789325, 1.487603108739282, 1.4902366457885483, 1.4928475142687883, 1.495436367062735, 1.4980039879038003, 1.5005512881491267, 1.5030793138178231, 1.5055892339006716, 1.5080823340266067, 1.5105600163190482, 1.5130237820013572, 1.5154752141144576, 1.5179159726849343, 1.5203477680217314, 1.5227723452155657, 1.5251914578034318, 1.5276068499559694, 1.530020229110972, 1.5324332502279594, 1.5348474930740437, 1.5372644393730677, 1.5396854629935446, 1.5421118116191401, 1.5445446000451624, 1.5469847996632955, 1.5494332378216924, 1.5518905976762454, 1.554357419920736, 1.55683410875382, 1.5593209397791847, 1.5618180739563383, 1.5643255544369823, 1.5668433301601952, 1.569371264484648]",50,0.3940919619007881,,0.7741907575645675,0.9971100071130827,1.569371264484648,,0.523123754828216,,,,13.194416522979736,16.613606929779053,True,3.422617197036743,0.0034101009368896484,0.0,3.422617197036743,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000001_39af675d2bf7_noseed_L2_M2_standard.npz,13.2124342918396,2026-08-07 10:36:41,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,False,True,True,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,1,"[(1, 2), (0, 1), (2, 3), (0, 3)]","[1.0, 1.0, 1.0, 1.0]"
4d604f60,6,6,2,50.0,False,True,"[1, 1, 1]",,8.605551499907413,4.302775749953707,2.9228987258219354,2.511641238122626,2.755142377130044,2.9228987258219328,2.9228987258219328,"[3.276426722602992, 3.2810601804626924, 3.2855353997730585, 3.2898480789606364, 3.2939944641661634, 3.2979714285140918, 3.3017766053279756, 3.305408507602516, 3.3088666593072817, 3.3121517417283615, 3.3152657319332666, 3.3182120384758744, 3.320995590021817, 3.3236229126821035, 3.326102125657293, 3.32844287041771, 3.3306561162110735, 3.332753875916728, 3.334748830332822, 3.336653869454576, 3.3384816030625313, 3.3402438917265336, 3.3419514429164097, 3.3436135439449486, 3.345237885250123, 3.3468305140329235, 3.3483958969780354, 3.3499370838400275, 3.351455839906133, 3.352952900496124, 3.35442817266823, 3.355880919152246, 3.357309966338882, 3.358713861427314, 3.3600910136067332, 3.361439826323191, 3.362758768753908, 3.36404648141389, 3.3653018099897754, 3.3665238407788842, 3.367711946284793, 3.3688657767554337, 3.369985256733585, 3.371070569054767, 3.37212214096247, 3.37314060568178, 3.374126770091821, 3.3750815769248885, 3.3760060759998676, 3.3769013864156485, 3.377768654655853]",50,0.6792699804373536,,0.9097398576678408,1.2452525550516187,3.377768654655853,,0.7849799336871609,,,,17.630620002746582,72.29652094841003,True,54.66804051399231,0.002128124237060547,0.0,54.66804051399231,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000003_04061149741d_noseed_L2_M2_standard.npz,17.642430067062378,2026-08-07 10:36:45,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,3,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5), (0, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
af537386,8,8,1,50.0,False,True,"[1, 1, 1]",,11.304455474025628,5.652227737012814,3.9129285957056683,3.2975045082900203,3.548157497280659,3.91292859570567,3.9129285957056688,"[3.894582306798695, 3.896892762565754, 3.8991670766264095, 3.901404799933926, 3.9036055933881126, 3.9057692762154708, 3.907895814240923, 3.9099853606407837, 3.912038264071936, 3.914055084867657, 3.9160366228508074, 3.9179839124849303, 3.9198982314279136, 3.9217810829213104, 3.923634189645468, 3.925459449796685, 3.9272588935496877, 3.9290346322266494, 3.9307887773414327, 3.9325233840788263, 3.934240360671965, 3.9359414252857747, 3.9376280504433536, 3.9393014187846185, 3.940962428845557, 3.942611688050093, 3.9442495262419808, 3.9458760388926915, 3.947491132570278, 3.9490945625895635, 3.9506859838180954, 3.95226499681533, 3.9538311964110786, 3.9553842034768887, 3.9569236988665053, 3.958449441124885, 3.9599612853818273, 3.961459186549555, 3.9629432044966557, 3.964413494058612, 3.965870285700166, 3.9673138671072863, 3.96874457156085, 3.970162749351696, 3.9715687450675325, 3.972962878694271, 3.974345427339264, 3.975716623896742, 3.9770766407750147, 3.9784255951824474, 3.9797635457130425]",50,0.6924311795621431,,0.13366990001474477,0.8632120968647667,3.9797635457130425,,0.7042582809614303,,,,11.128731489181519,600.7916026115417,True,589.6646809577942,0.0017986297607421875,0.0,589.6646809577942,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000005_f3b9dd34409c_noseed_L2_M2_standard.npz,11.13469934463501,2026-08-07 10:36:48,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.25,True,False,True,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,5,"[(0, 1), (2, 3), (0, 7), (1, 2), (5, 6), (3, 4), (4, 5), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4ce8791c,7,7,2,50.0,False,True,"[1, 1, 1]",,9.558388738515506,4.779194369257753,3.353222809121389,2.7859058806426713,3.1094536283991085,3.3532228091213905,3.3532228091213887,"[3.182292400569966, 3.185966939284629, 3.189607911523388, 3.193214771063138, 3.1967871771224474, 3.200325074297426, 3.2038287315034197, 3.2072988289063367, 3.2107364495081416, 3.214143067447464, 3.2175204244486237, 3.220870342022219, 3.2241944649510415, 3.2274940258279825, 3.2307697094514665, 3.234021629713732, 3.2372493916245255, 3.2404522454265035, 3.24362922569909, 3.246779288530577, 3.249901468884516, 3.2529949398343634, 3.256059102765628, 3.259093598053116, 3.2620983122812137, 3.265073358578377, 3.268018988324958, 3.270935536273273, 3.27382334323213, 3.276682683353004, 3.2795137152948732, 3.2823164698054317, 3.2850908521296764, 3.2878366850389713, 3.2905537380153924, 3.2932417819051447, 3.295900616618461, 3.298530109461804, 3.301130218156911, 3.30370097456198, 3.3062424927295644, 3.308754946331855, 3.311238535866404, 3.3136934738575547, 3.316119952636339, 3.318518143556022, 3.3208881862741215, 3.3232301892930565, 3.325544245408971, 3.3278304527649287, 3.3300889226391868]",50,0.7281699911229946,,-3.552713678800501e-15,0.4875383614445603,3.3532228091213887,,0.7281699911229942,,,,20.68386220932007,200.34903597831726,True,179.66903686523438,0.003849029541015625,0.0,179.66903686523438,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000004_caa538b3e766_noseed_L2_M2_standard.npz,20.700748682022095,2026-08-07 10:36:48,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.25,True,False,False,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,4,"[(0, 1), (2, 3), (1, 2), (5, 6), (3, 4), (0, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
c5877b5d,4,4,3,50.0,False,True,"[1, 1, 1]",,5.999998077194724,2.999999038597362,1.1822758857023639,1.7555248004613386,1.0708162609281067,1.1822758857023643,1.1822758857023643,"[1.24264497342182, 1.2496784383695787, 1.2566999142543112, 1.263707347943702, 1.2706986828638864, 1.2776718691943842, 1.284624885079674, 1.2915557477786608, 1.2984625348784082, 1.305343407224547, 1.3121966392966302, 1.319020638436569, 1.3258139793091335, 1.3325754284956273, 1.339303962730289, 1.345998782074788, 1.3526593065808774, 1.3592851639002608, 1.365876153679454, 1.3724322012714467, 1.37895331565372, 1.3854395307518215, 1.3918908778501542, 1.398307353657196, 1.404688912931004, 1.4110354618235907, 1.4173468546918861, 1.4236228956214243, 1.4298633421016402, 1.4360679095591475, 1.4422362662832946, 1.4483680248657778, 1.4544627566082418, 1.4605199899007433, 1.4665392159454287, 1.472519895078303, 1.4784614692851108, 1.4843633846085613, 1.4902250963759105, 1.4960460990927147, 1.5018259333174053, 1.507564212209701, 1.5132606331580174, 1.5189149947113978, 1.5245272154667437, 1.5300973388302836, 1.535625540088169, 1.5411121240740866, 1.5465575210320448, 1.5519622745139325, 1.5573270237008263]",50,0.3940919619007881,,0.750102275996924,0.9730215255454393,1.5573270237008263,,0.5191090079002755,,,,23.703882455825806,27.124982118606567,True,3.422617197036743,0.0015053749084472656,0.0,3.422617197036743,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000001_39af675d2bf7_noseed_L2_M2_standard.npz,23.71796727180481,2026-08-07 10:36:51,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,True,True,2,True,False,True,True,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,1,"[(1, 2), (0, 1), (2, 3), (0, 3)]","[1.0, 1.0, 1.0, 1.0]"
84cbf296,3,3,1,50.0,False,True,"[1, 1, 1]",,3.000000005981841,1.5000000029909204,1.0866344715486482,0.8912913908741824,1.0866344709314977,1.086634471548648,1.086634471548648,"[1.1677789554348814, 1.1685907294709608, 1.169403360414391, 1.1702167801087695, 1.1710309185564791, 1.171845702432332, 1.172661058114146, 1.1734769095434976, 1.1742931787355182, 1.1751097851026728, 1.1759266471107972, 1.1767436809612581, 1.1775608003859763, 1.1783779200898714, 1.1791949515498594, 1.180011805039873, 1.180828389926481, 1.1816446146996862, 1.182460387425676, 1.1832756144126946, 1.184090201809439, 1.184904057273672, 1.1857170868956872, 1.1865291960370459, 1.1873402902801775, 1.1881502756993498, 1.1889590592538013, 1.1897665488867322, 1.1905726523450983, 1.1913772795571538, 1.1921803400447115, 1.1929817451909193, 1.193781408488308, 1.1945792426393262, 1.1953751629059755, 1.1961690853134823, 1.196960928751261, 1.1977506133610518, 1.198538059269925, 1.1993231896252217, 1.2001059308553692, 1.2008862087125116, 1.2016639509679683, 1.2024390878033768, 1.2032115521716824, 1.2039812769548344, 1.204748196948749, 1.2055122482096057, 1.206273367747353, 1.2070314963947177, 1.2077865742718261]",50,0.724422981032432,,0.24230420544635622,0.2423042066806569,1.2077865742718261,,0.8051910495145508,,,,4.885503053665161,5.697109222412109,True,0.8130979537963867,0.0014808177947998047,0.0,0.8130979537963867,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000000_ef04306f2d85_noseed_L2_M2_standard.npz,4.8927483558654785,2026-08-07 10:36:53,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,0,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
74d14167,6,6,3,50.0,False,True,"[1, 1, 1]",,8.605551499907413,4.302775749953707,2.9228987258219354,2.511641238122626,2.755142377130044,2.9228987258219328,2.9228987258219328,"[3.0029246748452003, 3.010159424290079, 3.0171442732302167, 3.023871815325784, 3.0303372572181604, 3.036539545535386, 3.0424828630262577, 3.04817834215196, 3.0536456456385936, 3.0589138475657047, 3.064020539909833, 3.0690086977527207, 3.0739216127255826, 3.078797607675021, 3.0836664056473424, 3.088548060354579, 3.0934538797302897, 3.0983882486153727, 3.1033504759874537, 3.1083364086175997, 3.1133395832855353, 3.118352151071408, 3.1233654747657753, 3.1283705652187006, 3.1333583548501487, 3.13831990962436, 3.143246548826125, 3.148129931170249, 3.152962156529625, 3.157735763618529, 3.1624438046797376, 3.167079924733155, 3.1716383435193265, 3.176113917167837, 3.18050214538612, 3.1847991691003124, 3.189001801625286, 3.1931074969600526, 3.197114337615075, 3.2010210058126765, 3.2048267707645133, 3.2085314686901203, 3.212135466756642, 3.21563965485993, 3.2190453993525123, 3.2223544959951047, 3.2255691232916965, 3.228691762546773, 3.231725146932585, 3.234672159860638, 3.2375357761438637]",50,0.6792699804373536,,0.6292741006438618,0.9647867980276397,3.2375357761438637,,0.7523903732614138,,,,34.30268430709839,88.96936869621277,True,54.66804051399231,0.0013451576232910156,0.0,54.66804051399231,Results/warm_start_cache/cycle_graphs_3to12vertices_10instances_AdjacencyList__filehash_1a582721/hog_idx000003_04061149741d_noseed_L2_M2_standard.npz,34.32132601737976,2026-08-07 10:37:02,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.24,True,False,True,True,2,True,True,True,True,adam,True,2,50,hamqaoa,0.001,standard,2,2,scs,1e-06,100000,False,False,False,hog,False,False,False,False,True,False,True,1,HOG_graphs/Exp5/cycle_graphs_3to12vertices_10instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,16,1,1,0,0,5,0,5,False,_Exp5_subexp4_standardWithHeuristic,1,,,3,"[(0, 1), (2, 3), (1, 2), (3, 4), (4, 5), (0, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
